session,subject,unit,mean_rate_hz,baseline_hz,evoked_hz,driven_hz,p_responsive,p_frequency,bf_hz,bf_idx,best_hz,selectivity_index,sparseness,bf_split_a,bf_split_b,bf_split_match,split_half_r,q_responsive,q_frequency,responsive,enhanced,suppressed,freq_tuned,latency_s
LA11_ses-1,LA11,51,2.412235644826748,1.7993823015979589,5.5539143279172825,3.7545320263193234,1.994345354244571e-71,9.303888270872097e-152,2000.0,0,9.882888744307092,0.8214590364573675,0.5770708493406146,2000.0,2000.0,True,0.998007341751764,7.210325511499603e-71,4.4620688646019244e-151,True,True,False,True,0.023000000000000104
LA11_ses-1,LA11,52,0.6694236105461953,0.3088492010205452,3.2791728212703104,2.970323620249765,1.9343160188185363e-86,3.205798372191414e-281,32000.0,4,9.63611859838275,0.9182110398384274,0.7217263361912925,32000.0,32000.0,True,0.9983610670422731,7.974811656532561e-86,2.8975485287114704e-280,True,True,False,True,0.011000000000000093
LA11_ses-1,LA11,53,0.8330280319294352,0.8661205854706593,0.461930978917685,-0.40418960655297437,1.0190035942660303e-10,0.08540603828895556,2000.0,0,-0.16265452179570591,0.4729794356767097,,2000.0,8000.0,False,0.18883247498151168,1.6180124638683588e-10,0.10240009692808448,True,False,True,False,
LA11_ses-1,LA11,54,10.32859146618964,10.781522760843293,5.288035450516987,-5.493487310326306,1.240323748204846e-232,3.304854212183137e-289,4000.0,1,7.616438356164384,0.8617462375081593,1.0,4000.0,4000.0,True,0.9959708283334213,9.108627525879337e-232,3.236003082762655e-288,True,False,True,False,0.027000000000000107
LA11_ses-1,LA11,55,0.5897461325998121,0.6512689673694105,0.32227742715187324,-0.32899154021753724,3.6401572813244565e-08,5.130981206119963e-06,4000.0,1,0.07534246575342465,0.7624342355046917,1.0,4000.0,4000.0,True,0.8727414853865143,5.554785461761346e-08,8.674680456389865e-06,True,False,True,False,
LA11_ses-1,LA11,56,0.643661226010198,0.4297032362024977,4.302403652477508,3.87270041627501,1.0215988273866515e-139,2.059943374189939e-298,8000.0,2,9.79011509817197,0.9579678284563776,0.6097206941049961,8000.0,8000.0,True,0.9904579732721935,6.3177822219963975e-139,2.2003940587937982e-297,True,True,False,True,0.009000000000000091
LA11_ses-1,LA11,57,0.4803223962201127,0.4444742849469585,0.7573519538069021,0.3128776688599436,0.832319320206311,2.8163839519244396e-22,2000.0,0,1.5875081327260898,0.7808685734200375,0.919527799814512,2000.0,2000.0,True,0.9451755607036427,0.843082070036565,6.425730375749935e-22,False,False,False,False,0.037000000000000116
LA11_ses-1,LA11,58,0.974853942673997,0.4431314623338257,8.486638914999329,8.043507452665503,0.0,0.0,4000.0,1,20.363013698630137,0.9871726781559054,0.7005958745350083,4000.0,4000.0,True,0.9975439217420938,0.0,0.0,True,True,False,True,0.013000000000000095
LA11_ses-1,LA11,59,2.3763807797508756,2.16865852020948,5.027527863569222,2.8588693433597423,1.095913566141839e-28,1.622249356384784e-77,4000.0,1,8.568493150684931,0.5518995741856992,0.6275532251985442,4000.0,4000.0,True,0.9695475608755837,2.6014109903366885e-28,5.294841649311448e-77,True,True,False,True,0.0170000000000001
LA11_ses-1,LA11,60,1.98489877144098,1.8034107694373573,8.69343359742178,6.890022827984423,2.689456463061414e-288,0.0,8000.0,2,15.517941773865944,0.8272413591438096,0.5279944433961133,8000.0,8000.0,True,0.9959302592329745,2.5280890752777292e-287,0.0,True,True,False,True,0.009000000000000091
LA11_ses-1,LA11,61,1.5642016878840774,0.8285215523029408,6.515375318920371,5.68685376661743,2.1137831884186407e-122,0.0,4000.0,1,27.04794520547945,0.9884809290998557,0.9425010443890123,4000.0,4000.0,True,0.9998767306760427,1.0798674984312622e-121,0.0,True,True,False,True,0.013000000000000095
LA11_ses-1,LA11,62,7.3732210133617135,6.986706056129985,19.22384852960924,12.237142473479253,0.0,0.0,8000.0,2,25.551794177386594,0.5675653647409804,0.4993519624886916,8000.0,8000.0,True,0.9939827770899123,0.0,0.0,True,True,False,True,0.013000000000000095
LA11_ses-1,LA11,63,10.406277007187363,8.203303343628306,28.61286424063381,20.409560897005505,0.0,9.983314988832783e-67,8000.0,2,27.799593771157753,0.23329109723683933,0.07101090998163223,8000.0,8000.0,True,0.9781417223106985,0.0,3.213806879966718e-66,True,True,False,True,0.009000000000000091
LA11_ses-1,LA11,64,1.6434807784407286,0.32093460453874045,18.581979320531758,18.261044715993016,0.0,0.0,4000.0,1,42.88356164383562,0.9663189224739611,0.5762995665771538,4000.0,4000.0,True,0.9923053722445623,0.0,0.0,True,True,False,True,0.015000000000000097
LA11_ses-1,LA11,65,1.773753454883065,1.494561568416812,4.5736538203303345,3.079092251913522,1.177005233761052e-57,7.908043098596198e-107,4000.0,1,7.698630136986301,0.6856488937865559,0.5785084380855641,4000.0,4000.0,True,0.9955768482626682,3.951374713340674e-57,2.9498256002700104e-106,True,True,False,True,0.011000000000000093
LA11_ses-1,LA11,66,8.63929613792974,8.344299718007251,25.014099637437894,16.669799919430645,0.0,9.944322547807889e-154,8000.0,2,27.075152335815844,0.3328294077129423,0.17645434944593016,8000.0,8000.0,True,0.9940881788748834,0.0,4.868574580697612e-153,True,True,False,True,0.007000000000000089
LA11_ses-1,LA11,67,13.245982321196456,8.768631663757217,58.17644689136565,49.40781522760843,0.0,0.0,4000.0,1,79.0,0.6000125279183988,0.2162415788417224,4000.0,4000.0,True,0.9976115441571887,0.0,0.0,True,True,False,True,0.009000000000000091
LA11_ses-1,LA11,68,4.512799555086561,4.382973009265476,7.098160333020008,2.715187323754532,1.2133672037206998e-24,1.4914578792049942e-78,4000.0,1,7.061643835616438,0.47561589667071646,0.7325712611552482,4000.0,8000.0,False,0.9619862286281752,2.5921935715851313e-24,4.936515515678502e-78,True,True,False,True,0.015000000000000097
LA11_ses-1,LA11,69,1.0108416035464467,0.503558479924802,9.337988451725527,8.834429971800725,0.0,0.0,2000.0,0,19.310344827586206,0.8731963270660253,0.5241479274567262,2000.0,2000.0,True,0.9995027504578369,0.0,0.0,True,True,False,True,0.015000000000000097
LA11_ses-1,LA11,70,0.8727339751060494,0.8782059889888546,2.3177118302672217,1.4395058412783672,2.2012624176467865e-12,1.790287373558329e-31,4000.0,1,3.5753424657534247,0.5417480116257902,0.4843167228182872,4000.0,4000.0,True,0.839498232777179,3.694976201049963e-12,4.780881054388719e-31,True,True,False,True,0.013000000000000095
LA11_ses-1,LA11,71,2.3559302270779705,1.36430777494293,22.29354102323083,20.9292332482879,0.0,0.0,8000.0,2,38.82870683818551,0.6797352522874792,0.3257144252689699,8000.0,8000.0,True,0.9991653961597633,0.0,0.0,True,True,False,True,0.009000000000000091
LA11_ses-1,LA11,72,3.1295985379373503,1.22062575533772,11.822210286021217,10.601584530683496,1.9569254340702658e-293,0.0,4000.0,1,29.232876712328768,0.9817260535159614,0.7518875334545833,4000.0,4000.0,True,0.9988154975826847,1.9161561541938018e-292,0.0,True,True,False,True,0.015000000000000097
LA11_ses-1,LA11,73,3.433302524709647,2.7715858735061096,14.258090506244125,11.486504632738015,0.0,5.274910892362419e-180,8000.0,2,23.744075829383885,0.566060276126964,0.3198671223290185,8000.0,8000.0,True,0.9947282952017206,0.0,2.951438237393258e-179,True,True,False,True,0.007000000000000089
LA11_ses-1,LA11,74,0.9825560988754808,1.219282932724587,0.5827850140996375,-0.6364979186249496,1.9334576196287519e-16,5.1251494306608206e-05,2000.0,0,-0.14313597918022122,0.779567836313223,,2000.0,4000.0,False,0.7169689133189363,3.522190237308191e-16,8.249384357570499e-05,True,False,True,False,
LA11_ses-1,LA11,75,2.364296362262341,1.854438028736404,11.561702699073452,9.707264670337048,9.55217496175476e-253,0.0,2000.0,0,22.765126870527002,0.8631094949212398,0.6150230710265054,2000.0,2000.0,True,0.9996422945962428,7.740555572456444e-252,0.0,True,True,False,True,0.011000000000000093
LA11_ses-1,LA11,76,0.6087359315103668,0.5975560628440983,0.3598764603195918,-0.2376796025245065,0.005197373156423777,4.62663288547894e-05,16000.0,3,-0.040295500335795834,0.5808304302796348,,16000.0,32000.0,False,0.5672862397557684,0.006361368186247852,7.498336055776214e-05,True,False,True,False,
LA11_ses-1,LA11,77,1.1570497755780598,1.2098831744326575,1.2595676111185712,0.04968443668591379,0.007605159475351583,1.0080111003579048e-60,4000.0,1,3.0684931506849313,0.9448961876045778,1.0,4000.0,4000.0,True,0.9805558395070613,0.009260168273096487,3.07639751407932e-60,True,True,False,True,0.02900000000000011
LA11_ses-1,LA11,78,28.641530201589752,19.22519135222237,90.01745669397073,70.79226534174836,0.0,9.618316054193793e-210,8000.0,2,87.78605280974949,0.17593418350835655,0.037216070469197754,8000.0,8000.0,True,0.998344491163446,0.0,5.948169138777741e-209,True,True,False,True,0.011000000000000093
LA11_ses-1,LA11,79,2.967189278723306,1.9000939975829192,12.447965623741103,10.547871626158184,0.0,6.806477224865448e-291,16000.0,3,23.250503693754197,0.6999287804706451,0.4531500857375699,16000.0,16000.0,True,0.9895459817876433,0.0,6.954444121058174e-290,True,True,False,True,0.025000000000000105
LA11_ses-1,LA11,80,2.017832128992152,1.6865852020948033,6.6684570968175105,4.981871894722707,1.0966689538371551e-119,2.429367535593685e-112,4000.0,1,9.616438356164384,0.6644555763514257,0.4201933214818272,4000.0,4000.0,True,0.998297910634224,5.483344769185776e-119,9.35903886663141e-112,True,True,False,True,0.0190000000000001
LA11_ses-1,LA11,81,0.2755512778979082,0.24305089297703775,1.130656640257822,0.8876057472807842,7.429887521638347e-08,1.0574216487598735e-26,2000.0,0,1.873780091086532,0.7325134511913913,0.47725006048609836,2000.0,2000.0,True,0.9581122818867203,1.0981280299276801e-07,2.5884800776934403e-26,True,True,False,True,0.011000000000000093
LA11_ses-1,LA11,82,0.8417925545035373,0.8768631663757218,0.255136296495233,-0.6217268698804888,3.5078873859716174e-17,0.0012071424850041471,2000.0,0,-0.30579050097592714,0.5996939755505999,,2000.0,2000.0,True,0.9796392624946957,6.490972722073465e-17,0.0017841414086539281,True,False,True,False,
LA11_ses-1,LA11,83,6.270351922787194,5.238351013831073,8.808916342151202,3.570565328320129,2.7402071313813623e-53,3.8419875441632524e-305,4000.0,1,11.527397260273972,0.8026223964855216,0.6988217266248115,8000.0,4000.0,False,0.9979171388705583,8.821214738008494e-53,4.5143353643918216e-304,True,True,False,True,0.011000000000000093
LA11_ses-1,LA11,84,2.297367280787379,2.2156573116691285,4.783134147979052,2.5674768363099236,2.9910160995747897e-18,0.0,4000.0,1,17.034246575342465,0.9545657721272611,1.0,4000.0,4000.0,True,0.9994528460294928,5.5784824079371075e-18,0.0,True,True,False,True,0.0190000000000001
LA11_ses-1,LA11,85,1.7247518059460392,1.8557808513495366,3.228145561971264,1.372364710621727,9.016811199332275e-07,2.1563460698818509e-249,2000.0,0,9.583604424202992,0.9496865639884119,0.9700831178859461,2000.0,2000.0,True,0.9991281857587966,1.2842125041473242e-06,1.5835666450694843e-248,True,True,False,True,0.0170000000000001
LA11_ses-1,LA11,86,0.34633143747361184,0.3665905733852558,0.32764871760440445,-0.038941855780851346,0.06907641598834684,0.00045102029836228865,8000.0,2,0.16249153689911983,0.8291848255286789,0.5365192461745438,8000.0,8000.0,True,0.7590148665648091,0.07621106928291786,0.0006838049684847601,False,False,False,False,
LA11_ses-1,LA11,87,32.79206282361342,30.99100308849201,64.4984557539949,33.50745266550289,0.0,0.0,4000.0,1,68.04794520547945,0.5955655819021405,0.5131543657236681,4000.0,4000.0,True,0.9951193194126929,0.0,0.0,True,True,False,True,0.0170000000000001
