session,subject,unit,mean_rate_hz,baseline_hz,evoked_hz,driven_hz,p_responsive,p_frequency,bf_hz,bf_idx,best_hz,selectivity_index,sparseness,bf_split_a,bf_split_b,bf_split_match,split_half_r,q_responsive,q_frequency,responsive,enhanced,suppressed,freq_tuned,latency_s,tune_2000,tune_4000,tune_8000,tune_16000,tune_32000
LA11_ses-1,LA11,31,45.217367121962134,45.803679333959984,50.369276218611525,4.565596884651537,1.9805625612913584e-25,2.7047201867244926e-35,8000.0,2,12.857142857142858,0.12895052985076916,0.6060798997290776,8000.0,8000.0,True,0.9024309289195532,4.3908698292780115e-25,7.390805161398323e-35,True,True,False,True,0.021000000000000102,6.206896551724138,0.2534246575342466,12.857142857142858,4.922766957689725,-1.5026954177897573
LA11_ses-1,LA11,32,3.394127764719342,3.716932993151605,3.590707667517121,-0.1262253256344837,8.698492940479923e-07,0.18073240162185342,32000.0,4,0.0673854447439353,0.14386408772765488,0.7581101611605945,8000.0,32000.0,False,0.3730885413295253,1.2464303908614524e-06,0.20718104576163685,True,False,True,False,,0.05204944697462589,-0.589041095890411,-0.027081922816519974,-0.14775016789791806,0.0673854447439353
LA11_ses-1,LA11,33,3.970594317661424,4.306432120316906,3.934470256479119,-0.371961863837787,1.329736382017339e-18,0.3355322959962213,4000.0,1,0.1232876712328767,0.18692057893560557,1.0,4000.0,32000.0,False,0.6414965086647898,2.4999043981925973e-18,0.37547661694815243,True,False,True,False,,-0.11711125569290826,0.1232876712328767,-1.0900473933649288,-0.5842847548690396,-0.1954177897574124
LA11_ses-1,LA11,34,31.99342890299751,32.1082315026185,41.65167181415335,9.543440311534846,2.1180994231555e-161,1.0847530020663197e-196,8000.0,2,25.910629654705485,0.2822950297394637,0.6573682806397076,8000.0,8000.0,True,0.9978380759221792,1.3826482345598404e-160,6.372923887139628e-196,True,True,False,True,0.011000000000000093,15.797007156798959,0.3356164383561644,25.910629654705485,5.3122901276024175,0.08086253369272237
LA11_ses-1,LA11,35,28.071172255290225,28.65449174164093,30.903719618638377,2.2492278769974487,9.446428855967655e-11,1.7982690080573828e-15,8000.0,2,6.533513879485444,0.10789269817093192,0.6240959023091766,8000.0,8000.0,True,0.9878079721855121,1.5101433885390469e-10,3.643044973219698e-15,True,True,False,True,0.023000000000000104,2.940793754066363,0.2328767123287671,6.533513879485444,2.122229684351914,-0.6199460916442049
LA11_ses-1,LA11,36,5.480482524745383,5.60091311937693,6.4428628978111995,0.8419497784342689,0.4995656785061061,9.71204551941552e-07,8000.0,2,2.3019634394041977,0.15910674846625764,0.5438803457132387,8000.0,8000.0,True,0.83542992574706,0.5194598869421899,1.678184336075476e-06,False,False,False,False,0.027000000000000107,0.741704619388419,0.3219178082191781,2.3019634394041977,1.2155809267965076,-0.3706199460916442
LA11_ses-1,LA11,37,0.675001034002442,0.7318383241573788,0.8862629246676514,0.1544246005102726,0.002999051579591423,0.045179423289032565,2000.0,0,0.357839947950553,0.2159510288215789,0.4829660906684603,2000.0,8000.0,False,-0.10343042723540762,0.003768861610716494,0.05833606853254205,True,True,False,False,,0.357839947950553,-0.0958904109589041,0.2911306702775897,0.1544660846205507,0.05390835579514825
LA11_ses-1,LA11,38,1.070201324616502,1.1843695447831342,1.2165972874983215,0.03222774271518732,0.00034783241207990455,0.3553673519799756,8000.0,2,0.22342586323628977,0.1964761319401762,0.7151595630024079,8000.0,32000.0,False,-0.31799927939000583,0.0004516056178937988,0.3939213571476145,True,True,False,False,0.013000000000000095,0.1561483409238777,-0.18493150684931506,0.22342586323628977,-0.06044325050369376,0.02021563342318059
LA11_ses-1,LA11,39,2.7017304813652734,2.9327245870820464,2.9944944272861553,0.061769840204109035,1.1373895980253223e-06,0.002036485745897323,8000.0,2,0.6635071090047393,0.1581322305707865,0.7606159069276724,8000.0,8000.0,True,0.67926202480674,1.6005182966224594e-06,0.0029725102502228,True,True,False,True,0.013000000000000095,-0.2667534157449577,0.4931506849315068,0.6635071090047393,-0.4231027535258563,-0.1347708894878706
LA11_ses-1,LA11,40,29.871750461081906,30.37733315429032,32.7997851483819,2.4224519940915803,1.642401708069451e-11,1.0440962866048266e-21,8000.0,2,7.257955314827353,0.09363823718211693,0.6765979035418962,8000.0,8000.0,True,0.9669447286007886,2.699051758016231e-11,2.3367869271631834e-21,True,True,False,True,0.03900000000000012,3.0318802862719583,-0.00684931506849315,7.257955314827353,1.2088650100738751,0.5862533692722371
