session,unit,cell_type,channel,theta_delta,n_spikes,rate,mrl,ppc,pref,p_rayleigh,mrl_null_mean,p_shuffle,sig
Achilles-10252013,89,excitatory,105,4.206864355941898,145,0.5150445576650039,0.24703261200207158,0.054504452443903305,2.443723671325755,0.00012895425409207193,0.07001987755687324,0.004975124378109453,True
Achilles-10252013,90,excitatory,105,4.206864355941898,112,0.2789358551230575,0.1813695379212232,0.02418225081085494,3.991562052388742,0.024766857303619102,0.08361175770794414,0.029850746268656716,True
Achilles-10252013,92,excitatory,105,4.206864355941898,2259,0.8234975862682781,0.15906141852691166,0.024868869910234362,4.021345288964403,1.059141595471379e-25,0.01863870998287597,0.004975124378109453,True
Achilles-10252013,93,excitatory,105,4.206864355941898,840,1.1997913488664136,0.15579072875238728,0.023107784241678097,5.353671517033437,1.2497696771352286e-09,0.031046060122189002,0.004975124378109453,True
Achilles-10252013,94,excitatory,105,4.206864355941898,663,0.6541395763293093,0.19200826660001474,0.035412291020450404,3.956245523152252,1.9638514777597017e-11,0.03616969982737814,0.004975124378109453,True
Achilles-10252013,95,excitatory,105,4.206864355941898,2080,0.339662634770889,0.026881268103016855,0.000241949666011854,4.533271389869434,0.2224787775272735,0.019296641388582916,0.19402985074626866,False
Achilles-10252013,96,excitatory,105,4.206864355941898,601,0.36596705467502755,0.06955940233038095,0.0031799079699807403,4.582936203555802,0.05452778974754302,0.03601644917815202,0.04975124378109453,False
Achilles-10252013,97,inhibitory,105,4.206864355941898,43267,13.215633149897055,0.14232151349806785,0.02023276852757223,1.7371226872713756,0.0,0.004385398608643247,0.004975124378109453,True
Achilles-10252013,98,excitatory,105,4.206864355941898,305,0.6255403324422579,0.09216190973261668,0.0052322841108444415,2.8455316666987645,0.07487974947635752,0.051821481462407136,0.0945273631840796,False
Achilles-10252013,101,excitatory,105,4.206864355941898,1929,0.4943624565190018,0.10023839918316728,0.009534275953309593,4.39207961233497,3.659439024119024e-09,0.019591122427102647,0.004975124378109453,True
Achilles-10252013,103,excitatory,105,4.206864355941898,1295,0.5402015655776861,0.03807857417761186,0.0006783008236188995,3.567576230406441,0.15294499601848072,0.025950404904966716,0.18407960199004975,False
Achilles-10252013,107,inhibitory,105,4.206864355941898,42481,23.622774653605997,0.19957774601707215,0.03980867386336948,1.2746641775254106,0.0,0.004548891037587514,0.004975124378109453,True
Achilles-10252013,109,excitatory,105,4.206864355941898,1026,0.7000073706877801,0.13122289443732377,0.01626063772989878,4.0633090375115435,1.9848209329400883e-08,0.027091462262363128,0.004975124378109453,True
Achilles-10252013,110,excitatory,105,4.206864355941898,555,0.5320262551385591,0.24084796576316167,0.05630739557725716,4.059181065131758,6.644888684114541e-15,0.038809289123314154,0.004975124378109453,True
Achilles-10252013,111,excitatory,105,4.206864355941898,161,0.32342675509178054,0.06843064894458235,-0.0015379790743047252,0.4722920461471638,0.4712032742842041,0.0658111064980568,0.4228855721393035,False
Achilles-10252013,112,excitatory,105,4.206864355941898,2875,0.4515926745374635,0.04676810641604221,0.0018400697150344346,2.911601473520605,0.0018534482509726192,0.016185792085252403,0.004975124378109453,True
Achilles-10252013,113,excitatory,105,4.206864355941898,3288,0.8546785071361065,0.028088621676451108,0.0004849819152239256,5.080546458792446,0.07470167435981091,0.01585489881953632,0.09950248756218906,False
Achilles-10252013,114,excitatory,105,4.206864355941898,958,0.5859259334372248,0.12420518226995321,0.014398115314522867,3.7519822911335425,3.630812605445496e-07,0.02921325573277181,0.004975124378109453,True
Achilles-10252013,116,excitatory,105,4.206864355941898,1694,0.556121906959144,0.08938654955392206,0.007404007193454142,4.42264623500044,1.2935621045779765e-06,0.022769001109893217,0.004975124378109453,True
Achilles-10252013,117,excitatory,105,4.206864355941898,420,0.8230386214716955,0.10670716712758874,0.009026959897102541,5.041059935497664,0.00831036160969219,0.04422387866867462,0.004975124378109453,True
Achilles-10252013,118,excitatory,105,4.206864355941898,1294,0.7839979284623906,0.15573679982032052,0.023499313502588794,4.2590262945987,1.9567455206679007e-14,0.02518213585010286,0.004975124378109453,True
Achilles-10252013,120,excitatory,105,4.206864355941898,1331,0.8292633315253466,0.08884449836437662,0.007147400036151266,3.606040610795996,2.6913365452963235e-05,0.02451370399952296,0.004975124378109453,True
Achilles-10252013,121,excitatory,105,4.206864355941898,2218,0.4361312979525881,0.14557031878692747,0.020749216005688773,3.443446747316885,3.0415565793940075e-21,0.019670373309800007,0.004975124378109453,True
Achilles-10252013,123,excitatory,105,4.206864355941898,838,0.2608354309578324,0.04042429879473254,0.0004413331611617597,4.852165262565574,0.2543260489692575,0.03093607192881713,0.26865671641791045,False
Achilles-10252013,125,excitatory,105,4.206864355941898,1855,0.5157330048598778,0.19321693553486796,0.036813546196998524,4.765065920431892,4.429666570140243e-31,0.021491029253424276,0.004975124378109453,True
Achilles-10252013,126,excitatory,105,4.206864355941898,731,0.7977668723598677,0.07749271632670393,0.004643484263257705,4.055962265652552,0.012359385698077503,0.03507070394696266,0.024875621890547265,True
Achilles-10252013,129,excitatory,105,4.206864355941898,2131,1.2069626738130161,0.04936755336782532,0.0019688159618281445,3.730326202967679,0.005541302336796084,0.019667576329132627,0.009950248756218905,True
Achilles-10252013,135,inhibitory,105,4.206864355941898,9543,4.712220251813043,0.24198651572264085,0.0584588107726981,3.980431613005789,4.598954523488532e-247,0.008929613507749904,0.004975124378109453,True
Achilles-10252013,136,inhibitory,105,4.206864355941898,27105,7.092038777993033,0.419735328267169,0.17614735093670053,4.416839296406143,0.0,0.006400379372370368,0.004975124378109453,True
Achilles-10252013,137,excitatory,105,4.206864355941898,1613,0.7867804025416724,0.0647190582617884,0.0035708074678649044,3.4336230852061522,0.0011579189584449855,0.021004276470811215,0.004975124378109453,True
Achilles-10252013,140,inhibitory,105,4.206864355941898,14539,7.439761982003904,0.15784576892200933,0.02484821531842839,1.5498678506505537,4.930630483966572e-159,0.007268356767069126,0.004975124378109453,True
Achilles-10252013,143,excitatory,105,4.206864355941898,1074,0.452395862931483,0.06501738664400573,0.0032992337818278927,1.1520913463390299,0.010643917532197372,0.026507524765361987,0.009950248756218905,True
Achilles-10252013,144,excitatory,105,4.206864355941898,180,0.37824436298361136,0.14519527454361747,0.015612850251191964,3.355405081242055,0.022276273304748788,0.06575232892330626,0.009950248756218905,True
Achilles-10252013,145,excitatory,105,4.206864355941898,1241,0.4967146511014875,0.20149175817938403,0.03982521807277922,3.324851276184829,7.965253599843303e-23,0.027881589105982433,0.004975124378109453,True
Achilles-10252013,146,excitatory,105,4.206864355941898,2409,0.9512332262171649,0.09790402744613456,0.00917389676234547,5.150744660326398,8.907733349653035e-11,0.017200876957983696,0.004975124378109453,True
Achilles-10252013,148,excitatory,105,4.206864355941898,1595,1.597828568702648,0.5002083549736872,0.24973801469563628,4.337375496661705,1.9597602509161694e-186,0.022564950913514473,0.004975124378109453,True
Achilles-10252013,151,excitatory,105,4.206864355941898,2692,0.4945919389172931,0.16969715299403543,0.028436215939310526,4.165580512179167,1.2391992086860085e-34,0.016906155125534526,0.004975124378109453,True
Achilles-10252013,161,excitatory,105,4.206864355941898,1760,0.5472581493251432,0.036992345846374376,0.0008007067800700841,5.654659149535681,0.08994265180281073,0.02056288802422697,0.0945273631840796,False
Achilles-10252013,163,excitatory,105,4.206864355941898,1275,0.7410273493823474,0.1086250331588711,0.011023730166151064,3.9470857271761943,2.8155890875619316e-07,0.023692499590264614,0.004975124378109453,True
Achilles-10252013,168,inhibitory,105,4.206864355941898,24640,10.094902015533863,0.42847364535099913,0.18355652987928123,4.35918327724366,0.0,0.006183837862924619,0.004975124378109453,True
Achilles-10252013,169,excitatory,105,4.206864355941898,499,0.9478770461421548,0.16007767234147546,0.023668284598293423,4.153665114051508,2.6084961396440667e-06,0.041277383602235033,0.004975124378109453,True
Achilles-10252013,171,excitatory,105,4.206864355941898,1167,0.6466240277852697,0.23501962550885366,0.054423962131075095,2.614975245510267,4.178242569539571e-29,0.026085021391205325,0.004975124378109453,True
Achilles-10252013,172,excitatory,105,4.206864355941898,258,0.43974564572567587,0.11262668058998469,0.008843075675585043,1.6185932817737472,0.037751721502192095,0.05477488172792077,0.04477611940298507,True
Achilles-10252013,173,excitatory,105,4.206864355941898,2014,0.520150541026985,0.12508993400398458,0.015158493820412384,2.365631557795323,1.8327270310115388e-14,0.020344779338462383,0.004975124378109453,True
Achilles-10252013,175,excitatory,105,4.206864355941898,1190,0.3920133068810885,0.14134032210496328,0.019152845346303092,4.194082203791956,4.2457178003569233e-11,0.025720197871694835,0.004975124378109453,True
Achilles-10252013,176,excitatory,105,4.206864355941898,3784,1.7216916931803696,0.0871322760587923,0.007329699942375436,4.5986183130975204,3.1722279022176226e-13,0.0146536134797909,0.004975124378109453,True
Achilles-10252013,177,excitatory,105,4.206864355941898,629,0.39780773743794345,0.14867613494013485,0.02054743480949632,3.8602327160713825,8.566343407283452e-07,0.0377612298178234,0.004975124378109453,True
Achilles-10252013,178,inhibitory,105,4.206864355941898,17933,19.599374505564036,0.3017472412580274,0.09100070897185397,1.3394628108215023,0.0,0.006647175181788923,0.004975124378109453,True
Achilles-10252013,179,excitatory,105,4.206864355941898,1653,0.6097347322599456,0.1271331105154517,0.015567284706882081,3.8786951577489175,2.255129610517137e-12,0.021865601956710997,0.004975124378109453,True
Achilles-10252013,180,excitatory,105,4.206864355941898,2514,0.7834529077664487,0.21579460251238738,0.04618791027868161,3.096903676608575,3.642722820624263e-52,0.01819463262528289,0.004975124378109453,True
Achilles-10252013,181,excitatory,105,4.206864355941898,2390,0.5754557990151848,0.06409399751716906,0.0036911749005344436,1.534117482432763,5.40143356215719e-05,0.0190136275240518,0.004975124378109453,True
Achilles-10252013,182,excitatory,105,4.206864355941898,1695,0.8663821094489621,0.1384528854897103,0.018590198667782457,4.048716143792674,6.68242257901084e-15,0.021184143439222924,0.004975124378109453,True
Achilles-10252013,183,excitatory,105,4.206864355941898,1866,0.5314525491428308,0.11949858754893869,0.013751376186205406,2.3229773318909968,2.450048522801781e-12,0.021476099632474113,0.004975124378109453,True
Achilles-10252013,186,excitatory,105,4.206864355941898,768,0.2755796750480475,0.07646768838715975,0.004551150010518629,3.4333836163117435,0.011171589503985835,0.031281964131025096,0.014925373134328358,True
