session,unit_id,unit_name,layer,hemisphere,n_spikes,grid_score,grid_spacing,grid_orientation,shuffle_p,shuffle_z,arena_cm,duration_s,coverage
sub-11025/sub-11025_ses-01060511_behavior+ecephys.nwb,2,t8c1,MEC LIII,Left,1567,0.07193360537225475,55.14927372454056,-0.7553057117708022,,,99.13096023239535,599.98,0.851875
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,0,t2c1,MEC LV,,1318,-0.21867853447542865,48.35220944571273,-24.559636721757744,,,100.0,599.84,0.8711538461538462
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,1,t2c2,MEC LV,,447,-0.1379061546147939,121.98872898755852,-15.830315486258002,,,100.0,599.84,0.8711538461538462
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,2,t2c3,MEC LV,,694,-0.08051868962336567,39.00671053108701,1.3888349618495586,,,100.0,599.84,0.8711538461538462
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,3,t2c4,MEC LV,,601,-0.33716469568101454,51.9640534752965,10.372770415482705,,,100.0,599.84,0.8711538461538462
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,4,t3c1,MEC LV,,1068,-0.1698277075962301,121.98872898755852,-15.830315486258002,,,100.0,599.84,0.8711538461538462
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,5,t3c2,MEC LV,,596,0.1995542256419848,72.85158952223279,0.5562244998251676,,,100.0,599.84,0.8711538461538462
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,6,t3c6,MEC LV,,1017,0.011666373045672779,57.26252152532885,0.8876587257709735,,,100.0,599.84,0.8711538461538462
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,0,t1c1,MEC LV,,746,0.14482830916713943,44.499931165734445,-11.075025037118158,,,100.0,599.98,0.906875
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,1,t1c3,MEC LV,,2068,-0.06527445155630855,51.06021064412102,14.167150520912722,,,100.0,599.98,0.906875
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,2,t1c4,MEC LV,,891,0.2973709098000623,33.43820598978791,0.0053172311605322875,,,100.0,599.98,0.906875
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,3,t2c1,MEC LV,,1270,-0.23669089022102688,91.42898661621071,-19.36674075328322,,,100.0,599.98,0.906875
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,4,t2c4,MEC LV,,798,-0.26247063817461397,60.495045586522075,5.601946848972385,,,100.0,599.98,0.906875
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,5,t2c5,MEC LV,,403,-0.038748683527652074,53.59074328582386,1.1779191038987544,,,100.0,599.98,0.906875
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,6,t2c6,MEC LV,,342,0.2573275999758711,63.750518316042246,18.861463615716644,,,100.0,599.98,0.906875
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,0,t1c1,MEC LV,,1222,-0.26459644330979476,83.35025235559785,15.772793615447597,,,97.73854522575797,599.98,0.8875
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,1,t2c1,MEC LV,,677,-0.019914513540337703,44.86471463527346,10.899820373667305,,,97.73854522575797,599.98,0.8875
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,2,t2c2,MEC LV,,984,-0.1763830192493651,123.74368670764582,-15.0,,,97.73854522575797,599.98,0.8875
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,3,t3c1,MEC LV,,8773,0.15624121491911686,53.59820751450584,22.923351521192576,,,97.73854522575797,599.98,0.8875
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,4,t3c2,MEC LV,,645,-0.13477017172168762,,,,,97.73854522575797,599.98,0.8875
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,5,t4c1,MEC LV,,1378,0.10567666037163592,86.50766531019578,-9.848621169731127,,,97.73854522575797,599.98,0.8875
sub-11025/sub-11025_ses-11040501_behavior+ecephys.nwb,0,t2c1,MEC LIII,Left,1355,-0.33207455060750196,70.80843298938699,12.863741810742539,,,196.10174332018536,1199.94,0.5843354430379747
sub-11025/sub-11025_ses-11040501_behavior+ecephys.nwb,1,t4c1,MEC LIII,Left,744,0.1816768566295389,41.92808700432491,9.253425781848543,,,196.10174332018536,1199.94,0.5843354430379747
sub-11025/sub-11025_ses-11040501_behavior+ecephys.nwb,2,t5c1,MEC LIII,Right,1014,-0.10907768211898165,249.26140896657068,-14.593653766690977,,,196.10174332018536,1199.94,0.5843354430379747
sub-11025/sub-11025_ses-11040501_behavior+ecephys.nwb,3,t5c2,MEC LIII,Right,2006,-0.2813070182786899,249.26140896657068,-14.593653766690977,,,196.10174332018536,1199.94,0.5843354430379747
sub-11025/sub-11025_ses-11040501_behavior+ecephys.nwb,4,t5c3,MEC LIII,Right,2208,0.6300575119431354,48.06633574253703,0.5664147446645368,0.009900990099009901,3.2678591659606653,196.10174332018536,1199.94,0.5843354430379747
sub-11025/sub-11025_ses-11040501_behavior+ecephys.nwb,5,t8c1,MEC LIII,Right,1493,-0.07730211909612487,46.098184219396956,11.741619810389357,,,196.10174332018536,1199.94,0.5843354430379747
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,0,t1c1,MEC LV,,560,-0.32191571652836215,54.8336258863935,-8.55659426816556,,,100.0,599.84,0.869375
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,1,t1c4,MEC LV,,540,-0.10146077497488475,60.6007573542544,19.06444315393649,,,100.0,599.84,0.869375
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,2,t3c1,MEC LV,,639,0.2748729600228658,51.770407244299086,-10.68788336080577,,,100.0,599.84,0.869375
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,3,t4c1,MEC LV,,950,-0.24118872450674803,46.928858545131824,-18.00153773197484,,,100.0,599.84,0.869375
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,5,t4c5,MEC LV,,786,0.697937464826763,123.74368670764582,-15.0,0.009900990099009901,3.1395979727752445,100.0,599.84,0.869375
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,0,t5c2,MEC LV,,1884,0.976528388185549,36.07968317217507,19.2855036316259,0.009900990099009901,4.0633216897845,100.0,599.9,0.8884615384615384
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,1,t6c1,MEC LV,,544,0.9482317544255237,38.32471811887294,23.383542655225284,0.009900990099009901,3.1956093215719292,100.0,599.9,0.8884615384615384
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,2,t6c2,MEC LV,,2831,1.1487151923803556,37.524330029512804,18.690067525979774,0.009900990099009901,4.564039703178817,100.0,599.9,0.8884615384615384
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,3,t6c3,MEC LV,,1120,1.079441730901318,36.34729277930881,18.785559696072138,0.009900990099009901,4.025651849742453,100.0,599.9,0.8884615384615384
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,4,t8c2,MEC LV,,1233,1.0398694454879767,37.414880443098994,17.755724445170213,0.009900990099009901,3.9333056527595183,100.0,599.9,0.8884615384615384
sub-11084/sub-11084_ses-09030503_behavior+ecephys.nwb,0,t2c2,,,530,-0.23469874744845867,123.74368670764582,-15.0,,,100.0,599.98,0.841875
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,0,t1c1,MEC LV,,1425,-0.2564262832343982,105.51966418889579,-15.049718670872613,,,100.0,599.98,0.841025641025641
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,1,t2c1,MEC LV,,1298,0.2521069907499349,121.98872898755852,-15.830315486258002,,,100.0,599.98,0.841025641025641
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,2,t2c2,MEC LV,,1146,-0.2534268005411609,56.26216083962947,-0.6466010069846911,,,100.0,599.98,0.841025641025641
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,3,t2c3,MEC LV,,2071,-0.3555845349892633,55.14485869396384,19.343064935981257,,,100.0,599.98,0.841025641025641
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,4,t3c1,MEC LV,,1548,-0.1763331217184679,83.83312243523433,8.075318663116903,,,100.0,599.98,0.841025641025641
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,5,t3c3,MEC LV,,665,-0.33607225212955777,66.39118133821003,3.9017196745532154,,,100.0,599.98,0.841025641025641
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,6,t4c1,MEC LV,,322,0.043066304928627154,45.38949618322955,-14.112818994173926,,,100.0,599.98,0.841025641025641
sub-11084/sub-11084_ses-24020502_behavior+ecephys.nwb,0,t3c1,MEC LV,,1633,-0.11074371030908185,42.07607353769975,-4.312076959987375,,,100.0,599.98,0.8435897435897436
sub-11084/sub-11084_ses-24020502_behavior+ecephys.nwb,1,t3c2,MEC LV,,2542,-0.2880972052283848,55.30945832650778,20.77720365122624,,,100.0,599.98,0.8435897435897436
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,0,t5c1,MEC LIII,Left,1590,1.0128597906669206,44.21306996363904,5.058886292534727,0.019801980198019802,3.292841452216374,98.65763626728497,599.9,0.91
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,1,t6c1,MEC LIII,Left,1256,0.9584330943839078,47.7541930491216,2.6478239368634697,0.019801980198019802,3.780414901334172,98.65763626728497,599.9,0.91
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,2,t6c2,MEC LIII,Left,632,0.6701787973855015,43.24931817166217,0.11885396574439729,0.009900990099009901,2.9382165113343097,98.65763626728497,599.9,0.91
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,3,t7c1,MEC LIII,Left,1261,-0.13408245637480867,43.448134157902224,-10.100893573496037,,,98.65763626728497,599.9,0.91
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,4,t7c2,MEC LIII,Left,2473,0.6893738885529036,44.141194330162044,3.1638765031894516,0.019801980198019802,3.5098821009689876,98.65763626728497,599.9,0.91
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,5,t8c1,MEC LIII,Left,420,-0.17229215805150266,37.5,-4.579931763896013,,,98.65763626728497,599.9,0.91
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,6,t8c2,MEC LIII,Left,1475,-0.2012764616565439,123.74368670764582,-15.0,,,98.65763626728497,599.9,0.91
sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,0,t2c1,MEC LV,,1317,-0.3811335956768042,68.86058671939308,18.465897012174263,,,100.0,599.98,0.9096153846153846
sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,1,t3c1,MEC LV,,1467,0.13879047874174671,75.66290966251951,25.27677182875267,,,100.0,599.98,0.9096153846153846
sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,2,t3c2,MEC LV,,1596,-0.48479499474419746,71.73731157219052,2.216013008438537,,,100.0,599.98,0.9096153846153846
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,0,t1c1,MEC LV,,767,-0.0020475786971377932,55.87794864081599,15.379657478992945,,,100.0,599.98,0.90875
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,1,t1c2,MEC LV,,3702,1.0309841989338224,45.51552613981132,-15.35555374721261,0.009900990099009901,4.337520365440385,100.0,599.98,0.90875
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,2,t1c3,MEC LV,,669,-0.4131010612416852,39.80401921686117,10.566414744664542,,,100.0,599.98,0.90875
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,3,t2c1,MEC LV,,815,-0.028247877088530854,40.578803461906055,-15.039465787490855,,,100.0,599.98,0.90875
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,4,t3c1,MEC LV,,500,0.19823463443519015,45.50911902290491,20.288891644803247,,,100.0,599.98,0.90875
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,5,t3c2,MEC LV,,4247,0.6767247683425959,62.65415844511429,-10.321252177357843,0.009900990099009901,3.45005826697251,100.0,599.98,0.90875
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,0,t1c1,MEC LV,,1034,0.0013451300784802164,49.96426858568185,20.500285362431143,,,100.0,599.98,0.7925
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,1,t1c2,MEC LV,,588,-0.3256901699437294,49.01457109454005,1.3196866065587518,,,100.0,599.98,0.7925
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,2,t1c6,MEC LV,,1478,0.34514941829272644,47.56685678538824,17.955326928496017,0.1188118811881188,1.447693160178645,100.0,599.98,0.7925
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,3,t2c1,MEC LV,,279,0.2738043730944741,62.08120688756998,15.678022427229706,,,100.0,599.98,0.7925
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,4,t2c3,MEC LV,,3428,-0.13283846049736142,42.88993896740902,-2.0486039289107225,,,100.0,599.98,0.7925
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,5,t2c7,MEC LV,,3751,-0.1556719711850112,39.96389308253635,-13.197711420910116,,,100.0,599.98,0.7925
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,6,t3c1,MEC LV,,437,-0.08783970403157731,74.78682381709318,-16.741619810389356,,,100.0,599.98,0.7925
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,7,t4c1,MEC LV,,857,-0.24893872079470336,64.73147684834093,20.32111945581991,,,100.0,599.98,0.7925
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,8,t4c3,MEC LV,,283,-0.22839485933284373,49.486601829852596,28.402742119604614,,,100.0,599.98,0.7925
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,0,t5c1,MEC LIII,Left,2053,0.8209449037349378,49.19578021237311,4.9292068169835845,0.0297029702970297,2.7038448982759196,99.4028986303419,599.98,0.88875
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,1,t6c1,MEC LIII,Left,1783,0.6357510312255662,58.85287460980212,3.591614632861422,0.0297029702970297,2.5225480863390275,99.4028986303419,599.98,0.88875
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,2,t6c2,MEC LIII,Left,1171,0.9127662804315002,43.351553438863924,-0.36865291742950507,0.009900990099009901,3.3697589806138986,99.4028986303419,599.98,0.88875
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,3,t6c3,MEC LIII,Left,843,-0.01764968444403366,123.74368670764582,-15.0,,,99.4028986303419,599.98,0.88875
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,4,t7c1,MEC LIII,Left,1614,1.1081927964891163,43.83635496734228,-1.1496407165631222,0.009900990099009901,3.8918432104181866,99.4028986303419,599.98,0.88875
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,5,t7c2,MEC LIII,Left,895,-0.046907788433297015,123.74368670764582,-15.0,,,99.4028986303419,599.98,0.88875
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,6,t8c1,MEC LIII,Left,1661,0.7036757856485852,44.01476315403716,-0.16202770352740478,0.009900990099009901,3.0257044506056148,99.4028986303419,599.98,0.88875
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,7,t8c2,MEC LIII,Left,1321,-0.07901078594152929,72.54914182481747,-5.237609238386294,,,99.4028986303419,599.98,0.88875
sub-11138/sub-11138_ses-07040501_behavior+ecephys.nwb,0,t1c2,MEC LIII,Left,2376,0.04966496257560086,45.4392470043507,17.32425416318935,,,98.44927874505342,599.98,0.839375
sub-11138/sub-11138_ses-07040501_behavior+ecephys.nwb,1,t3c1,MEC LIII,Left,401,-0.31618097116016575,72.66974573668307,-24.829920864628154,,,98.44927874505342,599.98,0.839375
sub-11138/sub-11138_ses-07040501_behavior+ecephys.nwb,2,t8c1,MEC LIII,Right,884,-0.29686153265563414,67.58408152668646,3.672252182908224,,,98.44927874505342,599.98,0.839375
sub-11138/sub-11138_ses-08040501_behavior+ecephys.nwb,0,t7c1,MEC LIII,Left,380,0.06403251304233488,50.820646677781035,16.724386705956466,,,100.0,599.98,0.8294871794871795
sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,0,t1c1,MEC LIII,Left,1484,1.052267684809052,38.84780931761083,19.593708254956237,0.009900990099009901,4.6839842642097045,98.10432161991609,599.98,0.829375
sub-11138/sub-11138_ses-06040507_behavior+ecephys.nwb,0,t1c1,MEC LIII,Left,1286,-0.34427823772262967,123.74368670764582,-15.0,,,98.77373882957627,599.98,0.858125
sub-11138/sub-11138_ses-06040507_behavior+ecephys.nwb,1,t1c2,MEC LIII,Left,759,-0.3475333144855508,55.25366318502294,15.29995323830147,,,98.77373882957627,599.98,0.858125
sub-11138/sub-11138_ses-06040507_behavior+ecephys.nwb,2,t3c1,MEC LIII,Left,347,-0.26280628217090785,36.90698650979457,3.2583801896106386,,,98.77373882957627,599.98,0.858125
sub-11138/sub-11138_ses-06040507_behavior+ecephys.nwb,3,t8c1,MEC LIII,Right,773,0.5010425606318378,84.61326834007424,-6.468398774510528,0.0891089108910891,1.9117188288421523,98.77373882957627,599.98,0.858125
sub-11138/sub-11138_ses-06040507_behavior+ecephys.nwb,4,t8c3,MEC LIII,Right,1992,-0.5856755366153281,47.56513660034617,-2.425001652629755,,,98.77373882957627,599.98,0.858125
sub-11138/sub-11138_ses-11040501_behavior+ecephys.nwb,0,t5c1,MEC LIII,Left,1049,1.0895582933273469,40.691692450315124,25.163282946415617,0.009900990099009901,4.436109733320747,97.86783093233095,599.98,0.88875
sub-11138/sub-11138_ses-11040501_behavior+ecephys.nwb,1,t5c2,MEC LIII,Left,558,-0.2561534983886269,123.74368670764582,-15.0,,,97.86783093233095,599.98,0.88875
sub-11138/sub-11138_ses-11040501_behavior+ecephys.nwb,2,t8c1,MEC LIII,Left,1070,0.0681800682009948,62.58136159978269,19.97158391318011,,,97.86783093233095,599.98,0.88875
sub-11138/sub-11138_ses-06040501_behavior+ecephys.nwb,0,t1c1,MEC LIII,Left,745,1.1379334494546414,38.3206595949689,21.932792017597183,0.009900990099009901,5.3064797445460625,96.56309657814072,599.98,0.8673076923076923
sub-11138/sub-11138_ses-06040501_behavior+ecephys.nwb,1,t1c2,MEC LIII,Left,807,0.4756707886300114,36.72069119193779,-27.53587891326087,0.0891089108910891,1.6094602221600365,96.56309657814072,599.98,0.8673076923076923
sub-11138/sub-11138_ses-06040501_behavior+ecephys.nwb,2,t1c3,MEC LIII,Left,684,-0.33086803209759796,121.98872898755852,-14.169684513741998,,,96.56309657814072,599.98,0.8673076923076923
sub-11138/sub-11138_ses-11040509_behavior+ecephys.nwb,0,t5c1,MEC LIII,Left,505,1.0751330385678048,43.631199310009755,25.619888963576983,0.019801980198019802,3.8443253756486144,100.0,599.98,0.86125
sub-11138/sub-11138_ses-11040509_behavior+ecephys.nwb,1,t5c3,MEC LIII,Left,888,-0.2035466040227527,42.46552915702008,18.129469573254642,,,100.0,599.98,0.86125
sub-11138/sub-11138_ses-11040509_behavior+ecephys.nwb,2,t7c1,MEC LIII,Left,537,-0.21806103643274985,123.74368670764582,-15.0,,,100.0,599.98,0.86125
sub-11138/sub-11138_ses-11040509_behavior+ecephys.nwb,3,t8c1,MEC LIII,Left,1369,-0.3287137758801553,86.19789962015439,4.222725072906854,,,100.0,599.98,0.86125
sub-11138/sub-11138_ses-11040509_behavior+ecephys.nwb,4,t8c2,MEC LIII,Left,1219,-0.10131312637042311,30.531951942741653,-16.1221535544766,,,100.0,599.98,0.86125
sub-11138/sub-11138_ses-19040502_behavior+ecephys.nwb,0,t1c3,MEC LIII,Right,1514,-0.18599640477978333,42.62207648504796,-2.5918947686515565,,,100.0,599.98,0.88375
sub-11025/sub-11025_ses-06050501_behavior+ecephys.nwb,0,t1c1,MEC LIII,Left,1374,0.3442632110148797,48.31160726019061,-8.079025390484839,0.04950495049504951,1.7795826199199156,189.4223683364875,1199.8600000000001,0.6088815789473684
sub-11025/sub-11025_ses-06050501_behavior+ecephys.nwb,1,t1c2,MEC LIII,Left,1806,1.380444018818359,65.98767381447378,-3.752857486680204,0.009900990099009901,7.13294369740947,189.4223683364875,1199.8600000000001,0.6088815789473684
sub-11025/sub-11025_ses-06050501_behavior+ecephys.nwb,2,t1c4,MEC LIII,Left,2690,0.11694420844543964,55.74191771934429,0.798335172290777,,,189.4223683364875,1199.8600000000001,0.6088815789473684
sub-11025/sub-11025_ses-06050501_behavior+ecephys.nwb,3,t2c1,MEC LIII,Left,602,-0.2953219557526232,55.05740981324963,-6.014250565330097,,,189.4223683364875,1199.8600000000001,0.6088815789473684
sub-11025/sub-11025_ses-06050501_behavior+ecephys.nwb,4,t2c2,MEC LIII,Left,730,-0.10324378963500125,245.776829664637,-13.763592397143867,,,189.4223683364875,1199.8600000000001,0.6088815789473684
sub-11025/sub-11025_ses-06050501_behavior+ecephys.nwb,5,t2c3,MEC LIII,Left,1305,-0.4033848508010587,72.46036042113751,-17.970093617044004,,,189.4223683364875,1199.8600000000001,0.6088815789473684
sub-11025/sub-11025_ses-06050501_behavior+ecephys.nwb,6,t2c6,MEC LIII,Left,1886,0.9314101500053429,59.87805284536184,-7.266100330457543,0.009900990099009901,4.857408510560766,189.4223683364875,1199.8600000000001,0.6088815789473684
sub-11138/sub-11138_ses-12110501_behavior+ecephys.nwb,0,t5c1,MEC LIII,Left,1294,1.178697007561737,40.36349728817756,25.886970907224605,0.009900990099009901,4.764509025120589,100.0,599.98,0.84125
sub-11138/sub-11138_ses-12110501_behavior+ecephys.nwb,1,t6c1,MEC LIII,Left,633,-0.08441570887155386,57.168938627710645,1.185393698085046,,,100.0,599.98,0.84125
sub-11138/sub-11138_ses-12110501_behavior+ecephys.nwb,2,t7c1,MEC LIII,Left,354,-0.4245120873443225,55.880712598829064,-20.022829386497403,,,100.0,599.98,0.84125
sub-11138/sub-11138_ses-12110501_behavior+ecephys.nwb,3,t8c1,MEC LIII,Left,1971,-0.39987882828490323,123.74368670764582,-15.0,,,100.0,599.98,0.84125
sub-11138/sub-11138_ses-11040504_behavior+ecephys.nwb,0,t1c1,MEC LIII,Right,1009,0.699194340783445,34.1496115098327,15.94555336704181,0.009900990099009901,3.396099402461906,98.71962748944935,1199.98,0.655
sub-11138/sub-11138_ses-11040504_behavior+ecephys.nwb,1,t1c2,MEC LIII,Right,1333,0.34006314697174916,48.77320714887495,-8.071374927428048,0.04950495049504951,1.7538841144413895,98.71962748944935,1199.98,0.655
sub-11138/sub-11138_ses-11040504_behavior+ecephys.nwb,2,t3c1,MEC LIII,Right,512,-0.03638154966435655,79.32676109853482,-20.46572700909879,,,98.71962748944935,1199.98,0.655
sub-11138/sub-11138_ses-11040504_behavior+ecephys.nwb,3,t3c2,MEC LIII,Right,1294,-0.23475898803794334,51.68869548100932,18.444815982144252,,,98.71962748944935,1199.98,0.655
sub-11138/sub-11138_ses-25040501_behavior+ecephys.nwb,0,t3c1,MEC LIII,Right,889,-0.022011266585225703,45.20873101285639,0.3212521773578298,,,98.42974984945592,599.98,0.91
sub-11025/sub-11025_ses-14050501_behavior+ecephys.nwb,0,t1c1,MEC LIII,Left,1541,0.43780748135733755,64.6092178473773,-5.40275925414232,0.039603960396039604,2.486828202491306,197.21398986377326,1199.98,0.7221518987341772
sub-11025/sub-11025_ses-14050501_behavior+ecephys.nwb,1,t1c2,MEC LIII,Left,756,0.5048084869953077,56.03705280181989,-8.204008800055126,0.039603960396039604,2.4905066586017743,197.21398986377326,1199.98,0.7221518987341772
sub-11025/sub-11025_ses-14050501_behavior+ecephys.nwb,2,t2c1,MEC LIII,Left,5123,1.2351693072701169,61.40831504976435,-7.716592942981355,0.009900990099009901,9.965970118161477,197.21398986377326,1199.98,0.7221518987341772
sub-11138/sub-11138_ses-13040502_behavior+ecephys.nwb,0,t5c1,MEC LIII,Left,357,1.1896985326799348,43.92222467796599,23.37754015074275,0.009900990099009901,4.729822606680869,100.0,599.98,0.8825
sub-11138/sub-11138_ses-13040502_behavior+ecephys.nwb,1,t6c1,MEC LIII,Left,575,0.38907405243014154,60.97574633994862,-18.264095357653414,0.06930693069306931,1.6897775017868115,100.0,599.98,0.8825
sub-11138/sub-11138_ses-13040502_behavior+ecephys.nwb,2,t7c1,MEC LIII,Left,1548,-0.3396763684577464,59.68666842177455,24.436336024893137,,,100.0,599.98,0.8825
sub-11025/sub-11025_ses-16050501_behavior+ecephys.nwb,0,t1c1,MEC LIII,Left,3400,0.983162382110121,70.01993646378799,-7.067767173392805,0.009900990099009901,5.78185831915241,192.37919939139886,1199.98,0.6644480519480519
sub-11025/sub-11025_ses-16050501_behavior+ecephys.nwb,1,t1c2,MEC LIII,Left,4329,-0.30339415584329027,118.7102534911394,17.398752558939872,,,192.37919939139886,1199.98,0.6644480519480519
sub-11025/sub-11025_ses-16050501_behavior+ecephys.nwb,2,t2c1,MEC LIII,Left,1713,1.0088723548556435,68.55573443425135,-1.0666634972792177,0.019801980198019802,4.961194038967437,192.37919939139886,1199.98,0.6644480519480519
sub-11025/sub-11025_ses-16050501_behavior+ecephys.nwb,3,t2c2,MEC LIII,Left,2468,1.3903901322967285,60.586333066085196,-5.315131966974287,0.009900990099009901,7.568554209407604,192.37919939139886,1199.98,0.6644480519480519
sub-11138/sub-11138_ses-26040501_behavior+ecephys.nwb,0,t3c1,MEC LIII,Right,783,-0.0591331905578863,64.61014206888932,-1.3855432991054026,,,99.15232787762397,599.98,0.881875
sub-11138/sub-11138_ses-26040501_behavior+ecephys.nwb,1,t5c1,MEC LIII,Left,973,1.0612007433128874,68.98887812154801,27.954248016912675,0.019801980198019802,3.7074310481951485,99.15232787762397,599.98,0.881875
sub-11138/sub-11138_ses-26040501_behavior+ecephys.nwb,2,t6c1,MEC LIII,Left,330,0.023710655060284958,47.960787797705706,18.3389644927,,,99.15232787762397,599.98,0.881875
sub-11207/sub-11207_ses-05070501_behavior+ecephys.nwb,0,t1c1,MEC LVI,Right,638,-0.47492423594926453,66.16729797074014,8.207854928721204,,,100.0,599.98,0.840625
sub-11207/sub-11207_ses-05070501_behavior+ecephys.nwb,1,t4c1,MEC LVI,Right,819,-0.3580324486931094,43.59707222067022,-1.91583264243107,,,100.0,599.98,0.840625
sub-11207/sub-11207_ses-05070501_behavior+ecephys.nwb,2,t6c1,MEC LV,Left,387,-0.4613779459492063,123.74368670764582,-15.0,,,100.0,599.98,0.840625
sub-11207/sub-11207_ses-08060501_behavior+ecephys.nwb,0,t3c1,MEC LVI,Right,893,-0.4065535749885388,87.38496144423364,13.2498576971337,,,100.0,599.98,0.854375
sub-11207/sub-11207_ses-08060501_behavior+ecephys.nwb,1,t3c2,MEC LVI,Right,1236,-0.035228613924464296,43.55728584278153,-17.663064536011603,,,100.0,599.98,0.854375
sub-11207/sub-11207_ses-08060501_behavior+ecephys.nwb,2,t3c5,MEC LVI,Right,1107,-0.5971877301170817,75.37799446703976,-11.191793124619778,,,100.0,599.98,0.854375
sub-11138/sub-11138_ses-15040504_behavior+ecephys.nwb,0,t1c1,MEC LIII,Right,2055,-0.1157262376246983,54.093219252249035,-4.327996775337813,,,192.4595682322568,1199.98,0.6201298701298701
sub-11138/sub-11138_ses-15040504_behavior+ecephys.nwb,1,t2c1,MEC LIII,Right,554,1.2572929380092976,56.90135534446688,14.249395845764624,0.009900990099009901,6.1071529987155655,192.4595682322568,1199.98,0.6201298701298701
sub-11138/sub-11138_ses-20040502_behavior+ecephys.nwb,0,t3c2,MEC LIII,Right,2279,1.1912772640966842,42.85747987014722,25.774688262387073,0.009900990099009901,4.484186142159325,100.0,599.98,0.898125
