event,epoch,start,end,dur,n_bins,n_active,n_spikes,direction,dir_mass,wcorr,slope,p_cycle,p_perm,p_max,significant,forward,speed
2930,POST_NREM,22101.65195,22101.87195,0.22000000000116415,11,34,58,rightward,0.6781728015437758,-0.5477258282286994,-4.351035297455067,0.017982017982017984,0.04795204795204795,0.04795204795204795,True,False,4.351035297455067
2931,POST_NREM,22101.89195,22102.23695,0.3449999999975262,17,28,57,leftward,0.6156547506817643,0.22946023850551944,1.0729782148768836,0.18181818181818182,0.1968031968031968,0.1968031968031968,False,False,1.0729782148768836
2932,POST_NREM,22102.32195,22102.45195,0.12999999999738066,6,15,31,leftward,0.7503470871250307,0.6096173074494047,8.392815203464615,0.11988011988011989,0.12687312687312688,0.12687312687312688,False,False,8.392815203464615
2933,POST_NREM,22103.90195,22104.32195,0.42000000000189175,21,54,148,leftward,0.38252510871184014,0.4707110586505643,2.2415337527083623,0.002997002997002997,0.02097902097902098,0.02097902097902098,True,False,2.2415337527083623
2934,POST_NREM,22112.70695,22112.79195,0.08499999999912689,4,14,24,rightward,0.7504200171997819,0.777163366297075,22.85864733098455,0.029970029970029972,0.22877122877122877,0.22877122877122877,False,True,22.85864733098455
2935,POST_NREM,22113.43195,22113.63695,0.20500000000174623,10,27,48,rightward,0.3694087576516898,-0.4039086839649518,-3.233392032731128,0.03996003996003996,0.16083916083916083,0.16083916083916083,False,False,3.233392032731128
2936,POST_NREM,22116.00195,22116.28695,0.2849999999998545,14,33,73,rightward,0.5766446882198577,-0.4583128428576065,-2.914211450303965,0.006993006993006993,0.04495504495504495,0.04495504495504495,True,False,2.914211450303965
2937,POST_NREM,22117.12695,22117.35195,0.2249999999985448,11,27,49,leftward,0.3342831911893216,0.1484590454721981,1.215343314977957,0.6843156843156843,0.7262737262737263,0.7262737262737263,False,False,1.215343314977957
2938,POST_NREM,22117.36695,22117.79195,0.4249999999992724,21,41,96,leftward,0.49207686717855237,-0.18144512318149078,-0.6571154708839281,0.25374625374625376,0.36863136863136864,0.36863136863136864,False,True,0.6571154708839281
2939,POST_NREM,22117.90695,22118.11195,0.20499999999810825,10,25,36,leftward,0.6482367662476003,0.05974415546488911,0.4908300144751961,0.9440559440559441,0.9530469530469531,0.9530469530469531,False,False,0.4908300144751961
2940,POST_NREM,22118.32195,22118.42195,0.09999999999854481,5,13,28,leftward,0.43625981127496116,0.24996974026421837,4.321551951822933,0.5444555444555444,0.8181818181818182,0.8181818181818182,False,False,4.321551951822933
2941,POST_NREM,22119.01695,22119.26195,0.24499999999898137,12,38,75,rightward,0.6398506357505162,0.3129738528095298,2.382020498856314,0.13086913086913088,0.36163836163836166,0.36163836163836166,False,True,2.382020498856314
2942,POST_NREM,22123.75695,22123.91695,0.15999999999985448,8,23,45,leftward,0.43364345791849,-0.276745737607374,-3.2350324219815487,0.24075924075924077,0.6363636363636364,0.6363636363636364,False,True,3.2350324219815487
2943,POST_NREM,22125.85195,22125.93695,0.08499999999912689,4,20,27,rightward,0.3009663156714538,-0.3871559832552398,-8.79452661194966,0.3946053946053946,0.6663336663336663,0.6663336663336663,False,False,8.79452661194966
2944,POST_NREM,22126.45695,22126.72195,0.2649999999994179,13,51,139,leftward,0.335466041023871,0.39881898749736516,2.146172697446737,0.10589410589410589,0.1848151848151848,0.1848151848151848,False,False,2.146172697446737
2945,POST_NREM,22128.90695,22128.99195,0.08499999999912689,4,15,25,rightward,0.36730492134012976,-0.7343805792930025,-15.067598622638222,0.016983016983016984,0.17182817182817184,0.17182817182817184,False,False,15.067598622638222
2946,POST_NREM,22133.47195,22133.75195,0.2800000000024738,14,35,69,rightward,0.37020060765191853,0.3115256761244801,1.7175949498631244,0.0959040959040959,0.26073926073926074,0.26073926073926074,False,True,1.7175949498631244
2947,POST_NREM,22134.79695,22134.97195,0.1749999999992724,9,27,54,leftward,0.6771217550029083,0.44502125419625754,4.039026376324241,0.08391608391608392,0.08791208791208792,0.08791208791208792,False,False,4.039026376324241
2948,POST_NREM,22135.44695,22135.59195,0.14500000000043656,7,23,44,leftward,0.27956648252851224,0.2574687181849488,3.5339286674598904,0.6843156843156843,0.7132867132867133,0.7132867132867133,False,False,3.5339286674598904
2949,POST_NREM,22135.61195,22135.82195,0.21000000000276486,10,32,51,leftward,0.3152308298234937,0.47715106069522856,3.9032240021970965,0.030969030969030968,0.16183816183816183,0.16183816183816183,False,False,3.9032240021970965
2950,POST_NREM,22136.30695,22136.44695,0.1400000000030559,7,21,32,leftward,0.5875135541613083,-0.4820918263673467,-5.6224821927404705,0.04595404595404595,0.3356643356643357,0.3356643356643357,False,True,5.6224821927404705
2951,POST_NREM,22143.68195,22144.08695,0.4050000000024738,20,49,111,rightward,0.524453357802811,-0.1539549111827485,-0.6333239722868407,0.5644355644355644,0.6143856143856143,0.6143856143856143,False,False,0.6333239722868407
2952,POST_NREM,22144.37195,22144.58195,0.20999999999912689,10,21,41,rightward,0.559301097147446,-0.31242540718793244,-2.6179969666111664,0.26173826173826176,0.24975024975024976,0.26173826173826176,False,False,2.6179969666111664
2953,POST_NREM,22149.23195,22149.38695,0.15499999999883585,8,19,35,leftward,0.40005060727813696,0.13228689252544212,1.2296675397421757,0.8121878121878122,0.8941058941058941,0.8941058941058941,False,False,1.2296675397421757
2954,POST_NREM,22153.78695,22153.96195,0.1749999999992724,9,26,50,rightward,0.7816690090456996,0.17366991564872492,1.89321082102869,0.7192807192807192,0.8291708291708292,0.8291708291708292,False,True,1.89321082102869
2955,POST_NREM,22158.88195,22159.19195,0.3100000000013097,15,26,56,leftward,0.3738656361948209,0.1659727211217651,0.9718810446213635,0.4995004995004995,0.5594405594405595,0.5594405594405595,False,False,0.9718810446213635
2956,POST_NREM,22159.92695,22160.07195,0.14500000000043656,7,21,37,leftward,0.537799821445706,0.2355672897740068,2.9948585955112548,0.45854145854145856,0.6293706293706294,0.6293706293706294,False,False,2.9948585955112548
2957,POST_NREM,22160.24195,22160.32695,0.08499999999912689,4,14,20,rightward,0.10996311908955325,-0.6861525364753335,-13.666920063367643,0.006993006993006993,0.12187812187812187,0.12187812187812187,False,False,13.666920063367643
2958,POST_NREM,22162.25695,22162.44195,0.18500000000130967,9,31,59,rightward,0.23117650038035503,0.3247511280596183,2.906393328291888,0.38961038961038963,0.44455544455544455,0.44455544455544455,False,True,2.906393328291888
2959,POST_NREM,22162.64195,22162.98195,0.3400000000001455,17,60,122,rightward,0.5346884911567056,-0.20375159742055773,-1.0040309656282342,0.37462537462537465,0.5464535464535465,0.5464535464535465,False,False,1.0040309656282342
2960,POST_NREM,22167.39695,22167.56195,0.16500000000087311,8,17,29,rightward,0.7467350586210503,0.668464494797016,7.2610178335297295,0.000999000999000999,0.013986013986013986,0.013986013986013986,True,True,7.2610178335297295
2961,POST_NREM,22167.80195,22168.13195,0.32999999999810825,16,34,75,rightward,0.7289353577065912,-0.3483681258702436,-1.5922145025591152,0.03396603396603397,0.07592407592407592,0.07592407592407592,False,False,1.5922145025591152
2962,POST_NREM,22169.35195,22169.58695,0.23500000000058208,12,38,63,rightward,0.39112525345013854,0.5033109724695796,3.578242352780773,0.012987012987012988,0.07892107892107893,0.07892107892107893,False,True,3.578242352780773
2963,POST_NREM,22173.27195,22173.35195,0.08000000000174623,4,14,20,leftward,0.4293115704406683,0.32775254666350595,7.4416854204380405,0.2937062937062937,0.7982017982017982,0.7982017982017982,False,False,7.4416854204380405
2964,POST_NREM,22176.09195,22176.29695,0.20499999999810825,10,26,43,leftward,0.37204658951953934,0.46454683754772086,4.732927388482991,0.056943056943056944,0.14785214785214784,0.14785214785214784,False,False,4.732927388482991
2965,POST_NREM,22178.41695,22178.78195,0.3650000000016007,18,51,138,rightward,0.3519704931538328,-0.15415888677587447,-0.6504851078568208,0.5844155844155844,0.6723276723276723,0.6723276723276723,False,False,0.6504851078568208
2966,POST_NREM,22184.04195,22184.18695,0.14500000000043656,7,21,22,leftward,0.531968875141874,0.4480493388526455,5.233537985508847,0.06893106893106893,0.1918081918081918,0.1918081918081918,False,False,5.233537985508847
2967,POST_NREM,22184.80695,22185.10695,0.3000000000029104,15,42,81,rightward,0.5269080566832002,0.3227833244941577,1.7110534749467137,0.04895104895104895,0.21878121878121878,0.21878121878121878,False,True,1.7110534749467137
2968,POST_NREM,22189.30195,22189.70695,0.40499999999883585,20,41,101,rightward,0.48182693126296156,0.11456973894230398,0.47758205666680387,0.7132867132867133,0.7252747252747253,0.7252747252747253,False,True,0.47758205666680387
2969,POST_NREM,22190.54695,22190.67695,0.13000000000101863,6,33,48,leftward,0.7161630183127481,-0.5497194945716473,-8.652760969144328,0.0969030969030969,0.3156843156843157,0.3156843156843157,False,True,8.652760969144328
2970,POST_NREM,22190.69195,22191.02695,0.3349999999991269,17,49,123,rightward,0.8335733660163103,0.2910251815518796,1.355277069695099,0.14685314685314685,0.2977022977022977,0.2977022977022977,False,True,1.355277069695099
2971,POST_NREM,22193.69195,22193.78695,0.09500000000116415,5,17,26,leftward,0.16965279066732086,0.1279567527242105,2.460293639843366,0.7862137862137862,0.935064935064935,0.935064935064935,False,False,2.460293639843366
2972,POST_NREM,22200.87195,22200.97195,0.09999999999854481,5,17,23,leftward,0.34995534120397653,0.31701114727827073,5.862199322441387,0.4155844155844156,0.7322677322677322,0.7322677322677322,False,False,5.862199322441387
2973,POST_NREM,22202.61195,22203.07195,0.46000000000276486,23,56,127,leftward,0.3711023703172192,0.29345088809389586,1.036105140552539,0.030969030969030968,0.13686313686313686,0.13686313686313686,False,False,1.036105140552539
2974,POST_NREM,22203.54695,22203.90195,0.35499999999956344,18,31,80,leftward,0.5089368246711776,0.21296301619580224,1.039309801698334,0.2707292707292707,0.46853146853146854,0.46853146853146854,False,False,1.039309801698334
2975,POST_NREM,22206.23695,22206.40195,0.16500000000087311,8,22,47,rightward,0.4557939354290433,-0.6218653579286628,-5.850674281086896,0.000999000999000999,0.003996003996003996,0.003996003996003996,True,False,5.850674281086896
2976,POST_NREM,22211.36695,22211.65695,0.2900000000008731,14,37,70,leftward,0.5973767932998388,-0.11555795214142607,-0.6513672698451235,0.7262737262737263,0.8041958041958042,0.8041958041958042,False,True,0.6513672698451235
2977,POST_NREM,22218.27195,22218.42195,0.1500000000014552,7,24,39,leftward,0.40521523865760584,-0.08219904317701039,-0.8634764945833514,0.926073926073926,0.936063936063936,0.936063936063936,False,True,0.8634764945833514
2978,POST_NREM,22223.70195,22224.14695,0.44499999999970896,22,35,79,leftward,0.3469257029126144,0.1999336838387953,0.8644699653652522,0.1938061938061938,0.39760239760239763,0.39760239760239763,False,False,0.8644699653652522
2979,POST_NREM,22226.79195,22226.89695,0.10499999999956344,5,19,34,rightward,0.5207762826855099,0.35397054603136263,5.5640158475904204,0.16183816183816183,0.5924075924075924,0.5924075924075924,False,True,5.5640158475904204
2980,POST_NREM,22227.14695,22227.24695,0.10000000000218279,5,17,31,rightward,0.648528147765418,-0.22297134378994954,-1.8643392788473627,0.5534465534465535,0.5264735264735265,0.5534465534465535,False,False,1.8643392788473627
2981,POST_NREM,22228.66695,22228.82195,0.15500000000247383,8,31,44,rightward,0.6205762072690983,-0.3244888991204084,-3.9312430158948986,0.1928071928071928,0.4825174825174825,0.4825174825174825,False,False,3.9312430158948986
2982,POST_NREM,22231.22695,22231.31195,0.08499999999912689,4,13,23,rightward,0.3795529913737716,-0.2861517758169665,-5.896977910517248,0.6493506493506493,0.8261738261738262,0.8261738261738262,False,False,5.896977910517248
2983,POST_NREM,22234.91195,22235.02195,0.1099999999969441,5,16,23,rightward,0.3273915353298813,0.5785634040375766,8.270683935143742,0.056943056943056944,0.059940059940059943,0.059940059940059943,False,True,8.270683935143742
2984,POST_NREM,22235.30195,22235.39695,0.09499999999752617,5,18,26,rightward,0.42939473342748224,0.4017362687084543,5.359128313471753,0.3356643356643357,0.6023976023976024,0.6023976023976024,False,True,5.359128313471753
2985,POST_NREM,22239.41695,22239.68195,0.2649999999994179,13,27,44,rightward,0.568185991828876,-0.18824312892268533,-1.2393826885605048,0.41058941058941056,0.5804195804195804,0.5804195804195804,False,False,1.2393826885605048
2986,POST_NREM,22240.48695,22240.64695,0.15999999999985448,8,20,36,rightward,0.5920659473982899,0.50983255621424,5.637805851102621,0.07292707292707293,0.14585414585414586,0.14585414585414586,False,True,5.637805851102621
2987,POST_NREM,22243.03195,22243.43195,0.3999999999978172,20,34,75,leftward,0.3771275952510922,-0.1686741879983047,-0.6675706551684397,0.3956043956043956,0.4435564435564436,0.4435564435564436,False,True,0.6675706551684397
2988,POST_NREM,22252.70195,22252.82695,0.125,6,26,39,leftward,0.38806873496910416,-0.2017607644499815,-2.9051792320219945,0.7392607392607392,0.8571428571428571,0.8571428571428571,False,True,2.9051792320219945
2989,POST_NREM,22255.41695,22255.70695,0.2900000000008731,14,38,61,rightward,0.49843073916600245,0.08166061054874242,0.48323082843806425,0.8731268731268731,0.8941058941058941,0.8941058941058941,False,True,0.48323082843806425
2990,POST_NREM,22255.72195,22256.07195,0.3500000000021828,17,34,64,leftward,0.33976557419139464,-0.09638997926913313,-0.4439255381904237,0.8091908091908092,0.8331668331668332,0.8331668331668332,False,True,0.4439255381904237
2991,POST_NREM,22265.47695,22265.64195,0.16500000000087311,8,29,43,rightward,0.6465590790743185,-0.381947246896793,-4.031908594758524,0.22077922077922077,0.3516483516483517,0.3516483516483517,False,False,4.031908594758524
2992,POST_NREM,22265.64695,22265.74695,0.10000000000218279,5,17,22,leftward,0.3014237588917336,0.12140790636290752,2.0807460949142027,0.7892107892107892,0.9010989010989011,0.9010989010989011,False,False,2.0807460949142027
2993,POST_NREM,22267.03695,22267.38695,0.3499999999985448,17,44,79,rightward,0.6961482117207973,0.2919576059119245,1.3807612985816533,0.0969030969030969,0.2217782217782218,0.2217782217782218,False,True,1.3807612985816533
2994,POST_NREM,22269.98695,22270.08195,0.09500000000116415,5,19,24,leftward,0.4298134336671424,-0.2360922569727257,-4.146435326300102,0.46653346653346656,0.5314685314685315,0.5314685314685315,False,True,4.146435326300102
2995,POST_NREM,22270.37695,22270.55195,0.1749999999992724,9,24,50,rightward,0.9279206173986343,0.3401430270204537,2.33933281460741,0.12287712287712288,0.24375624375624375,0.24375624375624375,False,True,2.33933281460741
2996,POST_NREM,22278.69195,22278.86695,0.1749999999992724,9,25,36,leftward,0.5785317423549077,-0.2534645276128626,-2.4708749956257785,0.32867132867132864,0.47652347652347654,0.47652347652347654,False,True,2.4708749956257785
2997,POST_NREM,22279.78195,22279.94195,0.15999999999985448,8,28,55,leftward,0.2892186059065874,0.39359716068595973,4.441300347125946,0.06593406593406594,0.33166833166833165,0.33166833166833165,False,False,4.441300347125946
2998,POST_NREM,22282.87695,22283.06695,0.18999999999869033,9,20,45,rightward,0.5665077240173051,-0.3797121119049097,-4.330228031091364,0.2987012987012987,0.34665334665334663,0.34665334665334663,False,False,4.330228031091364
2999,POST_NREM,22299.09695,22299.36195,0.2649999999994179,13,45,99,rightward,0.5082510523017649,-0.11121119366076945,-0.4762499704559831,0.7672327672327672,0.8721278721278721,0.8721278721278721,False,False,0.4762499704559831
3000,POST_NREM,22306.10695,22306.29195,0.1849999999976717,9,33,71,leftward,0.3577177964488001,0.3618691906101104,3.282656868654936,0.16583416583416583,0.3696303696303696,0.3696303696303696,False,False,3.282656868654936
3001,POST_NREM,22317.83195,22317.93195,0.09999999999854481,5,14,30,leftward,0.8712421764370276,-0.47926805667303835,-5.568217997360515,0.11188811188811189,0.23576423576423577,0.23576423576423577,False,True,5.568217997360515
3002,POST_NREM,22320.84695,22321.06195,0.21500000000014552,11,19,47,leftward,0.43991053132944574,-0.6145215537862293,-5.253130583075556,0.000999000999000999,0.005994005994005994,0.005994005994005994,True,True,5.253130583075556
3003,POST_NREM,22322.00695,22322.17195,0.16500000000087311,8,22,34,leftward,0.4428300289093505,0.16992307927624284,1.7780875208483906,0.45554445554445555,0.7982017982017982,0.7982017982017982,False,False,1.7780875208483906
3004,POST_NREM,22322.22695,22322.31195,0.08499999999912689,4,16,30,leftward,0.17556718087341924,0.7797989281431217,17.168830097311822,0.000999000999000999,0.14485514485514486,0.14485514485514486,False,False,17.168830097311822
3005,POST_NREM,22327.64195,22327.72695,0.08499999999912689,4,17,21,leftward,0.7781667310794611,-0.21607005637044932,-5.940670853775844,0.7422577422577422,0.8991008991008991,0.8991008991008991,False,True,5.940670853775844
3006,POST_NREM,22329.23195,22329.49195,0.2599999999983993,13,45,90,leftward,0.39685916333016813,-0.22900682831935856,-1.1064217626708228,0.4075924075924076,0.48951048951048953,0.48951048951048953,False,True,1.1064217626708228
3007,POST_NREM,22330.12695,22330.27695,0.1499999999978172,7,14,33,leftward,0.3009903957812544,-0.3950464948123162,-4.2092503761590985,0.11188811188811189,0.3676323676323676,0.3676323676323676,False,True,4.2092503761590985
3008,POST_NREM,22331.42195,22331.53695,0.11500000000160071,6,15,22,leftward,0.2651035323502043,-0.35907780527953687,-6.104727330973665,0.2907092907092907,0.4385614385614386,0.4385614385614386,False,True,6.104727330973665
3009,POST_NREM,22335.74195,22335.83195,0.09000000000014552,4,17,26,leftward,0.448570891925973,0.9069444877259522,16.035697069963643,0.003996003996003996,0.03496503496503497,0.03496503496503497,True,False,16.035697069963643
3010,POST_NREM,22337.50695,22337.63195,0.125,6,20,29,rightward,0.5441709880459772,-0.276685229265059,-4.123090754606575,0.4075924075924076,0.7442557442557443,0.7442557442557443,False,False,4.123090754606575
3011,POST_NREM,22343.99195,22344.13695,0.14500000000043656,7,17,29,rightward,0.5704552963299933,0.4437725116826332,3.1850704437001705,0.15884115884115885,0.2087912087912088,0.2087912087912088,False,True,3.1850704437001705
3012,POST_NREM,22344.29195,22344.46195,0.17000000000189175,8,22,38,rightward,0.3601190921260103,0.40467499177177496,4.407620181508531,0.15584415584415584,0.3246753246753247,0.3246753246753247,False,True,4.407620181508531
3013,POST_NREM,22344.54695,22344.86195,0.3149999999986903,16,36,67,rightward,0.5366080464754742,0.2816011952881867,1.5308413440995858,0.08291708291708291,0.2517482517482518,0.2517482517482518,False,True,1.5308413440995858
3014,POST_NREM,22345.37195,22345.53195,0.15999999999985448,8,15,30,rightward,0.41632692722148446,0.4580230857212757,4.306310686726504,0.027972027972027972,0.1978021978021978,0.1978021978021978,False,True,4.306310686726504
3015,POST_NREM,22345.54195,22345.70695,0.16500000000087311,8,25,37,rightward,0.5157925549058824,0.3749554759167428,4.092356368361738,0.1938061938061938,0.37362637362637363,0.37362637362637363,False,True,4.092356368361738
3016,POST_NREM,22352.87195,22353.23195,0.3600000000005821,18,39,79,leftward,0.5644274773870822,-0.10812287165782364,-0.5450335368178377,0.7822177822177823,0.8181818181818182,0.8181818181818182,False,True,0.5450335368178377
3017,POST_NREM,22356.08695,22356.34695,0.2599999999983993,13,48,95,leftward,0.35120786366665746,0.23674744651724822,1.537952423960255,0.43156843156843155,0.5214785214785215,0.5214785214785215,False,False,1.537952423960255
3018,POST_NREM,22363.47195,22363.81695,0.34500000000116415,17,45,99,leftward,0.6366729582878147,0.6295635633928934,2.9672030199637724,0.000999000999000999,0.003996003996003996,0.003996003996003996,True,False,2.9672030199637724
3019,POST_NREM,22364.69195,22364.90695,0.21500000000014552,11,25,53,rightward,0.6171875900924454,-0.21261162159550995,-1.8292148399552675,0.4245754245754246,0.6263736263736264,0.6263736263736264,False,False,1.8292148399552675
3020,POST_NREM,22371.52195,22371.68695,0.16500000000087311,8,24,37,rightward,0.4835303063709967,0.24192668957121677,2.437045920048691,0.4595404595404595,0.5384615384615384,0.5384615384615384,False,True,2.437045920048691
3021,POST_NREM,22375.35695,22375.66195,0.30500000000029104,15,29,53,rightward,0.5051628770546355,-0.202113076002353,-1.2234349750071618,0.42357642357642356,0.5394605394605395,0.5394605394605395,False,False,1.2234349750071618
3022,POST_NREM,22380.02695,22380.24195,0.21500000000014552,11,37,82,rightward,0.4939551980564125,0.2650974555989993,1.7833423853602404,0.2777222777222777,0.44455544455544455,0.44455544455544455,False,True,1.7833423853602404
3023,POST_NREM,22380.28195,22380.50695,0.2249999999985448,11,28,51,rightward,0.5132915610645835,-0.2744114814432609,-2.328813728759556,0.33466533466533466,0.5034965034965035,0.5034965034965035,False,False,2.328813728759556
3024,POST_NREM,22380.99195,22381.23195,0.2400000000016007,12,41,70,leftward,0.6374584319123716,-0.1961493645254869,-1.328476981331349,0.3916083916083916,0.6233766233766234,0.6233766233766234,False,True,1.328476981331349
3025,POST_NREM,22381.90695,22382.01695,0.11000000000058208,5,16,25,leftward,0.5172559238051075,-0.13539858905127994,-2.690093669953855,0.8791208791208791,0.948051948051948,0.948051948051948,False,True,2.690093669953855
3026,POST_NREM,22386.25195,22386.47195,0.21999999999752617,11,38,75,rightward,0.9040779805227726,0.46877780725947615,3.213151641059256,0.03796203796203796,0.1028971028971029,0.1028971028971029,False,True,3.213151641059256
3027,POST_NREM,22386.56195,22386.77695,0.21500000000014552,11,34,80,rightward,0.36554372712515454,0.23517619696251085,1.5330899141734913,0.4125874125874126,0.3926073926073926,0.4125874125874126,False,True,1.5330899141734913
3028,POST_NREM,22390.76195,22390.92195,0.15999999999985448,8,17,29,leftward,0.38061083013153385,0.4042566314537591,4.148291341128762,0.0939060939060939,0.3436563436563437,0.3436563436563437,False,False,4.148291341128762
3029,POST_NREM,22391.49195,22391.66195,0.17000000000189175,8,16,32,rightward,0.33570641948535745,-0.3674817495165229,-4.451324467690097,0.22777222777222778,0.4825174825174825,0.4825174825174825,False,False,4.451324467690097
3030,POST_NREM,22396.25195,22396.39195,0.13999999999941792,7,28,51,leftward,0.497500399371376,0.7664998285061184,11.020766418088812,0.000999000999000999,0.01098901098901099,0.01098901098901099,True,False,11.020766418088812
3031,POST_NREM,22402.77695,22402.89695,0.11999999999898137,6,16,23,leftward,0.2432607689080637,0.23401840976231167,3.754930159715564,0.35364635364635366,0.7002997002997003,0.7002997002997003,False,False,3.754930159715564
3032,POST_NREM,22402.90195,22403.05695,0.15499999999883585,8,25,41,rightward,0.559342363424468,0.31015898424953076,3.965361662325211,0.12387612387612387,0.4755244755244755,0.4755244755244755,False,True,3.965361662325211
3033,POST_NREM,22404.41695,22404.55695,0.13999999999941792,7,17,36,rightward,0.3833506937490641,0.2151790124278399,2.578680794567796,0.27672327672327673,0.5594405594405595,0.5594405594405595,False,True,2.578680794567796
3034,POST_NREM,22406.28695,22406.45195,0.16499999999723514,8,21,28,rightward,0.5093897175054162,-0.1233777415647319,-1.1339736905774165,0.8471528471528471,0.8591408591408591,0.8591408591408591,False,False,1.1339736905774165
3035,POST_NREM,22409.14195,22409.35195,0.20999999999912689,10,25,44,rightward,0.5529894228782988,-0.6712053918137023,-4.827457214776007,0.001998001998001998,0.002997002997002997,0.002997002997002997,True,False,4.827457214776007
3036,POST_NREM,22409.78195,22409.91195,0.13000000000101863,6,15,29,leftward,0.4417401505968528,0.30543754065184925,4.200084976790323,0.26973026973026976,0.6423576423576424,0.6423576423576424,False,False,4.200084976790323
3037,POST_NREM,22410.28695,22410.48695,0.19999999999708962,10,31,55,leftward,0.6070992572573628,-0.3448283270080163,-3.0729622131773295,0.17082917082917082,0.36163836163836166,0.36163836163836166,False,True,3.0729622131773295
3038,POST_NREM,22410.52195,22410.81195,0.2900000000008731,14,39,80,rightward,0.6545662849931715,0.16047675369173248,0.7945224023530986,0.5684315684315684,0.6583416583416584,0.6583416583416584,False,True,0.7945224023530986
3039,POST_NREM,22410.92695,22411.11695,0.18999999999869033,9,20,37,leftward,0.45853129207178384,-0.2845007657561481,-2.4285935355746084,0.27472527472527475,0.45754245754245754,0.45754245754245754,False,True,2.4285935355746084
3040,POST_NREM,22415.59695,22415.74195,0.14500000000043656,7,26,46,leftward,0.05681913764700241,0.2914315915099832,3.4778577051003676,0.42157842157842157,0.4945054945054945,0.4945054945054945,False,False,3.4778577051003676
3041,POST_NREM,22418.27695,22418.51695,0.2400000000016007,12,33,63,rightward,0.6402825614854791,0.35519673280676,2.130762020515256,0.11288711288711288,0.21478521478521478,0.21478521478521478,False,True,2.130762020515256
3042,POST_NREM,22421.15695,22421.60695,0.4500000000007276,22,37,80,leftward,0.4585829270728686,-0.2770296384044857,-1.1372668567206303,0.06493506493506493,0.07292707292707293,0.07292707292707293,False,True,1.1372668567206303
3043,POST_NREM,22424.34695,22424.52695,0.18000000000029104,9,25,35,leftward,0.3893678847324462,0.258751521135384,2.264922414992749,0.34565434565434566,0.5014985014985015,0.5014985014985015,False,False,2.264922414992749
3044,POST_NREM,22427.08695,22427.35695,0.27000000000043656,13,39,70,rightward,0.5786312939269396,0.18734722860330955,1.4479332432284726,0.5544455544455544,0.6363636363636364,0.6363636363636364,False,True,1.4479332432284726
3045,POST_NREM,22429.73695,22430.16695,0.43000000000029104,21,60,151,leftward,0.712110737316523,-0.21142299664342376,-0.8508403953972441,0.35064935064935066,0.44455544455544455,0.44455544455544455,False,True,0.8508403953972441
3046,POST_NREM,22434.88695,22435.15195,0.2649999999994179,13,34,53,rightward,0.7168808654868953,-0.2176131289434327,-1.4890328252437495,0.41058941058941056,0.5514485514485514,0.5514485514485514,False,False,1.4890328252437495
3047,POST_NREM,22436.44195,22436.73695,0.29499999999825377,15,33,63,leftward,0.6042302577566365,-0.18720494005560587,-1.09482500077966,0.3956043956043956,0.5674325674325674,0.5674325674325674,False,True,1.09482500077966
3048,POST_NREM,22436.76195,22436.94695,0.18500000000130967,9,20,45,rightward,0.4867574430515746,0.14502974126330273,1.4826561528779727,0.7782217782217782,0.8451548451548452,0.8451548451548452,False,True,1.4826561528779727
3049,POST_NREM,22438.49195,22438.69695,0.20500000000174623,10,39,72,leftward,0.25139357531666817,-0.48051612031121604,-4.236878349463839,0.11788211788211789,0.13986013986013987,0.13986013986013987,False,True,4.236878349463839
3050,POST_NREM,22439.56195,22439.84195,0.2800000000024738,14,36,62,rightward,0.534844378079612,-0.17938339445442514,-1.1497269406376522,0.4925074925074925,0.6133866133866134,0.6133866133866134,False,False,1.1497269406376522
3051,POST_NREM,22449.54695,22449.75195,0.20500000000174623,10,42,72,rightward,0.31867085778640947,0.4866904065851138,4.218437855022952,0.04595404595404595,0.13786213786213786,0.13786213786213786,False,True,4.218437855022952
3052,POST_NREM,22450.62195,22450.96195,0.3400000000001455,17,39,89,leftward,0.32370419954811486,0.25829795243251014,1.3638927042328959,0.22977022977022976,0.3356643356643357,0.3356643356643357,False,False,1.3638927042328959
3053,POST_NREM,22451.77695,22452.03195,0.25500000000101863,13,33,68,rightward,0.48860534901255226,0.2287892814538894,1.4437509019484775,0.3726273726273726,0.5014985014985015,0.5014985014985015,False,True,1.4437509019484775
3054,POST_NREM,22452.79195,22453.12695,0.33500000000276486,17,48,122,leftward,0.3510173009608286,0.43534789758569664,2.0855300174752847,0.026973026973026972,0.06293706293706294,0.06293706293706294,False,False,2.0855300174752847
3055,POST_NREM,22459.65195,22459.75695,0.10499999999956344,5,18,24,leftward,0.498436395087953,0.08836548210710156,1.8980355950852488,0.961038961038961,0.9600399600399601,0.961038961038961,False,False,1.8980355950852488
3056,POST_NREM,22459.82695,22460.05195,0.2250000000021828,11,39,97,leftward,0.44733799171298255,0.2652640916139434,1.7562431668924456,0.3036963036963037,0.46853146853146854,0.46853146853146854,False,False,1.7562431668924456
3057,POST_NREM,22464.31195,22464.54695,0.23500000000058208,12,25,41,leftward,0.2960731652608678,-0.464076499013218,-3.440136562643395,0.003996003996003996,0.03296703296703297,0.03296703296703297,True,True,3.440136562643395
3058,POST_NREM,22470.85195,22470.99695,0.14500000000043656,7,23,29,rightward,0.5703467684822532,-0.4182390971418629,-4.938023889408108,0.06893106893106893,0.24375624375624375,0.24375624375624375,False,False,4.938023889408108
