session,maze,unit,direction,location,peak_rate,spatial_info,field_start,field_stop,field_peak,field_width,n_spikes_field,pref_phase,mrl,mrl_jitter,p_rayleigh,slope,phi0,rho,p_circlin,p_shuffle
Achilles-10252013,1.6mLinearMazeLinearizedPosition,51,1,lCA1,15.549086289212001,0.9721339956575192,2.0,42.0,22.0,40.0,502,117.81723975964533,0.09981782498658216,0.04496249477369206,0.0066760202717349535,-0.7399999999999998,-1.9412330090790453,-0.37513796870368055,0.0,0.000999000999000999
Achilles-10252013,1.6mLinearMazeLinearizedPosition,52,1,lCA1,11.818984159991864,0.72499153058024,66.0,122.0,86.0,56.0,265,212.1040535463232,0.07907999531224658,0.0589489130050133,0.1907713817278971,-0.8599999999999999,-1.205753862657414,-0.07140957019536588,0.23748912307821324,0.4785214785214785
Achilles-10252013,1.6mLinearMazeLinearizedPosition,53,1,lCA1,1.312360927518502,0.7898598423671945,6.0,46.0,30.0,40.0,35,163.72130970894514,0.3260808863475982,0.13592502541100074,0.023072002269199702,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,54,1,lCA1,8.451101310656245,0.4650170113824043,2.0,26.0,2.0,24.0,190,151.2616435852364,0.1922853401570536,0.06748087224351315,0.0008483703614590256,-0.43999999999999995,-2.521640256123755,-0.2280649072302756,0.0022891003935698873,0.004995004995004995
Achilles-10252013,1.6mLinearMazeLinearizedPosition,56,1,lCA1,18.951434487481382,1.4318273645904152,2.0,34.0,10.0,32.0,504,53.285239529457584,0.24110638477902116,0.03585226238146754,1.2543962073395226e-13,-0.45999999999999996,2.396046276901603,-0.23318555600889435,1.3662606512809816e-07,0.000999000999000999
Achilles-10252013,1.6mLinearMazeLinearizedPosition,57,1,lCA1,10.698360132941833,0.5686038258924424,90.0,146.0,126.0,56.0,201,132.73145854415844,0.13799223559484514,0.07027707440234308,0.021575986373057507,-0.8199999999999998,-1.2341981332142762,-0.4496523679879488,2.530367027020475e-10,0.000999000999000999
Achilles-10252013,1.6mLinearMazeLinearizedPosition,58,1,lCA1,2.2131374542229785,0.893271506883177,94.0,158.0,130.0,64.0,39,133.67594179707788,0.23924904162295585,0.16063934710601507,0.10691270252882101,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,70,1,lCA1,2.16369376252366,1.740167895916347,2.0,14.0,2.0,12.0,22,98.60915833900235,0.3214331965994601,0.1972827905106264,0.10225480346351384,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,76,1,lCA1,4.402006302310014,0.700775229645589,138.0,158.0,158.0,20.0,33,252.99808019652755,0.6650556209218381,0.13943878274445048,7.692901089418589e-08,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,79,1,lCA1,1.4121730873446394,0.5432629711778829,82.0,134.0,94.0,52.0,26,214.21154040330288,0.4379328578763912,0.19365701550088618,0.0058474940625813454,,,,,
Achilles-10252013,1.6mLinearMazeLinearizedPosition,82,1,lCA1,7.70571999266601,0.855177754861757,30.0,90.0,54.0,60.0,231,231.57540588597755,0.3320462479873888,0.06029971200433829,4.386731226868252e-12,-0.71,-0.7405331440529268,-0.26307859392636207,8.124074242954471e-05,0.000999000999000999
