session,unit,direction,n_spikes,peak_rate,spatial_info,field_start,field_end,field_width,slope_deg,phase_offset_deg,rho,p_asym,p_shuf,significant,precessing
Achilles-10252013,23,L,87,5.9722032401820275,0.8466067583244596,0.3794286612028078,0.698947533794646,0.3195188725918382,-345.59999999999997,314.4598323415741,-0.2677947766911388,0.009872548543998105,0.029850746268656716,True,True
Achilles-10252013,27,L,273,11.765785104456643,0.718670970016508,0.179729365832909,0.7788272519426056,0.5990978861096966,77.39999999999995,162.24988697863193,0.13694840955671955,0.024330058881216754,0.029850746268656716,True,False
Achilles-10252013,33,L,109,11.843670000407638,0.4693046533568956,0.09984964768494944,0.29954894305484836,0.19969929536989892,-56.69999999999999,278.9555430384533,-0.23363791797345979,0.01211812170123805,0.024875621890547265,True,True
Achilles-10252013,51,L,227,16.193599204836712,1.3086890769183788,0.539188097498727,0.898646829164545,0.359458731665818,-137.70000000000002,179.66433316381105,-0.3367230640862965,7.629188916169483e-07,0.004975124378109453,True,True
Achilles-10252013,57,L,583,38.22764419281368,0.9094320291316235,1.1382859836084236,1.4977447152742416,0.359458731665818,-159.29999999999995,163.852032522302,-0.34038595029765134,2.220446049250313e-16,0.004975124378109453,True,True
Achilles-10252013,58,L,166,8.689175866314724,0.9716165386431839,0.3394888021288281,0.8187671110165854,0.4792783088877573,-233.1,292.5150061268022,-0.6092821662513029,7.991385331251877e-13,0.004975124378109453,True,True
Achilles-10252013,82,L,238,9.606542580096376,0.8595099445687843,0.4193685202767876,1.0184664063864843,0.5990978861096967,-145.8,305.61703092470697,-0.2814221721961643,1.5089251617750321e-05,0.004975124378109453,True,True
Achilles-10252013,101,L,386,19.922260811153315,0.9962533884863972,0.09984964768494944,0.5791279565727068,0.47927830888775735,-113.39999999999998,294.08760711194117,-0.18026757422713618,0.00034040972745819076,0.004975124378109453,True,True
Achilles-10252013,103,L,67,5.479156983110119,0.592467596887855,1.058406265460464,1.4977447152742416,0.43933844981377757,-29.700000000000003,152.4554194287928,-0.09599681777024226,0.42465722035842024,0.4975124378109453,False,False
Achilles-10252013,112,L,300,34.23065053544053,2.258043335559747,0.09984964768494944,0.29954894305484836,0.19969929536989892,-80.09999999999997,264.5350019174447,-0.1847830321780835,0.001380490176887017,0.009950248756218905,True,True
Achilles-10252013,114,L,224,12.584974699227605,1.502094870766042,1.1382859836084236,1.4977447152742416,0.359458731665818,-192.59999999999997,235.91285526056686,-0.37586135974649154,3.224132227863663e-08,0.004975124378109453,True,True
Achilles-10252013,116,L,153,8.956823283397217,0.7178582506482587,0.09984964768494944,0.4593083793507674,0.359458731665818,-273.59999999999997,307.8166134282735,0.026735168732836358,0.7363085245156098,0.7910447761194029,False,False
Achilles-10252013,123,L,646,28.085318217836623,0.589803318243988,0.1397895067589292,0.7388873928686258,0.5990978861096966,-311.40000000000003,336.2841976001945,-0.23446616404239717,1.1776379871264453e-09,0.004975124378109453,True,True
Achilles-10252013,137,L,594,24.242084709303626,0.568095100055028,0.3394888021288281,0.9785265473125044,0.6390377451836764,-312.29999999999995,327.71448374112396,-0.528446003363015,0.0,0.004975124378109453,True,True
Achilles-10252013,143,L,72,4.934282397918999,1.4300125082888482,0.4593083793507674,0.8187671110165854,0.359458731665818,208.8,259.5202867278509,0.20498171302271578,0.10200670063318795,0.08955223880597014,False,False
Achilles-10252013,145,L,451,21.874731586370395,1.2619507425978078,1.0184664063864843,1.4977447152742416,0.47927830888775724,-225.0,308.6226337064267,-0.5423763410033797,0.0,0.004975124378109453,True,True
Achilles-10252013,148,L,70,2.7415959927113223,0.5211609475456503,0.1397895067589292,0.8187671110165854,0.6789776042576562,3.600000000000083,251.28352328263705,0.008580011831170962,0.9428717084167448,0.9552238805970149,False,False
Achilles-10252013,163,L,142,5.684954774941178,0.4330164745520122,0.8187671110165854,1.4977447152742416,0.6789776042576562,-203.39999999999998,304.3250548639313,-0.14286961599113157,0.0996384294102668,0.07462686567164178,False,False
Achilles-10252013,173,L,419,19.528589278112438,1.151630698002871,0.3794286612028078,0.898646829164545,0.5192181679617371,-246.60000000000002,290.37922584741835,-0.647685164419104,0.0,0.004975124378109453,True,True
Achilles-10252013,179,L,739,38.62829925445518,0.8256029818978302,0.9385866882385246,1.457804856200262,0.5192181679617373,-276.3,304.7793167259558,-0.4676424773814305,0.0,0.004975124378109453,True,True
