start,end,n_active,n_bins,r_rightward,p_cycle_rightward,p_id_rightward,r_leftward,p_cycle_leftward,p_id_leftward,direction,r,p_cycle,p_id,significant,forward,epoch
17174.964,17175.0688,5,5,0.06983820981305386,0.732,0.756,0.15394170504594015,0.474,0.634,leftward,0.15394170504594015,0.474,0.634,False,False,POST
17243.7464,17243.8904,5,7,-0.2765689829297855,0.048,0.232,0.16148094056926005,0.32,0.534,rightward,-0.2765689829297855,0.048,0.232,False,False,POST
17299.1168,17299.2712,5,7,0.27008425208556647,0.058,0.08,-0.09693611796771544,0.476,0.64,rightward,0.27008425208556647,0.058,0.08,False,True,POST
17327.6272,17327.7712,8,7,-0.240299900776996,0.244,0.37,-0.4692333758770899,0.044,0.126,leftward,-0.4692333758770899,0.044,0.126,False,True,POST
17333.37,17333.47,5,5,0.25912486413253444,0.168,0.052,0.3034426508882182,0.116,0.05,leftward,0.3034426508882182,0.116,0.05,False,False,POST
17608.9464,17609.0928,7,7,-0.5562732640905904,0.0,0.008,-0.5297230539368278,0.0,0.054,rightward,-0.5562732640905904,0.0,0.008,True,False,POST
17812.1848,17812.3112,7,6,-0.4433710806773655,0.128,0.174,-0.7134502964555888,0.018,0.052,leftward,-0.7134502964555888,0.018,0.052,False,True,POST
17863.8696,17864.0488,9,8,0.17449882693341906,0.312,0.502,0.07736663448269597,0.674,0.76,rightward,0.17449882693341906,0.312,0.502,False,True,POST
17864.086,17864.186,5,5,0.013016063547547153,0.86,0.8,-0.0338115693796725,0.742,0.82,leftward,-0.0338115693796725,0.742,0.82,False,True,POST
17864.5368,17864.6904,8,7,0.25292309273996555,0.274,0.38,0.002722670447465567,0.998,0.992,rightward,0.25292309273996555,0.274,0.38,False,True,POST
17944.1392,17944.2576,5,5,-0.09181285459250374,0.856,0.828,-0.07302396865077172,0.786,0.83,rightward,-0.09181285459250374,0.856,0.828,False,False,POST
17946.0712,17946.2056,10,6,0.18925744348782292,0.398,0.534,0.13771389863640496,0.564,0.69,rightward,0.18925744348782292,0.398,0.534,False,True,POST
17967.7568,17967.9504,5,9,-0.3035967315773625,0.03,0.032,0.19078102667867877,0.182,0.334,rightward,-0.3035967315773625,0.03,0.032,True,False,POST
17972.584,17972.684,5,5,-0.14897204675854883,0.658,0.69,-0.5082049277645668,0.024,0.228,leftward,-0.5082049277645668,0.024,0.228,False,True,POST
17978.9648,17979.1128,6,7,0.5735151780557199,0.016,0.016,0.4685230361682588,0.064,0.146,rightward,0.5735151780557199,0.016,0.016,True,True,POST
18008.9976,18009.0976,5,5,-0.15966193552899763,0.7,0.762,-0.04857161141326121,0.91,0.918,rightward,-0.15966193552899763,0.7,0.762,False,False,POST
18013.1968,18013.3024,5,5,-0.01944725086168578,0.956,0.962,-0.1766617261355693,0.444,0.702,leftward,-0.1766617261355693,0.444,0.702,False,True,POST
18020.0136,18020.1328,7,5,-0.02890272278447633,0.948,0.936,-0.3499591101727172,0.336,0.282,leftward,-0.3499591101727172,0.336,0.282,False,True,POST
18058.3384,18058.5144,5,8,-0.13328331701407978,0.326,0.53,0.05607307587642659,0.658,0.818,rightward,-0.13328331701407978,0.326,0.53,False,False,POST
18070.9656,18071.0656,7,5,0.25451885072365443,0.464,0.412,0.2776219490495233,0.334,0.448,leftward,0.2776219490495233,0.334,0.448,False,False,POST
18085.7032,18085.8848,8,9,-0.182499034940886,0.416,0.56,0.31681922216882163,0.118,0.326,leftward,0.31681922216882163,0.118,0.326,False,False,POST
18093.0968,18093.1968,5,5,-0.11162076480191249,0.772,0.808,-0.028132723770854542,0.922,0.954,rightward,-0.11162076480191249,0.772,0.808,False,False,POST
18141.3072,18141.4072,5,5,-0.06913072706998384,0.848,0.818,-0.2978164188347414,0.23,0.384,leftward,-0.2978164188347414,0.23,0.384,False,True,POST
18150.6236,18150.7236,5,5,-0.3532848683096566,0.318,0.456,-0.35008893657770546,0.034,0.468,rightward,-0.3532848683096566,0.318,0.456,False,False,POST
18173.6168,18173.81,7,9,-0.038564799100848805,0.862,0.846,0.41821429619183287,0.002,0.022,leftward,0.41821429619183287,0.002,0.022,True,False,POST
18173.942,18174.042,5,5,-0.15993671064108506,0.704,0.84,-0.5302494597266891,0.09,0.334,leftward,-0.5302494597266891,0.09,0.334,False,True,POST
18238.772,18238.908,8,6,-0.18148021764099592,0.312,0.304,-0.01446922178526061,0.89,0.948,rightward,-0.18148021764099592,0.312,0.304,False,False,POST
18269.52,18269.6312,5,5,0.16509097730875855,0.628,0.67,-0.06785353734033002,0.884,0.916,rightward,0.16509097730875855,0.628,0.67,False,True,POST
18269.6596,18269.8356,6,8,0.34466168059667923,0.054,0.148,0.5057760175065593,0.0,0.04,leftward,0.5057760175065593,0.0,0.04,True,False,POST
18282.4056,18282.5056,6,5,-0.34059027977864087,0.324,0.242,-0.3509999851802514,0.266,0.356,leftward,-0.3509999851802514,0.266,0.356,False,True,POST
18306.4528,18306.5528,5,5,0.2839761472124659,0.126,0.038,0.17818671705752723,0.446,0.214,rightward,0.2839761472124659,0.126,0.038,False,True,POST
18309.706,18309.8792,7,8,0.31961981967104547,0.028,0.294,-0.3004167819868198,0.104,0.346,rightward,0.31961981967104547,0.028,0.294,False,True,POST
18315.436,18315.5552,5,5,0.3418853269202464,0.368,0.352,0.2894102031164281,0.386,0.522,rightward,0.3418853269202464,0.368,0.352,False,True,POST
18332.7388,18332.8388,5,5,0.08102493294582441,0.724,0.784,-0.4932184318507522,0.024,0.056,leftward,-0.4932184318507522,0.024,0.056,False,True,POST
18335.5176,18335.6176,7,5,-0.07392031166758574,0.79,0.738,-0.4934519396408497,0.0,0.088,leftward,-0.4934519396408497,0.0,0.088,False,True,POST
18349.04,18349.2392,7,9,-0.14559722275165884,0.22,0.264,0.15907915509860765,0.254,0.384,leftward,0.15907915509860765,0.254,0.384,False,False,POST
18383.6448,18383.7768,9,6,-0.061493041640789774,0.808,0.866,0.06212516682775617,0.81,0.898,leftward,0.06212516682775617,0.81,0.898,False,False,POST
18428.4184,18428.572,6,7,0.18742112186751816,0.098,0.386,0.21545837044305108,0.102,0.434,leftward,0.21545837044305108,0.102,0.434,False,False,POST
18440.3252,18440.4252,5,5,0.191369589739923,0.238,0.224,-0.05127211041776196,0.734,0.828,rightward,0.191369589739923,0.238,0.224,False,True,POST
18461.7144,18461.8408,6,6,0.04403375956963688,0.908,0.858,-0.763302980169239,0.002,0.008,leftward,-0.763302980169239,0.002,0.008,True,True,POST
18466.1976,18466.3072,6,5,-0.3781669484703718,0.232,0.224,-0.3432410943237846,0.324,0.414,rightward,-0.3781669484703718,0.232,0.224,False,False,POST
18500.0048,18500.1048,8,5,0.2076938319619744,0.418,0.47,0.08180750873096986,0.748,0.8,rightward,0.2076938319619744,0.418,0.47,False,True,POST
18522.4168,18522.6084,6,9,-0.07641453243365225,0.592,0.758,0.24639165658515963,0.102,0.262,leftward,0.24639165658515963,0.102,0.262,False,False,POST
18526.8072,18526.9072,6,5,0.24412696671832618,0.234,0.394,-0.43929093406670133,0.052,0.146,leftward,-0.43929093406670133,0.052,0.146,False,True,POST
18681.5748,18681.6748,5,5,-0.3186919121222363,0.188,0.63,-0.18238284628601084,0.342,0.74,rightward,-0.3186919121222363,0.188,0.63,False,False,POST
