start,end,n_active,n_bins,r_rightward,p_cycle_rightward,p_id_rightward,r_leftward,p_cycle_leftward,p_id_leftward,direction,r,p_cycle,p_id,significant,forward,epoch
16451.0352,16451.1704,10,6,-0.14038205157918585,0.56,0.578,0.12280112199861655,0.548,0.668,rightward,-0.14038205157918585,0.56,0.578,False,False,PRE
16461.3304,16461.4592,12,6,-0.3122910997237103,0.238,0.24,-0.20858986563284548,0.59,0.454,rightward,-0.3122910997237103,0.238,0.24,False,False,PRE
16476.916,16477.0248,12,5,-0.03192455920061615,0.932,0.95,0.2799323052105017,0.52,0.52,leftward,0.2799323052105017,0.52,0.52,False,False,PRE
16477.0624,16477.1624,5,5,-0.2781966362573197,0.47,0.362,0.556168176835967,0.004,0.078,leftward,0.556168176835967,0.004,0.078,False,False,PRE
16480.4996,16480.5996,7,5,-0.1420019972285875,0.47,0.466,0.08814184934856012,0.642,0.56,rightward,-0.1420019972285875,0.47,0.466,False,False,PRE
16483.138,16483.238,10,5,0.3218776442994783,0.046,0.286,-0.1511879509647295,0.604,0.708,rightward,0.3218776442994783,0.046,0.286,False,True,PRE
16488.2836,16488.3836,10,5,-0.4487211060395538,0.044,0.124,-0.3369293272934152,0.246,0.336,rightward,-0.4487211060395538,0.044,0.124,False,False,PRE
16520.216,16520.3352,9,5,0.014306871460529827,0.97,0.962,0.08324159626912855,0.734,0.834,leftward,0.08324159626912855,0.734,0.834,False,False,PRE
16540.7588,16540.8588,5,5,0.21426884147046107,0.206,0.324,0.16255392569127172,0.528,0.516,rightward,0.21426884147046107,0.206,0.324,False,True,PRE
16547.368,16547.5328,14,8,-0.34018082183359155,0.172,0.306,-0.49473072185230194,0.034,0.086,leftward,-0.49473072185230194,0.034,0.086,False,True,PRE
16550.0496,16550.2096,13,7,0.16098507971470902,0.536,0.588,-0.11926582778889694,0.724,0.71,rightward,0.16098507971470902,0.536,0.588,False,True,PRE
16550.7276,16550.8276,5,5,-0.005461993244659611,0.984,0.988,0.5593219834542668,0.002,0.02,leftward,0.5593219834542668,0.002,0.02,True,False,PRE
16558.9808,16559.0896,9,5,-0.2153829574497634,0.514,0.57,0.020787566556176466,0.968,0.966,rightward,-0.2153829574497634,0.514,0.57,False,False,PRE
16564.6744,16564.8296,9,7,-0.24651171513627584,0.274,0.36,0.04692168066290318,0.874,0.888,rightward,-0.24651171513627584,0.274,0.36,False,False,PRE
16571.1484,16571.2484,7,5,-0.5106268971392897,0.01,0.188,-0.683273409161612,0.0,0.06,leftward,-0.683273409161612,0.0,0.06,False,True,PRE
16577.6832,16577.8184,9,6,-0.09207359372681419,0.592,0.836,0.07917457625516482,0.802,0.814,rightward,-0.09207359372681419,0.592,0.836,False,False,PRE
16588.4512,16588.5512,5,5,0.18686324077007063,0.336,0.52,0.004748173857142021,0.976,0.986,rightward,0.18686324077007063,0.336,0.52,False,True,PRE
16606.7224,16606.8224,13,5,-0.4131689344337729,0.356,0.366,-0.1657051903876006,0.742,0.714,rightward,-0.4131689344337729,0.356,0.366,False,False,PRE
16628.8832,16628.9912,12,5,-0.1483999414610565,0.458,0.684,-0.17413436953955871,0.57,0.696,leftward,-0.17413436953955871,0.57,0.696,False,True,PRE
16630.1324,16630.3072,7,8,0.13075124687679754,0.356,0.66,-0.23272947245235007,0.118,0.548,leftward,-0.23272947245235007,0.118,0.548,False,True,PRE
16631.6,16631.708,5,5,-0.12326751827903122,0.522,0.766,0.5186857508527684,0.04,0.146,leftward,0.5186857508527684,0.04,0.146,False,False,PRE
16634.5048,16634.6512,12,7,0.038683476690716756,0.926,0.938,0.15109402766659835,0.644,0.734,leftward,0.15109402766659835,0.644,0.734,False,False,PRE
16641.7088,16641.8432,11,6,0.26796401384346236,0.26,0.504,0.7364840524310775,0.004,0.01,leftward,0.7364840524310775,0.004,0.01,True,False,PRE
