start,end,n_active,n_bins,r_rightward,p_cycle_rightward,p_id_rightward,r_leftward,p_cycle_leftward,p_id_leftward,direction,r,p_cycle,p_id,significant,forward,epoch
170.3944,170.4944,7,5,-0.21679733121980535,0.436,0.57,0.39089647951788153,0.18,0.358,leftward,0.39089647951788153,0.18,0.358,False,False,PRE
186.9996,187.0996,5,5,0.11952556939990032,0.37,0.604,0.013895313560196056,0.924,0.974,rightward,0.11952556939990032,0.37,0.604,False,True,PRE
265.6748,265.7748,5,5,0.019198343439900522,0.886,0.916,0.10117692586646408,0.42,0.662,leftward,0.10117692586646408,0.42,0.662,False,False,PRE
282.9432,283.1244,7,9,0.11253362099776858,0.162,0.22,0.027290320462643264,0.646,0.816,rightward,0.11253362099776858,0.162,0.22,False,True,PRE
375.6604,375.7604,8,5,0.12488620184933936,0.778,0.758,-0.7147165004746446,0.028,0.022,leftward,-0.7147165004746446,0.028,0.022,True,True,PRE
391.7016,391.8016,5,5,-0.02474216447656902,0.94,0.904,0.12151591780074272,0.57,0.572,leftward,0.12151591780074272,0.57,0.572,False,False,PRE
391.8716,391.9716,5,5,-0.07734944083755771,0.682,0.712,-0.2373546944368123,0.354,0.394,leftward,-0.2373546944368123,0.354,0.394,False,True,PRE
409.3392,409.4392,5,5,0.21326945594031005,0.284,0.444,-0.33723448955925817,0.134,0.348,leftward,-0.33723448955925817,0.134,0.348,False,True,PRE
409.8768,409.9768,5,5,-0.04992105225306709,0.824,0.892,-0.4632237710995138,0.094,0.25,leftward,-0.4632237710995138,0.094,0.25,False,True,PRE
428.032,428.132,5,5,-0.17672734199127557,0.326,0.5,-0.3877781836070921,0.2,0.194,leftward,-0.3877781836070921,0.2,0.194,False,True,PRE
440.9348,441.106,7,8,-0.31103546656096914,0.096,0.314,-0.3525031215911288,0.118,0.31,leftward,-0.3525031215911288,0.118,0.31,False,True,PRE
500.1844,500.2844,7,5,-0.1577777107135221,0.05,0.254,-0.05447431488837921,0.654,0.75,rightward,-0.1577777107135221,0.05,0.254,False,False,PRE
510.0472,510.1472,7,5,-0.06413777227686533,0.822,0.836,0.1904806057976879,0.118,0.594,leftward,0.1904806057976879,0.118,0.594,False,False,PRE
515.8308,515.9308,8,5,0.13210715351360533,0.274,0.322,0.0769772109963127,0.528,0.648,rightward,0.13210715351360533,0.274,0.322,False,True,PRE
518.6788,518.7788,5,5,-0.15949151609345577,0.114,0.324,-0.2531968711642213,0.08,0.046,leftward,-0.2531968711642213,0.08,0.046,False,True,PRE
537.4096,537.5096,6,5,-0.1611138888706854,0.256,0.23,-0.2873450103086092,0.056,0.01,leftward,-0.2873450103086092,0.056,0.01,False,True,PRE
543.7084,543.8084,7,5,0.0054842902225622735,0.976,0.964,0.002017022900668023,0.996,0.998,rightward,0.0054842902225622735,0.976,0.964,False,True,PRE
551.4848,551.5848,5,5,0.10155468552873838,0.69,0.654,-0.038406100066616065,0.904,0.898,rightward,0.10155468552873838,0.69,0.654,False,True,PRE
551.736,551.836,5,5,-0.013665588037019998,0.88,0.93,-0.14965588833125565,0.29,0.334,leftward,-0.14965588833125565,0.29,0.334,False,True,PRE
555.9848,556.0872,6,5,-0.44579187481352034,0.02,0.162,-0.5172219827790113,0.006,0.23,leftward,-0.5172219827790113,0.006,0.23,False,True,PRE
574.3564,574.4564,5,5,-0.20180212615151283,0.298,0.294,-0.24992907052353083,0.102,0.316,leftward,-0.24992907052353083,0.102,0.316,False,True,PRE
576.2952,576.3952,6,5,-0.07663631294796514,0.726,0.842,-0.4599064769511,0.096,0.198,leftward,-0.4599064769511,0.096,0.198,False,True,PRE
585.7744,585.8744,5,5,-0.21593815585959916,0.426,0.254,0.11196222589374256,0.254,0.586,rightward,-0.21593815585959916,0.426,0.254,False,False,PRE
615.6104,615.7104,9,5,-0.012344716905350345,0.956,0.98,-0.5242698469155032,0.088,0.152,leftward,-0.5242698469155032,0.088,0.152,False,True,PRE
619.334,619.434,8,5,0.0009774107685929954,0.998,0.998,0.566661071255485,0.008,0.032,leftward,0.566661071255485,0.008,0.032,True,False,PRE
619.6216,619.7216,8,5,-0.14283479439793334,0.104,0.352,0.05977396734338192,0.692,0.714,rightward,-0.14283479439793334,0.104,0.352,False,False,PRE
634.8316,634.9316,5,5,0.11588707870126386,0.556,0.528,-0.050927341588740696,0.834,0.814,rightward,0.11588707870126386,0.556,0.528,False,True,PRE
642.0892,642.1892,5,5,0.12398014095767573,0.302,0.364,0.208332148948734,0.05,0.06,leftward,0.208332148948734,0.05,0.06,False,False,PRE
648.4612,648.5612,7,5,-0.4221033159595319,0.054,0.15,-0.13307256541707263,0.644,0.66,rightward,-0.4221033159595319,0.054,0.15,False,False,PRE
649.0928,649.1928,5,5,0.13895487985081262,0.354,0.652,-0.4015329679045178,0.178,0.278,leftward,-0.4015329679045178,0.178,0.278,False,True,PRE
695.2552,695.3552,6,5,0.06323956898291005,0.484,0.35,0.08689332585638844,0.216,0.366,leftward,0.08689332585638844,0.216,0.366,False,False,PRE
695.7464,695.8464,6,5,0.04498743622878388,0.824,0.832,-0.06131462886466846,0.89,0.824,leftward,-0.06131462886466846,0.89,0.824,False,True,PRE
695.86,695.96,5,5,0.22220419738790734,0.24,0.492,0.3771375798242728,0.038,0.31,leftward,0.3771375798242728,0.038,0.31,False,False,PRE
698.5704,698.6704,5,5,-0.28484737470759675,0.396,0.172,-0.3829960355755629,0.176,0.138,leftward,-0.3829960355755629,0.176,0.138,False,True,PRE
740.364,740.5496,6,9,-0.09826695233361304,0.558,0.454,0.19406281808418196,0.068,0.274,leftward,0.19406281808418196,0.068,0.274,False,False,PRE
742.0412,742.1412,6,5,-0.21033919814425872,0.514,0.59,-0.4160239989700686,0.218,0.306,leftward,-0.4160239989700686,0.218,0.306,False,True,PRE
743.2848,743.3848,10,5,0.06582043517370767,0.816,0.864,-0.3698699693025434,0.076,0.36,leftward,-0.3698699693025434,0.076,0.36,False,True,PRE
748.396,748.496,6,5,0.059053336616441805,0.69,0.83,0.37369457084263513,0.094,0.266,leftward,0.37369457084263513,0.094,0.266,False,False,PRE
781.038,781.138,7,5,0.3205495675814269,0.214,0.424,0.041243531803896186,0.898,0.924,rightward,0.3205495675814269,0.214,0.424,False,True,PRE
781.222,781.322,7,5,0.3223006292081749,0.158,0.196,-0.5482947207604801,0.04,0.028,leftward,-0.5482947207604801,0.04,0.028,True,True,PRE
782.2808,782.3808,5,5,-0.02175587670909369,0.76,0.868,0.15808954467129474,0.3,0.398,leftward,0.15808954467129474,0.3,0.398,False,False,PRE
782.4608,782.5608,6,5,-0.20071113230130716,0.372,0.266,0.00864636844176115,0.964,0.958,rightward,-0.20071113230130716,0.372,0.266,False,False,PRE
790.0956,790.1956,6,5,-0.2462391234932073,0.182,0.408,-0.5445026613083539,0.018,0.154,leftward,-0.5445026613083539,0.018,0.154,False,True,PRE
792.6296,792.7504,5,6,0.013066401982969428,0.934,0.96,-0.0937749595639483,0.518,0.782,leftward,-0.0937749595639483,0.518,0.782,False,True,PRE
793.876,794.0048,8,6,-0.03130869871293964,0.912,0.906,-0.25086161720200356,0.214,0.428,leftward,-0.25086161720200356,0.214,0.428,False,True,PRE
801.31,801.41,5,5,0.1502799166864863,0.11,0.114,-0.020007557757704516,0.822,0.842,rightward,0.1502799166864863,0.11,0.114,False,True,PRE
802.1376,802.2376,5,5,0.15235768605810351,0.18,0.372,0.1285908061577697,0.376,0.552,rightward,0.15235768605810351,0.18,0.372,False,True,PRE
804.8032,804.9032,5,5,-0.07700446579881212,0.576,0.606,-0.10434323463066852,0.406,0.556,leftward,-0.10434323463066852,0.406,0.556,False,True,PRE
805.2936,805.412,7,5,-0.18379717442600493,0.38,0.604,-0.12904038757884523,0.44,0.694,rightward,-0.18379717442600493,0.38,0.604,False,False,PRE
820.1668,820.2668,6,5,0.11522801890128569,0.626,0.728,-0.34652526562608355,0.306,0.372,leftward,-0.34652526562608355,0.306,0.372,False,True,PRE
824.8896,825.0472,12,7,-0.005436572105396212,0.998,0.982,-0.21614122924368712,0.414,0.502,leftward,-0.21614122924368712,0.414,0.502,False,True,PRE
829.3888,829.4888,5,5,-0.13781842956841459,0.632,0.706,0.2537407849507776,0.23,0.518,leftward,0.2537407849507776,0.23,0.518,False,False,PRE
842.6228,842.7228,5,5,-0.03897186401335955,0.862,0.83,-0.2969502724749887,0.242,0.39,leftward,-0.2969502724749887,0.242,0.39,False,True,PRE
843.5636,843.6636,5,5,0.08433065608867263,0.744,0.768,-0.02831236410192327,0.932,0.932,rightward,0.08433065608867263,0.744,0.768,False,True,PRE
847.8712,847.9856,7,5,-0.32668544786507603,0.04,0.28,0.4320703317883153,0.118,0.306,leftward,0.4320703317883153,0.118,0.306,False,False,PRE
850.0996,850.2712,7,8,-0.131146530042998,0.324,0.414,-0.1967716487921114,0.194,0.222,leftward,-0.1967716487921114,0.194,0.222,False,True,PRE
852.7552,852.94,10,9,0.03131117810904392,0.8,0.854,0.025647604771070524,0.864,0.888,rightward,0.03131117810904392,0.8,0.854,False,True,PRE
856.0472,856.1472,5,5,-0.10758075882092177,0.704,0.604,0.2240772768090849,0.056,0.476,leftward,0.2240772768090849,0.056,0.476,False,False,PRE
858.764,858.8784,6,5,0.23947741216373306,0.164,0.458,0.08404470222838806,0.734,0.806,rightward,0.23947741216373306,0.164,0.458,False,True,PRE
868.608,868.708,5,5,-0.41179675559419837,0.178,0.092,-0.2779297967316922,0.41,0.32,rightward,-0.41179675559419837,0.178,0.092,False,False,PRE
870.9384,871.0384,5,5,0.03343920146619327,0.79,0.592,0.011406072313029697,0.896,0.804,rightward,0.03343920146619327,0.79,0.592,False,True,PRE
879.5384,879.6832,9,7,0.07434165302598286,0.732,0.862,0.09844796631940392,0.786,0.798,leftward,0.09844796631940392,0.786,0.798,False,False,PRE
885.038,885.138,8,5,-0.05593398171265826,0.86,0.854,0.04632281616039253,0.892,0.874,rightward,-0.05593398171265826,0.86,0.854,False,False,PRE
886.4756,886.5756,6,5,-0.09307819945847344,0.546,0.69,0.034414082698697904,0.844,0.91,rightward,-0.09307819945847344,0.546,0.69,False,False,PRE
889.0132,889.1132,5,5,0.23046492842309418,0.04,0.206,0.1971989923099056,0.124,0.424,rightward,0.23046492842309418,0.04,0.206,False,True,PRE
896.7612,896.8612,9,5,0.42944345003907325,0.08,0.192,-0.2246481165608044,0.212,0.568,rightward,0.42944345003907325,0.08,0.192,False,True,PRE
899.0848,899.1848,6,5,-0.1283806829913439,0.57,0.568,-0.10647265056562902,0.558,0.68,rightward,-0.1283806829913439,0.57,0.568,False,False,PRE
901.8912,901.9912,6,5,-0.10357035411744067,0.472,0.398,-0.036043680320445574,0.746,0.79,rightward,-0.10357035411744067,0.472,0.398,False,False,PRE
902.4232,902.5232,6,5,-0.5546264973917119,0.01,0.072,-0.2991968011274654,0.072,0.486,rightward,-0.5546264973917119,0.01,0.072,False,False,PRE
905.0544,905.168,7,5,0.218799188155573,0.498,0.606,0.36531346400958037,0.304,0.4,leftward,0.36531346400958037,0.304,0.4,False,False,PRE
906.9956,907.0956,8,5,0.30920513618050166,0.104,0.322,0.47343896365174715,0.064,0.148,leftward,0.47343896365174715,0.064,0.148,False,False,PRE
908.0332,908.1332,5,5,0.23465657344517094,0.246,0.49,-0.47719056698096496,0.09,0.246,leftward,-0.47719056698096496,0.09,0.246,False,True,PRE
909.226,909.326,6,5,0.16998723636867946,0.468,0.514,-0.011945055441767357,0.962,0.982,rightward,0.16998723636867946,0.468,0.514,False,True,PRE
913.6252,913.7252,6,5,0.12993682008764237,0.588,0.632,-0.2551088066057858,0.35,0.414,leftward,-0.2551088066057858,0.35,0.414,False,True,PRE
918.9892,919.0892,6,5,0.29436438482558547,0.15,0.252,0.3483876280846224,0.138,0.276,leftward,0.3483876280846224,0.138,0.276,False,False,PRE
920.476,920.6032,8,6,-0.13019803583350123,0.608,0.69,-0.2640872289577374,0.348,0.418,leftward,-0.2640872289577374,0.348,0.418,False,True,PRE
923.0468,923.1468,6,5,-0.3857899692011163,0.096,0.312,-0.38504795577714285,0.222,0.388,rightward,-0.3857899692011163,0.096,0.312,False,False,PRE
925.1344,925.2344,5,5,-0.31523257727565435,0.262,0.226,-0.285267230221257,0.334,0.382,rightward,-0.31523257727565435,0.262,0.226,False,False,PRE
929.4492,929.5492,7,5,-0.03436254618245628,0.824,0.884,-0.07119095365123174,0.84,0.76,leftward,-0.07119095365123174,0.84,0.76,False,True,PRE
955.702,955.802,6,5,0.03714928519875847,0.828,0.9,0.4384339742885241,0.006,0.084,leftward,0.4384339742885241,0.006,0.084,False,False,PRE
956.4356,956.5356,7,5,0.08944468616133255,0.688,0.77,-0.05553614893227635,0.844,0.852,rightward,0.08944468616133255,0.688,0.77,False,True,PRE
959.5404,959.6404,6,5,-0.18025076276035618,0.24,0.322,-0.25300255135596905,0.068,0.098,leftward,-0.25300255135596905,0.068,0.098,False,True,PRE
969.334,969.434,5,5,-0.02955724115395791,0.846,0.822,-0.10666425582930715,0.554,0.482,leftward,-0.10666425582930715,0.554,0.482,False,True,PRE
978.2064,978.3064,5,5,0.19460935582429276,0.368,0.52,-0.0629896537593112,0.824,0.866,rightward,0.19460935582429276,0.368,0.52,False,True,PRE
978.4696,978.5696,7,5,0.16470679979570657,0.19,0.282,-0.19781899199014757,0.056,0.154,leftward,-0.19781899199014757,0.056,0.154,False,True,PRE
994.3048,994.4048,6,5,0.01744425820427566,0.922,0.918,-0.3585542456820082,0.15,0.22,leftward,-0.3585542456820082,0.15,0.22,False,True,PRE
997.6996,997.8664,10,8,-0.08156670069047571,0.72,0.612,0.0144575679027843,0.95,0.928,rightward,-0.08156670069047571,0.72,0.612,False,False,PRE
1001.262,1001.362,7,5,0.018038136672390955,0.936,0.94,-0.22261332274362597,0.2,0.386,leftward,-0.22261332274362597,0.2,0.386,False,True,PRE
1003.4728,1003.6468,9,8,-0.03490359756760616,0.822,0.832,0.07984421123059039,0.598,0.636,leftward,0.07984421123059039,0.598,0.636,False,False,PRE
1009.8924,1009.9924,6,5,-0.00039245710669006805,0.998,0.998,-0.026322651927417832,0.902,0.932,leftward,-0.026322651927417832,0.902,0.932,False,True,PRE
1014.9408,1015.0472,8,5,0.3583337544571113,0.146,0.406,-0.510036116073972,0.096,0.21,leftward,-0.510036116073972,0.096,0.21,False,True,PRE
1015.8092,1015.9092,7,5,-0.43230173832711055,0.018,0.17,-0.07406456569838037,0.81,0.856,rightward,-0.43230173832711055,0.018,0.17,False,False,PRE
1019.8872,1019.9872,5,5,0.042736167328047935,0.824,0.74,-0.031273172909811686,0.828,0.832,rightward,0.042736167328047935,0.824,0.74,False,True,PRE
1023.9216,1024.0216,5,5,-0.08258443427436747,0.422,0.664,0.06295616735028262,0.59,0.772,rightward,-0.08258443427436747,0.422,0.664,False,False,PRE
1032.434,1032.534,5,5,0.07447970479657548,0.48,0.662,0.08481844312729404,0.496,0.726,leftward,0.08481844312729404,0.496,0.726,False,False,PRE
1067.6324,1067.7324,10,5,0.40013705724465953,0.198,0.17,-0.23156311660206316,0.294,0.41,rightward,0.40013705724465953,0.198,0.17,False,True,PRE
1068.8672,1068.9672,6,5,-0.08684878132892147,0.584,0.436,0.027038680025132857,0.882,0.828,rightward,-0.08684878132892147,0.584,0.436,False,False,PRE
1078.1244,1078.2244,5,5,0.11768366225371589,0.324,0.372,-0.16428185131385273,0.266,0.23,leftward,-0.16428185131385273,0.266,0.23,False,True,PRE
1095.5828,1095.6828,5,5,0.13020824650392987,0.286,0.548,-0.04624641152698125,0.816,0.83,rightward,0.13020824650392987,0.286,0.548,False,True,PRE
1097.3996,1097.4996,6,5,0.09009310902362518,0.51,0.488,0.026754971697115302,0.836,0.764,rightward,0.09009310902362518,0.51,0.488,False,True,PRE
1114.852,1114.964,8,5,-0.15897798632759735,0.622,0.684,0.19441662491913514,0.568,0.58,leftward,0.19441662491913514,0.568,0.58,False,False,PRE
1120.1508,1120.2508,8,5,-0.006346012940983951,0.966,0.994,0.11035695756787452,0.534,0.762,leftward,0.11035695756787452,0.534,0.762,False,False,PRE
1125.85,1125.95,8,5,-0.11885852226142057,0.562,0.664,0.10621896910431393,0.52,0.698,rightward,-0.11885852226142057,0.562,0.664,False,False,PRE
1134.812,1134.912,5,5,0.13391278722128952,0.582,0.726,-0.3230574104210288,0.22,0.47,leftward,-0.3230574104210288,0.22,0.47,False,True,PRE
1143.7412,1143.8412,7,5,0.5217058177946519,0.058,0.148,-0.45858308846010637,0.062,0.28,rightward,0.5217058177946519,0.058,0.148,False,True,PRE
1145.2124,1145.3124,6,5,-0.2634046600568363,0.052,0.254,-0.16283265627170812,0.39,0.61,rightward,-0.2634046600568363,0.052,0.254,False,False,PRE
1149.1392,1149.2536,9,5,-0.2060767943907401,0.5,0.622,-0.7007706043705805,0.044,0.05,leftward,-0.7007706043705805,0.044,0.05,False,True,PRE
1151.3888,1151.4888,8,5,-0.027031920486066507,0.94,0.91,-0.14005208555651807,0.364,0.586,leftward,-0.14005208555651807,0.364,0.586,False,True,PRE
1163.7912,1163.8912,6,5,0.07146678391529859,0.308,0.626,0.012302159855840034,0.92,0.932,rightward,0.07146678391529859,0.308,0.626,False,True,PRE
1165.2768,1165.396,10,5,-0.4405890920799385,0.236,0.264,-0.41031288927699594,0.16,0.344,rightward,-0.4405890920799385,0.236,0.264,False,False,PRE
1170.5328,1170.6328,5,5,0.036343962388804614,0.85,0.858,0.06986671947123604,0.722,0.752,leftward,0.06986671947123604,0.722,0.752,False,False,PRE
1172.9088,1173.0088,7,5,-0.45715978014559533,0.034,0.2,-0.4777811698701888,0.014,0.224,leftward,-0.4777811698701888,0.014,0.224,False,True,PRE
1197.5336,1197.6944,13,8,0.2046731014859187,0.288,0.424,-0.13861160083031218,0.444,0.552,rightward,0.2046731014859187,0.288,0.424,False,True,PRE
1234.714,1234.814,6,5,-0.11712451155489477,0.406,0.4,-0.15525216867169853,0.278,0.352,leftward,-0.15525216867169853,0.278,0.352,False,True,PRE
1235.1236,1235.2236,5,5,0.059196892998575404,0.75,0.812,-0.30358111078437394,0.144,0.376,leftward,-0.30358111078437394,0.144,0.376,False,True,PRE
1298.8564,1298.9564,7,5,-0.06274207977131437,0.78,0.86,0.14536519687163185,0.49,0.652,leftward,0.14536519687163185,0.49,0.652,False,False,PRE
1298.96,1299.0616,8,5,0.31377701433034666,0.01,0.114,-0.028272992198412703,0.906,0.892,rightward,0.31377701433034666,0.01,0.114,False,True,PRE
1327.158,1327.258,5,5,0.15353472184636194,0.148,0.196,0.08314575492248635,0.126,0.612,rightward,0.15353472184636194,0.148,0.196,False,True,PRE
1360.7204,1360.8204,5,5,0.10242988868211379,0.518,0.688,-0.35885870834671496,0.158,0.3,leftward,-0.35885870834671496,0.158,0.3,False,True,PRE
1401.8392,1402.1256,9,14,0.06694935344358689,0.614,0.648,-0.1192901973571143,0.346,0.434,leftward,-0.1192901973571143,0.346,0.434,False,True,PRE
1496.8852,1496.9852,10,5,-0.18335754082168948,0.47,0.646,-0.06453566836527994,0.792,0.864,rightward,-0.18335754082168948,0.47,0.646,False,False,PRE
1513.7124,1513.8124,6,5,-0.12378517982749677,0.52,0.488,-0.022691260780770002,0.856,0.924,rightward,-0.12378517982749677,0.52,0.488,False,False,PRE
1541.742,1541.842,7,5,-0.13906270157368686,0.334,0.374,0.08289101114990749,0.554,0.634,rightward,-0.13906270157368686,0.334,0.374,False,False,PRE
1541.8908,1541.9908,8,5,-0.02154280376516651,0.878,0.896,0.17002793591582466,0.416,0.352,leftward,0.17002793591582466,0.416,0.352,False,False,PRE
1544.4632,1544.6264,10,8,-0.16525760017674965,0.398,0.53,-0.32615149293999257,0.11,0.248,leftward,-0.32615149293999257,0.11,0.248,False,True,PRE
1580.9008,1581.0008,6,5,0.1287927861906973,0.538,0.48,0.15769615002661208,0.312,0.542,leftward,0.15769615002661208,0.312,0.542,False,False,PRE
1594.822,1594.922,5,5,0.19461156825652892,0.312,0.382,-0.18807915074364834,0.33,0.56,rightward,0.19461156825652892,0.312,0.382,False,True,PRE
1600.2076,1600.3076,5,5,-0.07264606209348806,0.514,0.558,-0.07577556735829336,0.62,0.624,leftward,-0.07577556735829336,0.62,0.624,False,True,PRE
1600.5084,1600.7048,9,9,0.02237415312653931,0.918,0.936,-0.11824081353431425,0.57,0.558,leftward,-0.11824081353431425,0.57,0.558,False,True,PRE
1601.5384,1601.6384,5,5,0.2928482534705929,0.302,0.44,-0.7171913012941841,0.016,0.008,leftward,-0.7171913012941841,0.016,0.008,True,True,PRE
1610.3148,1610.51,9,9,-0.043294577205255265,0.802,0.844,-0.24014750368095023,0.196,0.276,leftward,-0.24014750368095023,0.196,0.276,False,True,PRE
1615.6996,1615.7996,9,5,-0.120495736859107,0.464,0.652,-0.3011572254846061,0.136,0.364,leftward,-0.3011572254846061,0.136,0.364,False,True,PRE
1645.944,1646.0504,5,5,0.06868693187661658,0.666,0.72,0.128080305193552,0.242,0.64,leftward,0.128080305193552,0.242,0.64,False,False,PRE
1673.3244,1673.4244,5,5,-0.15655129764333273,0.358,0.152,0.15446508808935577,0.244,0.266,rightward,-0.15655129764333273,0.358,0.152,False,False,PRE
1689.6028,1689.7028,7,5,-0.0252404335014606,0.95,0.946,0.43640197635853123,0.068,0.318,leftward,0.43640197635853123,0.068,0.318,False,False,PRE
1701.1044,1701.2044,9,5,0.011067897553079138,0.926,0.918,-0.011903598086315659,0.938,0.958,leftward,-0.011903598086315659,0.938,0.958,False,True,PRE
1731.7832,1731.9552,6,8,-0.008836195650737691,0.956,0.968,-0.3336173989413969,0.218,0.122,leftward,-0.3336173989413969,0.218,0.122,False,True,PRE
1814.016,1814.1992,11,9,-0.08816503311363967,0.594,0.722,0.03805146210325654,0.846,0.9,rightward,-0.08816503311363967,0.594,0.722,False,False,PRE
1903.896,1903.996,6,5,-0.30927857338580605,0.16,0.194,-0.30316932962924004,0.216,0.298,rightward,-0.30927857338580605,0.16,0.194,False,False,PRE
1931.3608,1931.4608,5,5,0.28023401152301775,0.064,0.098,0.056000497230903806,0.716,0.806,rightward,0.28023401152301775,0.064,0.098,False,True,PRE
1934.3772,1934.4772,5,5,-0.11190856298300816,0.694,0.676,-0.5545403854284148,0.002,0.088,leftward,-0.5545403854284148,0.002,0.088,False,True,PRE
1935.9204,1936.0204,8,5,0.4534146627105069,0.152,0.058,0.5899327905950561,0.002,0.04,leftward,0.5899327905950561,0.002,0.04,True,False,PRE
1937.18,1937.358,11,8,-0.3014514998055084,0.044,0.176,-0.04311574843088472,0.856,0.872,rightward,-0.3014514998055084,0.044,0.176,False,False,PRE
2056.0208,2056.1336,8,5,0.4201248875226968,0.142,0.24,-0.35717167387190907,0.188,0.36,rightward,0.4201248875226968,0.142,0.24,False,True,PRE
2098.2248,2098.348,8,6,0.19910643729661523,0.434,0.378,0.2478729912994096,0.382,0.264,leftward,0.2478729912994096,0.382,0.264,False,False,PRE
2154.066,2154.166,5,5,-0.20348902159303567,0.438,0.312,-0.5357147234672854,0.002,0.054,leftward,-0.5357147234672854,0.002,0.054,False,True,PRE
2170.38,2170.5624,11,9,-0.07234479965012647,0.686,0.702,0.10972171489724108,0.508,0.67,leftward,0.10972171489724108,0.508,0.67,False,False,PRE
2207.8916,2208.1272,7,11,-0.0008771591528418379,0.984,0.994,-0.19011260440540836,0.036,0.25,leftward,-0.19011260440540836,0.036,0.25,False,True,PRE
2258.7472,2258.8472,7,5,0.07384015923782469,0.7,0.78,0.23697309958120985,0.176,0.436,leftward,0.23697309958120985,0.176,0.436,False,False,PRE
2535.5624,2535.6624,5,5,0.05525071172214593,0.694,0.608,0.10319290613102843,0.234,0.458,leftward,0.10319290613102843,0.234,0.458,False,False,PRE
2635.1628,2635.3612,11,9,-0.011249843674450867,0.934,0.966,-0.3613822187439369,0.01,0.036,leftward,-0.3613822187439369,0.01,0.036,True,True,PRE
2656.68,2656.78,6,5,-0.25718994718108257,0.14,0.074,0.021850913741196864,0.896,0.892,rightward,-0.25718994718108257,0.14,0.074,False,False,PRE
2849.3124,2849.4124,8,5,-0.3272439063485879,0.012,0.278,-0.0415799292566629,0.798,0.898,rightward,-0.3272439063485879,0.012,0.278,False,False,PRE
2973.9116,2974.0836,8,8,-0.05764529384316452,0.676,0.774,-0.1015929983354191,0.624,0.7,leftward,-0.1015929983354191,0.624,0.7,False,True,PRE
2984.0732,2984.1732,6,5,-0.2520975321990428,0.052,0.03,-0.06777684818278941,0.556,0.642,rightward,-0.2520975321990428,0.052,0.03,False,False,PRE
2987.3556,2987.5384,6,9,0.11651428010324824,0.37,0.412,0.16027323551846895,0.18,0.328,leftward,0.16027323551846895,0.18,0.328,False,False,PRE
2990.3744,2990.4904,6,5,0.02668624660746324,0.924,0.942,-0.5257889347375987,0.002,0.106,leftward,-0.5257889347375987,0.002,0.106,False,True,PRE
3047.3828,3047.4828,5,5,-0.09108662176256156,0.128,0.37,-0.014726524497680901,0.902,0.936,rightward,-0.09108662176256156,0.128,0.37,False,False,PRE
3050.3308,3050.5288,8,9,-0.3208904767288973,0.04,0.138,-0.09735548623695006,0.65,0.688,rightward,-0.3208904767288973,0.04,0.138,False,False,PRE
3059.0952,3059.364,11,13,0.016189257519949842,0.918,0.914,-0.10196662405968049,0.436,0.464,leftward,-0.10196662405968049,0.436,0.464,False,True,PRE
3065.9448,3066.1288,6,9,-0.12066826584775057,0.416,0.436,-0.19395102452056892,0.138,0.246,leftward,-0.19395102452056892,0.138,0.246,False,True,PRE
3066.9048,3067.0048,7,5,-0.25012132140028276,0.288,0.37,-0.17950823119255135,0.38,0.614,rightward,-0.25012132140028276,0.288,0.37,False,False,PRE
3074.9872,3075.1288,7,7,-0.047071241869059435,0.86,0.81,0.2000381263802424,0.448,0.22,leftward,0.2000381263802424,0.448,0.22,False,False,PRE
3075.1608,3075.3416,9,9,0.3920011719130767,0.02,0.022,0.2148506028486122,0.2,0.288,rightward,0.3920011719130767,0.02,0.022,True,True,PRE
3096.704,3096.8864,6,9,0.022619718710781,0.84,0.874,0.06478797973704507,0.48,0.71,leftward,0.06478797973704507,0.48,0.71,False,False,PRE
3114.0224,3114.214,8,9,-0.16034606032499446,0.2,0.268,-0.06756856930325456,0.532,0.712,rightward,-0.16034606032499446,0.2,0.268,False,False,PRE
3129.372,3129.472,6,5,0.2959344891091865,0.096,0.286,-0.33638197584259383,0.282,0.344,leftward,-0.33638197584259383,0.282,0.344,False,True,PRE
3141.492,3141.6128,5,6,-0.43089058289728593,0.05,0.22,-0.3317097948421108,0.168,0.434,rightward,-0.43089058289728593,0.05,0.22,False,False,PRE
3150.6312,3150.7312,5,5,-0.4107852975720034,0.066,0.216,-0.16646366264851795,0.412,0.634,rightward,-0.4107852975720034,0.066,0.216,False,False,PRE
3208.4408,3208.5408,8,5,-0.3170466433994505,0.364,0.278,0.08489355313056289,0.606,0.774,rightward,-0.3170466433994505,0.364,0.278,False,False,PRE
3220.212,3220.3336,7,6,0.2473589147208834,0.254,0.44,0.15180112295179665,0.686,0.684,rightward,0.2473589147208834,0.254,0.44,False,True,PRE
3220.4568,3220.5736,5,5,-0.5745341896043692,0.012,0.106,-0.09794901810846197,0.764,0.826,rightward,-0.5745341896043692,0.012,0.106,False,False,PRE
3246.4952,3246.5952,6,5,-0.019214529097323234,0.918,0.94,-0.31660611911293657,0.302,0.332,leftward,-0.31660611911293657,0.302,0.332,False,True,PRE
3247.336,3247.5272,14,9,-0.08435779779000406,0.674,0.696,-0.4217995040132841,0.008,0.068,leftward,-0.4217995040132841,0.008,0.068,False,True,PRE
3253.8704,3253.9704,5,5,-0.1003460186109373,0.524,0.404,0.07942297517075617,0.494,0.574,rightward,-0.1003460186109373,0.524,0.404,False,False,PRE
