unit,direction,k,si,si_z,p,peak_rate,peak_pos,mean_rate,width,sparsity,contrast,participation,stability,n_spikes,session,track_cm,maze_type
62,leftward,61,0.24492892105281389,7.989843239710156,0.0,2.0284689071264776,2.0,0.7274498303235781,16.0,0.7382833061033971,2.199027084572034,0.45454545454545453,0.8857826035553154,102.0,Cicero_09012014,160.0,linear
65,leftward,64,1.6851255086649959,25.395930546633714,0.0,13.647299746930576,2.0,1.1559051185985425,12.0,0.1639288895832232,19.15103451993383,0.8484848484848485,0.9865194800920861,160.0,Cicero_09012014,160.0,linear
69,leftward,68,0.4401909806298474,14.385411843731898,0.0,6.0219455984438675,102.0,1.8292209713399468,32.0,0.5720785549619842,4.250777982795086,0.8484848484848485,0.9515227634450392,256.0,Cicero_09012014,160.0,linear
1,leftward,0,1.0139161010375732,13.250698528498528,0.0,9.164052783062917,270.9507042253522,1.662511651877253,20.07042253521127,0.4024652124306315,6.793467471456284,1.0,0.8639763296163206,130.0,Cicero_09102014,285.0,circular
2,leftward,1,0.18207106785598806,10.480772210695003,0.0,6.872994033215412,102.35915492957747,3.593406621233031,40.14084507042254,0.8095113662810277,1.6556526969344736,1.0,0.8546745648382186,291.0,Cicero_09102014,285.0,circular
3,leftward,2,2.730339389846153,10.213756639507318,0.0,38.54489156035198,214.75352112676057,2.666484721318987,28.098591549295776,0.10911184824495301,25.776548318196408,1.0,0.9910068935739464,211.0,Cicero_09102014,285.0,circular
4,leftward,3,1.6761661029882675,14.709641482314987,0.0,5.664768154747168,138.48591549295776,0.9336261072898343,24.084507042253524,0.2649907548514914,15.80280709359465,1.0,0.9699713756826605,73.0,Cicero_09102014,285.0,circular
5,leftward,4,1.106485363954214,14.342558094115185,0.0,7.498792440135555,142.5,1.485374025649085,24.084507042253524,0.36854335183293135,7.646124339940133,1.0,0.9006713848903921,118.0,Cicero_09102014,285.0,circular
10,leftward,9,0.2804694134677595,2.8233327656371423,0.006993006993006993,4.591688782162835,238.8380281690141,0.9472472241978703,20.07042253521127,0.6715310848799378,4.131613672598209,1.0,0.5475145604404433,75.0,Cicero_09102014,285.0,circular
11,leftward,10,1.1828722170229262,4.668081053720472,0.0,3.7304034534470474,118.4154929577465,0.6760106777237108,24.084507042253524,0.32761281351308896,9.900314979754233,0.6153846153846154,0.9245888911406727,51.0,Cicero_09102014,285.0,circular
12,leftward,11,0.606175579738053,5.480018431778575,0.0,3.6018059872113457,78.27464788732397,0.9313544141060032,28.098591549295776,0.5450719793277969,4.546234555005244,0.6153846153846154,0.7505426390483161,77.0,Cicero_09102014,285.0,circular
16,leftward,15,0.15782274904243898,10.306356240651615,0.0,10.349974290530024,2.007042253521127,4.7801109184200605,20.07042253521127,0.8088918369056297,1.8870783618513265,0.8461538461538461,0.8018528969703557,385.0,Cicero_09102014,285.0,circular
19,leftward,18,2.0176981403643426,10.545293443896822,0.0,8.630449859736903,18.063380281690144,0.994182152825998,28.098591549295776,0.1773777997751646,19.46472760958267,0.9230769230769231,0.9624217054584681,81.0,Cicero_09102014,285.0,circular
20,leftward,19,2.679104834475357,10.993148300627897,0.0,10.765508425481869,178.6267605633803,1.034354600440466,24.084507042253524,0.13333883114460038,36.30221952760698,0.8461538461538461,0.9278249041588844,87.0,Cicero_09102014,285.0,circular
21,leftward,20,1.8424162200083096,11.721065028633731,0.0,11.408097903958422,26.091549295774648,0.9606007876487005,20.07042253521127,0.15668839120998157,19.020555723021275,1.0,0.9670159509906504,76.0,Cicero_09102014,285.0,circular
22,leftward,21,1.3780313215298259,9.71062879783314,0.0,8.228422757849529,90.31690140845072,1.2216497954424694,28.098591549295776,0.2749800694470989,11.386726650868843,0.9230769230769231,0.9349247351023459,98.0,Cicero_09102014,285.0,circular
25,leftward,24,1.2029761361816214,12.795425144165444,0.0,21.154738135903223,18.063380281690144,3.6991596055822473,28.098591549295776,0.3218886659873362,7.964683845037995,1.0,0.9848657991748472,301.0,Cicero_09102014,285.0,circular
26,leftward,25,1.5409905000157869,10.357717924066103,0.0,14.727711399080835,126.443661971831,2.8028803008588823,20.07042253521127,0.27758828367583926,10.45095935366472,0.8461538461538461,0.9696456093594176,260.0,Cicero_09102014,285.0,circular
27,leftward,26,1.7739166639046517,9.651541629495288,0.0,9.641289302647175,262.9225352112676,0.7943624443180183,24.084507042253524,0.1656873798317363,16.16306713131282,1.0,0.9735144810356011,57.0,Cicero_09102014,285.0,circular
28,leftward,27,0.3142655663184513,3.2634749677578325,0.0,3.7639733592100737,210.73943661971833,1.101316935397607,32.11267605633803,0.6797169189756197,3.1440892371601135,0.7777777777777778,0.552417656873284,90.0,Cicero_09102014,285.0,circular
39,leftward,38,1.1711352743878458,14.036310104852207,0.0,10.624249438318023,90.31690140845072,2.265916674826912,40.14084507042254,0.34507555907654935,6.964858464461195,1.0,0.9392716004101167,180.0,Cicero_09102014,285.0,circular
41,leftward,40,2.701135809789672,8.534095792104253,0.0,10.654955628461313,266.9366197183099,0.8056644336212085,28.098591549295776,0.12259763618546665,21.27498607944649,0.8,0.9524684108648305,60.0,Cicero_09102014,285.0,circular
48,leftward,47,0.7779623730221338,9.77995461567738,0.0,2.3165702613459715,106.37323943661974,0.904740263827145,76.26760563380283,0.5505222232412316,3.079439461378995,1.0,0.655074203939765,74.0,Cicero_09102014,285.0,circular
49,leftward,48,0.1315970519958098,4.074073674515035,0.0,5.093198158690162,110.38732394366198,2.7356775234715043,56.19718309859155,0.8464197297513982,1.6330340874241625,1.0,0.5365395064127796,218.0,Cicero_09102014,285.0,circular
54,leftward,53,1.1145984503458104,5.921580311796904,0.0,4.3527338900392545,98.34507042253523,0.9602769665760008,44.15492957746479,0.3581095749883067,5.100823582460941,0.6923076923076923,0.615328441606131,76.0,Cicero_09102014,285.0,circular
62,leftward,61,0.9032254826938141,18.938365638711687,0.0,27.792574762687227,210.73943661971833,4.31536189429799,24.084507042253524,0.36636030888258947,6.629563659663491,1.0,0.9697398713592266,350.0,Cicero_09102014,285.0,circular
64,leftward,63,2.1211838549360023,12.632163169266574,0.0,8.761090725730899,2.007042253521127,0.8249000687650333,16.056338028169016,0.16202926885391483,15.086506682018264,0.9230769230769231,0.8758432800889916,66.0,Cicero_09102014,285.0,circular
68,leftward,67,0.31888466380471814,7.902829264402147,0.0,4.935560116415888,18.063380281690144,1.9626284430162284,68.23943661971832,0.6901509455843672,2.894869665472155,1.0,0.7522710344304244,156.0,Cicero_09102014,285.0,circular
71,leftward,70,2.431785142418686,12.75258848629383,0.0,19.354714236256886,198.69718309859155,2.0249025124814573,28.098591549295776,0.15156079677017395,24.605145782869783,1.0,0.993127577377411,165.0,Cicero_09102014,285.0,circular
72,leftward,71,1.2219153758814758,11.676990491389335,0.0,7.597289924069111,226.79577464788736,1.752252177124845,24.084507042253524,0.3612230540465847,3.8974849414977055,1.0,0.9229645314163477,138.0,Cicero_09102014,285.0,circular
73,leftward,72,1.5468045832029396,14.167980641309644,0.0,18.111510266210608,114.40140845070422,2.7762011119602574,24.084507042253524,0.24839459708582498,18.784096528510815,1.0,0.9795107767536221,215.0,Cicero_09102014,285.0,circular
77,leftward,76,0.8810702136883587,12.845026627314738,0.0,8.849651092335318,26.091549295774648,1.5815501312612388,24.084507042253524,0.3931291663063829,5.796967417841311,1.0,0.9130825409551614,125.0,Cicero_09102014,285.0,circular
78,leftward,77,0.9145076276889661,14.002378761354063,0.0,12.340552300207397,198.69718309859155,2.125705183993425,28.098591549295776,0.3587128728865408,6.79937202951656,0.9166666666666666,0.9336547697069778,171.0,Cicero_09102014,285.0,circular
79,leftward,78,2.0081865739759697,10.255335478796566,0.0,15.082263707369444,274.96478873239437,1.1855963320754503,20.07042253521127,0.13864539676895002,19.732780918437484,1.0,0.9692633232616055,96.0,Cicero_09102014,285.0,circular
81,leftward,80,1.316665657894451,10.233177186481646,0.0,6.421660547237275,162.5704225352113,0.7921428761491253,20.07042253521127,0.24367785627555075,11.915650984750126,0.6923076923076923,0.837236861625457,64.0,Cicero_09102014,285.0,circular
92,leftward,91,0.705260637362676,5.228011105122418,0.0,3.283839332216298,106.37323943661974,0.7436026393469691,36.12676056338029,0.46953123039792327,6.018623126422237,0.8461538461538461,0.8198408217495756,59.0,Cicero_09102014,285.0,circular
93,leftward,92,0.5024604982691214,3.0542126682434754,0.005994005994005994,2.843233805751024,210.73943661971833,0.7944059034296936,60.21126760563381,0.5502476678744588,3.9083684357609574,0.7692307692307693,0.5053987342250968,63.0,Cicero_09102014,285.0,circular
97,leftward,96,0.5168050990734204,14.727826104697979,0.0,24.129729970297667,182.64084507042256,6.21970929016719,40.14084507042254,0.5211339363534893,4.675600826833763,1.0,0.9029573873775777,510.0,Cicero_09102014,285.0,circular
98,leftward,97,1.26606100438536,15.421115768015586,0.0,18.4607512309329,26.091549295774648,3.06893311991067,28.098591549295776,0.31270268180006844,7.2978755833556885,1.0,0.9902616853711129,247.0,Cicero_09102014,285.0,circular
2,rightward,1,0.470625358639625,4.298686912267662,0.0,3.7167354252529012,106.0,1.239984886560387,28.0,0.6411445074506003,3.5532758681900103,1.0,0.7564399421577649,56.0,Cicero_09172014,200.0,linear
3,rightward,2,0.11037285773534768,4.57320562038291,0.0,13.346503058317605,2.0,7.700670041074161,84.0,0.8791306079791447,1.9070023126541287,1.0,0.7039939297943131,338.0,Cicero_09172014,200.0,linear
4,rightward,3,0.0707045807723154,2.8740522954032612,0.006993006993006993,10.174514252346473,126.0,5.8042384647958984,76.0,0.9130348794334262,1.6817071661427,1.0,0.41986093420013054,262.0,Cicero_09172014,200.0,linear
8,rightward,7,0.2021590546463482,6.379297025025345,0.0,18.316035754460373,118.0,9.84293397480688,76.0,0.7989825039607158,2.4913253959897754,1.0,0.8610103176965699,448.0,Cicero_09172014,200.0,linear
17,rightward,16,1.8867421545276397,3.465261958005485,0.0,8.940771781602995,174.0,0.9754875474355308,16.0,0.18921566317377478,13.77164086052199,0.125,0.12451545195923977,52.0,Cicero_09172014,200.0,linear
18,rightward,17,0.5597951130332637,5.796550667418016,0.0,11.420668161700357,198.0,4.043533103320725,12.0,0.597512378679649,2.7162799137356552,0.75,0.7990295277950438,181.0,Cicero_09172014,200.0,linear
27,rightward,26,0.46313320563895277,5.013546982417557,0.0,3.9062682697479536,126.0,1.3919199638700408,56.0,0.6130009854802227,4.676178220342917,1.0,0.5753583978189699,62.0,Cicero_09172014,200.0,linear
31,rightward,30,0.6037377992708822,5.051898675000287,0.0,8.649951708300648,198.0,1.7631738329092728,20.0,0.469796260879356,5.091560029923231,0.875,0.6373325446540433,80.0,Cicero_09172014,200.0,linear
41,rightward,40,2.694722749320502,7.201924616877448,0.0,31.20327904470766,10.0,2.9905649738760536,20.0,0.12907252816803458,59.99647367448946,0.8,0.9949215808857531,126.0,Cicero_09172014,200.0,linear
43,rightward,42,0.43793807740717344,3.3483314354530656,0.004995004995004995,13.818370854356965,50.0,6.07479560472678,60.0,0.6389591960790016,4.43893588952842,1.0,0.7358880771368957,276.0,Cicero_09172014,200.0,linear
45,rightward,44,0.8247821727161514,7.3574062590927225,0.0,20.695589229845734,50.0,6.708144191591736,40.0,0.48011490712997174,7.860658290921995,1.0,0.9534111692759977,308.0,Cicero_09172014,200.0,linear
48,rightward,47,0.427091459794932,2.8376565746992077,0.001998001998001998,5.211770657317562,66.0,1.917640739885547,48.0,0.6436191891840097,4.218272049952031,1.0,0.5883459163047596,82.0,Cicero_09172014,200.0,linear
49,rightward,48,1.1789953390523065,6.367681028130259,0.0,18.258854420927975,198.0,2.836929705271253,16.0,0.31969879756428626,6.950183755532835,1.0,0.6244115966696859,124.0,Cicero_09172014,200.0,linear
52,rightward,51,1.089744831485559,7.884422646568064,0.0,8.665635793677454,138.0,1.228516926041709,24.0,0.31587814012257664,6.685349156213613,1.0,0.9264980728768081,54.0,Cicero_09172014,200.0,linear
55,rightward,54,0.4266482086297569,3.5509771225237405,0.0,3.229881738336642,134.0,1.1690963097930995,60.0,0.6598714167594546,2.871920115570461,1.0,0.47044724608496274,50.0,Cicero_09172014,200.0,linear
2,leftward,1,0.4587049422744961,5.04359319599259,0.0,10.40559768812458,2.0,1.9156916064618674,12.0,0.5286889824403299,5.09399474344368,1.0,0.7412601226268123,69.0,Cicero_09172014,200.0,linear
4,leftward,3,0.15576367364933671,7.578449831319441,0.0,10.895659561467436,70.0,6.022067898058283,112.0,0.8399951749785631,2.2511378437992686,1.0,0.804349633151993,227.0,Cicero_09172014,200.0,linear
7,leftward,6,0.40436594100212864,3.2392051044455505,0.007992007992007992,9.494174780149642,142.0,2.943507184016405,28.0,0.6172044720412351,3.7945972074831658,1.0,0.6129200080748023,110.0,Cicero_09172014,200.0,linear
8,leftward,7,0.12026956006265177,3.210995478684785,0.002997002997002997,22.250656410055118,54.0,11.245128605905355,60.0,0.8568800271199533,1.8257755268283742,1.0,0.7175498113474307,425.0,Cicero_09172014,200.0,linear
10,leftward,9,0.6994392836504051,3.3309849542047205,0.0,5.1719536350253525,82.0,1.3504930131835131,40.0,0.49669403043825455,4.918074753277199,0.8571428571428571,0.8107275111448624,50.0,Cicero_09172014,200.0,linear
18,leftward,17,0.4747500802604768,6.460239019954221,0.0,8.606331074125,94.0,2.4623362002824605,28.0,0.5769075072180515,3.7742687813168017,1.0,0.6964696856874482,97.0,Cicero_09172014,200.0,linear
23,leftward,22,0.7557069309575043,4.576485962993217,0.0,15.2931461118089,78.0,4.898575226116144,56.0,0.4790008548367623,6.182433645634246,1.0,0.8920012671393052,176.0,Cicero_09172014,200.0,linear
31,leftward,30,1.1691901937364553,5.915459894084301,0.0,19.060066780093283,198.0,2.884357852151564,24.0,0.3151706138492665,8.03876998117084,1.0,0.7812908643144346,102.0,Cicero_09172014,200.0,linear
34,leftward,33,0.21481266563053245,2.6592814774585305,0.005994005994005994,9.770435884048963,42.0,3.7891101973786148,52.0,0.7434162336661598,2.735456014247419,1.0,0.5902294927419691,142.0,Cicero_09172014,200.0,linear
43,leftward,42,0.4043908722988488,7.912151046358757,0.0,11.104613044727605,42.0,4.270854187397523,60.0,0.6404198552678239,3.630212273085049,0.8571428571428571,0.38765894293723735,160.0,Cicero_09172014,200.0,linear
44,leftward,43,0.7794592596989248,5.121038479527943,0.0,9.727218294307145,98.0,3.69891923122997,72.0,0.5179619044641257,7.680866606208827,1.0,0.818043428268809,142.0,Cicero_09172014,200.0,linear
45,leftward,44,0.7349393408394077,3.0695705118453036,0.0,6.871971233427214,38.0,1.9008439694135613,40.0,0.4742586357876443,5.220731118136689,0.8571428571428571,0.7310716327789339,71.0,Cicero_09172014,200.0,linear
47,leftward,46,0.4117756589352358,6.318176236050728,0.0,16.044770806334316,98.0,5.403472188646859,44.0,0.6104218736842004,4.001062690490391,1.0,0.8216730500795782,205.0,Cicero_09172014,200.0,linear
49,leftward,48,0.42401068007391346,3.5456752222783803,0.0,9.243626216254672,2.0,1.927574345874732,12.0,0.5720055988018609,4.530283365402459,0.8,0.3015568888396279,70.0,Cicero_09172014,200.0,linear
61,leftward,60,0.5407999221737831,5.057557548651737,0.0,15.308752628192801,78.0,5.792162030328678,72.0,0.5920061902600405,4.665482898833947,1.0,0.7242392061486544,216.0,Cicero_09172014,200.0,linear
8,rightward,7,0.6518896869283279,21.324920273160437,0.0,15.569926061460565,18.0,5.825563293544807,40.0,0.5314013783089381,7.289944506024117,0.9117647058823529,0.9775081132454436,701.0,Gatsby_08022013,160.0,linear
10,rightward,9,0.12850648483692234,5.764405663016248,0.0,4.5292376298077075,2.0,2.2415289817698527,44.0,0.8519932531601698,1.9264621998747982,0.9411764705882353,0.5456456166016636,267.0,Gatsby_08022013,160.0,linear
11,rightward,10,0.36412986686790094,20.143498472567767,0.0,8.724846288101967,78.0,3.9782994473780198,40.0,0.6986669374318092,2.440754917704854,0.8857142857142857,0.9314744281490636,470.0,Gatsby_08022013,160.0,linear
15,rightward,14,0.1392776817408583,4.247142875374079,0.0,1.8848591103154737,146.0,1.0333578551420848,32.0,0.8466473467377282,1.8772489928131209,0.4411764705882353,0.5963375906818161,123.0,Gatsby_08022013,160.0,linear
17,rightward,16,0.1593175711808383,17.290732384787603,0.0,15.893607531001503,62.0,7.674620394708027,32.0,0.814017042502598,1.8502051043148424,1.0,0.9076573699908789,920.0,Gatsby_08022013,160.0,linear
19,rightward,18,0.14008964170147103,5.347519040324415,0.0,6.591347816826776,66.0,3.274438398301665,40.0,0.829726261938509,1.968746489355267,0.7428571428571429,0.6685541870959613,390.0,Gatsby_08022013,160.0,linear
20,rightward,19,0.16069033669770913,4.053591618833577,0.0,3.2356990447154304,110.0,1.4646896046984383,68.0,0.8140787639663474,2.323917141959424,0.7714285714285715,0.3818942207447372,175.0,Gatsby_08022013,160.0,linear
21,rightward,20,0.7917082119644154,26.394386107095055,0.0,26.754865781324785,30.0,10.061116248888942,44.0,0.49817491817534365,10.1347610940255,0.9714285714285714,0.9859917958310959,1197.0,Gatsby_08022013,160.0,linear
22,rightward,21,0.9903701629872065,19.53837110468244,0.0,17.498455942683393,6.0,4.652378202290423,20.0,0.3854013860554505,8.735204578773795,0.9032258064516129,0.9592138465875168,556.0,Gatsby_08022013,160.0,linear
23,rightward,22,0.22722930844920797,5.032431477808844,0.0,4.04186061973659,66.0,1.571192970046259,28.0,0.7416867845117805,2.547629892750671,0.7428571428571429,0.8072185750061217,187.0,Gatsby_08022013,160.0,linear
28,rightward,27,0.1768117786102684,8.656142677661823,0.0,2.0780389342385166,142.0,1.1319476183402455,44.0,0.815181111714225,1.886039046621865,0.7714285714285715,0.7035231454904607,137.0,Gatsby_08022013,160.0,linear
29,rightward,28,0.18767062092085166,20.478689983761505,0.0,15.318694837281777,2.0,7.907744583913944,32.0,0.7943490622595095,1.6663133458440904,1.0,0.8884103736618866,939.0,Gatsby_08022013,160.0,linear
30,rightward,29,0.7478359753577434,26.51218983153795,0.0,18.353919191718454,114.0,6.376015835464706,72.0,0.49651570027135555,5.9176834025993355,1.0,0.9807665916302732,758.0,Gatsby_08022013,160.0,linear
33,rightward,32,0.4889315464395992,24.749390988413857,0.0,42.72603413026044,126.0,15.756870312987107,60.0,0.5953343895206143,3.8000974347641305,1.0,0.9957308728343954,1860.0,Gatsby_08022013,160.0,linear
37,rightward,36,1.7895231917786876,19.622623813174922,0.0,6.141169107247428,154.0,0.8929195098367999,28.0,0.201080054072927,17.156940254264153,0.6176470588235294,0.9861813387217914,107.0,Gatsby_08022013,160.0,linear
41,rightward,40,0.20291650763804792,13.471581530281995,0.0,8.266488308722208,138.0,3.3789196489969386,40.0,0.7544508993098223,2.8841144375501866,0.9411764705882353,0.8854686322881727,403.0,Gatsby_08022013,160.0,linear
43,rightward,42,0.2124446470525314,3.159887693210336,0.000999000999000999,1.3943744365846549,150.0,0.4585941677667123,28.0,0.7429727269854203,2.7827139329866237,0.38235294117647056,0.279738557332562,55.0,Gatsby_08022013,160.0,linear
49,rightward,48,0.4952898909410839,9.147788031157242,0.0,4.010569688976352,142.0,1.444653234118256,44.0,0.5953070721673013,2.5366434808038565,0.7428571428571429,0.9049375604110327,172.0,Gatsby_08022013,160.0,linear
50,rightward,49,0.8675262725281891,23.961008148657267,0.0,12.27240803313224,142.0,2.6758119318404194,32.0,0.3886837802969195,6.263928629884385,0.9117647058823529,0.9879449533176328,316.0,Gatsby_08022013,160.0,linear
53,rightward,52,0.2792526787174527,7.115352069894526,0.0,5.5498796231141165,30.0,2.635965869752577,48.0,0.7240766104116636,3.259678643878197,0.9142857142857143,0.734432214351323,314.0,Gatsby_08022013,160.0,linear
61,rightward,60,0.33598967234021915,6.098210683155526,0.0,1.8628367315947008,54.0,0.8010736578941735,44.0,0.6960805006270134,2.8054273702673274,0.6857142857142857,0.7322371222833974,96.0,Gatsby_08022013,160.0,linear
76,rightward,75,1.2674488073459034,23.111251618268412,0.0,9.177888361709378,2.0,1.5361968274018387,12.0,0.2821048120385443,13.90987516771784,0.7666666666666667,0.965057364415739,183.0,Gatsby_08022013,160.0,linear
77,rightward,76,0.568340205180407,40.18010308583289,0.0,27.94928231639295,146.0,10.48389422438973,36.0,0.5939015557425814,3.5473307806893764,0.9705882352941176,0.9884751247967367,1248.0,Gatsby_08022013,160.0,linear
5,leftward,4,0.4321501751904824,8.46636941615086,0.0,1.7897565990524502,30.0,0.6550072289872383,52.0,0.6187984585078075,3.624224149694741,0.6571428571428571,0.69873365207527,73.0,Gatsby_08022013,160.0,linear
8,leftward,7,0.7099309062473977,17.983344584806073,0.0,14.55512752384495,22.0,3.6213213325517124,36.0,0.44724213415926106,6.028530660966359,0.8571428571428571,0.9792344864061274,406.0,Gatsby_08022013,160.0,linear
10,leftward,9,0.5117407090098138,5.83621378653326,0.0,2.7889354271440463,2.0,0.6513769853583524,12.0,0.5492838312704829,4.352565878662984,0.42857142857142855,0.7573567958135734,73.0,Gatsby_08022013,160.0,linear
17,leftward,16,0.8811242190119759,14.057837483105132,0.0,9.044219743378841,66.0,2.396596183886117,24.0,0.45501943287739605,4.142470256071358,0.7714285714285715,0.9700475008872055,268.0,Gatsby_08022013,160.0,linear
18,leftward,17,1.2941140236205502,15.588368196085703,0.0,7.342177381271885,66.0,1.768574039610232,40.0,0.35509796541309485,7.67330733630844,0.7142857142857143,0.9043570625591971,197.0,Gatsby_08022013,160.0,linear
19,leftward,18,0.6372431071602304,8.412920138781175,0.0,7.8620769420742915,74.0,2.0480042582255935,32.0,0.4689373068899631,5.721793137188356,0.7142857142857143,0.9778106744352874,228.0,Gatsby_08022013,160.0,linear
20,leftward,19,0.5546056008790996,31.52477888287386,0.0,7.128484883450541,2.0,1.6565120839025544,12.0,0.5274704322049947,4.743066557390536,0.7428571428571429,0.965869963845324,183.0,Gatsby_08022013,160.0,linear
21,leftward,20,0.5381778590268838,21.854856671751072,0.0,36.257571792298364,30.0,12.632825534315963,52.0,0.5534269559146208,4.39120844565355,1.0,0.98297628467264,1410.0,Gatsby_08022013,160.0,linear
22,leftward,21,1.3663867986695113,17.896913560181197,0.0,8.121027567011751,158.0,1.1872543141571088,12.0,0.2698102161129653,11.80198070742714,0.6470588235294118,0.9793866763969672,127.0,Gatsby_08022013,160.0,linear
23,leftward,22,1.6014740013925033,25.904706849707846,0.0,11.007655056274455,2.0,1.549545847725177,20.0,0.22664735292187121,12.276336361085212,0.8,0.98182969887818,174.0,Gatsby_08022013,160.0,linear
24,leftward,23,0.9168572564180193,11.95355602708453,0.0,3.061442517254054,58.0,0.9309118529526993,52.0,0.44179244062772915,6.700449570387373,0.6571428571428571,0.7926038309234997,103.0,Gatsby_08022013,160.0,linear
28,leftward,27,0.23051598125306166,7.993827086925087,0.0,2.3874856543469245,14.0,1.0795229815030218,76.0,0.7477635002803235,2.9324734175207174,0.8571428571428571,0.8922835025615398,122.0,Gatsby_08022013,160.0,linear
29,leftward,28,0.06948061650416534,12.643386530542871,0.0,13.602671798590146,98.0,8.087984392914024,112.0,0.9082390349206185,1.6518088840315368,1.0,0.8143103256359353,904.0,Gatsby_08022013,160.0,linear
30,leftward,29,0.9423686399548288,8.868166026421697,0.0,2.7330682032587004,82.0,0.5844009566137972,24.0,0.38642249548970226,7.574280737668028,0.45714285714285713,0.9701335042249329,66.0,Gatsby_08022013,160.0,linear
33,leftward,32,0.38478774285843975,3.239506766156994,0.005994005994005994,2.321734086643498,10.0,0.9069107180191804,20.0,0.6713765132345721,2.8856847574768145,0.37142857142857144,0.655678254741481,102.0,Gatsby_08022013,160.0,linear
40,leftward,39,0.319195103424411,8.767034126736398,0.0,1.8949072865612953,102.0,0.8789072345489037,48.0,0.7152291592814773,2.3919540036401834,0.7714285714285715,0.6040686492756818,98.0,Gatsby_08022013,160.0,linear
41,leftward,40,0.31603753679362334,19.9468960485659,0.0,13.47146452340518,138.0,5.873822394057568,44.0,0.6937262106367226,3.311087929348659,0.9714285714285714,0.9708029395588986,658.0,Gatsby_08022013,160.0,linear
42,leftward,41,0.45193551431351797,6.928340841780278,0.0,2.5601127208820187,78.0,1.0298956491285711,48.0,0.6236729360171746,3.6387782480074526,0.6,0.8970840537725165,116.0,Gatsby_08022013,160.0,linear
43,leftward,42,0.25996931031444054,12.042461107980278,0.0,8.365680618495263,66.0,3.31832534103453,48.0,0.7284042270174239,2.719995392829177,0.8,0.8960241780606697,371.0,Gatsby_08022013,160.0,linear
44,leftward,43,0.18402231171092281,4.506892854637192,0.0,1.5548238469104665,138.0,0.8209773434052791,52.0,0.805763775290165,2.1253098444388745,0.8,0.685999399903151,92.0,Gatsby_08022013,160.0,linear
49,leftward,48,0.31625400265489856,15.88698722493273,0.0,9.04974640705384,70.0,3.706793883599703,40.0,0.7275559710577131,2.6817283527011275,0.9142857142857143,0.9206089992930039,415.0,Gatsby_08022013,160.0,linear
50,leftward,49,0.3502569745324719,16.815298609029266,0.0,11.047841411318318,142.0,5.118636411364385,60.0,0.6993527577678593,3.3424222689833147,0.9714285714285714,0.9327300425996374,576.0,Gatsby_08022013,160.0,linear
53,leftward,52,0.9037474131547448,26.432825336304138,0.0,32.81432943771275,58.0,8.269145954865444,40.0,0.4024140109519575,6.865792530506822,1.0,0.9863435787721997,925.0,Gatsby_08022013,160.0,linear
54,leftward,53,0.5895119419968186,10.894239797491403,0.0,2.4792337078184423,54.0,0.6495110933209716,32.0,0.5054530957586273,4.602395590768418,0.5714285714285714,0.9272033228087349,73.0,Gatsby_08022013,160.0,linear
60,leftward,59,0.8741548119337035,14.54163543465772,0.0,3.0951107886814238,62.0,0.7821430483915929,32.0,0.44968503991616676,4.479644588964093,0.6285714285714286,0.8970606353683701,87.0,Gatsby_08022013,160.0,linear
73,leftward,72,0.26174624387242545,5.1339374200701835,0.0,1.5100624263072215,158.0,0.6807928634485756,64.0,0.7435334244945744,3.1188466827214913,0.7714285714285715,0.5996582806073297,75.0,Gatsby_08022013,160.0,linear
74,leftward,73,1.317287799190256,23.486134487603703,0.0,5.975340979605558,150.0,1.4301370294562574,24.0,0.3283049600829402,12.653892089459031,0.7714285714285715,0.9233888416437739,165.0,Gatsby_08022013,160.0,linear
76,leftward,75,0.6231342715671901,13.786236009588407,0.0,14.51914380270155,58.0,5.376168193102142,60.0,0.5499106499375002,4.396137568360261,0.6571428571428571,0.9731722957915449,599.0,Gatsby_08022013,160.0,linear
77,leftward,76,1.4253571644738248,33.95685808486755,0.0,28.349021506189032,22.0,5.088856771728674,32.0,0.2789099459681407,11.233723427626325,0.9142857142857143,0.9969176807132539,570.0,Gatsby_08022013,160.0,linear
78,leftward,77,0.3743390119249991,12.510080000579492,0.0,10.325973982127048,102.0,5.012718174159019,72.0,0.6911180181308735,4.343544363186798,0.8571428571428571,0.9499946443039351,563.0,Gatsby_08022013,160.0,linear
1,leftward,0,0.44745879666614796,20.728506438759823,0.0,2.8067497891225357,178.6267605633803,1.0196179996355326,88.30985915492958,0.6302100523970771,3.2265092941297837,0.9038461538461539,0.651712320162688,283.0,Gatsby_08282013,285.0,circular
2,leftward,1,0.10493328691866102,38.44736849383049,0.0,16.92596564012528,38.133802816901415,8.887671287108088,32.11267605633803,0.8694048323743343,1.7772594634269472,0.9795918367346939,0.925183485644205,2485.0,Gatsby_08282013,285.0,circular
3,leftward,2,1.1055620045172554,36.66174131272555,0.0,10.298072404211178,58.20422535211268,1.7249490950110087,28.098591549295776,0.3245022855514347,7.624744198124322,1.0,0.8984404572200647,489.0,Gatsby_08282013,285.0,circular
4,leftward,3,0.3015333816812318,7.244897756198379,0.0,1.3615115213522706,122.42957746478874,0.40801053871123705,24.084507042253524,0.6678486629689747,3.2697101232802974,0.40384615384615385,0.48315397105663566,115.0,Gatsby_08282013,285.0,circular
