si,si_thresh,sparsity,reliability,n_spikes,peak_rate,peak_pos,width,is_place_cell,is_place_cell_norel,session,subject,maze,direction,track_m,dir_corr
0.49913839762625567,0.824198348559659,0.6238660461990719,-0.11034269062864303,21,0.5396239839973084,1.23,0.07999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.18613205580661166
1.247353368686139,1.902494262245978,0.35376805842340514,-0.2218997087502734,7,0.37820717015229777,1.1300000000000001,0.09999999999999998,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.462609333325689
2.131298764958277,2.756982080992679,0.1979664193176679,,3,0.22108764100524522,1.07,0.05999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.4673849778570145
1.3836832102123873,0.10086098781785187,0.32573830638274004,0.968153044767901,551,21.804488191056688,0.22999999999999998,0.27999999999999997,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.7505819402673068
0.6078757648009321,0.050452710856903296,0.5636179058780149,0.9636932457216363,1170,27.489809808407628,0.16999999999999998,0.5599999999999999,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.3083865722357796
0.935472266090168,0.15160533395080514,0.41668058804335795,0.9239914432913987,333,12.56702718530609,0.81,0.37999999999999995,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.2302295078996676
0.5817159962915027,0.11565803966496985,0.5422208357034097,0.9036912944730165,435,12.668298067737926,0.27,0.19999999999999996,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.16021421024154395
1.7954934355004657,2.2945597924433576,0.25599286752686734,-0.11651833330123063,5,0.2812915828007715,0.29000000000000004,0.09999999999999998,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.08686361045012074
2.060160645405643,1.5824146699117472,0.2108332116544718,0.1329614107339035,8,0.49225376356080425,0.15000000000000002,0.15999999999999998,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.06103954868707927
1.4338195514553613,1.5515049152826532,0.29547336989348516,-0.16804246158133423,8,0.5442611959496274,0.39,0.07999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.3400076872367356
2.7530894710037943,0.4637792708594409,0.11624418884890955,0.9248893734592285,106,13.858953724859026,0.01,0.07999999999999999,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,
1.1310825358497127,0.47763869746574633,0.3622662232087269,0.7382790792521237,83,3.3678951058530946,1.21,0.3999999999999999,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.05192567627637393
0.345047423386153,0.1785909660041182,0.6945582526634437,0.5952685695962313,135,2.797559670278942,1.11,0.43999999999999995,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.4035465775885238
0.4412820022546975,0.1687597478351512,0.5697728059711236,0.7240813043155356,119,4.0292972215153355,1.33,0.33999999999999997,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.2927793174050625
0.2116441993585294,0.24641312222241743,0.7837856832427574,-0.218067431739301,96,2.2471660352963223,1.19,0.21999999999999997,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.38342113467569017
0.46956755024759955,0.22696720999393644,0.5869171990905521,0.6430610189426051,108,3.7792205200859033,0.09,0.13999999999999999,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.8080941700818365
1.3665627560547042,1.723676363459577,0.3515462537141036,-0.13885834652000603,7,0.2994184949842136,0.05,0.11999999999999998,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.08918906043065926
1.0813301098616785,1.493611081903715,0.40704935240108564,0.08842561334030076,10,0.42444074174331803,1.03,0.07999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.2216293689486893
0.9323124340831292,0.49663131936233323,0.43697263508232315,0.6198969977455803,131,4.540964721557477,1.33,0.35999999999999993,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.8525943066957947
1.4826645863442893,0.5024795356895537,0.3086889125334408,0.8735900591768896,150,6.773167825432869,0.59,0.31999999999999995,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.03411584109945453
2.7361076677730707,2.8952285187022726,0.12861306343719828,0.23707203293050827,3,0.30713352508990044,1.29,0.11999999999999998,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.1162165653494937
0.5941620096953641,0.17714065754102276,0.48527644991656105,0.863043827778182,250,9.906169083967598,0.09,0.15999999999999998,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.241551549140478
1.1183579359967888,0.447380933266673,0.40072829273958294,0.909972859986975,205,7.343990164875162,1.19,0.4599999999999999,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.008094495297018636
2.5828544581618096,2.391988342293154,0.1557492779429401,,15,1.2963691165347364,0.11,0.15999999999999998,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,
0.7607072870215406,0.3600252740033668,0.4722169948205751,0.6812406444079022,51,1.9645051264444864,0.21000000000000002,0.23999999999999996,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.16685226259885444
1.1089992857103084,0.4328875949668279,0.33275897135694676,0.6965029761050431,47,2.89140869348025,0.45,0.11999999999999998,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.19495677959977836
0.5848342592500948,0.53850532189406,0.568037175176006,0.23874348228799475,40,1.1983113490811084,0.07,0.13999999999999999,False,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.09746623834992882
1.2426116538078302,1.380010454667968,0.34130451412371987,-0.22308401280331225,12,0.6806567879877513,0.5700000000000001,0.11999999999999998,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.22857987238601155
