,gOSI,OSI,pref_ori,gDSI,DSI,pref_dir,anova_F,anova_p,gOSI_p,gOSI_null_mean,peak_rate,mean_rate,area,session,responsive
sub-716813540_ses-739448407_951811105,0.03313772131986087,0.0727621855422214,150.42239802399297,,,,6.0037508337050065,1.5092727869115065e-05,0.001996007984031936,0.008494612425745236,37.78014407172076,34.278757216987664,VISam,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811126,0.04150856471349444,0.06593192401472595,168.38189805605637,,,,0.8043224137186278,0.5463593776535667,0.46107784431137727,0.04227074631972281,0.496261169192543,0.41917717896047724,VISam,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951811165,0.04368866693029672,0.11386131240080231,31.406131131854913,,,,14.378632028060931,5.065514461484739e-14,0.001996007984031936,0.011049798325414592,11.806805784210923,9.976372405530599,VISam,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811186,0.4070488140030256,0.6214540600153281,45.220029614975275,,,,62.25059487122042,1.9849293753757124e-63,0.001996007984031936,0.03446630337024319,4.2797775551294865,1.9656536727389264,VISam,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811218,0.02611902279882318,0.029447408336829992,56.53615533881996,,,,4.315765511807853,0.0006389902961867465,0.001996007984031936,0.00826663469605979,8.577029170909332,8.116696067167217,VISam,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811240,0.03424047581993392,0.05838054413936895,24.772592953595463,,,,0.6132871729997188,0.6897466860590034,0.47105788423153694,0.03531257523924546,4.790194691128301,4.267125188179654,VISam,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951811304,0.17307624841092506,0.33777424878763207,95.68544965117681,,,,32.7078853676867,5.1820846525113574e-33,0.001996007984031936,0.017479307483608635,4.248783138036254,3.0711111128922624,VISam,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811313,0.04633368940353749,0.08579872510014346,16.82912013168918,,,,22.06183536272186,5.754731844035453e-22,0.001996007984031936,0.0057093225010330295,40.74776676522497,36.90341356937535,VISam,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811334,0.1488048430937112,0.2946672945674919,122.62149330931743,,,,7.497116588319548,5.037936317657901e-07,0.001996007984031936,0.0353849792584775,1.395525842806203,0.9433874977364888,VISam,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811368,0.06567292565819247,0.1257591119594175,158.5625385396472,,,,26.458736417643408,1.5773776088428524e-26,0.001996007984031936,0.007292584557090836,12.518339141566369,11.002695277554599,VISam,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811392,0.07604059005696853,0.11274679796407236,137.3114159363446,,,,47.60508621306357,2.064515826039456e-48,0.001996007984031936,0.00648971585928675,17.69413057966312,15.377484192209208,VISam,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811411,0.06307627644357754,0.09797737501861248,4.42096178996393,,,,40.31810695683602,6.830942053580456e-41,0.001996007984031936,0.006262569500852667,25.320136518526358,21.98180963711989,VISam,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811422,0.047894301648502564,0.06816414020660247,6.411512746061715,,,,21.61385717750108,1.6770735804497535e-21,0.001996007984031936,0.006116265531164468,19.399536639911368,17.56831062181225,VISam,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811454,0.13051971967749887,0.26622666555111224,88.72173887091114,,,,19.597421286201254,2.061635079167424e-19,0.001996007984031936,0.018707297450244954,2.6876466965183803,2.0231833678852,VISam,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811484,0.2077615525466747,0.3531665946682313,10.80624136187567,,,,115.73409200209929,5.3809643154230855e-117,0.001996007984031936,0.011487298343466424,9.545792351433466,6.80629953171832,VISam,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811495,0.10970468449182154,0.22558933196697872,30.833695019689657,,,,41.9828538786077,1.3004889385640054e-42,0.001996007984031936,0.009412974727294856,12.297030662715684,10.127452564882967,VISam,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811515,0.0555843319897425,0.11734730000676095,32.02091685465923,,,,11.546533942293488,4.060798696364355e-11,0.001996007984031936,0.009520781124634326,10.165429786227683,9.025423096237636,VISam,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811537,0.07172954832872762,0.1450042599099487,115.3571684551492,,,,35.358928183980034,9.266464575323552e-36,0.001996007984031936,0.006899909180021078,14.371237682480231,12.289551784721418,VISam,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811556,0.023657475449377473,0.04514919728668139,27.73211296702089,,,,2.5489107853454502,0.026004539665214505,0.007984031936127744,0.00918495988926128,14.921371058267006,13.911620838387684,VISam,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951811566,0.2620517400571213,0.4704450312837848,116.32888359067971,,,,212.1600134671026,2.013552552218459e-208,0.001996007984031936,0.011216529173463465,8.731593900638543,5.516654384838518,VISam,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811589,0.024904461091049622,0.059301151321774444,36.57747144249863,,,,0.7075288281169072,0.617724133461524,0.4151696606786427,0.02418468889687603,1.9201689969316098,1.7539921582953513,VISam,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951811610,0.010616072032439411,0.0487600581451667,147.32000934984836,,,,0.3907870981189376,0.855457461343657,0.8602794411177644,0.025860356995136644,1.2968020527720736,1.230638986610497,VISp,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951811643,0.1803525283904115,0.2922357779425515,4.260351737386172,,,,49.93388820614077,8.278235366488372e-51,0.001996007984031936,0.015347488686698395,7.1605289288099945,5.087457388453133,VISp,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811666,0.011217235766339918,0.02499288711073654,175.2438775455592,,,,0.5342202735185673,0.7505231324290506,0.3153692614770459,0.009383486700677613,31.60827550581719,30.510808346693363,VISp,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951811685,0.08925396286709897,0.2132270134438381,5.114062537299352,,,,4.277004553517444,0.000695163293282816,0.015968063872255488,0.03862330364124068,1.1396397798408253,0.8989483754931552,VISp,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811717,0.1148283695616299,0.1703730478491049,7.580929098612758,,,,14.74846736731913,2.1083763941667176e-14,0.001996007984031936,0.017585217215352465,4.3742410345759595,3.504469259799997,VISp,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811732,0.020430654019212235,0.0411450038456013,16.175109475277818,,,,2.7893874187386243,0.01603543225570532,0.03792415169660679,0.01028765611177231,25.861686085607094,24.10912845374561,VISp,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951811807,0.2084329940704363,0.33079098100776,142.69280010262048,,,,27.55888885613903,1.138086039542255e-27,0.001996007984031936,0.02495213118723524,2.6356554740704197,1.7627304082054025,VISp,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951811859,0.11680517657760972,0.12398827314712073,92.57483947923289,,,,6.557694316443868,4.307376916284636e-06,0.011976047904191617,0.042546302256787065,0.8863229213860375,0.6222220483793661,VISp,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951811870,0.07199345370214022,0.13146244332791845,10.689503175763807,,,,2.8473505102340653,0.014253312603811307,0.003992015968063872,0.024558839817221744,1.317766955613631,1.1296483299680176,VISp,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951811891,0.014941246652862823,0.02587873292915494,169.92226685057,,,,0.7916638995269178,0.555479728636973,0.5808383233532934,0.01857403073605995,8.404672893945841,7.810921819950518,VISp,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951811902,0.051915394881067195,0.1256191807684689,16.526846837989876,,,,1.6967418181167335,0.13170499326473595,0.043912175648702596,0.02612638556451764,1.508853417112607,1.3762962089210842,VISp,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951812054,0.07314949726549978,0.13668626473911696,0.23851756090075427,,,,9.595637771446453,3.9143721689418684e-09,0.001996007984031936,0.014738033430948627,14.951334751994164,12.415506199694143,VISp,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951812080,0.0958537666853589,0.18223596931515923,8.189708964472116,,,,16.852345380548332,1.4252971357035973e-16,0.001996007984031936,0.013328106248401101,6.662973201287941,5.42985221569532,VISp,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951812376,0.04052906140556983,0.04477683150047795,82.44690040546945,,,,0.49173447886514854,0.7826886321630473,0.4930139720558882,0.04344444085138726,0.7225378175914586,0.65176089609932,VISp,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951812385,0.14990028073344083,0.25839415149896644,130.88262147564444,,,,14.0257369832351,1.168419621049711e-13,0.001996007984031936,0.022550484932114413,2.939689110106074,2.1811075608575736,VISp,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951812395,0.08536340191933309,0.13038267566352352,1.1128543298477211,,,,3.5934617953016743,0.0030171790845703126,0.001996007984031936,0.028015448644005122,1.6368869647125708,1.3652220248155897,VISp,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951812408,0.18304222116462812,0.2596312181632462,175.43469914192258,,,,15.098841072781154,9.184631595125838e-15,0.001996007984031936,0.030323526553035374,1.6406035933621907,1.1275880207101112,VISp,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951812418,0.04101775010729606,0.1101932895705028,111.69079450354847,,,,1.4411493951946002,0.20596577322882448,0.2894211576846307,0.03330260798530334,1.0982584855751083,0.9152462191015439,VISp,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951812475,0.043647497449841526,0.07256447739308602,1.6110548645217975,,,,1.615847822711968,0.15211237899341246,0.06786427145708583,0.023080929872630867,1.537495569337366,1.368788442918407,VISl,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951812495,0.03875185613928019,0.03631876946494023,141.11026524336026,,,,2.2407507051327014,0.047632321384152625,0.6447105788423154,0.05154884604698627,0.5816357243217076,0.4737566901762325,VISl,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951812513,0.005771702809087087,0.06006204572276247,44.13474482074504,,,,1.1506999905556583,0.3310891333725451,0.9760479041916168,0.034695075938334444,0.681952979801934,0.6169558587399017,VISl,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951812577,0.23799692590694063,0.4087175076354983,14.32151232971208,,,,18.57724741317134,2.346313760204699e-18,0.001996007984031936,0.03186383536869632,1.907708374735208,1.1899309181245503,VISl,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951812604,0.012053797420443825,0.02721377776585685,85.68365652159544,,,,0.7360097078182908,0.5963679676373588,0.8363273453093812,0.024435493232976817,2.0293929548400764,1.86426222434192,VISl,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951812613,0.022778077822655337,0.040756900315418475,119.9229112911752,,,,0.26165057355217847,0.9340604509882878,0.6726546906187625,0.03330249198177501,0.9826515122939599,0.9083879144457422,VISl,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951816021,0.1871986741956904,0.3900709876322818,56.072004869411025,,,,37.64827226384505,3.947066740658483e-38,0.001996007984031936,0.018733357903216098,5.482057582834154,3.526287502668034,VISl,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951816053,0.004663671105819145,0.019114794020862882,143.42250731231297,,,,0.710002842138506,0.6158590868513076,0.8882235528942116,0.012580735960717085,7.21710354005201,6.9926405730928005,VISl,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951816073,0.05920285818738251,0.1184695618683887,19.111583998935487,,,,6.573798516421414,4.152609018527995e-06,0.001996007984031936,0.013716355828847043,10.619957082851862,9.72028175107797,VISl,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951816204,0.14531711817644766,0.20559227158821616,117.14997485489202,,,,38.13556866956922,1.2358172144574296e-38,0.001996007984031936,0.013899221676867099,10.621686449229713,8.272298412747942,VISl,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951816231,0.09292270741858492,0.190068821187042,91.173674312014,,,,27.411556639195958,1.618366941016838e-27,0.001996007984031936,0.009929368635304603,13.346883453709852,11.279439526975695,VISl,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951816254,0.06632735476274612,0.03395346555829316,31.396680700821875,,,,2.408012673350911,0.03436957618282633,0.19760479041916168,0.0475249840297415,1.1613811613691103,0.9174821077097746,VISl,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951816279,0.04679566657105365,0.040887928573408984,59.14008392692739,,,,20.48072879084872,2.5067918976485298e-20,0.001996007984031936,0.009119109214734565,13.741222504532782,11.99809388749329,VISl,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951816287,0.1950542792218603,0.29812365137359914,160.73692787413768,,,,136.31971766659683,4.627662669192658e-137,0.001996007984031936,0.012036332600383717,14.706834594646415,9.050452568813004,VISl,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951816300,0.013959164085124787,0.02644016249027939,112.47052892486488,,,,0.3845692802208199,0.8596902366129711,0.4151696606786427,0.01334327668631031,5.829831899284292,5.634914623392739,VISl,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951816326,0.12066670877621175,0.2174974612413298,161.9455566062506,,,,86.67531151809808,3.791393962917381e-88,0.001996007984031936,0.009281745123015299,13.177518231938084,9.395586117375446,VISl,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951816343,0.02825388611716488,0.03899135475169609,72.40415842957188,,,,5.7276614452360075,2.8088024123955217e-05,0.001996007984031936,0.009359224549677225,9.014532588623531,8.286964337389579,VISl,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951816350,0.11110438243273167,0.15072113678826918,73.87014647704996,,,,11.443327310646996,5.175778334921651e-11,0.001996007984031936,0.019877659784545795,3.482838175283467,2.786365850238368,VISl,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951816369,0.038309446184217756,0.0553363702657467,177.9148106229151,,,,16.54882353084894,2.933476802618259e-16,0.001996007984031936,0.008471429822803555,11.338627158385355,10.109344718247613,VISl,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951816394,0.13693071930114148,0.18970461329756025,4.697942947943582,,,,5.092907637303616,0.00011581810093909318,0.001996007984031936,0.0399437055944093,0.6202501342133487,0.4728624385323375,VISl,sub-716813540_ses-739448407,False
sub-716813540_ses-739448407_951816426,0.12740004685623962,0.1989283358780459,64.39911711471925,,,,43.51518044550586,3.40269522102817e-44,0.001996007984031936,0.012210646884059472,7.7562042417979615,6.038137772575862,VISl,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951816461,0.07513814838078187,0.15721492104002566,76.48960226829622,,,,8.699025753884069,3.146736072330376e-08,0.001996007984031936,0.017566102665187787,5.656665732101562,4.52699349599926,VISl,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951816470,0.06698033588968803,0.16053434685335832,94.71624835894491,,,,6.474611100835287,5.201741241811132e-06,0.001996007984031936,0.01709217147886851,6.885951432934093,5.5483904523095156,VISl,sub-716813540_ses-739448407,True
sub-716813540_ses-739448407_951816825,0.1305899194703459,0.34226265344133217,93.72758133883904,,,,4.951738068287183,0.00015832543440222734,0.001996007984031936,0.03837886076296724,2.7249213968098633,1.9743486497780687,VISl,sub-716813540_ses-739448407,True
sub-717038285_ses-732592105_915957872,0.015977983427546225,0.03581758964749205,109.91326128522593,,,,2.1581600449047076,0.05584423190089166,0.029940119760479042,0.00741142338883207,10.455690752920201,9.991787368370067,VISpm,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915957896,0.05937328622350481,0.04787090788855228,52.74531398552392,,,,1.9069073858198182,0.08972950792175664,0.03792415169660679,0.028980265314489845,1.4796341333506915,1.331285516447781,VISpm,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915957921,0.05145261101197326,0.12455815287553831,118.99425118083764,,,,1.3603548161698589,0.2359801896385802,0.07385229540918163,0.02689656550010812,1.0827756178205141,0.9750304151584465,VISpm,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915957926,0.02102131745374865,0.008352577742590519,165.75921816648312,,,,12.109987312271041,1.0782687807169248e-11,0.011976047904191617,0.008090963588299914,14.911093798209976,13.647175949913882,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915957936,0.13822748326003972,0.2678946145143897,94.31993101542807,,,,46.39783376335136,3.620522543640209e-47,0.001996007984031936,0.011462174504386309,4.6496811369265645,3.573600222952036,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915957941,0.08484356204112663,0.14007174095293545,113.21947614067741,,,,7.412209723048753,6.121651034623433e-07,0.001996007984031936,0.01824367842792099,1.7934791683017575,1.533903841433398,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915957946,0.23278981513150693,0.3991414589893344,6.306830465120454,,,,114.24952906071182,1.551216742926777e-115,0.001996007984031936,0.01271592593099784,17.506279045652946,11.776364834588827,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915957951,0.1720548204018274,0.3776933078410789,0.048865165090775264,,,,21.675817050794418,1.446583029962742e-21,0.001996007984031936,0.02109687041658735,2.7907423859436515,2.168385116658586,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915957956,0.04159015965879687,0.10163871658861652,93.16917630631525,,,,3.009047335400334,0.01023642157666966,0.027944111776447105,0.01999133323943252,3.3023073296050636,2.7738207904305754,VISpm,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915957962,0.18488668580322934,0.274847588458513,38.755020698357505,,,,117.03846347453597,2.826982314529788e-118,0.001996007984031936,0.011853142279002268,8.671825651707872,5.862489472857824,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915957966,0.08354763126370891,0.1398649050128695,14.798614166983686,,,,9.171608257481779,1.0504602501262808e-08,0.001996007984031936,0.01576773533917594,4.452954201019271,3.8145591432360795,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915957982,0.166931576882955,0.33504723757077365,80.89776528683547,,,,22.869084228146118,8.371512533199975e-23,0.001996007984031936,0.027102549593338583,1.9549344303312959,1.2096382662482836,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958006,0.05566734619462429,0.17195561478513452,38.25336976335991,,,,0.43851357844140876,0.8218867631857505,0.6167664670658682,0.07618443922169287,0.2425967779871836,0.2112577044469376,VISpm,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915958010,0.04437023142971477,0.12122164905742673,159.49459790411814,,,,2.5051237932262236,0.028369480328395178,0.029940119760479042,0.020078328835522144,5.748573496750275,4.992327623898579,VISpm,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915958015,0.06739659583731387,0.12045568793487962,12.536316623711521,,,,45.77154791145557,1.6007965985294123e-46,0.001996007984031936,0.005959139778857626,23.124400223488955,20.25315259996868,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958024,0.21884300861793304,0.6108978571872884,15.013720530887628,,,,3.134106573399748,0.00790639286957796,0.005988023952095809,0.08792142259565948,0.17111086382648144,0.11682259211342771,VISpm,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915958029,0.026553143288219224,0.05830774696327731,83.89023126274301,,,,1.303288046626148,0.25932471677489854,0.5449101796407185,0.030554206014541445,1.5266737235073693,1.3171504948332633,VISpm,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915958048,0.4636257162614542,0.7233253854804934,55.719496111712296,,,,348.26237738885885,0.0,0.001996007984031936,0.01893488899581165,11.299036179219097,4.360562434974821,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958052,0.047392925901489504,0.09523725340616937,168.80694105325986,,,,2.9200196525515296,0.01228820138559907,0.001996007984031936,0.018144444090087898,3.350572689161467,3.0287666579671693,VISpm,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915958058,0.4124236850221669,0.6264116402484835,98.16312262937758,,,,317.5794888181461,1.969505417916313e-301,0.001996007984031936,0.0167767359639199,12.113974321163285,5.281227773841018,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958067,0.19660244886253767,0.2454410671885694,6.45884201556875,,,,134.0592583693343,7.162238076552977e-135,0.001996007984031936,0.010718428164382034,12.58617278952015,8.829929097880049,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958071,0.17756661386222958,0.3255597819374287,123.80078928480197,,,,43.93453690081064,1.2564762380089636e-44,0.001996007984031936,0.015383536481140003,6.036799965834579,4.397988700241818,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958083,0.01743722821768046,0.03145701343690224,79.07545898166136,,,,0.7402716986239781,0.5931950970858193,0.4351297405189621,0.017615724693634528,7.150190148157496,6.670212662896755,VISpm,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915958104,0.23187298836729592,0.3547865198352777,39.92986311903756,,,,136.15751573333273,6.66118366759849e-137,0.001996007984031936,0.011493706844820263,17.149215707531944,11.9595246870753,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958108,0.2540281717682205,0.4661658875200775,21.06359928020811,,,,25.5422466552346,1.4097170803956669e-25,0.001996007984031936,0.02977256508512302,3.6512569879264607,2.3574995327290305,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958114,0.07073532401598366,0.14792626649279497,101.4869602842033,,,,37.86724833572119,2.3428418082479085e-38,0.001996007984031936,0.010465326330855515,7.530416652518897,5.7176138337432,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958118,0.1077182263664744,0.17634740807127472,0.7558228924736997,,,,6.708291804199186,3.0583006984618792e-06,0.001996007984031936,0.02611121547194796,1.328146717079219,1.0505094258585965,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958122,0.2652602456170485,0.4216407556366293,138.26540832957448,,,,170.0601689525413,2.700071774613783e-169,0.001996007984031936,0.013681064193852349,7.657848982842322,4.699572054693552,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958147,0.32957200355447147,0.553737495558261,95.53641163312132,,,,573.7952446054933,0.0,0.001996007984031936,0.01028620010645397,17.82998941983959,9.0574483513394,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958151,0.10283747722423134,0.20846068287769282,24.407403315788773,,,,50.94993492944634,7.471367455231258e-52,0.001996007984031936,0.00913730910261902,31.562076257811725,25.843399201167045,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958157,0.015772399104588896,0.012094917955071064,112.16152179929784,,,,10.45800369044715,5.221316173361172e-10,0.0499001996007984,0.008079114505377004,9.30763356240066,8.65791571965351,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958162,0.11546819751909793,0.21620663371694443,36.548984180394896,,,,47.66033889586814,1.8116843690749178e-48,0.001996007984031936,0.009545176451926072,27.647641635351132,22.071202811074688,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958167,0.06700067898570265,0.13278712265058473,14.967642054080024,,,,61.81223849748742,5.565122454151479e-63,0.001996007984031936,0.006979259494197347,10.785210438857865,9.31478536370134,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958177,0.05709273540382895,0.11974187943722236,14.71820750997026,,,,5.974922502586219,1.6106147081591906e-05,0.001996007984031936,0.017276167456921964,2.208147135018419,1.8217862785207284,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958182,0.0330718232902327,0.03463935986878013,57.603911562775146,,,,12.809257429605829,2.072995117363143e-12,0.001996007984031936,0.006738354857412663,30.543273477580392,28.342239299525243,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958188,0.11242784517928844,0.1555353154617237,67.34213047848252,,,,12.098695962643356,1.107332871752988e-11,0.001996007984031936,0.02432102225327675,1.678020538692872,1.205946336404121,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958207,0.06740381884429247,0.09052843465823933,16.64627403894501,,,,66.03435490061554,2.7623192154945916e-67,0.001996007984031936,0.006662690752624931,17.424802496004983,14.616755943242408,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958211,0.13682815624044045,0.2427197370902912,23.788194413557328,,,,129.1061456382229,4.603506195004285e-130,0.001996007984031936,0.007250414403056634,17.48741650199667,13.392118817581881,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958215,0.1489612393305375,0.33940337539351156,31.577877423241766,,,,95.45142340643869,6.3417406890625e-97,0.001996007984031936,0.009245542203568739,10.612521028603792,7.702832306863022,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958230,0.08985315968237317,0.06889164496083358,176.31233227491944,,,,73.20112793618874,1.4569661826440612e-74,0.001996007984031936,0.006624371995251753,15.242391590029344,13.24177588282079,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958249,0.09874802555906952,0.20204060314207148,127.879619864115,,,,9.322176231790136,7.400664537824118e-09,0.001996007984031936,0.018828228401042667,2.0192301339175684,1.6815782723186414,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958257,0.10092048257455818,0.21017920543418642,178.77437372532285,,,,11.320728594249978,6.903907710294462e-11,0.001996007984031936,0.018661850025299014,3.6666608913653893,3.074973792562679,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958262,0.12549047055142198,0.22452873211838686,10.48115201325494,,,,8.698053434217622,3.153874360587086e-08,0.001996007984031936,0.028418654655682732,1.3444416042250937,1.0916538002057188,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958273,0.06988038737111489,0.15891484197536096,59.470179294049224,,,,3.948749792378044,0.0014131333133427556,0.001996007984031936,0.021404029695817606,2.813379633580818,2.354621259758533,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958317,0.023754002401298224,0.04114615802100139,151.79293724914785,,,,1.4589903015536803,0.19979649430953592,0.718562874251497,0.03695514750659719,0.567427464035806,0.4914541720319834,VISpm,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915958353,0.09645665626399678,0.19724507890715362,96.18518435818906,,,,9.325169449806674,7.349291666610074e-09,0.001996007984031936,0.02659240242714394,2.3393110702231397,1.6840094706431754,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958359,0.03601674691878095,0.05540056569369487,175.78639026117338,,,,2.9214539302728215,0.012252187339887094,0.021956087824351298,0.016442453675150702,2.919367303418529,2.6711097917547604,VISpm,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915958364,0.03079169326099083,0.05431311467217849,127.9549443193571,,,,7.859198648750511,2.1912054089561867e-07,0.001996007984031936,0.008040718390309433,22.60869909775359,20.44188822887013,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958424,0.0818377921561683,0.1502662148537708,7.192395238512401,,,,11.68848576970518,2.9082967245364674e-11,0.001996007984031936,0.014759879869505284,7.704072344725747,6.454120444966499,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958456,0.14078743361629814,0.2830553095131522,177.03378934913235,,,,129.1752764698171,3.9433145256348235e-130,0.001996007984031936,0.00793478177080776,30.392554278477,23.317427078875212,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958490,0.1068142658395399,0.2545887650204544,16.937922647050332,,,,5.525735217964715,4.4160494428846244e-05,0.001996007984031936,0.028731998971368484,1.3077758727869355,1.022382171097149,VISpm,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915958521,0.24879114132525626,0.31407279947668554,8.206315258093369,,,,15.881877765836228,1.4314389247033463e-15,0.001996007984031936,0.03986246433065709,0.9210402023906384,0.5715306346732014,VISpm,sub-717038285_ses-732592105,False
