unit,mvl,mvl_tc,pref_dir,peak_rate,mean_rate,hd_info,p_shift,stability,hd_cell,author_hd,is_fs,is_exc,session
94,0.8036633396138584,0.8068737665876272,0.22742962547808374,39.40933888603082,4.486039936969504,1.481384456470701,0.0,0.9571898331555284,True,True,False,True,A3703
95,0.737233302151272,0.7378099742732745,2.887282268037074,25.35868604253309,6.168563540301116,1.0795664568216385,0.0,0.9712788044181404,True,True,False,True,A3703
96,0.1374092766695566,0.13810143637805805,0.793756029277648,40.62908650943541,22.637101259285743,0.047904598270789925,0.0,0.5716902178186133,True,False,True,False,A3703
97,0.3297059172119468,0.32990252308966406,2.738808759506057,31.005573566786857,5.954627312331995,0.9433846575898652,0.0,0.907909420194769,True,True,False,True,A3703
98,0.14928708482956118,0.14881438546323444,4.397178988719386,31.276006547439383,7.845707702697334,0.5940752918358181,0.0,0.8753518459709362,True,True,False,True,A3703
99,0.11972565068151746,0.11997043262311988,0.9998788693630803,9.701874053017244,2.2428130669103137,0.7470645405011264,0.0,0.8578666074163506,True,True,False,True,A3703
100,0.9092346990574557,0.9127644153730365,5.546980897450426,14.133396501024395,1.926253658019836,1.764475753471556,0.0,0.9346576545273995,True,True,False,True,A3703
101,0.8774958728558326,0.8790572190868406,5.589502491028537,46.131204680431786,6.79961334233769,1.5834611477217093,0.0,0.9317547101685256,True,True,False,True,A3703
102,0.2857504371179018,0.2850860212566244,4.3938457125300445,4.326318613540356,1.694937697797905,0.2188926063658155,0.0,0.5528430297058651,True,True,False,True,A3703
0,0.6766760836175018,0.6762471945754923,2.859048300360395,17.458262638383392,2.7104338058401662,1.5279775961872086,0.0,0.9748760145054476,True,True,False,True,A3705
1,0.11329396328906907,0.11316903808636163,0.25590879435459607,28.30469702968882,15.456521640267223,0.030725715838423005,0.0,0.6231052693750264,True,False,True,False,A3705
2,0.08010374008990492,0.07966342529762836,5.866892805215961,24.848081785247878,18.587239435295974,0.02238957787834147,0.0,0.3892544792926845,False,False,True,False,A3705
3,0.623909521459424,0.6230693138273299,2.5556062542195557,24.38826002155848,6.530129321648756,1.0024443875758748,0.0,0.9466322782671805,True,True,False,True,A3705
4,0.056750129788239574,0.05793266152078519,3.5585944211220997,15.92910183595003,11.784626625616024,0.010653733583182202,0.0,0.5045653432940459,True,False,True,False,A3705
5,0.5411863696542798,0.5406420502391512,1.9517303582556464,14.555283791202946,1.64551224621896,0.8652745622456343,0.0,0.932837523814546,True,True,False,True,A3705
6,0.9021879509281773,0.9038406088854423,3.916473141745418,39.639239591765055,7.195989528145005,1.4872659637620447,0.0,0.9481167715421296,True,True,False,True,A3705
7,0.03891003276596448,0.03926891143860281,5.932745870036832,49.24026597738457,33.14710470187502,0.018315563993055096,0.0,0.6203483446540886,True,False,True,False,A3705
8,0.7703658326496211,0.772600047087706,5.628561952483819,20.414421540138875,2.3314581618468546,1.7861743927937384,0.0,0.9406000563158203,True,False,False,False,A3705
9,0.06507403304293188,0.06508214922020532,5.497677340166295,10.458448741367299,5.529633621506413,0.057416190028959396,0.0,0.3065157910280637,False,False,False,False,A3705
10,0.31612160041537163,0.3119795541958483,2.304850133264928,1.087476512436706,0.23761772878380652,0.4649135193831748,0.024,-0.1376264426031272,False,False,False,False,A3705
11,0.9370283058460913,0.9362006842979556,1.7918504226478296,12.090802063811381,0.7780369971182692,2.658119894570592,0.0,0.9574400690342169,True,False,False,False,A3705
12,0.631123122054617,0.63151918479524,1.3189946742913345,15.096578988754752,1.7633736715008799,1.4330250815701087,0.0,0.8881932840426965,True,True,False,True,A3705
13,0.9645624516437173,0.9650572503147187,1.7978240569642496,23.90614431358615,1.6148152190555016,2.8471789306857147,0.0,0.9585830085220863,True,True,False,True,A3705
14,0.08844298323824042,0.0880718657464124,1.935535067859652,16.304346563792794,9.789319859991238,0.03151294870252911,0.0,0.601827636805363,True,False,False,False,A3705
15,0.3918842993100379,0.3913135575033873,2.1110528853282995,25.543551458352326,4.118707298919313,0.8052077507277846,0.0,0.8432793190078541,True,True,False,True,A3705
16,0.10358682784904776,0.10258419370252538,1.3268094314264065,28.18408943974397,19.823079010358164,0.05787997943420016,0.0,0.6732784516551876,True,False,True,False,A3705
17,0.9241502300210928,0.9252031525541775,1.4561642667810222,23.965999177694876,2.4565201243646473,2.3665159800258815,0.0,0.9806588381069612,True,True,False,True,A3705
18,0.10996877197191263,0.11037552600170292,0.8856912769413742,5.903005853721062,3.8018836605409043,0.05137425601415527,0.0,0.5121659974117382,True,False,False,True,A3705
19,0.47372281632423346,0.47334972931077135,4.683604914108014,10.71262805116031,1.7728480626007128,1.1503999335608297,0.0,0.9616697411023575,True,True,False,True,A3705
20,0.81891034064076,0.8203337356836182,1.4346501599958796,26.230503037004627,3.2758654666781877,1.8550004336069157,0.0,0.9772372810924512,True,True,False,True,A3705
21,0.8035956893986989,0.8050802821613264,5.4241078172996,32.64826972302263,3.5699505664169977,1.756432656914888,0.0,0.9544073582382236,True,True,False,True,A3705
22,0.1317135400010562,0.12897190986995008,1.664811428536494,6.270878659929668,1.2339446968422234,0.6394649679645127,0.004,0.3683821041923691,False,True,False,True,A3705
23,0.9520497627243909,0.9526756978876578,1.0651621236239797,28.900373702362042,2.4796376386482395,2.669395628224687,0.0,0.959904921939169,True,False,False,False,A3705
24,0.8204063305693393,0.8205145946638155,0.6659226599395677,21.953659627563102,2.1044517510948606,1.843642445845961,0.0,0.9648487419235546,True,True,False,True,A3705
25,0.10101077240860117,0.10087089906910807,6.149886864729269,18.305284071709156,12.431159074268615,0.021882462274279504,0.0,0.36356840868098234,False,False,True,False,A3705
26,0.1287743220066019,0.129786449659856,5.07660046822644,74.25151149601966,51.33452483275805,0.03676775342169632,0.0,0.580127080685642,True,False,True,False,A3705
27,0.903195081322455,0.9050195058567867,1.449789582490738,23.183702254814637,2.2306506405446336,2.4065609208278036,0.0,0.9850996788652329,True,True,False,True,A3705
28,0.07140931792438004,0.07249224280139373,5.476581637801595,8.79875766652658,5.483398592939229,0.019145216473110918,0.0,0.354486347575699,False,False,False,True,A3705
29,0.6579532871070896,0.6576727414160801,2.1058548870553815,22.580291786105267,2.2423988855084263,1.8326542578515648,0.0,0.9398454926432264,True,True,False,True,A3705
30,0.9365533871594285,0.9374435141807039,3.687597191429379,16.941244756875232,1.7781537216166192,2.1353299298612525,0.0,0.962551176304232,True,False,False,False,A3705
31,0.25388769844190595,0.2541467447253213,2.7447994570196554,11.989646543188197,3.3402913261570504,0.9413450935387833,0.0,0.7598207090885678,True,True,False,True,A3705
32,0.7409492286003538,0.7441657929656262,5.932258682827185,32.04488892020005,3.6279338399479744,1.544423032650049,0.0,0.9262317758388517,True,True,False,True,A3705
33,0.06202077936682874,0.06087374275701897,0.5570445215436669,10.478126649124494,7.105793324874597,0.021702563823391,0.0,0.38202066632693776,False,False,False,False,A3705
34,0.12378393351582738,0.1280508698015383,5.528046719160062,21.79484177008565,3.624144083508041,1.4600920329309162,0.004,0.8714710971937148,True,True,False,True,A3705
35,0.11923890681237352,0.11906741272133671,0.6737256813942125,70.93820961088795,42.85077606632377,0.03813879775899106,0.0,0.8910076478995307,True,False,True,False,A3705
36,0.5242630906754477,0.5251807565031286,2.847748409496493,26.108067064452666,5.6653069020560185,0.9712391491202621,0.0,0.9349021651095754,True,True,False,True,A3705
37,0.03596332693314393,0.036064757121890834,0.1679846151532527,62.393964901056,42.27549103874192,0.02451539500218364,0.0,0.7366703436266675,True,False,True,False,A3705
38,0.46497685796731375,0.4652700847332012,3.6793534244862767,8.25029205456712,2.279538498619771,0.6822475225839644,0.0,0.7848353171596097,True,True,False,True,A3705
39,0.7419380590020042,0.7429752250383582,4.323405956685376,30.20145508055361,4.929336201421007,1.404576687998342,0.0,0.9353637550442792,True,True,False,True,A3705
40,0.8968980447194547,0.897202899133329,0.7014981499578717,46.47280719748842,4.620471051566458,2.1437451308453257,0.0,0.9656767179909919,True,True,False,True,A3705
41,0.33763234454671165,0.3411070480706118,4.6374558852079035,28.474691046160352,6.389529357727238,1.0616123808615243,0.0,0.9408801546884995,True,True,False,True,A3705
42,0.06753662768824661,0.06766547470179049,5.990049930383961,53.97770349048383,42.05682209215778,0.023528683754763798,0.0,0.4845629762065615,False,False,True,False,A3705
43,0.0810053357656041,0.0823445143188225,4.982314188308891,59.983357730869756,41.45538774514039,0.023871094733441005,0.0,0.5350194639951937,True,False,True,False,A3705
44,0.10862662504356092,0.10900169048788118,5.537434354483963,43.548547483244654,30.194884435167122,0.02835266722802754,0.0,0.6598218966787904,True,False,True,False,A3705
45,0.14332092155624465,0.14418214160167317,5.917410601844636,71.76327784664164,39.04813445449488,0.07975942277824974,0.0,0.906725546975911,True,False,True,False,A3705
46,0.26282196324498197,0.26294835766695634,6.229435363297242,28.313533214757854,3.870857227747687,1.5230664376303524,0.0,0.9570283324501923,True,False,False,False,A3705
47,0.019713479232971225,0.020248825000404206,2.987549755848942,96.93262200171436,73.57016279277764,0.010111910244068316,0.02,0.4104378648751788,False,False,True,False,A3705
48,0.701652428617955,0.7021846565276185,4.982544264072584,21.73388028992949,4.1459935452868315,0.9995025569427365,0.0,0.9643818355026622,True,True,False,True,A3705
49,0.39791684390496307,0.4009112236280624,4.309123362820268,6.861872562499983,2.152581657882011,0.37789509050746184,0.0,0.8678814974433843,True,True,False,True,A3705
50,0.057002892036387885,0.056827049247458246,1.0305150447062488,8.446817887135044,5.660001243040112,0.020828519643932567,0.0,0.1894280381126907,False,False,False,False,A3705
51,0.5171516440356057,0.5188097550471895,5.423270017503774,26.610696932458893,4.513599919960344,1.1945237667249997,0.0,0.9485615667848274,True,True,False,True,A3705
