start,stop,orientation,spatial_frequency,phase
7503.245961646624,7503.496168148466,150.0,0.16,0.5
7503.496168148466,7503.746366646624,60.0,0.04,0.75
7503.746366646624,7503.996565144782,30.0,0.16,0.5
7503.996565144782,7504.246763642938,30.0,0.04,0.75
7504.246763642938,7504.496962141094,60.0,0.32,0.0
7504.496962141094,7504.7471836429395,30.0,0.16,0.5
7504.7471836429395,7504.997405144782,0.0,0.04,0.75
7504.997405144782,7505.247626646624,120.0,0.04,0.0
7505.247626646624,7505.497848148466,30.0,0.16,0.75
7505.497848148466,7505.748051646624,30.0,0.02,0.0
7505.748051646624,7505.99825514478,0.0,0.04,0.75
7505.99825514478,7506.248458642938,150.0,0.32,0.0
7506.248458642938,7506.498662141095,0.0,0.08,0.75
7506.498662141095,7506.748871142938,0.0,0.08,0.75
7506.748871142938,7506.99908014478,120.0,0.16,0.25
7506.99908014478,7507.249289146624,60.0,0.04,0.25
7507.249289146624,7507.499498148465,120.0,0.08,0.75
7507.499498148465,7507.749709146624,90.0,0.08,0.0
7507.749709146624,7507.99992014478,60.0,0.08,0.75
7507.99992014478,7508.250131142938,120.0,0.08,0.75
7508.250131142938,7508.500342141097,150.0,0.16,0.75
7508.500342141097,7508.750551142938,90.0,0.02,0.5
7508.750551142938,7509.000760144781,90.0,0.04,0.0
7509.000760144781,7509.250969146624,0.0,0.08,0.75
7509.250969146624,7509.501178148465,90.0,0.08,0.75
7509.501178148465,7509.751386646623,90.0,0.08,0.0
7509.751386646623,7510.00159514478,30.0,0.16,0.0
7510.00159514478,7510.251803642938,90.0,0.08,0.25
7510.251803642938,7510.502012141096,60.0,0.32,0.75
7510.502012141096,7510.75221864294,30.0,0.16,0.0
7510.75221864294,7511.002425144781,150.0,0.16,0.0
7511.002425144781,7511.252631646624,90.0,0.02,0.75
7511.252631646624,7511.502838148465,120.0,0.04,0.75
7511.502838148465,7511.753051646622,0.0,0.16,0.25
7511.753051646622,7512.00326514478,150.0,0.32,0.5
7512.00326514478,7512.253478642938,60.0,0.08,0.5
7512.253478642938,7512.5036921410965,120.0,0.16,0.75
7512.5036921410965,7512.753898642938,60.0,0.08,0.25
7512.753898642938,7513.0041051447815,30.0,0.32,0.25
7513.0041051447815,7513.254311646623,120.0,0.32,0.75
7513.254311646623,7513.504518148466,60.0,0.16,0.25
7513.504518148466,7513.7547341466225,60.0,0.04,0.5
7513.7547341466225,7514.00495014478,60.0,0.16,0.5
7514.00495014478,7514.255166142938,0.0,0.08,0.25
7514.255166142938,7514.505382141097,150.0,0.08,0.0
7514.505382141097,7514.755586142938,60.0,0.32,0.75
7514.755586142938,7515.005790144782,150.0,0.08,0.75
7515.005790144782,7515.255994146623,90.0,0.02,0.25
7515.255994146623,7515.506198148466,0.0,0.04,0.0
7515.506198148466,7515.756401646622,0.0,0.32,0.0
7515.756401646622,7516.00660514478,60.0,0.32,0.25
7516.00660514478,7516.256808642937,150.0,0.32,0.0
7516.256808642937,7516.507012141095,120.0,0.16,0.75
7516.507012141095,7516.757226142939,0.0,0.32,0.5
7516.757226142939,7517.007440144782,30.0,0.02,0.5
7517.007440144782,7517.257654146623,0.0,0.04,0.25
7517.257654146623,7517.507868148466,0.0,0.08,0.75
7517.507868148466,7517.7580816466225,120.0,0.32,0.75
7517.7580816466225,7518.00829514478,150.0,0.08,0.75
7518.00829514478,7518.258508642938,120.0,0.02,0.75
7518.258508642938,7518.508722141096,30.0,0.32,0.75
7518.508722141096,7518.758926142938,0.0,0.08,0.0
7518.758926142938,7519.009130144782,0.0,0.08,0.5
7519.009130144782,7519.259334146624,60.0,0.04,0.25
7519.259334146624,7519.509538148465,120.0,0.02,0.5
7519.509538148465,7519.759751646622,0.0,0.16,0.0
7519.759751646622,7520.00996514478,150.0,0.04,0.5
7520.00996514478,7520.260178642939,120.0,0.08,0.5
7520.260178642939,7520.510392141094,30.0,0.02,0.5
7520.510392141094,7520.760593642937,60.0,0.08,0.5
7520.760593642937,7521.01079514478,0.0,0.04,0.0
7521.01079514478,7521.2609966466225,150.0,0.04,0.0
7521.2609966466225,7521.511198148465,120.0,0.32,0.5
7521.511198148465,7521.761404146623,0.0,0.08,0.25
7522.01161014478,7522.261816142938,0.0,0.04,0.0
7522.261816142938,7522.512022141096,30.0,0.04,0.0
7522.512022141096,7522.7622336429395,120.0,0.16,0.5
7522.7622336429395,7523.012445144782,60.0,0.04,0.75
7523.012445144782,7523.262656646623,120.0,0.16,0.75
7523.262656646623,7523.512868148466,90.0,0.04,0.5
7523.512868148466,7523.763071646624,90.0,0.04,0.5
7523.763071646624,7524.013275144782,90.0,0.08,0.5
7524.013275144782,7524.263478642938,30.0,0.16,0.0
7524.263478642938,7524.513682141096,60.0,0.08,0.75
7524.513682141096,7524.763898642938,120.0,0.08,0.25
7524.763898642938,7525.0141151447815,90.0,0.08,0.5
7525.0141151447815,7525.264331646624,0.0,0.08,0.0
7525.264331646624,7525.514548148466,30.0,0.08,0.0
7525.514548148466,7525.764759146624,60.0,0.16,0.5
7525.764759146624,7526.01497014478,60.0,0.32,0.25
7526.01497014478,7526.265181142939,90.0,0.32,0.0
7526.265181142939,7526.5153921410965,150.0,0.02,0.75
7526.5153921410965,7526.765598642938,90.0,0.08,0.75
7526.765598642938,7527.015805144782,90.0,0.02,0.75
7527.015805144782,7527.266011646623,120.0,0.04,0.5
7527.266011646623,7527.516218148466,60.0,0.08,0.25
7527.516218148466,7527.766429146623,0.0,0.32,0.5
7527.766429146623,7528.016640144781,150.0,0.08,0.0
7528.016640144781,7528.266851142938,120.0,0.08,0.25
7528.266851142938,7528.517062141096,0.0,0.08,0.25
7528.517062141096,7528.76726864294,30.0,0.08,0.75
7528.76726864294,7529.017475144781,150.0,0.32,0.5
7529.017475144781,7529.267681646624,120.0,0.16,0.5
7529.267681646624,7529.517888148465,60.0,0.02,0.25
7529.517888148465,7529.768104146624,90.0,0.32,0.75
7529.768104146624,7530.018320144782,90.0,0.32,0.5
7530.018320144782,7530.2685361429385,150.0,0.04,0.0
7530.2685361429385,7530.518752141096,150.0,0.32,0.5
7530.518752141096,7530.768953642938,150.0,0.02,0.75
7530.768953642938,7531.0191551447815,90.0,0.02,0.5
7531.269356646623,7531.519558148466,0.0,0.04,0.0
7531.519558148466,7531.769764146624,150.0,0.08,0.25
7531.769764146624,7532.019970144782,0.0,0.08,0.25
7532.019970144782,7532.270176142938,30.0,0.04,0.25
7532.270176142938,7532.520382141096,30.0,0.04,0.25
7532.520382141096,7532.770593642938,0.0,0.02,0.5
7532.770593642938,7533.020805144782,120.0,0.02,0.0
7533.020805144782,7533.271016646623,60.0,0.16,0.0
7533.271016646623,7533.5212281484655,90.0,0.08,0.5
7533.5212281484655,7533.771446646623,150.0,0.16,0.0
7533.771446646623,7534.021665144782,90.0,0.16,0.75
7534.021665144782,7534.2718836429385,30.0,0.08,0.25
7534.2718836429385,7534.522102141096,90.0,0.02,0.25
7534.522102141096,7534.772301142938,60.0,0.16,0.25
7534.772301142938,7535.022500144782,120.0,0.32,0.5
7535.022500144782,7535.2726991466225,150.0,0.08,0.25
7535.2726991466225,7535.522898148465,60.0,0.32,0.0
7535.522898148465,7535.773109146624,90.0,0.32,0.75
7536.02332014478,7536.273531142938,120.0,0.16,0.75
7536.273531142938,7536.523742141097,150.0,0.04,0.75
7536.523742141097,7536.773953642938,90.0,0.02,0.75
7536.773953642938,7537.02416514478,150.0,0.32,0.75
7537.02416514478,7537.274376646624,30.0,0.02,0.0
7537.274376646624,7537.524588148465,150.0,0.02,0.5
7537.524588148465,7537.774801646622,120.0,0.32,0.75
7537.774801646622,7538.02501514478,60.0,0.04,0.5
7538.02501514478,7538.275228642939,90.0,0.04,0.75
7538.275228642939,7538.525442141094,90.0,0.32,0.5
7538.525442141094,7538.775643642937,30.0,0.32,0.5
7538.775643642937,7539.02584514478,60.0,0.04,0.25
7539.02584514478,7539.2760466466225,0.0,0.32,0.0
7539.2760466466225,7539.526248148465,150.0,0.16,0.25
7539.526248148465,7539.776459146624,120.0,0.16,0.25
7539.776459146624,7540.02667014478,120.0,0.32,0.75
7540.02667014478,7540.276881142938,120.0,0.08,0.0
7540.276881142938,7540.527092141097,30.0,0.08,0.75
7540.527092141097,7540.777301142938,150.0,0.32,0.0
7540.777301142938,7541.027510144781,60.0,0.08,0.5
7541.027510144781,7541.277719146624,90.0,0.16,0.0
7541.277719146624,7541.527928148465,120.0,0.32,0.25
7541.527928148465,7541.778144146622,120.0,0.08,0.0
7542.02836014478,7542.278576142939,30.0,0.32,0.25
7542.278576142939,7542.5287921410945,120.0,0.32,0.5
7542.5287921410945,7542.778993642937,90.0,0.04,0.75
7542.778993642937,7543.029195144781,30.0,0.04,0.5
7543.029195144781,7543.279396646622,60.0,0.32,0.25
7543.279396646622,7543.529598148466,90.0,0.16,0.75
7543.529598148466,7543.779804146624,30.0,0.16,0.5
7543.779804146624,7544.03001014478,60.0,0.02,0.5
7544.03001014478,7544.280216142938,150.0,0.02,0.0
7544.280216142938,7544.530422141096,90.0,0.16,0.5
7544.530422141096,7544.7806336429385,30.0,0.02,0.0
7544.7806336429385,7545.030845144782,60.0,0.32,0.0
7545.030845144782,7545.281056646623,90.0,0.32,0.25
7545.281056646623,7545.531268148466,150.0,0.08,0.5
7545.531268148466,7545.781479146623,0.0,0.04,0.75
7545.781479146623,7546.03169014478,90.0,0.04,0.5
7546.03169014478,7546.281901142938,30.0,0.02,0.0
7546.281901142938,7546.532112141096,150.0,0.04,0.75
7546.532112141096,7546.7823211429395,150.0,0.32,0.0
7546.7823211429395,7547.032530144781,0.0,0.16,0.0
7547.032530144781,7547.282739146623,60.0,0.02,0.75
7547.282739146623,7547.532948148466,60.0,0.04,0.5
7547.532948148466,7547.783159146624,120.0,0.02,0.5
7547.783159146624,7548.03337014478,0.0,0.32,0.0
7548.03337014478,7548.283581142939,150.0,0.08,0.0
7548.283581142939,7548.5337921410965,150.0,0.16,0.75
7548.5337921410965,7548.783996142938,60.0,0.02,0.75
7548.783996142938,7549.034200144782,60.0,0.08,0.0
7549.034200144782,7549.284404146623,150.0,0.08,0.25
7549.284404146623,7549.534608148466,60.0,0.08,0.0
7549.534608148466,7549.784821646624,90.0,0.16,0.75
7549.784821646624,7550.035035144781,0.0,0.04,0.25
7550.035035144781,7550.285248642938,120.0,0.04,0.0
7550.285248642938,7550.535462141096,0.0,0.02,0.25
7550.535462141096,7550.7856686429395,120.0,0.04,0.75
7550.7856686429395,7551.035875144781,150.0,0.04,0.0
7551.035875144781,7551.286081646624,30.0,0.08,0.25
7551.286081646624,7551.536288148465,90.0,0.08,0.75
7551.536288148465,7551.786509146624,120.0,0.32,0.0
7551.786509146624,7552.03673014478,90.0,0.02,0.0
7552.03673014478,7552.286951142938,0.0,0.02,0.75
7552.286951142938,7552.537172141097,120.0,0.08,0.75
7552.537172141097,7552.787368642938,90.0,0.02,0.25
7552.787368642938,7553.03756514478,150.0,0.32,0.0
7553.03756514478,7553.287761646624,120.0,0.16,0.75
7553.287761646624,7553.537958148466,30.0,0.04,0.5
7553.537958148466,7553.788164146624,60.0,0.08,0.0
7553.788164146624,7554.038370144782,0.0,0.08,0.75
7554.038370144782,7554.288576142938,0.0,0.02,0.75
7554.288576142938,7554.538782141096,60.0,0.02,0.0
7554.538782141096,7554.788991142938,30.0,0.16,0.0
7554.788991142938,7555.039200144782,120.0,0.02,0.5
7555.039200144782,7555.289409146623,120.0,0.08,0.0
7555.289409146623,7555.539618148466,30.0,0.02,0.0
7555.539618148466,7555.7898341466225,30.0,0.32,0.25
7555.7898341466225,7556.04005014478,90.0,0.08,0.75
7556.04005014478,7556.290266142938,30.0,0.32,0.25
7556.290266142938,7556.540482141097,60.0,0.16,0.25
7556.540482141097,7556.790686142938,120.0,0.08,0.5
7556.790686142938,7557.040890144782,90.0,0.32,0.0
7557.040890144782,7557.291094146623,30.0,0.16,0.25
7557.291094146623,7557.541298148466,120.0,0.32,0.0
7557.791496646623,7558.041695144781,0.0,0.16,0.5
7558.041695144781,7558.29189364294,0.0,0.04,0.5
7558.29189364294,7558.542092141096,150.0,0.02,0.25
7558.542092141096,7558.792311142938,120.0,0.16,0.75
7558.792311142938,7559.042530144781,150.0,0.08,0.5
7559.042530144781,7559.292749146623,0.0,0.02,0.25
7559.542968148466,7559.793179146623,150.0,0.04,0.75
7560.043390144781,7560.293601142938,120.0,0.08,0.75
7560.543812141096,7560.79401864294,120.0,0.16,0.5
7560.79401864294,7561.044225144781,60.0,0.02,0.0
7561.044225144781,7561.294431646624,0.0,0.08,0.5
7561.294431646624,7561.544638148465,120.0,0.32,0.75
7561.544638148465,7561.794854146624,30.0,0.32,0.25
7561.794854146624,7562.045070144782,120.0,0.02,0.25
7562.045070144782,7562.2952861429385,120.0,0.02,0.0
7562.2952861429385,7562.545502141096,150.0,0.02,0.25
7562.545502141096,7562.795703642938,0.0,0.02,0.5
7562.795703642938,7563.0459051447815,60.0,0.16,0.75
7563.0459051447815,7563.296106646623,90.0,0.04,0.75
7563.296106646623,7563.546308148466,60.0,0.32,0.25
7563.546308148466,7563.796516646624,90.0,0.08,0.5
7563.796516646624,7564.046725144782,120.0,0.04,0.0
7564.046725144782,7564.296933642938,150.0,0.16,0.0
7564.296933642938,7564.547142141097,0.0,0.04,0.0
7564.547142141097,7564.797351142938,0.0,0.32,0.75
7564.797351142938,7565.0475601447815,90.0,0.04,0.75
7565.0475601447815,7565.297769146624,120.0,0.16,0.75
7565.297769146624,7565.5479781484655,150.0,0.02,0.75
7565.5479781484655,7565.798191646622,90.0,0.32,0.5
7565.798191646622,7566.04840514478,30.0,0.02,0.25
7566.04840514478,7566.298618642938,150.0,0.02,0.5
7566.298618642938,7566.548832141096,30.0,0.32,0.75
7566.548832141096,7566.799038642938,150.0,0.32,0.0
7566.799038642938,7567.049245144782,90.0,0.02,0.5
7567.049245144782,7567.299451646623,0.0,0.02,0.75
7567.299451646623,7567.549658148466,120.0,0.16,0.25
7567.549658148466,7567.799866646624,150.0,0.04,0.0
7567.799866646624,7568.050075144782,0.0,0.02,0.25
7568.050075144782,7568.300283642939,60.0,0.16,0.75
7568.300283642939,7568.550492141097,60.0,0.04,0.0
7568.550492141097,7568.800701142938,150.0,0.32,0.5
7568.800701142938,7569.0509101447815,150.0,0.16,0.0
7569.0509101447815,7569.301119146624,30.0,0.04,0.5
7569.301119146624,7569.5513281484655,0.0,0.16,0.75
7569.5513281484655,7569.801546646623,0.0,0.04,0.75
7569.801546646623,7570.051765144782,30.0,0.08,0.75
7570.051765144782,7570.3019836429385,30.0,0.04,0.75
7570.3019836429385,7570.552202141096,150.0,0.04,0.75
7570.552202141096,7570.802396142938,90.0,0.02,0.75
7570.802396142938,7571.052590144782,30.0,0.32,0.0
7571.052590144782,7571.302784146624,150.0,0.32,0.75
7571.302784146624,7571.552978148466,30.0,0.02,0.75
7571.552978148466,7571.8031916466225,90.0,0.04,0.5
7571.8031916466225,7572.05340514478,60.0,0.02,0.25
7572.05340514478,7572.303618642938,150.0,0.16,0.0
7572.303618642938,7572.553832141096,150.0,0.04,0.5
7572.553832141096,7572.804038642938,30.0,0.08,0.25
7572.804038642938,7573.054245144782,30.0,0.04,0.0
7573.054245144782,7573.304451646623,60.0,0.08,0.5
7573.304451646623,7573.554658148466,0.0,0.08,0.5
7573.554658148466,7573.804874146624,150.0,0.04,0.75
7573.804874146624,7574.055090144781,90.0,0.02,0.0
7574.055090144781,7574.305306142938,30.0,0.02,0.75
7574.305306142938,7574.555522141096,0.0,0.08,0.25
7574.555522141096,7574.805723642939,120.0,0.08,0.0
7574.805723642939,7575.05592514478,30.0,0.08,0.75
7575.05592514478,7575.306126646624,120.0,0.04,0.5
7575.306126646624,7575.556328148466,120.0,0.04,0.75
7575.556328148466,7575.8065416466225,90.0,0.02,0.5
7575.8065416466225,7576.05675514478,120.0,0.04,0.0
7576.05675514478,7576.306968642938,30.0,0.32,0.75
7576.306968642938,7576.557182141096,30.0,0.08,0.0
7576.557182141096,7576.807388642938,60.0,0.32,0.5
7576.807388642938,7577.057595144782,60.0,0.02,0.5
7577.057595144782,7577.307801646623,30.0,0.16,0.5
7577.307801646623,7577.558008148466,150.0,0.04,0.25
7577.558008148466,7577.808214146624,120.0,0.32,0.75
7577.808214146624,7578.058420144782,30.0,0.32,0.25
7578.308626142938,7578.558832141096,0.0,0.16,0.5
7578.558832141096,7578.809043642938,90.0,0.02,0.75
7578.809043642938,7579.059255144782,120.0,0.16,0.25
7579.059255144782,7579.309466646623,120.0,0.32,0.75
7579.309466646623,7579.5596781484655,90.0,0.04,0.5
7579.5596781484655,7579.8098841466235,0.0,0.04,0.25
7579.8098841466235,7580.0600901447815,30.0,0.08,0.75
7580.0600901447815,7580.310296142939,30.0,0.32,0.5
7580.310296142939,7580.560502141097,30.0,0.32,0.75
7580.560502141097,7580.810716142938,0.0,0.32,0.75
7580.810716142938,7581.060930144781,30.0,0.16,0.0
7581.060930144781,7581.311144146623,120.0,0.32,0.5
7581.311144146623,7581.561358148466,30.0,0.08,0.5
7581.561358148466,7581.811569146624,0.0,0.16,0.0
7581.811569146624,7582.061780144782,120.0,0.04,0.0
7582.061780144782,7582.3119911429385,0.0,0.32,0.25
7582.3119911429385,7582.5622021410945,90.0,0.16,0.0
7582.5622021410945,7582.812408642938,150.0,0.16,0.0
7582.812408642938,7583.062615144781,30.0,0.04,0.5
7583.062615144781,7583.312821646624,90.0,0.04,0.25
7583.312821646624,7583.5630281484655,30.0,0.02,0.75
7583.5630281484655,7583.813239146623,30.0,0.08,0.75
7583.813239146623,7584.06345014478,150.0,0.32,0.25
7584.06345014478,7584.313661142938,30.0,0.16,0.5
7584.313661142938,7584.563872141096,150.0,0.08,0.75
7584.563872141096,7584.8140761429395,60.0,0.32,0.0
7584.8140761429395,7585.064280144781,0.0,0.32,0.75
7585.064280144781,7585.314484146624,150.0,0.16,0.0
7585.314484146624,7585.564688148465,0.0,0.08,0.5
7585.564688148465,7585.814904146622,90.0,0.04,0.5
7585.814904146622,7586.06512014478,90.0,0.04,0.75
7586.06512014478,7586.315336142939,90.0,0.16,0.25
7586.315336142939,7586.565552141095,120.0,0.32,0.75
7586.565552141095,7586.815756142938,30.0,0.08,0.5
7586.815756142938,7587.0659601447815,60.0,0.04,0.25
7587.0659601447815,7587.316164146623,30.0,0.04,0.25
7587.316164146623,7587.566368148466,120.0,0.08,0.5
7587.566368148466,7587.816579146624,150.0,0.32,0.25
7587.816579146624,7588.066790144781,150.0,0.08,0.25
7588.066790144781,7588.317001142938,30.0,0.02,0.0
7588.317001142938,7588.567212141096,60.0,0.16,0.75
7588.567212141096,7588.81742114294,150.0,0.02,0.75
7588.81742114294,7589.067630144781,30.0,0.08,0.5
7589.067630144781,7589.317839146624,60.0,0.04,0.75
7589.317839146624,7589.568048148466,90.0,0.08,0.5
7589.568048148466,7589.818254146624,60.0,0.16,0.25
7589.818254146624,7590.06846014478,30.0,0.16,0.25
7590.06846014478,7590.318666142938,30.0,0.02,0.25
7590.318666142938,7590.568872141096,90.0,0.08,0.25
7590.568872141096,7590.8190836429385,120.0,0.16,0.5
7590.8190836429385,7591.069295144782,60.0,0.02,0.0
7591.069295144782,7591.319506646623,150.0,0.04,0.0
7591.319506646623,7591.569718148466,150.0,0.32,0.25
7591.569718148466,7591.819919146624,150.0,0.08,0.75
7591.819919146624,7592.070120144782,0.0,0.04,0.75
7592.070120144782,7592.320321142938,90.0,0.02,0.75
7592.320321142938,7592.570522141095,0.0,0.16,0.25
7592.570522141095,7592.8207386429385,90.0,0.02,0.75
7592.8207386429385,7593.070955144782,150.0,0.04,0.0
7593.070955144782,7593.321171646624,150.0,0.02,0.0
7593.321171646624,7593.571388148465,0.0,0.02,0.75
7593.571388148465,7593.821596646623,150.0,0.16,0.5
7593.821596646623,7594.07180514478,120.0,0.32,0.0
7594.07180514478,7594.322013642938,150.0,0.02,0.75
7594.322013642938,7594.572222141096,120.0,0.16,0.0
7594.572222141096,7594.8224311429385,90.0,0.04,0.25
7594.8224311429385,7595.072640144782,0.0,0.08,0.5
7595.072640144782,7595.322849146623,60.0,0.08,0.0
7595.322849146623,7595.573058148466,0.0,0.04,0.0
7595.573058148466,7595.823271646624,90.0,0.02,0.75
7595.823271646624,7596.073485144781,150.0,0.04,0.25
7596.073485144781,7596.323698642938,0.0,0.32,0.5
7596.323698642938,7596.573912141096,120.0,0.04,0.0
7596.573912141096,7596.82411614294,60.0,0.16,0.5
7596.82411614294,7597.074320144781,30.0,0.32,0.5
7597.074320144781,7597.324524146624,90.0,0.02,0.0
7597.324524146624,7597.5747281484655,60.0,0.02,0.25
7597.5747281484655,7597.824929146624,120.0,0.02,0.0
7597.824929146624,7598.075130144782,150.0,0.08,0.25
7598.075130144782,7598.32533114294,150.0,0.02,0.25
7598.32533114294,7598.575532141096,90.0,0.02,0.0
7598.575532141096,7598.825746142938,120.0,0.02,0.25
7598.825746142938,7599.075960144782,0.0,0.16,0.75
7599.075960144782,7599.326174146623,30.0,0.02,0.25
7599.326174146623,7599.576388148465,60.0,0.02,0.75
7599.576388148465,7599.826601646622,150.0,0.04,0.0
7599.826601646622,7600.07681514478,120.0,0.02,0.25
7600.07681514478,7600.327028642938,60.0,0.32,0.75
7600.327028642938,7600.577242141097,0.0,0.32,0.75
7600.577242141097,7600.827448642938,90.0,0.16,0.0
7600.827448642938,7601.077655144782,60.0,0.16,0.25
7601.077655144782,7601.327861646623,150.0,0.32,0.75
7601.327861646623,7601.578068148466,0.0,0.16,0.5
7601.578068148466,7601.828274146624,90.0,0.08,0.75
7601.828274146624,7602.078480144782,0.0,0.02,0.0
7602.078480144782,7602.328686142938,120.0,0.02,0.0
7602.328686142938,7602.578892141096,60.0,0.16,0.25
7602.578892141096,7602.829103642938,120.0,0.04,0.0
7602.829103642938,7603.0793151447815,150.0,0.16,0.0
7603.0793151447815,7603.329526646624,0.0,0.08,0.25
7603.329526646624,7603.579738148465,0.0,0.16,0.75
7603.579738148465,7603.8299416466225,0.0,0.04,0.75
7603.8299416466225,7604.080145144781,150.0,0.32,0.25
7604.080145144781,7604.330348642939,30.0,0.02,0.25
7604.330348642939,7604.580552141097,60.0,0.08,0.25
7604.580552141097,7604.830768642938,60.0,0.08,0.25
7604.830768642938,7605.080985144781,0.0,0.04,0.5
7605.080985144781,7605.331201646623,0.0,0.08,0.75
7605.331201646623,7605.581418148466,150.0,0.08,0.0
7605.581418148466,7605.831621646624,60.0,0.08,0.75
7605.831621646624,7606.081825144782,150.0,0.08,0.5
7606.081825144782,7606.332028642938,120.0,0.02,0.0
7606.332028642938,7606.582232141096,120.0,0.08,0.75
7606.582232141096,7606.832446142938,60.0,0.32,0.5
7606.832446142938,7607.082660144782,0.0,0.02,0.75
7607.082660144782,7607.332874146624,150.0,0.04,0.75
7607.332874146624,7607.583088148465,120.0,0.16,0.5
7607.583088148465,7607.833299146623,120.0,0.04,0.25
7607.833299146623,7608.08351014478,30.0,0.32,0.5
7608.08351014478,7608.333721142938,60.0,0.16,0.75
7608.333721142938,7608.583932141096,0.0,0.04,0.25
7608.583932141096,7608.8341336429385,120.0,0.32,0.0
7608.8341336429385,7609.08433514478,0.0,0.04,0.25
7609.08433514478,7609.334536646624,90.0,0.02,0.75
7609.334536646624,7609.5847381484655,90.0,0.04,0.0
7609.5847381484655,7609.834949146623,150.0,0.02,0.0
7609.834949146623,7610.08516014478,30.0,0.04,0.0
7610.08516014478,7610.335371142938,0.0,0.08,0.0
7610.335371142938,7610.585582141096,60.0,0.08,0.0
7610.585582141096,7610.835791142938,120.0,0.32,0.0
7610.835791142938,7611.086000144782,60.0,0.08,0.25
7611.086000144782,7611.336209146623,30.0,0.16,0.0
7611.336209146623,7611.586418148466,150.0,0.16,0.75
7611.586418148466,7611.836629146624,150.0,0.32,0.75
7611.836629146624,7612.0868401447815,90.0,0.16,0.0
7612.0868401447815,7612.337051142938,60.0,0.16,0.5
7612.337051142938,7612.587262141095,120.0,0.32,0.75
7612.587262141095,7612.837471142938,0.0,0.16,0.0
7612.837471142938,7613.08768014478,120.0,0.08,0.25
7613.08768014478,7613.337889146624,60.0,0.32,0.5
7613.337889146624,7613.588098148465,30.0,0.04,0.0
7613.588098148465,7613.838309146624,90.0,0.16,0.25
7613.838309146624,7614.08852014478,0.0,0.02,0.75
7614.338731142938,7614.588942141097,60.0,0.32,0.75
7614.588942141097,7614.839146142938,30.0,0.16,0.75
7614.839146142938,7615.089350144782,120.0,0.04,0.75
7615.089350144782,7615.339554146623,0.0,0.04,0.5
7615.339554146623,7615.589758148466,0.0,0.32,0.25
7615.589758148466,7615.839974146624,150.0,0.32,0.25
7615.839974146624,7616.090190144781,30.0,0.04,0.25
7616.090190144781,7616.340406142938,150.0,0.16,0.0
7616.340406142938,7616.590622141096,30.0,0.08,0.0
7616.590622141096,7616.8408261429395,90.0,0.08,0.25
7616.8408261429395,7617.091030144781,120.0,0.04,0.5
7617.091030144781,7617.341234146624,60.0,0.16,0.5
7617.341234146624,7617.591438148465,60.0,0.32,0.25
7617.591438148465,7617.841649146623,150.0,0.16,0.5
7617.841649146623,7618.09186014478,0.0,0.08,0.0
7618.09186014478,7618.342071142938,150.0,0.32,0.75
7618.342071142938,7618.592282141096,60.0,0.08,0.0
7618.592282141096,7618.842491142938,150.0,0.32,0.5
7618.842491142938,7619.092700144782,0.0,0.08,0.0
7619.092700144782,7619.342909146623,90.0,0.02,0.25
7619.342909146623,7619.593118148466,150.0,0.16,0.5
7619.593118148466,7619.843319146624,60.0,0.08,0.5
7619.843319146624,7620.093520144782,150.0,0.08,0.75
7620.093520144782,7620.343721142938,150.0,0.16,0.25
7620.343721142938,7620.593922141095,120.0,0.02,0.25
7620.593922141095,7620.844136142939,0.0,0.02,0.75
7620.844136142939,7621.094350144782,30.0,0.32,0.5
7621.094350144782,7621.344564146623,90.0,0.32,0.25
7621.344564146623,7621.594778148466,30.0,0.32,0.0
7621.594778148466,7621.844984146624,150.0,0.02,0.75
7621.844984146624,7622.095190144782,90.0,0.16,0.5
7622.095190144782,7622.345396142939,150.0,0.02,0.5
7622.345396142939,7622.595602141097,90.0,0.16,0.0
7622.595602141097,7622.845811142938,60.0,0.08,0.25
7622.845811142938,7623.0960201447815,150.0,0.08,0.5
7623.0960201447815,7623.346229146624,30.0,0.16,0.25
7623.346229146624,7623.5964381484655,150.0,0.16,0.25
7623.5964381484655,7623.8466416466235,150.0,0.02,0.5
7624.096845144782,7624.347048642938,30.0,0.08,0.25
7624.347048642938,7624.597252141096,90.0,0.02,0.25
7624.597252141096,7624.847466142938,150.0,0.04,0.0
7624.847466142938,7625.097680144781,90.0,0.32,0.75
7625.097680144781,7625.347894146624,120.0,0.16,0.75
7625.347894146624,7625.598108148465,150.0,0.04,0.0
7625.598108148465,7625.848324146624,60.0,0.32,0.5
7625.848324146624,7626.0985401447815,0.0,0.04,0.0
7626.0985401447815,7626.348756142938,60.0,0.16,0.75
7626.348756142938,7626.598972141096,30.0,0.08,0.75
7626.598972141096,7626.849173642938,150.0,0.02,0.75
7626.849173642938,7627.09937514478,60.0,0.32,0.25
7627.09937514478,7627.349576646624,120.0,0.32,0.0
7627.349576646624,7627.599778148466,30.0,0.16,0.25
7627.599778148466,7627.8499916466235,150.0,0.02,0.25
7627.8499916466235,7628.10020514478,0.0,0.32,0.5
7628.10020514478,7628.350418642938,60.0,0.04,0.5
7628.350418642938,7628.600632141096,0.0,0.32,0.5
7628.600632141096,7628.8508386429385,0.0,0.02,0.75
7628.8508386429385,7629.101045144782,90.0,0.02,0.0
7629.101045144782,7629.351251646623,30.0,0.08,0.25
7629.351251646623,7629.601458148466,120.0,0.08,0.75
7629.601458148466,7629.851669146624,60.0,0.32,0.75
