start,stop,orientation,spatial_frequency,phase
5765.809235216961,5766.059444076834,60.0,0.02,0.75
5766.059444076834,5766.309652936707,0.0,0.04,0.75
5766.309652936707,5766.559864076834,90.0,0.08,0.75
5766.559864076834,5766.81007521696,90.0,0.02,0.5
5766.81007521696,5767.0602863570875,120.0,0.32,0.5
5767.0602863570875,5767.310497497215,60.0,0.04,0.75
5767.310497497215,5767.560711357088,0.0,0.04,0.25
5767.560711357088,5767.810925216961,30.0,0.02,0.25
5767.810925216961,5768.061139076834,150.0,0.08,0.0
5768.061139076834,5768.3113529367065,30.0,0.16,0.25
5768.3113529367065,5768.561559076834,30.0,0.02,0.5
5768.561559076834,5768.81176521696,0.0,0.04,0.5
5768.81176521696,5769.061971357088,60.0,0.02,0.0
5769.061971357088,5769.312177497214,90.0,0.32,0.75
5769.312177497214,5769.562391357087,0.0,0.08,0.75
5769.562391357087,5769.81260521696,120.0,0.16,0.5
5770.062819076834,5770.313032936707,0.0,0.02,0.5
5770.313032936707,5770.563236576833,0.0,0.16,0.5
5770.563236576833,5770.813440216961,150.0,0.08,0.75
5770.813440216961,5771.063643857087,120.0,0.04,0.0
5771.063643857087,5771.313847497216,60.0,0.02,0.5
5771.313847497216,5771.564048857087,30.0,0.02,0.5
5771.564048857087,5771.81425021696,60.0,0.16,0.75
5771.81425021696,5772.064451576834,30.0,0.16,0.0
5772.064451576834,5772.314652936707,120.0,0.02,0.5
5772.314652936707,5772.564869076834,30.0,0.04,0.5
5772.564869076834,5772.81508521696,90.0,0.02,0.75
5773.315517497214,5773.565716357088,90.0,0.04,0.0
5773.565716357088,5773.81591521696,0.0,0.16,0.0
5773.81591521696,5774.066114076833,120.0,0.32,0.25
5774.066114076833,5774.316312936707,30.0,0.32,0.75
5774.316312936707,5774.566529076834,0.0,0.04,0.0
5774.566529076834,5774.81674521696,150.0,0.08,0.75
5774.81674521696,5775.066961357087,60.0,0.08,0.0
5775.066961357087,5775.317177497214,0.0,0.08,0.0
5775.317177497214,5775.5673813570875,0.0,0.02,0.0
5775.5673813570875,5775.817585216961,90.0,0.02,0.0
5776.067789076834,5776.317992936706,0.0,0.02,0.5
5776.317992936706,5776.568211576833,0.0,0.04,0.0
5776.568211576833,5776.81843021696,0.0,0.08,0.5
5776.81843021696,5777.068648857087,90.0,0.04,0.25
5777.068648857087,5777.318867497214,0.0,0.04,0.75
5777.318867497214,5777.569068857088,60.0,0.02,0.5
5777.569068857088,5777.819270216961,120.0,0.16,0.5
5777.819270216961,5778.069471576833,150.0,0.08,0.25
5778.069471576833,5778.319672936706,0.0,0.08,0.25
5778.319672936706,5778.569886576834,60.0,0.32,0.25
5778.569886576834,5778.820100216961,60.0,0.02,0.5
5778.820100216961,5779.070313857087,60.0,0.16,0.5
5779.070313857087,5779.320527497214,30.0,0.04,0.5
5779.320527497214,5779.570738857087,30.0,0.02,0.0
5779.570738857087,5779.82095021696,150.0,0.02,0.75
5779.82095021696,5780.071161576833,120.0,0.02,0.75
5780.071161576833,5780.321372936706,0.0,0.02,0.75
5780.321372936706,5780.5715840768335,60.0,0.08,0.25
5780.5715840768335,5780.821795216961,30.0,0.08,0.5
5780.821795216961,5781.072006357087,90.0,0.32,0.0
5781.072006357087,5781.322217497214,60.0,0.04,0.75
5781.322217497214,5781.5724213570875,120.0,0.04,0.5
5781.5724213570875,5781.822625216961,120.0,0.04,0.0
5781.822625216961,5782.072829076834,30.0,0.04,0.5
5782.072829076834,5782.323032936706,60.0,0.16,0.25
5782.323032936706,5782.573241576833,150.0,0.02,0.25
5782.573241576833,5782.823450216961,30.0,0.32,0.0
5782.823450216961,5783.073658857087,60.0,0.32,0.75
5783.073658857087,5783.323867497214,120.0,0.16,0.5
5783.323867497214,5783.574078857087,30.0,0.08,0.75
5783.574078857087,5783.82429021696,30.0,0.32,0.75
5783.82429021696,5784.074501576833,30.0,0.02,0.75
5784.074501576833,5784.324712936706,150.0,0.08,0.25
5784.324712936706,5784.574919076834,90.0,0.02,0.25
5784.574919076834,5784.82512521696,90.0,0.16,0.25
5784.82512521696,5785.075331357088,90.0,0.04,0.5
5785.075331357088,5785.325537497214,150.0,0.16,0.5
5785.325537497214,5785.575743857087,0.0,0.04,0.75
5785.575743857087,5785.82595021696,30.0,0.08,0.25
5785.82595021696,5786.0761565768335,0.0,0.02,0.75
5786.0761565768335,5786.326362936707,120.0,0.04,0.5
5786.326362936707,5786.576574076834,60.0,0.02,0.25
5786.576574076834,5786.82678521696,150.0,0.16,0.0
5786.82678521696,5787.076996357087,30.0,0.02,0.5
5787.076996357087,5787.327207497216,150.0,0.04,0.25
5787.327207497216,5787.577418857088,0.0,0.32,0.25
5787.577418857088,5787.827630216961,0.0,0.04,0.25
5787.827630216961,5788.077841576834,150.0,0.04,0.25
5788.077841576834,5788.328052936707,0.0,0.08,0.25
5788.328052936707,5788.578264076834,0.0,0.32,0.75
5788.578264076834,5788.82847521696,30.0,0.32,0.25
5788.82847521696,5789.0786863570875,60.0,0.32,0.25
5789.0786863570875,5789.328897497216,30.0,0.08,0.5
5789.328897497216,5789.579101357087,90.0,0.16,0.0
5789.579101357087,5789.82930521696,30.0,0.32,0.0
5789.82930521696,5790.079509076833,0.0,0.32,0.75
5790.079509076833,5790.3297129367065,120.0,0.32,0.0
5790.3297129367065,5790.579921576834,60.0,0.16,0.5
5790.579921576834,5790.83013021696,90.0,0.04,0.0
5790.83013021696,5791.080338857088,60.0,0.32,0.75
5791.080338857088,5791.330547497214,150.0,0.04,0.75
5791.330547497214,5791.580756357087,30.0,0.04,0.5
5791.580756357087,5791.83096521696,60.0,0.04,0.5
5791.83096521696,5792.081174076833,0.0,0.32,0.0
5792.081174076833,5792.331382936706,150.0,0.32,0.25
5792.331382936706,5792.581601576833,0.0,0.16,0.0
5792.581601576833,5792.83182021696,150.0,0.08,0.0
5792.83182021696,5793.082038857087,30.0,0.02,0.0
5793.082038857087,5793.332257497214,30.0,0.04,0.0
5793.332257497214,5793.582461357088,120.0,0.02,0.25
5793.582461357088,5793.832665216961,30.0,0.32,0.25
5793.832665216961,5794.082869076833,30.0,0.16,0.75
5794.082869076833,5794.333072936706,120.0,0.08,0.75
5794.333072936706,5794.5832815768335,60.0,0.02,0.75
5794.5832815768335,5794.833490216961,30.0,0.16,0.5
5794.833490216961,5795.083698857087,120.0,0.08,0.75
5795.083698857087,5795.3339074972155,30.0,0.08,0.75
5795.3339074972155,5795.584111357088,120.0,0.04,0.25
5795.584111357088,5795.83431521696,150.0,0.08,0.0
5795.83431521696,5796.084519076833,150.0,0.04,0.75
5796.084519076833,5796.334722936706,120.0,0.04,0.75
5796.334722936706,5796.584936576834,90.0,0.16,0.75
5796.584936576834,5796.835150216961,60.0,0.02,0.5
5796.835150216961,5797.085363857087,0.0,0.32,0.75
5797.085363857087,5797.335577497214,150.0,0.02,0.25
5797.335577497214,5797.585788857087,150.0,0.02,0.75
5797.585788857087,5797.83600021696,120.0,0.02,0.25
5797.83600021696,5798.086211576833,60.0,0.32,0.0
5798.086211576833,5798.336422936706,120.0,0.32,0.0
5798.336422936706,5798.586629076834,30.0,0.04,0.25
5798.586629076834,5798.83683521696,30.0,0.16,0.0
5798.83683521696,5799.087041357087,150.0,0.16,0.25
5799.087041357087,5799.337247497215,0.0,0.32,0.0
5799.337247497215,5799.587453857087,150.0,0.04,0.75
5799.587453857087,5799.83766021696,0.0,0.02,0.75
5799.83766021696,5800.087866576833,30.0,0.04,0.0
5800.087866576833,5800.338072936706,120.0,0.02,0.0
5800.338072936706,5800.588284076834,0.0,0.16,0.0
5800.588284076834,5800.838495216961,0.0,0.04,0.25
5800.838495216961,5801.088706357087,150.0,0.02,0.25
5801.088706357087,5801.338917497214,30.0,0.04,0.0
5801.338917497214,5801.589133857087,0.0,0.02,0.5
5801.589133857087,5801.83935021696,150.0,0.32,0.5
5801.83935021696,5802.089566576834,90.0,0.02,0.0
5802.089566576834,5802.339782936707,120.0,0.16,0.25
5802.339782936707,5802.589989076833,90.0,0.32,0.5
5802.589989076833,5802.840195216961,30.0,0.08,0.25
5802.840195216961,5803.090401357087,0.0,0.32,0.5
5803.090401357087,5803.340607497215,150.0,0.08,0.5
5803.5908163570875,5803.841025216961,30.0,0.04,0.5
5803.841025216961,5804.091234076834,120.0,0.08,0.0
5804.091234076834,5804.341442936707,30.0,0.16,0.5
5804.341442936707,5804.591651576833,120.0,0.04,0.25
5804.591651576833,5804.84186021696,60.0,0.02,0.0
5804.84186021696,5805.092068857088,60.0,0.04,0.0
5805.092068857088,5805.342277497214,120.0,0.02,0.75
5805.342277497214,5805.592481357087,60.0,0.08,0.25
5805.592481357087,5805.8426852169605,90.0,0.32,0.25
5805.8426852169605,5806.092889076834,30.0,0.32,0.0
5806.092889076834,5806.343092936707,0.0,0.32,0.0
5806.343092936707,5806.593309076833,60.0,0.02,0.25
5806.593309076833,5806.84352521696,60.0,0.02,0.25
5806.84352521696,5807.093741357087,60.0,0.16,0.5
5807.093741357087,5807.343957497214,60.0,0.02,0.0
5807.343957497214,5807.594161357088,90.0,0.02,0.25
5807.594161357088,5807.844365216961,120.0,0.02,0.75
5807.844365216961,5808.094569076833,30.0,0.08,0.5
5808.094569076833,5808.344772936706,120.0,0.16,0.25
5808.344772936706,5808.594981576834,0.0,0.16,0.0
5808.594981576834,5808.845190216961,60.0,0.02,0.75
5808.845190216961,5809.095398857087,90.0,0.04,0.75
5809.095398857087,5809.3456074972155,0.0,0.04,0.5
5809.3456074972155,5809.595823857087,90.0,0.08,0.75
5809.595823857087,5809.84604021696,60.0,0.32,0.0
5809.84604021696,5810.096256576833,0.0,0.04,0.75
5810.096256576833,5810.346472936707,60.0,0.04,0.5
5810.346472936707,5810.596679076833,120.0,0.04,0.75
5810.596679076833,5810.846885216961,120.0,0.02,0.25
5811.097091357087,5811.347297497216,120.0,0.04,0.25
5811.347297497216,5811.597503857088,120.0,0.08,0.25
5811.597503857088,5811.847710216961,150.0,0.04,0.25
5811.847710216961,5812.097916576833,90.0,0.04,0.25
5812.097916576833,5812.348122936706,0.0,0.02,0.75
5812.348122936706,5812.598329076834,60.0,0.32,0.0
5812.598329076834,5812.84853521696,150.0,0.16,0.5
5812.84853521696,5813.098741357087,60.0,0.32,0.25
5813.098741357087,5813.348947497215,60.0,0.02,0.0
5813.348947497215,5813.599158857088,120.0,0.16,0.75
5813.599158857088,5813.849370216961,0.0,0.04,0.5
5813.849370216961,5814.099581576834,150.0,0.04,0.0
5814.099581576834,5814.349792936707,60.0,0.02,0.0
5814.349792936707,5814.600001576833,30.0,0.02,0.5
5814.600001576833,5814.8502102169605,150.0,0.08,0.0
5814.8502102169605,5815.100418857088,60.0,0.16,0.75
5815.100418857088,5815.350627497214,60.0,0.32,0.25
5815.350627497214,5815.600838857087,0.0,0.02,0.75
5815.600838857087,5815.85105021696,0.0,0.08,0.75
5815.85105021696,5816.101261576833,90.0,0.32,0.25
5816.101261576833,5816.351472936706,0.0,0.16,0.75
5816.351472936706,5816.6016815768335,30.0,0.32,0.0
5816.6016815768335,5816.851890216961,90.0,0.08,0.0
5816.851890216961,5817.102098857087,0.0,0.32,0.5
5817.102098857087,5817.352307497215,0.0,0.02,0.5
5817.352307497215,5817.602523857087,0.0,0.04,0.75
5817.602523857087,5817.85274021696,60.0,0.16,0.0
5817.85274021696,5818.102956576833,90.0,0.32,0.25
5818.353172936707,5818.6033740768335,120.0,0.16,0.25
5818.6033740768335,5818.85357521696,120.0,0.32,0.0
5818.85357521696,5819.103776357088,0.0,0.02,0.5
5819.103776357088,5819.353977497214,30.0,0.08,0.75
5819.353977497214,5819.604183857087,30.0,0.08,0.75
5819.604183857087,5819.85439021696,90.0,0.32,0.75
5819.85439021696,5820.1045965768335,90.0,0.04,0.75
5820.1045965768335,5820.354802936707,0.0,0.08,0.0
5820.354802936707,5820.605011576834,30.0,0.08,0.25
5820.605011576834,5820.85522021696,150.0,0.32,0.5
5820.85522021696,5821.105428857088,150.0,0.16,0.25
5821.105428857088,5821.355637497214,60.0,0.04,0.0
5821.355637497214,5821.605836357087,90.0,0.04,0.25
5821.605836357087,5821.856035216961,150.0,0.04,0.0
5822.106234076833,5822.356432936706,120.0,0.04,0.0
5822.356432936706,5822.606654076833,120.0,0.08,0.25
5822.606654076833,5822.85687521696,0.0,0.04,0.5
5822.85687521696,5823.107096357087,90.0,0.16,0.75
5823.107096357087,5823.357317497214,120.0,0.32,0.0
5823.357317497214,5823.607526357087,30.0,0.32,0.75
5823.607526357087,5823.8577352169605,0.0,0.02,0.5
5823.8577352169605,5824.1079440768335,120.0,0.16,0.0
5824.1079440768335,5824.358152936707,60.0,0.08,0.25
5824.358152936707,5824.608364076834,60.0,0.08,0.5
5824.608364076834,5824.85857521696,150.0,0.32,0.75
5824.85857521696,5825.108786357087,0.0,0.02,0.0
5825.108786357087,5825.358997497216,30.0,0.16,0.0
5825.358997497216,5825.609211357088,90.0,0.16,0.75
5825.609211357088,5825.8594252169605,120.0,0.32,0.75
5825.8594252169605,5826.109639076833,90.0,0.04,0.75
5826.109639076833,5826.359852936706,150.0,0.02,0.0
5826.359852936706,5826.610056576834,0.0,0.08,0.0
5826.610056576834,5826.86026021696,90.0,0.02,0.0
5826.86026021696,5827.110463857088,150.0,0.04,0.25
5827.110463857088,5827.360667497214,150.0,0.32,0.0
5827.360667497214,5827.610883857087,120.0,0.32,0.75
5827.610883857087,5827.86110021696,90.0,0.04,0.25
5827.86110021696,5828.111316576834,150.0,0.08,0.75
5828.111316576834,5828.361532936707,90.0,0.02,0.25
5828.361532936707,5828.611734076833,150.0,0.08,0.0
5828.611734076833,5828.861935216961,0.0,0.02,0.25
5828.861935216961,5829.112136357087,60.0,0.04,0.0
5829.112136357087,5829.362337497214,0.0,0.08,0.25
5829.362337497214,5829.612538857087,0.0,0.08,0.5
5829.86274021696,5830.112941576834,60.0,0.32,0.5
5830.112941576834,5830.363142936707,120.0,0.32,0.0
5830.363142936707,5830.613361576833,0.0,0.04,0.75
5830.613361576833,5830.86358021696,150.0,0.08,0.5
5830.86358021696,5831.113798857087,30.0,0.16,0.5
5831.113798857087,5831.364017497214,150.0,0.32,0.75
5831.364017497214,5831.614233857087,90.0,0.04,0.5
5831.614233857087,5831.86445021696,90.0,0.16,0.0
5831.86445021696,5832.114666576834,0.0,0.32,0.75
5832.114666576834,5832.364882936707,0.0,0.04,0.25
5832.364882936707,5832.615081576833,90.0,0.02,0.25
5832.615081576833,5832.865280216961,120.0,0.32,0.5
5832.865280216961,5833.1154788570875,0.0,0.02,0.25
5833.1154788570875,5833.365677497214,120.0,0.08,0.0
5833.365677497214,5833.615891357087,90.0,0.08,0.0
5833.615891357087,5833.86610521696,30.0,0.02,0.25
5833.86610521696,5834.116319076834,60.0,0.04,0.75
5834.116319076834,5834.366532936707,60.0,0.16,0.0
5834.366532936707,5834.616736576833,0.0,0.04,0.25
5834.616736576833,5834.866940216961,120.0,0.02,0.25
5834.866940216961,5835.117143857087,120.0,0.04,0.75
5835.117143857087,5835.367347497216,120.0,0.16,0.5
5835.367347497216,5835.6175663570875,90.0,0.08,0.0
5835.6175663570875,5835.86778521696,90.0,0.02,0.5
5835.86778521696,5836.118004076833,0.0,0.02,0.75
5836.118004076833,5836.368222936707,60.0,0.16,0.25
5836.368222936707,5836.618419076834,0.0,0.04,0.25
5836.618419076834,5836.86861521696,120.0,0.32,0.5
5836.86861521696,5837.118811357087,30.0,0.16,0.5
5837.118811357087,5837.3690074972155,120.0,0.04,0.75
5837.3690074972155,5837.619221357088,30.0,0.16,0.0
5837.619221357088,5837.8694352169605,150.0,0.02,0.5
5837.8694352169605,5838.119649076833,60.0,0.08,0.5
5838.369862936706,5838.620071576834,0.0,0.32,0.0
5838.620071576834,5838.87028021696,60.0,0.04,0.25
5838.87028021696,5839.120488857087,90.0,0.04,0.0
5839.120488857087,5839.370697497216,150.0,0.02,0.75
5839.370697497216,5839.620908857088,0.0,0.08,0.5
5839.620908857088,5839.871120216961,0.0,0.16,0.75
5839.871120216961,5840.121331576834,120.0,0.08,0.75
5840.121331576834,5840.371542936707,120.0,0.32,0.5
5840.371542936707,5840.621749076833,0.0,0.02,0.75
5840.621749076833,5840.8719552169605,90.0,0.32,0.0
5840.8719552169605,5841.122161357087,150.0,0.04,0.0
5841.122161357087,5841.372367497214,150.0,0.04,0.5
5841.372367497214,5841.622576357087,0.0,0.04,0.5
5841.622576357087,5841.87278521696,150.0,0.08,0.5
5841.87278521696,5842.1229940768335,90.0,0.02,0.0
5842.1229940768335,5842.373202936707,0.0,0.08,0.25
5842.373202936707,5842.623411576834,120.0,0.04,0.25
5842.623411576834,5842.87362021696,60.0,0.32,0.0
5842.87362021696,5843.123828857088,30.0,0.08,0.5
5843.123828857088,5843.374037497214,30.0,0.04,0.0
5843.374037497214,5843.624241357087,0.0,0.16,0.25
5843.624241357087,5843.87444521696,60.0,0.02,0.0
5843.87444521696,5844.1246490768335,90.0,0.04,0.75
5844.1246490768335,5844.374852936707,0.0,0.08,0.5
5844.374852936707,5844.625066576834,60.0,0.04,0.5
5844.625066576834,5844.87528021696,30.0,0.02,0.75
5844.87528021696,5845.125493857087,60.0,0.32,0.25
5845.125493857087,5845.375707497215,30.0,0.08,0.0
5845.375707497215,5845.625913857088,150.0,0.02,0.75
5845.625913857088,5845.876120216961,60.0,0.04,0.0
5845.876120216961,5846.126326576834,60.0,0.08,0.0
5846.126326576834,5846.376532936706,30.0,0.02,0.5
5846.376532936706,5846.626744076833,0.0,0.16,0.0
5846.626744076833,5846.876955216961,60.0,0.04,0.75
5846.876955216961,5847.127166357088,120.0,0.32,0.25
5847.127166357088,5847.377377497214,0.0,0.32,0.0
5847.377377497214,5847.627578857087,30.0,0.32,0.5
5847.627578857087,5847.877780216961,90.0,0.16,0.0
5847.877780216961,5848.127981576834,150.0,0.16,0.5
5848.127981576834,5848.378182936706,0.0,0.08,0.25
5848.378182936706,5848.628399076833,90.0,0.16,0.25
5848.628399076833,5848.8786152169605,90.0,0.02,0.25
5848.8786152169605,5849.128831357088,30.0,0.04,0.5
5849.128831357088,5849.379047497215,150.0,0.02,0.75
5849.379047497215,5849.629258857088,60.0,0.08,0.75
5849.629258857088,5849.879470216961,150.0,0.04,0.5
5849.879470216961,5850.129681576834,60.0,0.16,0.25
5850.129681576834,5850.379892936707,0.0,0.16,0.25
5850.379892936707,5850.630101576833,90.0,0.16,0.5
5850.630101576833,5850.88031021696,0.0,0.08,0.0
5850.88031021696,5851.130518857088,30.0,0.16,0.5
5851.130518857088,5851.380727497214,120.0,0.08,0.25
5851.380727497214,5851.630926357087,60.0,0.04,0.0
5851.630926357087,5851.881125216961,150.0,0.02,0.0
5851.881125216961,5852.131324076833,0.0,0.08,0.5
5852.131324076833,5852.3815229367065,90.0,0.04,0.0
5852.3815229367065,5852.6317415768335,0.0,0.16,0.5
5852.881960216961,5853.132178857088,90.0,0.16,0.75
5853.132178857088,5853.382397497216,90.0,0.08,0.0
5853.382397497216,5853.632603857088,30.0,0.08,0.0
5853.632603857088,5853.88281021696,0.0,0.08,0.25
5853.88281021696,5854.133016576833,150.0,0.04,0.0
5854.133016576833,5854.383222936706,90.0,0.32,0.5
5854.383222936706,5854.6334340768335,60.0,0.32,0.25
5854.6334340768335,5854.883645216961,90.0,0.08,0.75
5854.883645216961,5855.133856357087,120.0,0.16,0.0
5855.133856357087,5855.384067497214,30.0,0.02,0.0
5855.384067497214,5855.634288857087,30.0,0.32,0.5
5855.634288857087,5855.884510216961,120.0,0.32,0.75
5855.884510216961,5856.1347315768335,30.0,0.32,0.75
5856.1347315768335,5856.384952936706,30.0,0.08,0.0
5856.384952936706,5856.635146576834,0.0,0.02,0.25
5856.635146576834,5856.885340216961,150.0,0.16,0.0
5856.885340216961,5857.1355338570875,30.0,0.08,0.0
5857.1355338570875,5857.385727497214,60.0,0.16,0.25
5857.385727497214,5857.635946357087,120.0,0.16,0.5
5857.635946357087,5857.886165216961,0.0,0.02,0.0
5857.886165216961,5858.136384076834,90.0,0.16,0.0
5858.136384076834,5858.386602936706,60.0,0.02,0.75
5858.386602936706,5858.636804076834,0.0,0.16,0.25
5858.636804076834,5858.8870052169605,30.0,0.02,0.5
5858.8870052169605,5859.137206357087,120.0,0.02,0.0
5859.137206357087,5859.3874074972155,90.0,0.08,0.5
5859.3874074972155,5859.637606357087,90.0,0.08,0.25
5859.88780521696,5860.138004076834,120.0,0.04,0.75
5860.138004076834,5860.388202936707,0.0,0.08,0.5
5860.388202936707,5860.638426576834,150.0,0.02,0.25
5860.638426576834,5860.888650216961,150.0,0.32,0.0
5860.888650216961,5861.138873857088,150.0,0.32,0.0
5861.138873857088,5861.3890974972155,120.0,0.02,0.75
5861.3890974972155,5861.639301357088,0.0,0.02,0.5
5861.639301357088,5861.88950521696,120.0,0.04,0.75
5861.88950521696,5862.139709076833,120.0,0.02,0.75
5862.139709076833,5862.389912936706,120.0,0.08,0.75
7183.5101229367065,7183.760334076834,60.0,0.16,0.75
7183.760334076834,7184.01054521696,30.0,0.04,0.25
7184.01054521696,7184.260756357087,0.0,0.08,0.25
7184.260756357087,7184.5109674972155,60.0,0.32,0.5
7184.5109674972155,7184.761183857087,120.0,0.32,0.0
7184.761183857087,7185.011400216959,150.0,0.04,0.0
7185.011400216959,7185.261616576833,90.0,0.16,0.5
7185.261616576833,7185.511832936707,90.0,0.16,0.75
7185.511832936707,7185.762039076833,90.0,0.04,0.5
7185.762039076833,7186.012245216961,30.0,0.04,0.5
7186.012245216961,7186.262451357087,60.0,0.02,0.75
7186.5126574972155,7186.762863857088,60.0,0.08,0.75
7186.762863857088,7187.013070216959,90.0,0.04,0.5
7187.013070216959,7187.263276576833,120.0,0.04,0.75
7187.263276576833,7187.513482936706,90.0,0.02,0.25
7187.513482936706,7187.7636915768335,120.0,0.08,0.5
7187.7636915768335,7188.013900216961,30.0,0.04,0.25
7188.013900216961,7188.264108857087,150.0,0.04,0.75
7188.264108857087,7188.514317497215,60.0,0.04,0.5
7188.514317497215,7188.764526357088,90.0,0.32,0.0
7188.764526357088,7189.014735216961,30.0,0.16,0.25
7189.014735216961,7189.264944076834,30.0,0.08,0.25
7189.264944076834,7189.515152936707,90.0,0.04,0.0
7189.515152936707,7189.765359076833,120.0,0.16,0.75
7189.765359076833,7190.015565216961,30.0,0.02,0.5
7190.015565216961,7190.265771357087,120.0,0.04,0.25
7190.265771357087,7190.515977497214,30.0,0.02,0.5
7190.515977497214,7190.766193857087,90.0,0.04,0.75
7190.766193857087,7191.016410216959,60.0,0.16,0.25
7191.016410216959,7191.266626576834,60.0,0.04,0.75
7191.266626576834,7191.516842936707,0.0,0.02,0.0
7191.516842936707,7191.767046576833,0.0,0.04,0.5
7191.767046576833,7192.017250216961,150.0,0.04,0.5
7192.017250216961,7192.267453857087,120.0,0.08,0.25
7192.267453857087,7192.517657497216,150.0,0.32,0.0
7192.517657497216,7192.767861357087,90.0,0.08,0.75
7192.767861357087,7193.018065216959,60.0,0.16,0.25
7193.018065216959,7193.268269076833,120.0,0.32,0.25
7193.268269076833,7193.5184729367065,150.0,0.08,0.25
7193.5184729367065,7193.768686576834,120.0,0.08,0.0
7193.768686576834,7194.018900216961,90.0,0.08,0.25
7194.018900216961,7194.269113857087,150.0,0.02,0.0
7194.269113857087,7194.519327497214,120.0,0.32,0.25
7194.519327497214,7194.769541357087,90.0,0.16,0.0
7194.769541357087,7195.019755216959,120.0,0.16,0.25
7195.019755216959,7195.269969076833,0.0,0.02,0.25
7195.269969076833,7195.520182936707,120.0,0.32,0.5
7195.520182936707,7195.770389076833,120.0,0.08,0.75
7195.770389076833,7196.020595216961,30.0,0.08,0.75
7196.020595216961,7196.270801357087,90.0,0.02,0.25
7196.270801357087,7196.521007497216,30.0,0.08,0.25
7196.521007497216,7196.771218857088,60.0,0.04,0.0
7196.771218857088,7197.021430216961,90.0,0.16,0.75
7197.021430216961,7197.271641576834,150.0,0.32,0.25
7197.271641576834,7197.521852936707,60.0,0.32,0.25
7197.772056576833,7198.022260216961,120.0,0.32,0.0
7198.022260216961,7198.272463857087,90.0,0.04,0.75
7198.272463857087,7198.5226674972155,120.0,0.08,0.5
7198.5226674972155,7198.7728813570875,30.0,0.08,0.0
7198.7728813570875,7199.0230952169595,90.0,0.16,0.25
7199.0230952169595,7199.273309076833,0.0,0.16,0.5
7199.273309076833,7199.523522936706,150.0,0.04,0.5
7199.523522936706,7199.773729076834,60.0,0.16,0.5
7199.773729076834,7200.023935216959,90.0,0.16,0.5
7200.023935216959,7200.2741413570875,120.0,0.02,0.25
7200.2741413570875,7200.524347497214,60.0,0.08,0.25
7200.524347497214,7200.774561357088,0.0,0.02,0.25
7200.774561357088,7201.024775216959,0.0,0.16,0.5
7201.024775216959,7201.274989076834,0.0,0.32,0.5
7201.274989076834,7201.525202936707,60.0,0.16,0.5
7201.525202936707,7201.775409076833,90.0,0.02,0.25
7201.775409076833,7202.0256152169595,150.0,0.32,0.0
7202.0256152169595,7202.275821357088,30.0,0.04,0.5
7202.275821357088,7202.526027497214,30.0,0.08,0.0
7202.526027497214,7202.776236357087,30.0,0.16,0.25
7202.776236357087,7203.0264452169595,90.0,0.08,0.5
7203.0264452169595,7203.276654076833,120.0,0.04,0.25
7203.276654076833,7203.5268629367065,60.0,0.08,0.25
7203.5268629367065,7203.777069076834,90.0,0.08,0.5
7203.777069076834,7204.027275216959,0.0,0.08,0.5
7204.027275216959,7204.277481357088,150.0,0.02,0.25
7204.277481357088,7204.527687497214,150.0,0.32,0.5
7204.527687497214,7204.777906357087,0.0,0.32,0.25
7204.777906357087,7205.028125216959,150.0,0.04,0.5
7205.028125216959,7205.2783440768335,90.0,0.32,0.5
7205.2783440768335,7205.528562936706,30.0,0.04,0.0
7205.528562936706,7205.778764076834,150.0,0.32,0.75
7205.778764076834,7206.028965216958,90.0,0.16,0.0
7206.028965216958,7206.279166357087,90.0,0.16,0.5
7206.279166357087,7206.5293674972145,150.0,0.32,0.75
7206.5293674972145,7206.779581357087,30.0,0.04,0.75
7206.779581357087,7207.029795216959,90.0,0.08,0.5
7207.029795216959,7207.280009076833,90.0,0.16,0.5
7207.280009076833,7207.530222936706,30.0,0.08,0.5
7207.530222936706,7207.780426576834,120.0,0.16,0.25
7207.780426576834,7208.030630216959,150.0,0.16,0.5
7208.030630216959,7208.280833857088,90.0,0.32,0.0
7208.280833857088,7208.531037497214,150.0,0.32,0.25
7208.531037497214,7208.781248857087,30.0,0.04,0.25
7208.781248857087,7209.031460216959,30.0,0.08,0.75
7209.031460216959,7209.281671576833,150.0,0.04,0.5
7209.281671576833,7209.531882936706,0.0,0.08,0.25
7209.531882936706,7209.782094076833,120.0,0.16,0.0
7209.782094076833,7210.032305216961,150.0,0.32,0.5
7210.032305216961,7210.282516357088,0.0,0.08,0.75
7210.282516357088,7210.532727497214,30.0,0.16,0.0
7210.532727497214,7210.782928857087,90.0,0.16,0.25
7210.782928857087,7211.033130216961,60.0,0.04,0.5
7211.033130216961,7211.283331576834,0.0,0.08,0.5
7211.283331576834,7211.533532936706,120.0,0.32,0.25
7211.533532936706,7211.7837440768335,60.0,0.16,0.25
7211.7837440768335,7212.033955216961,150.0,0.02,0.25
7212.033955216961,7212.284166357087,0.0,0.16,0.5
7212.284166357087,7212.534377497214,30.0,0.32,0.25
7212.534377497214,7212.784591357087,90.0,0.32,0.5
7212.784591357087,7213.034805216959,60.0,0.02,0.0
7213.034805216959,7213.285019076833,120.0,0.08,0.5
7213.285019076833,7213.535232936707,120.0,0.02,0.25
7213.535232936707,7213.785439076833,90.0,0.32,0.0
7213.785439076833,7214.035645216961,90.0,0.04,0.0
7214.035645216961,7214.285851357087,0.0,0.04,0.0
