start,stop,orientation,temporal_frequency
5281.215503106125,5283.217163106125,225.0,8.0
5284.21802738159,5286.219697381591,225.0,8.0
5287.220513106125,5289.222193106124,45.0,2.0
5290.2230173815915,5292.2247073815915,315.0,4.0
5293.225533106124,5295.227193106124,225.0,1.0
5296.2280273815895,5298.22965738159,45.0,4.0
5299.230533106124,5301.232223106124,315.0,1.0
5302.2330673815895,5304.23472738159,135.0,4.0
5305.235553106124,5307.2372231061245,225.0,8.0
5308.23800738159,5310.23973738159,90.0,15.0
5311.240573106124,5313.242243106124,315.0,2.0
5314.24308738159,5316.244757381592,180.0,15.0
5317.245583106124,5319.247263106125,315.0,15.0
5320.248077381591,5322.249797381592,45.0,4.0
5323.250593106124,5325.252263106125,225.0,8.0
5326.253117381591,5328.2548073815915,180.0,4.0
5329.255613106125,5331.257283106124,90.0,4.0
5332.258157381591,5334.25982738159,0.0,4.0
5335.260643106124,5337.262293106124,0.0,15.0
5338.26313738159,5340.26482738159,315.0,1.0
5341.265643106124,5343.267323106124,45.0,2.0
5344.26813738159,5346.269847381591,90.0,15.0
5347.270643106124,5349.272343106124,90.0,4.0
5350.27321738159,5352.27484738159,180.0,15.0
5353.2756731061245,5355.277353106125,270.0,4.0
5356.278177381591,5358.27984738159,135.0,2.0
5359.280693106124,5361.282373106124,225.0,4.0
5362.28323738159,5364.2848673815915,180.0,4.0
5365.285693106124,5367.287363106125,180.0,2.0
5368.28823738159,5370.289877381591,180.0,8.0
5371.290713106125,5373.292373106125,180.0,15.0
5374.29319738159,5376.294917381591,315.0,15.0
5377.295723106125,5379.297403106124,0.0,15.0
5380.298217381591,5382.29990738159,315.0,1.0
5383.300753106124,5385.302413106125,45.0,15.0
5386.3032673815915,5388.304927381591,0.0,1.0
5389.305763106125,5391.307423106125,180.0,2.0
5392.30828738159,5394.30994738159,315.0,8.0
5395.310763106125,5397.312443106124,90.0,8.0
