start,stop,orientation,temporal_frequency
5255.883292936706,5257.885012936706,180.0,1.0
5258.885797497213,5260.887477497215,270.0,1.0
5261.888312936707,5263.890002936707,135.0,8.0
5264.8907974972135,5266.892497497213,225.0,15.0
5267.893342936706,5269.895042936707,225.0,15.0
5273.898362936708,5275.900032936706,270.0,2.0
5276.900857497214,5278.902527497215,135.0,2.0
5279.903392936707,5281.905072936706,0.0,8.0
5282.9058774972145,5284.907547497214,135.0,15.0
5285.908372936708,5287.910062936707,270.0,4.0
5288.9108874972135,5290.912557497214,180.0,2.0
5291.913412936708,5293.915082936706,315.0,15.0
5294.915917497215,5296.917577497215,270.0,4.0
5297.918422936706,5299.920092936706,315.0,1.0
5300.920927497215,5302.922597497214,225.0,2.0
5303.9234229367075,5305.925112936708,135.0,15.0
5306.925927497215,5308.927607497214,315.0,2.0
5309.928462936708,5311.930132936706,315.0,1.0
5312.930947497213,5314.9326274972145,0.0,2.0
5315.933462936707,5317.935152936707,90.0,2.0
5318.935957497214,5320.937647497214,180.0,2.0
5321.938522936704,5323.940152936707,270.0,8.0
5324.940987497213,5326.942657497214,225.0,4.0
5327.943482936706,5329.945162936707,135.0,1.0
5330.945997497214,5332.947677497215,90.0,15.0
5333.948512936707,5335.950202936707,135.0,4.0
5336.9510274972135,5338.952697497214,45.0,1.0
5339.9535229367075,5341.955182936706,180.0,8.0
5342.956047497214,5344.957707497214,270.0,2.0
5345.958552936707,5347.960202936707,315.0,15.0
5348.961047497214,5350.962727497215,0.0,15.0
5351.963562936708,5353.965202936706,135.0,15.0
5354.966067497215,5356.967737497213,315.0,1.0
5357.9685729367075,5359.9702329367055,225.0,2.0
5360.971097497214,5362.972757497214,45.0,1.0
5363.973592936706,5365.975282936706,225.0,1.0
5366.976107497214,5368.9777774972135,135.0,15.0
5369.978602936707,5371.980282936706,180.0,8.0
5372.981107497214,5374.982807497215,0.0,1.0
5375.9836629367055,5377.985342936707,180.0,4.0
5378.9861274972145,5380.987797497214,270.0,4.0
