start,stop,peak_t,peak_z,duration,peak_amp,peak_freq,state,epoch
19874.6456,19874.7112,19874.6952,6.626185417175293,0.0656,0.0002491010236553848,174.18360869390187,Awake,Maze
19877.2688,19877.3232,19877.2936,7.079061031341553,0.0544,0.00023508220328949392,173.29119563952798,Awake,Maze
19882.8232,19883.0008,19882.9216,7.745308876037598,0.1776,0.00026521776453591883,193.04107095397913,Awake,Maze
19884.8904,19884.948,19884.908,5.480856895446777,0.0576,0.0001668402401264757,195.2767581930189,Awake,Maze
19885.7,19885.7952,19885.748,5.08403205871582,0.0952,0.00017415828187949955,198.64851699584926,Awake,Maze
19891.7072,19891.764,19891.736,6.673387050628662,0.0568,0.00018834712682291865,197.715115709591,Awake,Maze
19917.6,19917.6312,19917.616,6.756560325622559,0.0312,0.000273260724497959,173.46953085573813,Awake,Maze
19926.8344,19926.8744,19926.8528,5.597901821136475,0.04,0.00016655231593176723,187.7655860232735,Awake,Maze
19928.9552,19929.0144,19928.9904,9.014373779296875,0.0592,0.00025707579334266484,191.3417093815761,Awake,Maze
19953.9712,19954.0096,19953.9936,5.297608375549316,0.0384,0.00019137404160574079,166.96028615314435,Awake,Maze
19972.2832,19972.32,19972.3024,5.058067798614502,0.0368,0.00019018752209376544,201.17192159885843,Awake,Maze
19978.3824,19978.48,19978.46,6.723146438598633,0.0976,0.00022350336075760424,196.71423336520135,Awake,Maze
19995.2544,19995.3616,19995.2888,5.227052211761475,0.1072,0.00020579644478857517,199.98545364069247,Awake,Maze
20000.3128,20000.3584,20000.332,5.720022678375244,0.0456,0.00016647613665554672,193.94553405652903,Awake,Maze
20017.32,20017.3904,20017.3576,6.316674709320068,0.0704,0.00018439296400174499,190.48476722274748,Awake,Maze
20017.7928,20017.8424,20017.8216,6.122116565704346,0.0496,0.0002016199432546273,205.88709074039255,Awake,Maze
20018.8352,20018.8952,20018.8696,6.840805530548096,0.06,0.00022781376901548356,194.1280751987665,Awake,Maze
20025.5176,20025.5624,20025.5416,6.752110004425049,0.0448,0.0002119418204529211,198.96944803105924,Awake,Maze
20026.86,20026.8944,20026.876,5.680316925048828,0.0344,0.00020512101764325052,181.78524886892046,Awake,Maze
20027.3672,20027.4608,20027.4368,7.90962553024292,0.0936,0.00028431264217942953,186.0765270233835,Awake,Maze
20049.3664,20049.4008,20049.3808,5.412729263305664,0.0344,0.00018676661420613527,200.84506257758784,Awake,Maze
20069.8776,20069.944,20069.9064,6.598870277404785,0.0664,0.00020716006110887975,190.01785996937127,Awake,Maze
20092.0952,20092.1344,20092.1184,5.189507484436035,0.0392,0.00018301264208275825,205.49690035647967,Awake,Maze
20098.5864,20098.704,20098.656,7.547898292541504,0.1176,0.0002280605403939262,184.48821724244414,Awake,Maze
20099.88,20099.9408,20099.9008,6.377449035644531,0.0608,0.00024023864534683526,187.46766851030884,Awake,Maze
20100.0616,20100.192,20100.076,5.4578776359558105,0.1304,0.0002056171651929617,188.81434449900507,Awake,Maze
20100.5592,20100.604,20100.5832,5.954931735992432,0.0448,0.00015889851783867925,206.86087246591617,Awake,Maze
20101.1184,20101.1584,20101.1392,5.212274074554443,0.04,0.00016143759421538562,197.43489737883917,Awake,Maze
20111.0464,20111.0784,20111.0632,5.855588912963867,0.032,0.00024497901904396713,195.54624579773505,Awake,Maze
20115.4544,20115.52,20115.4736,5.985184192657471,0.0656,0.00020982863497920334,193.3127042286721,Awake,Maze
20117.9848,20118.0136,20117.9992,5.575763702392578,0.0288,0.00021883982117287815,180.5052826864613,Awake,Maze
20203.096,20203.2096,20203.14,6.813530921936035,0.1136,0.00023303944908548146,170.40379953210308,Awake,POST
20203.82,20203.8992,20203.8352,5.112390995025635,0.0792,0.0001859317853813991,175.88226198772702,Awake,POST
20266.3776,20266.4136,20266.3976,5.5025739669799805,0.036,0.00019230970065109432,178.3029213448418,Awake,POST
20300.688,20300.7448,20300.7144,9.937649726867676,0.0568,0.00027673839940689504,189.9642404558274,Awake,POST
20301.3072,20301.3376,20301.3232,5.157746315002441,0.0304,0.00019865395734086633,183.56691983728572,Awake,POST
20301.4416,20301.4744,20301.4576,5.250709533691406,0.0328,0.00016823728219605982,189.75312342753867,Awake,POST
20321.7,20321.836,20321.8008,5.618168354034424,0.136,0.00022771891963202506,192.70991687802046,Awake,POST
20335.3656,20335.4352,20335.412,5.11168098449707,0.0696,0.0001681785797700286,214.51441080490267,Awake,POST
20335.6304,20335.6808,20335.6528,5.808620929718018,0.0504,0.00016454470460303128,209.87450094046062,Awake,POST
20335.784,20335.8248,20335.8008,7.9810285568237305,0.0408,0.00031097623286768794,191.79888416168404,Awake,POST
20361.596,20361.6224,20361.6088,5.1805338859558105,0.0264,0.0002276866143802181,186.40903151163383,Awake,POST
20369.3304,20369.4368,20369.3552,8.504363059997559,0.1064,0.00026248980429954827,191.62274554507513,Awake,POST
20381.9296,20381.9776,20381.9488,6.115025043487549,0.048,0.00023308674280997366,213.68039616710115,Awake,POST
20382.0344,20382.148,20382.0576,8.330927848815918,0.1136,0.00023215556575451046,188.99831959017044,Awake,POST
20383.216,20383.2624,20383.2424,5.111471176147461,0.0464,0.00018702674424275756,172.12734567679678,Awake,POST
20413.9752,20414.0848,20414.056,10.106263160705566,0.1096,0.0002949884510599077,180.80365830616302,Awake,POST
20418.9752,20419.024,20418.9992,6.826884746551514,0.0488,0.00025851454120129347,199.4406206742637,Awake,POST
20419.7536,20419.7992,20419.7728,6.3121514320373535,0.0456,0.00021943115280009806,180.44526018393537,Awake,POST
20423.5104,20423.5432,20423.528,5.158755779266357,0.0328,0.00020403863163664937,166.26444646940098,Awake,POST
20427.3192,20427.408,20427.3392,7.382833003997803,0.0888,0.00023293121194001287,179.11988611986305,Awake,POST
20427.7488,20427.7848,20427.7648,8.218117713928223,0.036,0.0003262414538767189,178.46464085162322,Awake,POST
20428.0064,20428.0408,20428.024,6.74773645401001,0.0344,0.00025648873997852206,199.31329633414612,Awake,POST
20429.3112,20429.384,20429.3296,5.339997291564941,0.0728,0.00017609234782867134,191.45430644514548,Awake,POST
20429.4808,20429.5096,20429.4952,5.5486884117126465,0.0288,0.00020639544527512044,207.37031499603003,Awake,POST
20430.8272,20430.8656,20430.8448,7.846354961395264,0.0384,0.00026118275127373636,201.78458585709495,Awake,POST
20431.1256,20431.1624,20431.144,5.4982686042785645,0.0368,0.00016092293662950397,191.24906645915283,Awake,POST
20432.7376,20432.7688,20432.7544,5.313079833984375,0.0312,0.00020509380556177348,198.8200021892257,Awake,POST
20434.2904,20434.4488,20434.4024,7.562650680541992,0.1584,0.00027501501608639956,184.91777066224634,Awake,POST
20434.4992,20434.5488,20434.5192,6.335672378540039,0.0496,0.00022275660012383014,210.37995613502645,Awake,POST
20434.604,20434.6528,20434.6288,6.057001113891602,0.0488,0.00017467567522544414,207.73402887780873,Awake,POST
20434.8424,20434.8784,20434.8616,6.068594932556152,0.036,0.00022443881607614458,212.10975723090246,Awake,POST
20435.4904,20435.5448,20435.5168,5.7501373291015625,0.0544,0.00018465588800609112,169.31348811698163,Awake,POST
20435.8304,20435.8848,20435.8544,10.439472198486328,0.0544,0.00030331246671266854,156.48016245423463,Awake,POST
20435.9192,20435.952,20435.936,5.443380832672119,0.0328,0.00018120354798156768,185.8461951397424,Awake,POST
20436.6456,20436.7048,20436.672,8.537839889526367,0.0592,0.0002508494653739035,163.57811382693657,Awake,POST
20437.1888,20437.2264,20437.2056,6.961627006530762,0.0376,0.0002672518603503704,179.21972212635362,Awake,POST
20444.6672,20444.7104,20444.6896,8.156877517700195,0.0432,0.00027245222008787096,187.68037121658358,Awake,POST
20446.3008,20446.3376,20446.3184,7.225015640258789,0.0368,0.00026167460600845516,178.7677292532125,Awake,POST
20446.6144,20446.6536,20446.6296,5.8694305419921875,0.0392,0.00023082054394762963,189.8285330663405,Awake,POST
20447.5392,20447.72,20447.6744,7.240747451782227,0.1808,0.0002546702162362635,206.9854349829934,Awake,POST
20447.7824,20447.8832,20447.8584,5.744693279266357,0.1008,0.00018517905846238136,184.32046752870966,Awake,POST
20449.8096,20449.8896,20449.8456,11.678439140319824,0.08,0.00033207761589437723,179.00137398511612,Awake,POST
20451.86,20451.8984,20451.8776,8.652533531188965,0.0384,0.00033749963040463626,177.13996409113014,Awake,POST
20451.952,20451.988,20451.9712,6.205498218536377,0.036,0.00021074054529890418,180.03780452651336,Awake,POST
20452.6488,20452.7008,20452.684,5.484160423278809,0.052,0.00020714949641842395,200.86148187793157,Awake,POST
20452.78,20452.8896,20452.8008,7.77764368057251,0.1096,0.0002464627323206514,192.90603176018243,Awake,POST
20460.8784,20460.9552,20460.932,7.7188944816589355,0.0768,0.0002630649833008647,173.10657620811142,Awake,POST
20461.056,20461.112,20461.0832,10.66821575164795,0.056,0.0002841828973032534,183.2589825770077,Awake,POST
20464.3184,20464.364,20464.336,5.1789398193359375,0.0456,0.00018132140394300222,194.16553483066824,Awake,POST
20467.1712,20467.2224,20467.188,6.012269496917725,0.0512,0.0002288614196004346,206.887488118566,Awake,POST
20467.2608,20467.2944,20467.2768,7.729104995727539,0.0336,0.00033364511909894645,196.4847391686182,Awake,POST
20477.8064,20477.8408,20477.824,6.903225898742676,0.0344,0.000251400371780619,177.0101991082683,Awake,POST
20477.8984,20477.9608,20477.9168,7.1264448165893555,0.0624,0.00023577435058541596,201.9970451954348,Awake,POST
20504.7584,20504.8024,20504.7808,6.09504508972168,0.044,0.00021030742209404707,167.2259902146178,Awake,POST
20506.2504,20506.3208,20506.2776,9.398734092712402,0.0704,0.00027953353128395975,168.65104380520734,Awake,POST
20547.3136,20547.3792,20547.3616,5.031907081604004,0.0656,0.00018031024956144392,169.77682637812643,Awake,POST
20553.684,20553.7248,20553.7032,6.832675457000732,0.0408,0.00021416165691334754,166.81642905831836,Awake,POST
20579.0848,20579.1264,20579.1048,5.124120235443115,0.0416,0.00016595059423707426,181.51291594105362,Awake,POST
20580.5848,20580.6528,20580.6144,5.351195335388184,0.068,0.00017841138469520956,197.9028158088977,Awake,POST
20598.316,20598.3944,20598.3744,7.317132472991943,0.0784,0.0002471945190336555,162.7082245386135,Awake,POST
20614.2296,20614.344,20614.2496,7.956758975982666,0.1144,0.00023249429068528116,191.58884567820627,Awake,POST
20623.4736,20623.5032,20623.488,5.216099262237549,0.0296,0.00020806329848710448,162.01064051244725,Awake,POST
20623.7072,20623.7752,20623.752,8.507487297058105,0.068,0.00024480116553604603,169.04485813458598,Awake,POST
20625.916,20625.948,20625.9312,6.554265975952148,0.032,0.0002527159231249243,180.67832672100397,Awake,POST
20629.5384,20629.5976,20629.56,6.85227632522583,0.0592,0.00024130110978148878,172.34405837533032,Awake,POST
20629.716,20629.7512,20629.7344,5.3921427726745605,0.0352,0.00018453520897310227,172.12587272457347,Awake,POST
20631.124,20631.1664,20631.1464,8.465115547180176,0.0424,0.000312220276100561,182.14882803916996,Awake,POST
20631.2888,20631.3432,20631.308,7.543432712554932,0.0544,0.0002534888044465333,181.3049762794011,Awake,POST
20632.8384,20632.9016,20632.8552,5.692751884460449,0.0632,0.00019043416250497103,197.90255845082896,Awake,POST
20633.7328,20633.8368,20633.7552,8.493144035339355,0.104,0.00026610519853420556,181.57541182676607,Awake,POST
20635.712,20635.7664,20635.74,9.580183029174805,0.0544,0.0002905003202613443,205.9079983366629,Awake,POST
20635.9776,20636.0352,20636.004,10.638786315917969,0.0576,0.00029435529722832143,178.4816898993055,Awake,POST
20636.4312,20636.5384,20636.4648,9.607982635498047,0.1072,0.000261296343524009,184.54224178366172,Awake,POST
20639.3776,20639.4264,20639.4088,5.598754405975342,0.0488,0.00022582773817703128,198.44456887777798,Awake,POST
20640.0192,20640.0552,20640.036,6.4268364906311035,0.036,0.00022064031509216875,163.10371942817818,Awake,POST
20640.4896,20640.5248,20640.508,7.732279300689697,0.0352,0.0002901059342548251,184.6781915931496,Awake,POST
20645.7464,20645.864,20645.8392,6.575319290161133,0.1176,0.00021965506311971694,180.52219336577875,Awake,POST
20653.1008,20653.2056,20653.172,11.611348152160645,0.1048,0.00033818153315223753,182.21376011675255,Awake,POST
20653.484,20653.5176,20653.5,5.040625095367432,0.0336,0.00021910741634201258,196.98705613588632,Awake,POST
20654.4096,20654.4416,20654.4248,5.183798789978027,0.032,0.00019324054301250726,182.5724022029918,Awake,POST
20654.6992,20654.736,20654.7176,8.357500076293945,0.0368,0.00027599185705184937,197.403893366179,Awake,POST
20655.9384,20655.9744,20655.9552,5.557045936584473,0.036,0.00016961678920779377,170.3374066681468,Awake,POST
20657.2104,20657.252,20657.2312,9.509495735168457,0.0416,0.00034718072856776416,182.69632726344847,Awake,POST
20658.8848,20658.9936,20658.9632,9.440606117248535,0.1088,0.00024801347171887755,184.7348680700838,Awake,POST
20659.836,20659.872,20659.8544,5.694823265075684,0.036,0.00021223616204224527,184.3336335452879,Awake,POST
20660.12,20660.2192,20660.1392,7.833500385284424,0.0992,0.00025916079175658524,208.09907135015973,Awake,POST
20664.12,20664.1608,20664.1416,7.194210052490234,0.0408,0.0002423108962830156,185.25996734065404,Awake,POST
20664.4064,20664.448,20664.4272,9.232311248779297,0.0416,0.00035039804060943425,206.20195755477567,Awake,POST
20664.5136,20664.5424,20664.5272,5.414738178253174,0.0288,0.00020711139950435609,169.30359774250064,Awake,POST
20664.7272,20664.7568,20664.7408,5.212809085845947,0.0296,0.0002075561642413959,172.98261133648714,Awake,POST
20665.1176,20665.1656,20665.1408,8.460667610168457,0.048,0.00024649634724482894,197.92696386383594,Awake,POST
20667.8232,20667.964,20667.844,7.280705451965332,0.1408,0.00023401329235639423,186.74157243031956,Awake,POST
20669.4248,20669.4776,20669.4504,8.845200538635254,0.0528,0.00026978651294484735,178.39684015863372,Awake,POST
20672.0872,20672.144,20672.108,6.8375043869018555,0.0568,0.0002027463197009638,190.72046345591755,Awake,POST
20673.6544,20673.72,20673.692,10.025064468383789,0.0656,0.0003152255667373538,179.96348799041067,Awake,POST
20680.5488,20680.6544,20680.624,9.532074928283691,0.1056,0.0003623214433901012,184.92258716328917,Awake,POST
20686.932,20686.9776,20686.956,6.931577682495117,0.0456,0.00024574820417910814,177.02184203957972,Awake,POST
20692.8,20692.9472,20692.8232,8.383232116699219,0.1472,0.00026782817440107465,180.3163699041298,Awake,POST
20696.1176,20696.1944,20696.1424,6.569706916809082,0.0768,0.00018760631792247295,155.53493223124312,Awake,POST
20696.3432,20696.4464,20696.388,6.1488518714904785,0.1032,0.00021680867939721793,170.0486297751409,Awake,POST
20698.8296,20698.8712,20698.8504,5.0441484451293945,0.0416,0.00015197346510831267,170.41176224686538,Awake,POST
20700.852,20700.8896,20700.8704,6.2040324211120605,0.0376,0.0002343414817005396,170.83319879342667,Awake,POST
20700.9352,20700.9752,20700.9544,9.654204368591309,0.04,0.0003067071083933115,188.07494941713773,Awake,POST
20708.5064,20708.6296,20708.5976,7.986115455627441,0.1232,0.00026095661451108754,176.94642011439532,Awake,POST
20709.6176,20709.6568,20709.636,5.944350242614746,0.0392,0.00020154324010945857,174.10194647601003,Awake,POST
20714.6552,20714.7328,20714.6808,8.307962417602539,0.0776,0.0002581685548648238,201.1449650888646,Awake,POST
20714.7744,20714.836,20714.8096,11.174064636230469,0.0616,0.00034370689536444843,163.88753306649807,Awake,POST
20715.988,20716.0256,20716.0064,6.386080265045166,0.0376,0.00021403904247563332,188.14225387745267,Awake,POST
20719.4688,20719.568,20719.5368,8.673956871032715,0.0992,0.00028885374194942415,172.77327568703495,Awake,POST
20723.7528,20723.7864,20723.7696,5.161069869995117,0.0336,0.00018810843175742775,151.78934348785327,Awake,POST
20728.8496,20728.9104,20728.8696,7.974490642547607,0.0608,0.0002668813685886562,200.8419652255042,Awake,POST
20728.9456,20728.976,20728.9608,5.857802391052246,0.0304,0.0002983374579343945,193.66002812783572,Awake,POST
20730.4616,20730.5072,20730.4856,8.546289443969727,0.0456,0.0002735775779001415,184.1746391649931,Awake,POST
20731.6368,20731.7432,20731.6592,6.03414249420166,0.1064,0.00020716091967187822,180.7452920989359,Awake,POST
20732.8112,20732.8496,20732.832,7.0042805671691895,0.0384,0.0002902003179769963,189.90887368843963,Awake,POST
20733.244,20733.3352,20733.2688,6.168917655944824,0.0912,0.0001793661795090884,190.3615342831343,Awake,POST
20735.9584,20736.0056,20735.988,5.8277740478515625,0.0472,0.00020234717521816492,193.41743894776823,Awake,POST
20736.0768,20736.1224,20736.0984,9.799957275390625,0.0456,0.0002677450829651207,189.06062165485028,Awake,POST
20736.7112,20736.7504,20736.7304,8.04653549194336,0.0392,0.00029985554283484817,202.4957460637595,Awake,POST
20740.048,20740.1216,20740.0808,10.041915893554688,0.0736,0.00034282522392459214,173.95702875583572,Awake,POST
20741.3816,20741.4168,20741.4,8.20614242553711,0.0352,0.0003306086000520736,183.880784300008,Awake,POST
20741.856,20741.9376,20741.92,7.023456573486328,0.0816,0.00024945675977505744,194.40879274344906,Awake,POST
20742.0488,20742.084,20742.0664,6.910063743591309,0.0352,0.00023539559333585203,190.86423522144113,Awake,POST
20742.1752,20742.2112,20742.192,6.285477161407471,0.036,0.00021536112762987614,170.27579204294813,Awake,POST
20745.5528,20745.584,20745.568,5.296873092651367,0.0312,0.00020302817574702203,184.02448024443623,Awake,POST
20745.7528,20745.9192,20745.8472,6.842034339904785,0.1664,0.0002126899635186419,188.00227525809885,Awake,POST
20746.7208,20746.8264,20746.8032,8.454166412353516,0.1056,0.000275810802122578,180.37122152213328,Awake,POST
20752.3568,20752.4136,20752.3792,6.214354991912842,0.0568,0.00019629842427093536,184.45520762420975,Awake,POST
20752.9072,20752.9616,20752.9376,5.516238212585449,0.0544,0.0001725636248011142,166.86270820275428,Awake,POST
20753.548,20753.5768,20753.5616,5.974420547485352,0.0288,0.00025156064657494426,202.3018559414932,Awake,POST
20756.7168,20756.7704,20756.74,7.94543981552124,0.0536,0.00024757772916927934,156.62450501348775,Awake,POST
20759.536,20759.6008,20759.5712,11.891594886779785,0.0648,0.0003511840186547488,182.32766421597955,Awake,POST
20761.692,20761.7272,20761.7088,5.384573936462402,0.0352,0.00020613645028788596,156.45763499119764,Awake,POST
20764.2736,20764.3264,20764.2952,11.258423805236816,0.0528,0.0003883549652528018,165.27891468650762,Awake,POST
20764.3776,20764.4328,20764.4096,6.366764068603516,0.0552,0.00021261048095766455,193.98617265817552,Awake,POST
20767.3864,20767.4272,20767.4064,8.325772285461426,0.0408,0.0002629552036523819,200.0491283934728,Awake,POST
20772.5496,20772.7088,20772.5736,10.279537200927734,0.1592,0.00029027898563072085,175.96065778218997,Awake,POST
20774.9808,20775.1272,20775.0048,7.282384872436523,0.1464,0.0002477240632288158,191.77870478394345,Awake,POST
20777.192,20777.2328,20777.212,7.188342094421387,0.0408,0.00024322536773979664,215.02423381137868,Awake,POST
20777.296,20777.4752,20777.3136,7.619900703430176,0.1792,0.0002519722329452634,177.85910312126893,Awake,POST
20785.264,20785.3584,20785.312,10.487431526184082,0.0944,0.00031983086955733597,176.3979528070268,Awake,POST
20788.2768,20788.3736,20788.304,9.209285736083984,0.0968,0.0002500494592823088,183.00139937603208,Awake,POST
20789.8528,20789.9192,20789.8744,9.650205612182617,0.0664,0.00029685118352063,186.8924640284029,Awake,POST
20789.9592,20790.0424,20789.98,10.449336051940918,0.0832,0.000331436051055789,180.39329885258422,Awake,POST
20790.4432,20790.5032,20790.4776,15.287182807922363,0.06,0.0004149503365624696,177.7820939871026,Awake,POST
20790.556,20790.5896,20790.572,5.820279598236084,0.0336,0.00020697568834293634,175.61145060549214,Awake,POST
20792.772,20792.8376,20792.7888,5.57900333404541,0.0656,0.000176714951521717,164.72254715104006,Awake,POST
20795.7592,20795.8048,20795.776,7.4181013107299805,0.0456,0.0002613659598864615,178.7684648385162,Awake,POST
20795.8392,20795.8888,20795.8624,10.694239616394043,0.0496,0.0003536322619765997,188.138230298922,Awake,POST
20797.828,20797.8832,20797.8584,9.801864624023438,0.0552,0.0003258200013078749,174.45603304523814,Awake,POST
20798.6736,20798.8056,20798.6944,9.308427810668945,0.132,0.0003530914837028831,189.18564603283346,Awake,POST
20798.9616,20798.9976,20798.9784,6.15859842300415,0.036,0.00020747620146721601,168.47180930479652,Awake,POST
20801.2592,20801.2984,20801.2736,5.375631809234619,0.0392,0.00020603419397957623,156.93718227414215,Awake,POST
20805.0864,20805.1304,20805.1048,8.513949394226074,0.044,0.0003027479106094688,196.74764967532002,Awake,POST
20805.1608,20805.2168,20805.184,11.472962379455566,0.056,0.0003498407604638487,198.81732290601926,Awake,POST
20807.4856,20807.5456,20807.5112,12.787388801574707,0.06,0.00039986701449379325,203.54012491057514,Awake,POST
20814.3032,20814.3416,20814.3216,9.142131805419922,0.0384,0.000316931982524693,190.24397203433563,Awake,POST
20816.4608,20816.5944,20816.4784,6.969490051269531,0.1336,0.00024495660909451544,182.2475587307045,Awake,POST
20817.6328,20817.6656,20817.6496,5.497565746307373,0.0328,0.00017986666352953762,168.10894161495366,Awake,POST
20821.0488,20821.172,20821.0968,13.120352745056152,0.1232,0.00033722264925017953,181.14525963533495,Awake,POST
20821.3272,20821.3592,20821.344,5.570145130157471,0.032,0.00019928188703488559,199.3165066470297,Awake,POST
20821.4576,20821.5072,20821.48,7.2143144607543945,0.0496,0.00022281946439761668,195.13013765183535,Awake,POST
20822.0728,20822.136,20822.0952,8.611536026000977,0.0632,0.0002960925339721143,201.5691360772599,Awake,POST
20826.7512,20826.7856,20826.7688,5.754359722137451,0.0344,0.00021424985607154667,177.9611424185456,Awake,POST
20830.8944,20830.9264,20830.908,5.381224155426025,0.032,0.0002532789367251098,186.59278671414353,Awake,POST
20832.2432,20832.2856,20832.2648,6.373211860656738,0.0424,0.00019843570771627128,169.7775769622694,Awake,POST
20833.9112,20833.956,20833.936,7.718323707580566,0.0448,0.00025342716253362596,198.44989944407104,Awake,POST
20834.1816,20834.268,20834.2064,7.746440887451172,0.0864,0.00027554924599826336,192.96466644380487,Awake,POST
20834.3872,20834.4248,20834.404,7.278068542480469,0.0376,0.00028685160214081407,175.50524502127047,Awake,POST
20834.5768,20834.6336,20834.6032,10.101028442382812,0.0568,0.0003042790631297976,166.29298250286502,Awake,POST
20836.1128,20836.18,20836.1376,10.381691932678223,0.0672,0.000305183173622936,191.27537248949534,Awake,POST
20841.736,20841.7648,20841.7496,5.298214912414551,0.0288,0.00018310637096874416,161.3916742480102,Awake,POST
20847.332,20847.3736,20847.3512,7.451169490814209,0.0416,0.00023076716752257198,179.6325392077664,Awake,POST
20856.4216,20856.4592,20856.4416,5.323770999908447,0.0376,0.00017224528710357845,185.68430734049906,Awake,POST
20859.776,20859.9136,20859.8008,9.609396934509277,0.1376,0.0002650241367518902,193.43278993888964,Awake,POST
20860.1528,20860.2064,20860.1768,11.368206024169922,0.0536,0.0003407413314562291,177.7235562877433,Awake,POST
20863.3592,20863.4624,20863.3816,10.978729248046875,0.1032,0.0003293064655736089,176.74947217461863,Awake,POST
20864.9712,20865.0864,20865.0584,7.465817928314209,0.1152,0.00020658007997553796,170.79949051688055,Awake,POST
20868.324,20868.4256,20868.3592,10.98250675201416,0.1016,0.00031317368848249316,179.72414108305315,Awake,POST
20870.1488,20870.2064,20870.188,6.266115665435791,0.0576,0.0002127710758941248,215.14195997362296,Awake,POST
20872.692,20872.7352,20872.7176,7.289793968200684,0.0432,0.00027226953534409404,188.03580267480416,Awake,POST
20877.6136,20877.6784,20877.644,10.675247192382812,0.0648,0.000293901888653636,204.58159931182814,Awake,POST
20877.9272,20877.9728,20877.9472,5.394075393676758,0.0456,0.00017075877985917032,201.71957157697355,Awake,POST
20878.004,20878.1008,20878.0272,6.33021879196167,0.0968,0.00021010638738516718,190.85949602637373,Awake,POST
20879.0688,20879.116,20879.0944,6.994880676269531,0.0472,0.00022161216475069523,185.93153977216468,Awake,POST
20881.728,20881.764,20881.7456,5.536184310913086,0.036,0.00018282441305927932,195.74124814131963,Awake,POST
20884.4944,20884.524,20884.5096,5.172096252441406,0.0296,0.00022525333042722195,180.11784130779265,Awake,POST
20884.8944,20884.9808,20884.9264,7.263241767883301,0.0864,0.0002644272753968835,171.81620852766306,Awake,POST
20886.936,20886.9776,20886.9544,9.089492797851562,0.0416,0.00033955599064938724,164.24549239198637,Awake,POST
20890.292,20890.3208,20890.3056,6.279486656188965,0.0288,0.0002612528041936457,185.91534603303083,Awake,POST
20891.7728,20891.824,20891.7952,10.879810333251953,0.0512,0.0003808785986620933,199.7202054357785,Awake,POST
20892.1992,20892.3104,20892.2912,8.813309669494629,0.1112,0.0002926090091932565,196.64683313865743,Awake,POST
20896.2848,20896.3296,20896.3088,10.626666069030762,0.0448,0.0003115186409559101,174.5698620850346,Awake,POST
20896.4816,20896.516,20896.4984,7.641783714294434,0.0344,0.00028177956119179726,181.14032288378846,Awake,POST
20896.8144,20896.8888,20896.8664,8.039116859436035,0.0744,0.00026573200011625886,179.61068655057366,Awake,POST
20899.1472,20899.1872,20899.1664,6.82880973815918,0.04,0.0002370600850554183,180.36726718012494,Awake,POST
20907.8888,20907.9584,20907.9256,10.934147834777832,0.0696,0.00033393726334907115,188.12528354228857,Awake,POST
20912.1392,20912.1824,20912.1592,6.474857807159424,0.0432,0.00021152898261789232,187.65537577679407,Awake,POST
20912.4816,20912.6328,20912.5072,10.656476974487305,0.1512,0.00032569043105468154,183.62528872173468,Awake,POST
20918.2904,20918.3544,20918.3176,7.549338340759277,0.064,0.00020829337881878018,178.35088304313223,Awake,POST
20919.7848,20919.8528,20919.8032,8.389111518859863,0.068,0.0002962594444397837,178.94969500301588,Awake,POST
20924.0104,20924.0632,20924.0328,10.453810691833496,0.0528,0.00033526011975482106,174.17618149759798,Awake,POST
20937.3136,20937.3976,20937.3624,6.822980880737305,0.084,0.0002341356303077191,186.29447433135857,Awake,POST
20937.612,20937.648,20937.6304,7.838261127471924,0.036,0.00030944240279495716,182.77051344854377,Awake,POST
20938.4104,20938.4648,20938.4408,12.291269302368164,0.0544,0.0003769657341763377,176.82854669464479,Awake,POST
20939.4248,20939.4688,20939.4472,8.793228149414062,0.044,0.00028179193031974137,189.43007329183416,Awake,POST
20942.056,20942.212,20942.1744,9.043008804321289,0.156,0.0002960569108836353,198.79470688652736,Awake,POST
20942.2696,20942.312,20942.2904,5.011789798736572,0.0424,0.00015944705228321254,192.74673690206762,Awake,POST
20942.356,20942.3976,20942.376,7.084344387054443,0.0416,0.00020927672449033707,181.9540177268285,Awake,POST
20943.6816,20943.7216,20943.6992,8.088994979858398,0.04,0.0002680743345990777,196.02117775286004,Awake,POST
20943.8352,20943.8952,20943.8544,9.179655075073242,0.06,0.00030731194419786334,188.1694494269612,Awake,POST
20946.7008,20946.7496,20946.7224,8.846056938171387,0.0488,0.0002955223899334669,196.53646734998728,Awake,POST
20948.0576,20948.1008,20948.0776,6.431912422180176,0.0432,0.00021323956025298685,205.2701836579258,Awake,POST
20955.2056,20955.2664,20955.2304,7.739604949951172,0.0608,0.00025651996838860214,195.34588999952575,Awake,POST
20957.0888,20957.1224,20957.1056,5.6596832275390625,0.0336,0.00021239194029476494,200.63561803168088,Awake,POST
20958.064,20958.1728,20958.0896,9.215643882751465,0.1088,0.0002701113699004054,172.63669343183676,Awake,POST
20967.8992,20967.9376,20967.9152,7.068009853363037,0.0384,0.0002589368377812207,193.21595502225705,Awake,POST
20967.988,20968.0768,20968.0456,8.281972885131836,0.0888,0.00027669270639307797,191.98644763912364,Awake,POST
20971.7816,20971.8192,20971.8008,6.6044111251831055,0.0376,0.00018517715216148645,205.65128893854077,Awake,POST
20971.8888,20971.976,20971.9208,7.09483528137207,0.0872,0.00023364553635474294,183.46755003875322,Awake,POST
20972.6328,20972.6768,20972.6576,5.882014751434326,0.044,0.0002702283672988415,188.87007677389704,Awake,POST
