baseline_hz,bf_hz,bf_idx,peak_evoked_hz,evoked_at_bf_hz,latency_s,pval,unit,subject,session,path,n_spikes,pupil_frac_large
4.615898616459339,16000.0,3,8.401574501820228,8.401574501820228,0.01750000000000015,0.001996007984031936,33,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,32343,0.49785177228786254
5.458056791825535,8000.0,2,2.4876266842986534,1.8453139946913177,0.04750000000000018,0.011976047904191617,34,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,32571,0.49785177228786254
11.054500386040484,32000.0,4,26.80799110476958,26.80799110476958,0.007500000000000144,0.001996007984031936,35,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,79881,0.49785177228786254
1.8852377391934911,16000.0,3,5.554278389838765,5.554278389838765,0.03250000000000017,0.00998003992015968,36,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,13073,0.49785177228786254
1.8725330213931364,2000.0,0,0.8943439929727796,0.18188874731434623,0.07750000000000021,0.027944111776447105,37,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,12292,0.49785177228786254
13.601073147563781,32000.0,4,5.093008631434749,-0.19739717751613206,0.022500000000000155,0.00998003992015968,38,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,76892,0.49785177228786254
0.5097549680120865,16000.0,3,1.1165891180094187,1.1165891180094187,0.03750000000000017,0.03592814371257485,39,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,4209,0.49785177228786254
2.3270902358081598,4000.0,1,1.2383805583888048,1.028347429974334,0.03250000000000017,0.001996007984031936,40,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,13242,0.49785177228786254
0.9481566770539135,2000.0,0,14.49402019369438,14.49402019369438,0.03250000000000017,0.001996007984031936,41,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,9037,0.49785177228786254
0.2826476727723694,16000.0,3,0.13401899389429722,0.13401899389429722,0.0725000000000002,0.2554890219560878,42,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,2105,0.49785177228786254
1.7598520472337886,4000.0,1,1.098238138442604,1.098238138442604,0.007500000000000144,0.7025948103792415,43,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,11262,0.49785177228786254
5.014682138311983,8000.0,2,1.7731565926860338,1.7731565926860338,0.01750000000000015,0.7045908183632734,44,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,30752,0.49785177228786254
5.518908443493873,16000.0,3,6.248564674785698,6.248564674785698,0.01750000000000015,0.001996007984031936,45,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,37900,0.49785177228786254
0.2765706186583291,4000.0,1,0.18126769149699484,-0.06436902714639278,,0.013972055888223553,46,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,1891,0.49785177228786254
0.4004459789421972,16000.0,3,1.6089626232083398,1.6089626232083398,0.042500000000000177,0.015968063872255488,47,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,2947,0.49785177228786254
0.24600290830601368,2000.0,0,0.6519562753674555,0.6519562753674555,0.03250000000000017,0.001996007984031936,48,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,1903,0.49785177228786254
0.9803098884507301,8000.0,2,9.945004057352307,9.945004057352307,0.022500000000000155,0.001996007984031936,49,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,12073,0.49785177228786254
0.6508053965342363,4000.0,1,0.40590743735056284,-0.2396648129798597,,0.003992015968063872,50,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,3986,0.49785177228786254
0.6074471130318674,16000.0,3,1.496047510624047,1.496047510624047,0.01750000000000015,0.015968063872255488,51,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,4344,0.49785177228786254
2.941421413955842,2000.0,0,4.113000354751643,4.113000354751643,0.01750000000000015,0.013972055888223553,52,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,19365,0.49785177228786254
0.9100850479651157,2000.0,0,1.2871938635995097,1.2871938635995097,0.0625000000000002,0.059880239520958084,53,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,6035,0.49785177228786254
1.589366165906307,32000.0,4,34.625746155400705,34.625746155400705,0.012500000000000148,0.001996007984031936,54,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,24092,0.49785177228786254
1.4419733148373737,16000.0,3,2.657489050754024,2.657489050754024,0.01750000000000015,0.06786427145708583,55,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,8743,0.49785177228786254
14.229584396221076,16000.0,3,6.072834958617635,6.072834958617635,0.012500000000000148,0.03992015968063872,56,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,89574,0.49785177228786254
0.6530199542038546,8000.0,2,0.2650008936184224,-0.1705348253208408,,0.00998003992015968,57,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,4107,0.49785177228786254
0.2951370223534737,16000.0,3,0.8473360959260963,0.8473360959260963,0.012500000000000148,0.021956087824351298,58,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,2042,0.49785177228786254
12.959841868741426,16000.0,3,8.135588238785457,8.135588238785457,0.012500000000000148,0.027944111776447105,59,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,86809,0.49785177228786254
0.7882890742573778,16000.0,3,0.41155411060899716,0.024882968753374812,0.01750000000000015,0.013972055888223553,60,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,4771,0.49785177228786254
