baseline_hz,bf_hz,bf_idx,peak_evoked_hz,evoked_at_bf_hz,latency_s,pval,unit,subject,session
1.2618375037361043,4000.0,1,0.6998876052933148,0.4915871537981422,0.09750000000000023,0.3273453093812375,190,LA11,1
0.2522540772433215,4000.0,1,0.18610208714024024,0.18610208714024024,0.01750000000000015,0.033932135728542916,191,LA11,1
2.5482278196226718,2000.0,0,1.7490337296293879,-0.13443471617439506,0.01750000000000015,0.003992015968063872,192,LA11,1
0.8788487479205297,32000.0,4,2.3421755108395783,2.3421755108395783,0.04750000000000018,0.05588822355289421,193,LA11,1
0.5718146324865195,2000.0,0,0.57327320095525,0.57327320095525,0.01750000000000015,0.003992015968063872,194,LA11,1
0.8309830739566215,16000.0,3,2.2180431181185964,2.2180431181185964,0.01750000000000015,0.007984031936127744,195,LA11,1
1.7008313477087753,4000.0,1,1.3334152276336908,1.3334152276336908,0.022500000000000155,0.9461077844311377,196,LA11,1
1.7367333440627213,2000.0,0,0.5794670463081311,0.5794670463081311,0.01750000000000015,0.24151696606786427,197,LA11,1
1.9695710570376597,32000.0,4,0.9957631322559272,0.5304289429623403,0.04750000000000018,0.656686626746507,198,LA11,1
0.18706933286392619,16000.0,3,3.016422943831843,3.016422943831843,0.012500000000000148,0.001996007984031936,199,LA11,1
1.5997527605086688,2000.0,0,0.8400650664269202,0.8400650664269202,0.08250000000000021,0.4590818363273453,200,LA11,1
1.3572232728301756,2000.0,0,0.7637916913858289,0.7637916913858289,0.0725000000000002,0.5668662674650699,201,LA11,1
1.43541213430009,8000.0,2,8.449489693729701,8.449489693729701,0.007500000000000144,0.001996007984031936,202,LA11,1
1.5227645953590667,2000.0,0,1.102994791703007,0.2859536870091832,0.07750000000000021,0.003992015968063872,203,LA11,1
0.34888176904223067,16000.0,3,0.08093690120625818,0.08093690120625818,,0.21157684630738524,204,LA11,1
8.71671575590974,8000.0,2,9.732844162844499,9.732844162844499,0.01750000000000015,0.015968063872255488,205,LA11,1
3.0715923919279646,32000.0,4,1.230021640404606,0.3650652900127369,,0.06786427145708583,206,LA11,1
0.6339911863801733,4000.0,1,0.4241062845521435,0.11943347115407321,,0.2714570858283433,207,LA11,1
0.7020331595773968,32000.0,4,0.39059104718741694,0.02572964365710484,0.01750000000000015,0.023952095808383235,208,LA11,1
1.0242446480625949,4000.0,1,0.40136042328263555,0.07164576289630964,,0.011976047904191617,209,LA11,1
0.9575354967014484,2000.0,0,2.7965308663434447,2.7965308663434447,0.04750000000000018,0.001996007984031936,210,LA11,1
0.2223048342048193,2000.0,0,5.893505185313724,5.893505185313724,0.022500000000000155,0.001996007984031936,211,LA11,1
0.7061249459453036,32000.0,4,1.9892928438121091,1.9892928438121091,0.042500000000000177,0.003992015968063872,212,LA11,1
0.7998301692700123,4000.0,1,31.261813666346423,31.261813666346423,0.012500000000000148,0.001996007984031936,213,LA11,1
0.27353497596798854,4000.0,1,1.253862284305984,1.253862284305984,0.012500000000000148,0.001996007984031936,214,LA11,1
1.4493556600988435,4000.0,1,3.9410552988052645,3.9410552988052645,0.012500000000000148,0.005988023952095809,215,LA11,1
0.6230133400474704,4000.0,1,1.1852058380347215,1.1852058380347215,0.01750000000000015,0.14770459081836326,216,LA11,1
0.3575622055068136,4000.0,1,0.30383487172575246,-0.08358960276708766,,0.001996007984031936,217,LA11,1
10.433071543750339,8000.0,2,8.69353644541689,8.69353644541689,0.022500000000000155,0.13373253493013973,218,LA11,1
0.7467629891098178,4000.0,1,0.5654332375987365,-0.0960780576029685,0.002500000000000139,0.003992015968063872,219,LA11,1
2.248558002190604,32000.0,4,0.9017785617221592,0.2986118091301506,0.07750000000000021,0.059880239520958084,220,LA11,1
0.6388563824311604,4000.0,1,0.8611436175688398,0.8611436175688398,0.022500000000000155,0.007984031936127744,221,LA11,1
2.9653948885385115,4000.0,1,8.75378319365327,8.75378319365327,0.012500000000000148,0.001996007984031936,222,LA11,1
2.846853078637366,2000.0,0,2.3052146223069663,-1.3439252972450433,,0.011976047904191617,223,LA11,1
1.0714073532507904,4000.0,1,1.3121542905848258,1.3121542905848258,0.03250000000000017,0.08782435129740519,224,LA11,1
4.695393471731586,8000.0,2,4.742656629825625,4.742656629825625,0.02750000000000016,0.013972055888223553,225,LA11,1
9.40837869993335,4000.0,1,6.591858727015271,2.0436760945871963,0.022500000000000155,0.007984031936127744,226,LA11,1
7.791564250570028,4000.0,1,5.30679783215432,4.852271365868329,0.022500000000000155,0.005988023952095809,227,LA11,1
2.1315282976621295,4000.0,1,1.3182556886836003,0.6287456749406104,0.0725000000000002,0.001996007984031936,228,LA11,1
2.035727961360762,4000.0,1,1.0259158742556767,1.0259158742556767,0.03750000000000017,0.9920159680638723,229,LA11,1
1.181180205917433,2000.0,0,3.0088002755399517,3.0088002755399517,0.01750000000000015,0.001996007984031936,230,LA11,1
1.7219343327745076,4000.0,1,4.942449228869328,4.942449228869328,0.052500000000000185,0.017964071856287425,231,LA11,1
1.8279275457884756,16000.0,3,13.202294079463368,13.202294079463368,0.022500000000000155,0.007984031936127744,232,LA11,1
0.44667071468590563,8000.0,2,1.1782446543052925,1.1782446543052925,0.012500000000000148,0.03792415169660679,233,LA11,1
1.8913220458960383,4000.0,1,0.43566869450808965,0.4100478171176607,0.08250000000000021,0.7305389221556886,234,LA11,1
