template,wcorr,slope,p_circ,p_perm,max_p,epoch,event,t0,dur,n_active,significant,fwd
right,0.2668216340240973,145.20151631024405,0.12718204488778054,0.38154613466334164,0.38154613466334164,POST,298,21342.8,0.2800000000024738,36,False,True
right,-0.2835545038210352,-173.79537881718508,0.16458852867830423,0.34663341645885287,0.34663341645885287,POST,300,21343.81,0.25,26,False,False
left,-0.1533627010233574,-47.77418338307617,0.3316708229426434,0.5361596009975063,0.5361596009975063,POST,303,21353.8,0.5,41,False,True
right,-0.24648577018802098,-116.03956882188464,0.23690773067331672,0.41895261845386533,0.41895261845386533,POST,306,21358.69,0.33000000000174623,52,False,False
left,0.4259761343996862,312.0830524811617,0.00997506234413965,0.06733167082294264,0.06733167082294264,POST,307,21359.17,0.27000000000043656,32,False,False
left,-0.4407764320628367,-214.86209487872287,0.004987531172069825,0.032418952618453865,0.032418952618453865,POST,309,21361.49,0.37999999999738066,47,True,True
left,-0.263199654573225,-141.76374661620343,0.2543640897755611,0.3266832917705736,0.3266832917705736,POST,311,21368.07,0.31999999999970896,34,False,True
left,0.10885605351937876,69.70703895652504,0.7980049875311721,0.8753117206982544,0.8753117206982544,POST,312,21373.13,0.25,39,False,False
right,-0.3087878496577928,-120.51045504259743,0.06733167082294264,0.19950124688279303,0.19950124688279303,POST,313,21374.39,0.4099999999998545,59,False,False
left,0.4343081745621288,312.6858345161819,0.0773067331670823,0.10473815461346633,0.10473815461346633,POST,315,21382.77,0.2599999999983993,42,False,False
right,0.10910843487198883,65.17804693746086,0.8528678304239401,0.8927680798004988,0.8927680798004988,POST,322,21406.57,0.25,47,False,True
right,0.7011942294869333,480.20184783907405,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,POST,336,21436.41,0.2599999999983993,34,True,True
right,0.10586439571717672,41.57126444929484,0.7256857855361596,0.8329177057356608,0.8329177057356608,POST,345,21468.38,0.41999999999825377,48,False,True
left,-0.18450296060080235,-104.28354398310647,0.516209476309227,0.6608478802992519,0.6608478802992519,POST,357,21499.81,0.28999999999723514,29,False,True
left,0.5137345587463861,343.36144983012395,0.0024937655860349127,0.029925187032418952,0.029925187032418952,POST,358,21502.17,0.25,35,True,False
right,0.1264351625389268,63.74627335947728,0.71571072319202,0.7780548628428927,0.7780548628428927,POST,365,21516.5,0.3400000000001455,31,False,True
left,0.5319637414091083,369.06556167698795,0.00997506234413965,0.017456359102244388,0.017456359102244388,POST,371,21533.06,0.2999999999992724,54,True,False
right,0.4929344888708721,294.54539885754156,0.007481296758104738,0.07481296758104738,0.07481296758104738,POST,376,21540.31,0.28999999999723514,42,False,True
right,-0.44690373319334753,-315.8034209124795,0.0199501246882793,0.14962593516209477,0.14962593516209477,POST,383,21569.16,0.27000000000043656,39,False,False
right,0.5158150101234854,289.5712920310113,0.0024937655860349127,0.02743142144638404,0.02743142144638404,POST,386,21587.01,0.3100000000013097,54,True,True
left,0.6228899686348549,391.363771257474,0.0024937655860349127,0.017456359102244388,0.017456359102244388,POST,387,21587.55,0.25,38,True,False
left,-0.29633895567843666,-119.20492232731797,0.11221945137157108,0.2344139650872818,0.2344139650872818,POST,388,21590.64,0.4000000000014552,40,False,True
right,-0.13055077124925668,-58.50750841378225,0.6882793017456359,0.7930174563591023,0.7930174563591023,POST,390,21602.59,0.36999999999898137,49,False,False
left,-0.48296299721454766,-263.206931831756,0.0024937655860349127,0.032418952618453865,0.032418952618453865,POST,392,21606.94,0.31999999999970896,35,True,True
left,-0.03916939524118045,-24.891491119004094,0.972568578553616,0.9625935162094763,0.972568578553616,POST,393,21614.54,0.25,43,False,True
left,-0.5490620099992777,-414.53938894113185,0.014962593516209476,0.02743142144638404,0.02743142144638404,POST,394,21615.59,0.2999999999992724,59,True,True
left,-0.16183736816885425,-65.94005066596854,0.47880299251870323,0.5486284289276808,0.5486284289276808,POST,401,21644.98,0.47999999999956344,70,False,True
left,0.09179479177722881,48.0664686449172,0.7531172069825436,0.85785536159601,0.85785536159601,POST,404,21657.94,0.3500000000021828,30,False,False
right,-0.17399046982439403,-75.93692378434326,0.40648379052369077,0.5960099750623441,0.5960099750623441,POST,406,21661.12,0.3899999999994179,52,False,False
left,-0.4129265331606694,-225.8124647830224,0.014962593516209476,0.09975062344139651,0.09975062344139651,POST,407,21663.68,0.38000000000101863,58,False,True
left,0.30081232697065396,166.87211134278525,0.12468827930174564,0.22443890274314215,0.22443890274314215,POST,410,21676.91,0.2999999999992724,33,False,False
left,0.16435905981102758,113.81976840205122,0.5885286783042394,0.7356608478802993,0.7356608478802993,POST,411,21683.05,0.25,46,False,False
right,0.34335275413228444,184.917896629149,0.08728179551122195,0.2817955112219451,0.2817955112219451,POST,412,21684.39,0.3100000000013097,56,False,True
left,-0.09401305071997923,-70.69355999501954,0.8927680798004988,0.9326683291770573,0.9326683291770573,POST,417,21708.21,0.26000000000203727,50,False,True
right,0.5829960471989479,426.6206712656852,0.004987531172069825,0.032418952618453865,0.032418952618453865,POST,418,21710.39,0.26000000000203727,37,True,True
left,-0.2762417888405219,-144.84193104810188,0.1571072319201995,0.23192019950124687,0.23192019950124687,POST,419,21712.16,0.31999999999970896,39,False,True
left,-0.22979925265593668,-140.008621987233,0.3192019950124688,0.5685785536159601,0.5685785536159601,POST,420,21713.59,0.27000000000043656,25,False,True
right,-0.2052937586018525,-107.13105287679053,0.42643391521197005,0.5960099750623441,0.5960099750623441,POST,429,21740.21,0.2999999999992724,31,False,False
right,0.29349974784690275,157.373652643374,0.26932668329177056,0.3640897755610973,0.3640897755610973,POST,439,21762.19,0.25,45,False,True
left,0.30351242571776793,142.59023804904763,0.09476309226932668,0.2119700748129676,0.2119700748129676,POST,445,21788.87,0.4000000000014552,54,False,False
right,-0.17123435149424424,-84.02781156079953,0.48129675810473815,0.6184538653366584,0.6184538653366584,POST,449,21814.44,0.31999999999970896,49,False,False
right,-0.49117017308200034,-288.8977587208662,0.0199501246882793,0.08728179551122195,0.08728179551122195,POST,456,21844.94,0.3000000000029104,61,False,False
right,-0.5849533495120756,-238.69115156436422,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,POST,459,21854.19,0.4099999999998545,55,True,False
left,-0.46174645810077763,-196.97863435751722,0.017456359102244388,0.0199501246882793,0.0199501246882793,POST,462,21877.14,0.3600000000005821,33,True,True
left,-0.2559007474429719,-150.3806328366367,0.36658354114713215,0.456359102244389,0.456359102244389,POST,467,21892.05,0.25,37,False,True
right,-0.2507605205989556,-164.41299346892757,0.18952618453865336,0.30174563591022446,0.30174563591022446,POST,472,21905.18,0.25,31,False,False
right,0.5928532142526814,422.9501384010684,0.0024937655860349127,0.014962593516209476,0.014962593516209476,POST,478,21920.2,0.27000000000043656,53,True,True
right,0.2266071030261814,118.51465959470464,0.2344139650872818,0.40648379052369077,0.40648379052369077,POST,484,21950.14,0.33000000000174623,53,False,True
right,-0.32615810041704135,-153.01380714231192,0.03740648379052369,0.17955112219451372,0.17955112219451372,POST,487,21958.93,0.3499999999985448,43,False,False
right,-0.5979582712714843,-445.3673560649063,0.004987531172069825,0.02493765586034913,0.02493765586034913,POST,493,21971.95,0.2599999999983993,48,True,False
left,-0.20678559074002723,-155.45069349788506,0.4139650872817955,0.6384039900249376,0.6384039900249376,POST,496,21986.72,0.27000000000043656,41,False,True
right,0.2560614668517039,132.3784730021977,0.29925187032418954,0.3740648379052369,0.3740648379052369,POST,499,21992.91,0.2999999999992724,39,False,True
right,-0.20199655084964524,-122.15254594540193,0.48129675810473815,0.5012468827930174,0.5012468827930174,POST,500,22001.25,0.27999999999883585,33,False,False
right,-0.1446298266118008,-56.18355493596388,0.5336658354114713,0.6633416458852868,0.6633416458852868,POST,507,22031.83,0.4699999999975262,59,False,False
right,-0.46661718121600426,-299.2528528944893,0.00997506234413965,0.11970074812967581,0.11970074812967581,POST,510,22037.25,0.27999999999883585,52,False,False
left,0.30040725764329596,145.981532108351,0.10473815461346633,0.24189526184538654,0.24189526184538654,POST,513,22047.35,0.3900000000030559,53,False,False
right,0.5628640923509871,218.46906008176535,0.0024937655860349127,0.007481296758104738,0.007481296758104738,POST,514,22048.05,0.4500000000007276,58,True,True
right,-0.37228283151727487,-179.01881316480424,0.004987531172069825,0.10723192019950124,0.10723192019950124,POST,518,22059.54,0.32999999999810825,42,False,False
right,-0.2956472965285079,-209.4827853105483,0.2344139650872818,0.3266832917705736,0.3266832917705736,POST,520,22062.7,0.2900000000008731,42,False,False
right,-0.44673678624702434,-196.77709050739043,0.00997506234413965,0.04987531172069826,0.04987531172069826,POST,522,22067.42,0.37000000000261934,39,True,False
right,-0.6461518152623451,-312.37727943166885,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,POST,528,22070.57,0.27000000000043656,30,True,False
left,0.59954940586725,371.7548856619336,0.0024937655860349127,0.0199501246882793,0.0199501246882793,POST,529,22082.03,0.26000000000203727,41,True,False
left,0.40865907490456815,263.38748972255075,0.06982543640897755,0.09725685785536159,0.09725685785536159,POST,531,22086.39,0.2999999999992724,42,False,False
left,0.15208470282602068,93.09281523547155,0.5586034912718204,0.6882793017456359,0.6882793017456359,POST,534,22090.33,0.27999999999883585,35,False,False
right,-0.28979053599692955,-125.66201278325622,0.12219451371571072,0.32418952618453867,0.32418952618453867,POST,537,22098.76,0.32000000000334694,47,False,False
right,0.6647812141754924,330.8227762597664,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,POST,543,22103.91,0.4000000000014552,60,True,True
right,0.24584156549873146,123.86778013242944,0.256857855361596,0.5211970074812967,0.5211970074812967,POST,544,22109.11,0.2900000000008731,47,False,True
right,-0.3165286516604679,-196.44146868277988,0.13216957605985039,0.23690773067331672,0.23690773067331672,POST,548,22115.99,0.2999999999992724,36,False,False
right,0.3333959666086482,140.4717583750381,0.04239401496259352,0.16957605985037408,0.16957605985037408,POST,550,22117.37,0.37000000000261934,41,False,True
right,0.41040277373872724,263.0631953585557,0.032418952618453865,0.0773067331670823,0.0773067331670823,POST,555,22128.91,0.2599999999983993,25,False,True
right,0.3460629407016451,211.5056230956343,0.10723192019950124,0.256857855361596,0.256857855361596,POST,556,22133.48,0.27999999999883585,41,False,True
right,-0.1424100779439609,-62.85495833383493,0.6334164588528678,0.7256857855361596,0.7256857855361596,POST,566,22143.69,0.3900000000030559,55,False,False
left,-0.4934464402243805,-309.6374520127041,0.004987531172069825,0.012468827930174564,0.012468827930174564,POST,567,22144.37,0.2900000000008731,29,True,True
left,0.34143542478643896,226.40946486450943,0.04987531172069826,0.1970074812967581,0.1970074812967581,POST,569,22148.88,0.25,29,False,False
left,0.28933906065023557,108.87355562550654,0.07231920199501247,0.11221945137157108,0.11221945137157108,POST,574,22158.71,0.47999999999956344,40,False,False
right,-0.14584114571541024,-81.1338172041964,0.6882793017456359,0.7481296758104738,0.7481296758104738,POST,578,22162.65,0.32999999999810825,68,False,False
right,-0.26447757914994113,-111.08386463634571,0.08977556109725686,0.24688279301745636,0.24688279301745636,POST,581,22167.81,0.32999999999810825,33,False,False
left,-0.33033145367548,-156.08279699798047,0.10723192019950124,0.22194513715710723,0.22194513715710723,POST,586,22178.42,0.3600000000005821,58,False,True
left,0.37978536545699515,247.21502923784738,0.02743142144638404,0.09975062344139651,0.09975062344139651,POST,588,22184.8,0.3100000000013097,46,False,False
left,-0.1747307947716159,-88.65832521713196,0.4339152119700748,0.5910224438902744,0.5910224438902744,POST,589,22186.11,0.3999999999978172,45,False,True
left,0.12341565254894643,56.95608267394604,0.6907730673316709,0.7780548628428927,0.7780548628428927,POST,590,22189.31,0.4099999999998545,46,False,False
right,0.5578422537176082,278.63742783280946,0.004987531172069825,0.0199501246882793,0.0199501246882793,POST,592,22190.69,0.3400000000001455,52,True,True
left,0.3203499148057851,106.09533530946676,0.014962593516209476,0.08977556109725686,0.08977556109725686,POST,597,22202.61,0.47000000000116415,60,False,False
right,-0.17512911032925657,-82.31122031292948,0.4538653366583541,0.6184538653366584,0.6184538653366584,POST,598,22203.55,0.3500000000021828,34,False,False
left,-0.13452032081901033,-69.10623103622719,0.5860349127182045,0.7481296758104738,0.7481296758104738,POST,601,22211.37,0.2900000000008731,40,False,True
right,-0.307282621495499,-168.47225703022025,0.09476309226932668,0.26433915211970077,0.26433915211970077,POST,603,22213.5,0.27000000000043656,30,False,False
left,-0.26608684143115263,-159.83337662360844,0.14962593516209477,0.38902743142144636,0.38902743142144636,POST,604,22214.94,0.2900000000008731,35,False,True
left,0.23918615930672824,100.86949563632422,0.12967581047381546,0.30673316708229426,0.30673316708229426,POST,608,22223.71,0.4400000000023283,42,False,False
right,-0.7524572117890133,-403.4280818346718,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,POST,615,22239.0,0.31999999999970896,42,True,False
right,-0.2027983472728336,-124.39995843036613,0.4488778054862843,0.6034912718204489,0.6034912718204489,POST,616,22239.42,0.26000000000203727,30,False,False
left,0.06995368970756703,42.86787279526252,0.8902743142144638,0.9301745635910225,0.9301745635910225,POST,618,22241.84,0.2900000000008731,35,False,False
left,-0.35428084531478177,-145.781526295021,0.034912718204488775,0.06733167082294264,0.06733167082294264,POST,619,22243.03,0.4000000000014552,39,False,True
right,-0.2067034807995528,-112.30046498469292,0.4613466334164589,0.5685785536159601,0.5685785536159601,POST,623,22257.77,0.2900000000008731,48,False,False
left,-0.19050374032134207,-128.72528808362827,0.4713216957605985,0.6708229426433915,0.6708229426433915,POST,625,22265.48,0.27000000000043656,40,False,True
left,-0.06753428720929576,-34.11234630641231,0.85785536159601,0.9226932668329177,0.9226932668329177,POST,626,22267.04,0.36999999999898137,47,False,True
right,-0.4039607217363314,-248.6284504406897,0.02743142144638404,0.1371571072319202,0.1371571072319202,POST,627,22267.95,0.27000000000043656,30,False,False
left,-0.18657254774589727,-87.70386281610514,0.3192019950124688,0.571072319201995,0.571072319201995,POST,631,22276.88,0.36999999999898137,43,False,True
right,0.060266677999814486,36.60120472329653,0.8728179551122195,0.9551122194513716,0.9551122194513716,POST,636,22290.41,0.25,24,False,True
right,0.33619848028084665,176.4571241563334,0.05486284289276808,0.2144638403990025,0.2144638403990025,POST,641,22294.56,0.3599999999969441,55,False,True
left,0.15827966889002454,108.88442329166614,0.6384039900249376,0.7755610972568578,0.7755610972568578,POST,649,22329.24,0.2599999999983993,47,False,False
left,0.3102117209441223,163.89995610681532,0.12219451371571072,0.2194513715710723,0.2194513715710723,POST,656,22344.54,0.31999999999970896,42,False,False
left,-0.17367455902577175,-80.82254448594406,0.4937655860349127,0.6209476309226932,0.6209476309226932,POST,657,22345.37,0.3400000000001455,41,False,True
right,-0.14959996156405195,-67.13751143430707,0.5361596009975063,0.6907730673316709,0.6907730673316709,POST,660,22352.87,0.37000000000261934,47,False,False
left,-0.1281075703058966,-51.20866390625761,0.5236907730673317,0.6508728179551122,0.6508728179551122,POST,661,22354.06,0.43000000000029104,43,False,True
left,0.46893775240644175,285.491015773354,0.012468827930174564,0.09226932668329177,0.09226932668329177,POST,662,22356.09,0.2599999999983993,46,False,False
left,0.4843683288433855,239.58914673898602,0.004987531172069825,0.032418952618453865,0.032418952618453865,POST,663,22363.47,0.3499999999985448,50,True,False
right,0.09607915865840141,63.08128527296746,0.8129675810473815,0.9102244389027432,0.9102244389027432,POST,665,22366.9,0.2699999999967986,31,False,True
left,0.24256169993684412,99.65989875495181,0.24937655860349128,0.3092269326683292,0.3092269326683292,POST,668,22375.36,0.4399999999986903,49,False,False
right,-0.16674267213795943,-119.32347852091812,0.6309226932668329,0.7231920199501247,0.7231920199501247,POST,672,22380.97,0.27000000000043656,45,False,False
right,0.40847939137239053,282.12313188134794,0.034912718204488775,0.14962593516209477,0.14962593516209477,POST,682,22402.78,0.2800000000024738,40,False,True
left,-0.5568766623578558,-306.8505016590426,0.0024937655860349127,0.00997506234413965,0.00997506234413965,POST,687,22410.53,0.2900000000008731,40,True,True
left,-0.27066206677232524,-102.43135123057223,0.04488778054862843,0.09476309226932668,0.09476309226932668,POST,690,22421.16,0.4500000000007276,40,False,True
left,-0.2331381182276447,-164.92665811587062,0.33665835411471323,0.5211970074812967,0.5211970074812967,POST,693,22427.09,0.27000000000043656,43,False,True
right,0.24178553591197316,82.2952706104302,0.17955112219451372,0.32917705735660846,0.32917705735660846,POST,694,22429.74,0.42999999999665306,64,False,True
left,-0.30587692489530294,-195.48057735078396,0.18952618453865336,0.27680798004987534,0.27680798004987534,POST,695,22434.89,0.2999999999992724,41,False,True
left,0.0671301438101961,27.799132162380253,0.8478802992518704,0.9177057356608479,0.9177057356608479,POST,696,22436.33,0.41999999999825377,40,False,False
right,-0.2323744927773563,-87.51791824711577,0.2543640897755611,0.30174563591022446,0.30174563591022446,POST,699,22439.42,0.42000000000189175,43,False,False
left,0.419938886992319,235.7647767959547,0.0399002493765586,0.09975062344139651,0.09975062344139651,POST,703,22450.62,0.3400000000001455,42,False,False
left,-0.23224702288552468,-167.64605626052048,0.36658354114713215,0.5336658354114713,0.5336658354114713,POST,704,22451.78,0.25,37,False,True
