template,wcorr,slope,p_circ,p_perm,max_p,epoch,event,t0,dur,n_active,significant,session
right,0.06384077606662174,33.197906039827174,0.9276807980049875,0.9376558603491272,0.9376558603491272,PRE,1773,9273.92,0.31999999999970896,21,False,Gatsby-08022013
right,-0.19931349632449263,-104.51604095091699,0.46384039900249374,0.5336658354114713,0.5336658354114713,PRE,1776,9275.55,0.25,16,False,Gatsby-08022013
left,-0.20699262608612945,-97.34219912836613,0.16209476309226933,0.29925187032418954,0.29925187032418954,PRE,1777,9286.9,0.32999999999992724,18,False,Gatsby-08022013
right,0.1640147673214092,45.362552750093975,0.23940149625935161,0.3491271820448878,0.3491271820448878,PRE,1786,9356.5,0.4099999999998545,19,False,Gatsby-08022013
right,-0.2786124160794014,-151.25566738795263,0.057356608478802994,0.20947630922693267,0.20947630922693267,PRE,1788,9364.3,0.27000000000043656,24,False,Gatsby-08022013
right,-0.22727478078343621,-119.0344325049874,0.16458852867830423,0.33915211970074816,0.33915211970074816,PRE,1794,9398.44,0.2999999999992724,17,False,Gatsby-08022013
right,0.166134097625831,68.5636537746248,0.22942643391521197,0.516209476309227,0.516209476309227,PRE,1797,9403.83,0.37000000000080036,24,False,Gatsby-08022013
left,0.1402209756226879,71.93197035721472,0.4937655860349127,0.6259351620947631,0.6259351620947631,PRE,1804,9417.79,0.3099999999994907,22,False,Gatsby-08022013
right,0.021532424019371613,11.92061707909718,0.972568578553616,0.9900249376558603,0.9900249376558603,PRE,1807,9421.04,0.3099999999994907,20,False,Gatsby-08022013
left,0.31659156212444284,201.17949311415475,0.04738154613466334,0.23940149625935161,0.23940149625935161,PRE,1811,9437.98,0.25,14,False,Gatsby-08022013
right,-0.24880610052138896,-120.87620904712169,0.08229426433915212,0.34413965087281795,0.34413965087281795,PRE,1819,9503.94,0.2899999999990541,17,False,Gatsby-08022013
right,-0.04044874811773722,-15.761798894413728,0.9276807980049875,0.9750623441396509,0.9750623441396509,PRE,1822,9518.83,0.37999999999919964,17,False,Gatsby-08022013
left,-0.0913509948129071,-41.53328768134312,0.6807980049875312,0.8179551122194514,0.8179551122194514,PRE,1830,9551.79,0.4099999999998545,19,False,Gatsby-08022013
left,0.21081577934467713,127.48289626337628,0.22194513715710723,0.47880299251870323,0.47880299251870323,PRE,1831,9558.16,0.3099999999994907,19,False,Gatsby-08022013
left,0.46234189805992587,261.1324194553371,0.0024937655860349127,0.0399002493765586,0.0399002493765586,PRE,1832,9572.27,0.27999999999883585,16,True,Gatsby-08022013
left,-0.32943194316313723,-212.49059817552111,0.034912718204488775,0.1770573566084788,0.1770573566084788,PRE,1839,9669.83,0.28000000000065484,22,False,Gatsby-08022013
right,-0.2161739170569282,-143.36072770033087,0.30673316708229426,0.5336658354114713,0.5336658354114713,PRE,1842,9690.27,0.2600000000002183,18,False,Gatsby-08022013
right,-0.21947595464090142,-107.8189864784553,0.22443890274314215,0.5187032418952618,0.5187032418952618,PRE,1846,9749.92,0.25,18,False,Gatsby-08022013
right,-0.11715953232374986,-51.24007916052318,0.5785536159600998,0.7206982543640897,0.7206982543640897,PRE,1854,9818.35,0.37999999999919964,23,False,Gatsby-08022013
left,-0.14352497610833292,-51.420791154253486,0.3940149625935162,0.516209476309227,0.516209476309227,PRE,1858,9837.94,0.4899999999997817,19,False,Gatsby-08022013
left,0.22743743573335098,152.6248599671479,0.19451371571072318,0.5261845386533666,0.5261845386533666,PRE,1871,9949.94,0.27999999999883585,20,False,Gatsby-08022013
left,0.08957527864267985,45.40998967153711,0.8129675810473815,0.885286783042394,0.885286783042394,PRE,1873,9975.53,0.2899999999990541,17,False,Gatsby-08022013
left,-0.2594282791042287,-144.16512410087932,0.1371571072319202,0.2942643391521197,0.2942643391521197,PRE,1879,10013.16,0.28000000000065484,17,False,Gatsby-08022013
right,0.2846775676081468,117.30209438548042,0.0024937655860349127,0.14962593516209477,0.14962593516209477,PRE,1883,10043.82,0.38000000000101863,18,False,Gatsby-08022013
left,-0.0357838710974264,-24.221020332856114,0.972568578553616,0.9800498753117207,0.9800498753117207,PRE,1891,10070.07,0.2600000000002183,21,False,Gatsby-08022013
left,0.4451273039669031,222.38497145237216,0.0024937655860349127,0.00997506234413965,0.00997506234413965,PRE,1894,10087.91,0.32999999999992724,19,True,Gatsby-08022013
right,0.21995035173272137,142.53024273002524,0.2892768079800499,0.5461346633416458,0.5461346633416458,PRE,1896,10091.74,0.28000000000065484,17,False,Gatsby-08022013
right,-0.520164963827358,-310.36592288791826,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,PRE,1903,10110.54,0.27999999999883585,22,True,Gatsby-08022013
right,0.17324467830286616,85.68582475236138,0.3316708229426434,0.5586034912718204,0.5586034912718204,PRE,1907,10122.64,0.2900000000008731,25,False,Gatsby-08022013
left,-0.13527069942731146,-99.9628656466573,0.543640897755611,0.8154613466334164,0.8154613466334164,PRE,1909,10126.04,0.25,14,False,Gatsby-08022013
right,0.4336436867883062,341.04942451628347,0.012468827930174564,0.1396508728179551,0.1396508728179551,PRE,1911,10128.05,0.25,15,False,Gatsby-08022013
left,-0.1845308882185047,-117.04159188334893,0.4513715710723192,0.5386533665835411,0.5386533665835411,PRE,1915,10151.42,0.2600000000002183,17,False,Gatsby-08022013
left,-0.12683363690199906,-58.23036673777731,0.38154613466334164,0.6633416458852868,0.6633416458852868,PRE,1928,10192.59,0.3600000000005821,15,False,Gatsby-08022013
right,0.2597299084588259,148.97736183045214,0.1546134663341646,0.35910224438902744,0.35910224438902744,PRE,1932,10199.83,0.25,20,False,Gatsby-08022013
right,-0.22528857220359674,-120.24268740686996,0.23940149625935161,0.4713216957605985,0.4713216957605985,PRE,1935,10216.46,0.2600000000002183,14,False,Gatsby-08022013
right,-0.19801268243646727,-105.10187071561468,0.4837905236907731,0.6109725685785536,0.6109725685785536,PRE,1938,10221.49,0.2600000000002183,17,False,Gatsby-08022013
right,0.21599484378175052,121.83438518924443,0.18204488778054864,0.47381546134663344,0.47381546134663344,PRE,1942,10237.69,0.25,16,False,Gatsby-08022013
right,0.06559755935180134,30.693389942384268,0.8753117206982544,0.9501246882793017,0.9501246882793017,PRE,1943,10242.55,0.28000000000065484,13,False,Gatsby-08022013
right,0.1338429551703249,51.072234330259874,0.3940149625935162,0.6334164588528678,0.6334164588528678,PRE,1958,10292.79,0.46999999999934516,25,False,Gatsby-08022013
right,0.023682595312740817,14.143938572266755,0.9850374064837906,0.9925187032418953,0.9925187032418953,PRE,1967,10334.65,0.27000000000043656,17,False,Gatsby-08022013
right,0.04857708095384514,30.132249249866263,0.9301745635910225,0.9576059850374065,0.9576059850374065,PRE,1968,10342.41,0.28000000000065484,23,False,Gatsby-08022013
left,0.019945433014853485,11.189828480695596,0.9850374064837906,0.9975062344139651,0.9975062344139651,PRE,1974,10367.84,0.2999999999992724,18,False,Gatsby-08022013
right,-0.197190052736111,-110.08927467714288,0.26683291770573564,0.5187032418952618,0.5187032418952618,PRE,1980,10385.42,0.27000000000043656,14,False,Gatsby-08022013
left,-0.1617413075015843,-64.09997129626989,0.3341645885286783,0.4912718204488778,0.4912718204488778,PRE,1982,10387.82,0.42000000000007276,14,False,Gatsby-08022013
left,0.11749532600746408,52.48163043392964,0.7107231920199502,0.5935162094763092,0.7107231920199502,PRE,1985,10392.17,0.3099999999994907,17,False,Gatsby-08022013
left,0.25739308101340314,166.4189040205497,0.17206982543640897,0.4089775561097257,0.4089775561097257,PRE,1988,10400.57,0.27000000000043656,17,False,Gatsby-08022013
right,0.16348756667698347,87.74966230751176,0.5486284289276808,0.6708229426433915,0.6708229426433915,PRE,1993,10407.99,0.3000000000010914,17,False,Gatsby-08022013
left,-0.13550751427302724,-63.41399229549576,0.5610972568578554,0.6807980049875312,0.6807980049875312,PRE,1998,10417.22,0.3500000000003638,18,False,Gatsby-08022013
left,0.20781747180167826,138.1263997495973,0.2967581047381546,0.6084788029925187,0.6084788029925187,PRE,1999,10418.43,0.25,22,False,Gatsby-08022013
left,-0.02638716634530946,-12.675470025939978,0.9825436408977556,0.9850374064837906,0.9850374064837906,PRE,2000,10420.49,0.3400000000001455,17,False,Gatsby-08022013
left,-0.07334632580357248,-52.885467937050294,0.8802992518703242,0.9301745635910225,0.9301745635910225,PRE,2002,10422.07,0.27000000000043656,18,False,Gatsby-08022013
right,0.25505947769055504,189.3418690835642,0.26184538653366585,0.5062344139650873,0.5062344139650873,PRE,2008,10472.07,0.25,24,False,Gatsby-08022013
right,0.10468324622992647,60.329209979896035,0.6633416458852868,0.8154613466334164,0.8154613466334164,PRE,2009,10475.05,0.3000000000010914,21,False,Gatsby-08022013
left,0.2861113417224243,141.3887870282442,0.029925187032418952,0.1396508728179551,0.1396508728179551,PRE,2022,10607.48,0.3500000000003638,17,False,Gatsby-08022013
left,-0.037991344593908585,-22.481899274647546,0.9501246882793017,0.9650872817955112,0.9650872817955112,PRE,2026,10628.71,0.2900000000008731,19,False,Gatsby-08022013
left,-0.2479461373981318,-160.73250419155872,0.19950124688279303,0.34413965087281795,0.34413965087281795,PRE,2032,10691.83,0.25,20,False,Gatsby-08022013
left,-0.05930561352121564,-41.76192975419939,0.9201995012468828,0.972568578553616,0.972568578553616,PRE,2034,10697.53,0.26999999999861757,16,False,Gatsby-08022013
left,0.17065719816697464,124.89308065572843,0.3117206982543641,0.6234413965087282,0.6234413965087282,PRE,2044,10899.54,0.25,14,False,Gatsby-08022013
left,-0.18129484642816288,-72.75722309418163,0.16209476309226933,0.4688279301745636,0.4688279301745636,PRE,2054,11019.92,0.3999999999996362,26,False,Gatsby-08022013
right,-0.14836588533248476,-55.73010757937583,0.2743142144638404,0.48129675810473815,0.48129675810473815,PRE,2058,11098.44,0.3500000000003638,19,False,Gatsby-08022013
right,0.08598682327180444,38.84993630004577,0.7630922693266833,0.8254364089775561,0.8254364089775561,PRE,2064,11200.91,0.31999999999970896,20,False,Gatsby-08022013
left,-0.13111407719137522,-64.16062875905033,0.44139650872817954,0.4763092269326683,0.4763092269326683,PRE,2066,11282.3,0.4000000000014552,8,False,Gatsby-08022013
right,-0.2012260748247618,-119.57695992977966,0.38154613466334164,0.5286783042394015,0.5286783042394015,PRE,2069,11328.84,0.25,17,False,Gatsby-08022013
right,0.052005578130535426,17.816186672506092,0.8104738154613467,0.9002493765586035,0.9002493765586035,PRE,2073,11417.99,0.46999999999934516,16,False,Gatsby-08022013
left,-0.38633811439400434,-179.9682614837379,0.0024937655860349127,0.02493765586034913,0.02493765586034913,PRE,2076,11480.48,0.38000000000101863,17,True,Gatsby-08022013
left,0.29220473133647407,192.3294235004782,0.06733167082294264,0.10473815461346633,0.10473815461346633,PRE,2089,11545.63,0.28000000000065484,11,False,Gatsby-08022013
right,-0.10666086284005187,-57.32993261821295,0.6882793017456359,0.8553615960099751,0.8553615960099751,PRE,2091,11548.74,0.25,16,False,Gatsby-08022013
right,-0.1751949857832875,-60.850565157277565,0.17206982543640897,0.36159600997506236,0.36159600997506236,PRE,2093,11574.05,0.5,25,False,Gatsby-08022013
right,0.15478325277529026,74.63443777644291,0.46384039900249374,0.7007481296758105,0.7007481296758105,PRE,2097,11595.13,0.3000000000010914,20,False,Gatsby-08022013
left,0.07856211496372768,61.30858272312294,0.885286783042394,0.9276807980049875,0.9276807980049875,PRE,2098,11600.3,0.2600000000002183,19,False,Gatsby-08022013
left,-0.18952848899132227,-129.64047886341254,0.4389027431421446,0.571072319201995,0.571072319201995,PRE,2100,11614.29,0.26999999999861757,17,False,Gatsby-08022013
right,-0.2736998663403402,-130.93892615874546,0.04239401496259352,0.24189526184538654,0.24189526184538654,PRE,2102,11628.41,0.32999999999992724,17,False,Gatsby-08022013
left,0.12757401762996765,50.59572983173022,0.3790523690773067,0.6159600997506235,0.6159600997506235,PRE,2104,11650.27,0.4899999999997817,25,False,Gatsby-08022013
right,0.19835492507544322,86.6273721469096,0.17206982543640897,0.2743142144638404,0.2743142144638404,PRE,2112,11686.73,0.37000000000080036,22,False,Gatsby-08022013
left,0.147439464947381,121.60112490163867,0.5461346633416458,0.7007481296758105,0.7007481296758105,PRE,2120,11856.37,0.25,23,False,Gatsby-08022013
left,0.3789378719346386,229.60113442268414,0.017456359102244388,0.06982543640897755,0.06982543640897755,PRE,2133,12134.13,0.3100000000013097,18,False,Gatsby-08022013
left,0.37092617107585296,156.27184822788146,0.007481296758104738,0.0199501246882793,0.0199501246882793,PRE,2134,12139.69,0.4099999999998545,21,True,Gatsby-08022013
left,-0.1676502223189893,-105.24146382258336,0.513715710723192,0.6483790523690773,0.6483790523690773,PRE,2135,12140.9,0.28000000000065484,21,False,Gatsby-08022013
right,0.29533482764694163,84.82659040837201,0.012468827930174564,0.04987531172069826,0.04987531172069826,PRE,2139,12153.54,0.5,22,True,Gatsby-08022013
left,-0.028889836442238,-9.173561728249398,0.9376558603491272,0.9501246882793017,0.9501246882793017,PRE,2140,12154.11,0.46999999999934516,19,False,Gatsby-08022013
right,0.29204823075181047,118.86984805489729,0.02493765586034913,0.1172069825436409,0.1172069825436409,PRE,2142,12161.19,0.43000000000029104,23,False,Gatsby-08022013
left,-0.3572286570402511,-143.70251946569013,0.0024937655860349127,0.0399002493765586,0.0399002493765586,PRE,2148,12187.74,0.4400000000005093,27,True,Gatsby-08022013
left,-0.15254404167078683,-95.02739062411557,0.47880299251870323,0.6109725685785536,0.6109725685785536,PRE,2154,12200.38,0.3000000000010914,20,False,Gatsby-08022013
right,0.4054646120102,229.73930884089413,0.007481296758104738,0.08728179551122195,0.08728179551122195,PRE,2157,12207.66,0.2900000000008731,20,False,Gatsby-08022013
right,-0.14052157978964955,-58.12021831798687,0.6234413965087282,0.6633416458852868,0.6633416458852868,PRE,2160,12213.84,0.3600000000005821,23,False,Gatsby-08022013
right,-0.18884749448257476,-73.73558856123829,0.22693266832917705,0.26932668329177056,0.26932668329177056,PRE,2163,12221.64,0.37000000000080036,20,False,Gatsby-08022013
right,0.17520625990624644,96.1733401823527,0.3566084788029925,0.6159600997506235,0.6159600997506235,PRE,2167,12231.85,0.3099999999994907,17,False,Gatsby-08022013
right,-0.3458538395383981,-193.2847117138032,0.057356608478802994,0.06733167082294264,0.06733167082294264,PRE,2168,12235.55,0.3000000000010914,18,False,Gatsby-08022013
left,0.027842494919239062,15.036187752128644,0.9775561097256857,0.9775561097256857,0.9775561097256857,PRE,2181,12274.57,0.3000000000010914,16,False,Gatsby-08022013
left,0.14033507593449976,75.97701504627096,0.5411471321695761,0.6084788029925187,0.6084788029925187,PRE,2182,12280.67,0.3099999999994907,19,False,Gatsby-08022013
left,-0.04137935836750639,-26.866923514588965,0.9551122194513716,0.9750623441396509,0.9750623441396509,PRE,2186,12290.67,0.25,15,False,Gatsby-08022013
right,-0.14621213319912432,-55.559024823676516,0.4239401496259352,0.5635910224438903,0.5635910224438903,PRE,2189,12297.76,0.43000000000029104,26,False,Gatsby-08022013
left,0.05904559735022604,26.00206534704865,0.8329177057356608,0.9201995012468828,0.9201995012468828,PRE,2190,12299.7,0.42999999999847205,28,False,Gatsby-08022013
left,0.16885014953348812,94.51630414685948,0.4239401496259352,0.5760598503740648,0.5760598503740648,PRE,2193,12308.21,0.3100000000013097,12,False,Gatsby-08022013
