start,stop,peak_t,peak_z,duration,peak_amp,peak_freq,state,epoch,session,r,slope,direction,p_column,p_placefield,p_timebin,significant,n_bins
9704.7704,9704.8224,9704.7928,11.504426956176758,0.052,0.00033911297214217484,157.58298872852623,Non-REM,PRE,Achilles_10252013,-0.2739330548409714,-2.866901775296202,left,0.7524950099800399,0.7125748502994012,0.6047904191616766,False,5
9704.988,9705.0424,9705.0248,5.855573654174805,0.0544,0.00026760806213133037,162.08487540462775,Non-REM,PRE,Achilles_10252013,-0.7480971688222774,-16.644826944338682,right,0.06786427145708583,0.14770459081836326,0.10778443113772455,False,5
9705.7488,9705.808,9705.7752,6.241678714752197,0.0592,0.0002086680178763345,149.34902760426513,Non-REM,PRE,Achilles_10252013,-0.431639506887634,-6.922236355935946,left,0.281437125748503,0.5888223552894212,0.40119760479041916,False,5
9727.7976,9727.8488,9727.8272,5.6995954513549805,0.0512,0.00021700967045035213,172.53199087998374,Non-REM,PRE,Achilles_10252013,-0.36378640212537866,-8.026937548209755,left,0.44510978043912175,0.688622754491018,0.6467065868263473,False,5
9729.3928,9729.4736,9729.428,15.064223289489746,0.0808,0.00044563287519849837,154.32612971112167,Non-REM,PRE,Achilles_10252013,-0.3350870529009727,-5.722444753419736,right,0.47704590818363274,0.6946107784431138,0.4231536926147705,False,6
9732.2312,9732.2856,9732.2584,9.416327476501465,0.0544,0.00028381901211105287,156.34977758183226,Non-REM,PRE,Achilles_10252013,0.43234402503188096,8.959160422731825,left,0.38922155688622756,0.4031936127744511,0.6986027944111777,False,5
9736.9528,9737.0112,9736.9768,9.360572814941406,0.0584,0.00026267278008162975,171.4871452074937,Non-REM,PRE,Achilles_10252013,-0.3040592492114299,-6.4259425904084475,right,0.6227544910179641,0.7245508982035929,0.6207584830339321,False,5
9755.0912,9755.2184,9755.1816,9.405193328857422,0.1272,0.0003397978434804827,152.33428470519232,Non-REM,PRE,Achilles_10252013,-0.6861876381785146,-8.193968399801166,right,0.001996007984031936,0.06187624750499002,0.021956087824351298,False,8
10045.204,10045.3064,10045.2296,11.42481517791748,0.1024,0.0003363245923537761,175.46550324567318,Non-REM,PRE,Achilles_10252013,-0.07684888233389547,-1.0690170594876343,right,0.9560878243512974,0.9780439121756487,0.906187624750499,False,7
10049.6616,10049.7408,10049.6848,10.385217666625977,0.0792,0.00032203528098762035,167.19578627177796,Non-REM,PRE,Achilles_10252013,0.30286486577490185,4.630616278361626,left,0.4590818363273453,0.5169660678642715,0.5748502994011976,False,6
10057.1696,10057.2312,10057.2064,10.031499862670898,0.0616,0.00035324358032085,177.58220918876174,Non-REM,PRE,Achilles_10252013,-0.7331481396719545,-11.935043106793296,right,0.029940119760479042,0.07984031936127745,0.0718562874251497,False,5
10069.9384,10070.0432,10069.964,9.814560890197754,0.1048,0.0002885631110984832,159.95276682813395,Non-REM,PRE,Achilles_10252013,-0.46851977143515106,-6.822528307729603,right,0.21157684630738524,0.4930139720558882,0.35528942115768464,False,7
10083.0144,10083.0688,10083.0416,11.792972564697266,0.0544,0.0003471474628895521,156.0268941888953,Non-REM,PRE,Achilles_10252013,0.3656922153198423,7.299213164179036,left,0.249500998003992,0.5149700598802395,0.6786427145708582,False,5
10097.8816,10098.0216,10097.9104,14.263396263122559,0.14,0.0003671650483738631,159.36955914100758,Non-REM,PRE,Achilles_10252013,-0.13662134998350425,-1.399371689374158,left,0.8542914171656687,0.8922155688622755,0.8842315369261478,False,9
10109.448,10109.6224,10109.5912,10.04244613647461,0.1744,0.0003161843924317509,151.03894422496282,Non-REM,PRE,Achilles_10252013,0.02070845910330489,0.20611554078396094,right,0.9920159680638723,0.9940119760479041,1.0,False,11
10113.8056,10113.9216,10113.8336,5.973633289337158,0.116,0.00021057407138869166,141.27182009776016,Non-REM,PRE,Achilles_10252013,0.20500280485186503,2.483480173214032,right,0.6966067864271457,0.7145708582834331,0.7305389221556886,False,8
10114.2104,10114.2632,10114.2344,6.715214252471924,0.0528,0.0002032748598139733,151.41693909105894,Non-REM,PRE,Achilles_10252013,-0.12048689234213047,-2.3060226018444383,left,0.5249500998003992,0.7664670658682635,0.8562874251497006,False,5
10124.844,10124.9064,10124.8808,9.911388397216797,0.0624,0.0002861667308025062,146.17749125961012,Non-REM,PRE,Achilles_10252013,0.608258706765138,9.724168243137958,left,0.14570858283433133,0.281437125748503,0.25948103792415167,False,5
10155.7536,10155.804,10155.7736,5.99445915222168,0.0504,0.00019809024524874985,142.94539987372792,Non-REM,PRE,Achilles_10252013,0.316787443309856,6.206398565714859,right,0.5449101796407185,0.5329341317365269,0.8223552894211577,False,5
10165.676,10165.7376,10165.6976,7.365297317504883,0.0616,0.0002589846553746611,165.64891756182544,Non-REM,PRE,Achilles_10252013,-0.20602940569920586,-2.2861263520371575,left,0.7644710578842315,0.8682634730538922,0.8043912175648703,False,5
10176.4176,10176.5736,10176.4344,6.41695499420166,0.156,0.0002641374012455344,157.98497140928532,Non-REM,PRE,Achilles_10252013,0.30681190118883694,3.0894096010693812,left,0.3153692614770459,0.5588822355289421,0.4870259481037924,False,10
10183.5632,10183.6136,10183.5864,11.511316299438477,0.0504,0.0003570262633729726,160.1367624154564,Non-REM,PRE,Achilles_10252013,0.5451069086853817,10.013271574320479,right,0.29141716566866266,0.3972055888223553,0.3812375249500998,False,5
10184.232,10184.4024,10184.264,10.052690505981445,0.1704,0.00032072170870378613,159.16394456044475,Non-REM,PRE,Achilles_10252013,0.3528160658070325,2.851666707644013,right,0.22954091816367264,0.2834331337325349,0.4590818363273453,False,11
10190.3904,10190.4456,10190.42,6.781409740447998,0.0552,0.00023348613467533141,155.32992489393752,Non-REM,PRE,Achilles_10252013,0.3170305558495705,5.715469919792269,right,0.2934131736526946,0.49700598802395207,0.6427145708582834,False,5
10190.7416,10190.8152,10190.784,6.638626575469971,0.0736,0.0001984520786209032,150.07301271943058,Non-REM,PRE,Achilles_10252013,-0.4419400623476649,-7.54008670628091,left,0.19161676646706588,0.3532934131736527,0.4171656686626746,False,6
10202.1344,10202.192,10202.1656,10.094958305358887,0.0576,0.00033097146661020815,153.92111626677803,Non-REM,PRE,Achilles_10252013,0.433921224581853,7.5021961453467085,left,0.27345309381237526,0.5089820359281437,0.2934131736526946,False,5
10223.8312,10223.8896,10223.8608,10.161901473999023,0.0584,0.0003118047025054693,150.9647928160906,Non-REM,PRE,Achilles_10252013,0.5946710614328753,7.917677574499526,left,0.07584830339321358,0.11976047904191617,0.20958083832335328,False,5
10246.3616,10246.488,10246.4584,13.29234504699707,0.1264,0.00039573395042680204,147.93159705518656,Non-REM,PRE,Achilles_10252013,-0.41317975292218295,-4.755702803354951,left,0.07584830339321358,0.3592814371257485,0.21357285429141717,False,8
10256.388,10256.444,10256.412,5.677572250366211,0.056,0.00018309123697690666,149.34599435724692,Non-REM,PRE,Achilles_10252013,-0.6652670249984147,-9.967362443159216,left,0.04790419161676647,0.12375249500998003,0.14770459081836326,False,5
10263.8072,10263.8736,10263.8336,12.846738815307617,0.0664,0.00035392455174587667,157.8545025509362,Non-REM,PRE,Achilles_10252013,0.8008517492370826,8.988979030419026,right,0.007984031936127744,0.043912175648702596,0.0499001996007984,True,5
10270.9472,10271.1152,10270.9704,11.480213165283203,0.168,0.00034162821248173714,158.89070265743538,Non-REM,PRE,Achilles_10252013,0.2545826654228067,2.588933895979662,right,0.6007984031936128,0.6786427145708582,0.6586826347305389,False,10
10276.5272,10276.5896,10276.5592,9.322236061096191,0.0624,0.00028760579880326986,157.36412542799204,Non-REM,PRE,Achilles_10252013,-0.5585265617357912,-6.483939769309322,left,0.06986027944111776,0.11776447105788423,0.2554890219560878,False,5
10282.3376,10282.4176,10282.3728,13.24581241607666,0.08,0.0003632541047409177,153.6688604830144,Non-REM,PRE,Achilles_10252013,0.7697644210378239,9.983836139343586,right,0.00998003992015968,0.07385229540918163,0.02594810379241517,False,6
10284.9144,10284.9672,10284.9368,9.368700981140137,0.0528,0.00028902359190396965,173.56861771532436,Non-REM,PRE,Achilles_10252013,0.16191585593548574,2.465995289195857,left,0.7365269461077845,0.8403193612774451,0.7884231536926147,False,5
10285.3632,10285.4344,10285.3784,5.332862377166748,0.0712,0.0001811790862120688,168.92726675856932,Non-REM,PRE,Achilles_10252013,-0.18684495163806908,-2.1149373615708527,left,0.7924151696606786,0.8323353293413174,0.8423153692614771,False,6
10288.2912,10288.348,10288.3152,10.917978286743164,0.0568,0.00029710258240811527,169.26698397663017,Non-REM,PRE,Achilles_10252013,0.6216265560071619,12.051845596497914,left,0.00998003992015968,0.17165668662674652,0.21357285429141717,False,5
10305.3696,10305.4576,10305.392,10.708691596984863,0.088,0.00033912432263605297,155.37031754940392,Non-REM,PRE,Achilles_10252013,-0.14704845583527573,-1.5379682342135443,left,0.8922155688622755,0.9101796407185628,0.9141716566866267,False,6
10306.4792,10306.5584,10306.5168,10.398731231689453,0.0792,0.00033117891871370375,152.60777936308287,Non-REM,PRE,Achilles_10252013,0.6866425484445244,7.910671843839303,right,0.001996007984031936,0.0499001996007984,0.043912175648702596,True,6
10317.1344,10317.188,10317.1576,7.0523481369018555,0.0536,0.00021148144151084125,157.13012553261228,Non-REM,PRE,Achilles_10252013,-0.5192440143703057,-8.43033123519425,left,0.03792415169660679,0.1217564870259481,0.27345309381237526,False,5
10321.3264,10321.3768,10321.3424,7.938311576843262,0.0504,0.0003049704246222973,173.98401688690967,Non-REM,PRE,Achilles_10252013,0.25284884615032516,3.123842463162252,right,0.2954091816367265,0.41916167664670656,0.7385229540918163,False,5
10322.872,10322.9864,10322.9608,7.96228551864624,0.1144,0.0002453741035424173,159.74235469583732,Non-REM,PRE,Achilles_10252013,0.23304884705883358,1.7746190341707104,left,0.5588822355289421,0.6926147704590818,0.6666666666666666,False,8
10323.0224,10323.0896,10323.0424,6.384562015533447,0.0672,0.00023977192176971585,147.9008273815228,Non-REM,PRE,Achilles_10252013,0.5280208218239943,5.801833827023389,left,0.22355289421157684,0.4351297405189621,0.15169660678642716,False,5
10323.3864,10323.4384,10323.412,10.000036239624023,0.052,0.00028798915445804596,163.95861177438744,Non-REM,PRE,Achilles_10252013,0.09219140679523391,1.7763429125498527,right,0.9241516966067864,0.9800399201596807,0.9840319361277445,False,5
10324.1128,10324.168,10324.1336,11.582148551940918,0.0552,0.0003601625212468207,169.90751659165605,Non-REM,PRE,Achilles_10252013,0.6276200901054085,9.68899428550263,left,0.1497005988023952,0.2714570858283433,0.10978043912175649,False,5
10329.5016,10329.5776,10329.5184,5.0056939125061035,0.076,0.00017237188876606524,153.18913130926597,Non-REM,PRE,Achilles_10252013,0.18770020126600354,2.4664079135302877,left,0.7305389221556886,0.7425149700598802,0.6866267465069861,False,6
10331.3488,10331.4384,10331.3952,13.465536117553711,0.0896,0.0003743343404494226,162.92422563664869,Non-REM,PRE,Achilles_10252013,0.4092455679567292,7.178831873363505,left,0.25349301397205587,0.34930139720558884,0.46706586826347307,False,6
10341.304,10341.4312,10341.3384,9.553544044494629,0.1272,0.0002944883890450001,146.31019371415084,Non-REM,PRE,Achilles_10252013,-0.3512762723971307,-4.409505163866204,right,0.40119760479041916,0.47704590818363274,0.36327345309381237,False,8
10345.7344,10345.7904,10345.76,7.030271053314209,0.056,0.000268053263425827,177.49943341151533,Non-REM,PRE,Achilles_10252013,0.5336137068455054,7.104166604291918,left,0.08782435129740519,0.07784431137724551,0.16367265469061876,False,5
10345.864,10345.9376,10345.8976,11.109452247619629,0.0736,0.0003047361096832901,156.5038225377766,Non-REM,PRE,Achilles_10252013,-0.05734629669227447,-0.8725365130582869,right,0.9680638722554891,0.9860279441117764,0.9800399201596807,False,6
10346.8032,10346.8536,10346.8232,7.698118686676025,0.0504,0.0002428856969345361,175.42026357676352,Non-REM,PRE,Achilles_10252013,-0.31811379837700043,-4.953620446957161,right,0.15169660678642716,0.5608782435129741,0.6586826347305389,False,5
10363.4152,10363.5896,10363.4384,8.877947807312012,0.1744,0.00031675753416493535,159.93924198313704,Non-REM,PRE,Achilles_10252013,-0.30788717175907016,-2.0554967399868964,left,0.2694610778443114,0.5489021956087824,0.4471057884231537,False,11
10363.7448,10363.7952,10363.7752,5.451752185821533,0.0504,0.0001764508051564917,162.36270367387033,Non-REM,PRE,Achilles_10252013,0.19945684138219513,2.6824445643426778,left,0.6027944111776448,0.8682634730538922,0.874251497005988,False,5
10372.06,10372.112,10372.0848,10.717914581298828,0.052,0.000359849858796224,158.23783651070386,Non-REM,PRE,Achilles_10252013,-0.29481172378561876,-4.187927286874338,left,0.7085828343313373,0.6227544910179641,0.6766467065868264,False,5
10375.1936,10375.2528,10375.2168,7.942905426025391,0.0592,0.00022801152954343706,143.79710603702515,Non-REM,PRE,Achilles_10252013,-0.1484251441491547,-2.7122401862409578,right,0.8183632734530938,0.8762475049900199,0.9141716566866267,False,5
10382.2896,10382.3448,10382.3264,5.5309953689575195,0.0552,0.00017045915592461824,150.9509801499916,Non-REM,PRE,Achilles_10252013,0.5635676028705146,8.499665295728043,right,0.03992015968063872,0.2834331337325349,0.19760479041916168,False,5
10383.6072,10383.6584,10383.6272,10.116911888122559,0.0512,0.00034902564948424697,163.2012352309966,Non-REM,PRE,Achilles_10252013,-0.06425387744232267,-1.128651072418226,right,0.9680638722554891,0.9900199600798403,0.9760479041916168,False,5
10383.9512,10384.0072,10383.9784,9.395739555358887,0.056,0.00027000100817531347,154.78617232981256,Non-REM,PRE,Achilles_10252013,0.3660049034180815,5.475470287960167,left,0.2834331337325349,0.6487025948103793,0.5149700598802395,False,5
10384.6984,10384.8184,10384.7704,7.764084339141846,0.12,0.0002674856223165989,146.13925430351068,Non-REM,PRE,Achilles_10252013,0.30097813824089187,2.3898161222864047,left,0.3912175648702595,0.5249500998003992,0.5129740518962076,False,8
10396.696,10396.752,10396.7208,9.386241912841797,0.056,0.0002698973403312266,156.88519942627357,Non-REM,PRE,Achilles_10252013,0.18797049333148078,3.97321121343476,left,0.7644710578842315,0.8642714570858283,0.9540918163672655,False,5
10397.6552,10397.852,10397.7488,7.585256099700928,0.1968,0.0002582710876595229,149.07065348047416,Non-REM,PRE,Achilles_10252013,-0.058521132712954414,-0.4129708214493825,right,0.9261477045908184,0.9580838323353293,0.9500998003992016,False,12
10399.448,10399.5648,10399.476,9.50744342803955,0.1168,0.0003049882361665368,153.73198276446448,Non-REM,PRE,Achilles_10252013,0.5336083127972983,5.274947105154243,right,0.11976047904191617,0.21357285429141717,0.22355289421157684,False,8
10401.1032,10401.176,10401.1416,6.281585216522217,0.0728,0.0002136948169209063,152.90971591336987,Non-REM,PRE,Achilles_10252013,0.4881376216692346,7.261533329283245,right,0.2055888223552894,0.26746506986027946,0.3872255489021956,False,6
10401.328,10401.3904,10401.3568,6.200762748718262,0.0624,0.0002085537853417918,147.7474712605087,Non-REM,PRE,Achilles_10252013,-0.11309461582275959,-1.7314359158998143,left,0.9041916167664671,0.9660678642714571,0.9640718562874252,False,5
10401.5192,10401.5768,10401.5448,7.376558303833008,0.0576,0.00026378227630630136,148.00697111951413,Non-REM,PRE,Achilles_10252013,-0.46593298880681017,-7.356336161278667,left,0.03792415169660679,0.4251497005988024,0.29141716566866266,False,5
10419.9832,10420.04,10420.0104,14.756525039672852,0.0568,0.00039719432243146,155.06076201434226,Non-REM,PRE,Achilles_10252013,0.7155959553576932,16.536658331198673,left,0.08782435129740519,0.05788423153692615,0.10379241516966067,False,5
10432.0152,10432.0896,10432.048,11.24217700958252,0.0744,0.0003556658630259335,156.0028669238032,Non-REM,PRE,Achilles_10252013,-0.6852276262827754,-11.046169664559807,right,0.03992015968063872,0.16367265469061876,0.0718562874251497,False,6
10446.7568,10446.8376,10446.7984,7.912407398223877,0.0808,0.00022107457334641367,142.69924739127276,Non-REM,PRE,Achilles_10252013,-0.3680238769685099,-6.478510534538025,right,0.4471057884231537,0.5828343313373253,0.4630738522954092,False,6
10454.5576,10454.724,10454.6888,9.29398250579834,0.1664,0.0002928194007836282,150.11970036865262,Non-REM,PRE,Achilles_10252013,0.5413387424175593,5.902717707712037,left,0.021956087824351298,0.06387225548902195,0.1377245508982036,False,10
10460.6048,10460.7544,10460.7216,9.199673652648926,0.1496,0.0002587670460343361,145.6390111227072,Non-REM,PRE,Achilles_10252013,-0.34696306100922353,-3.0961117206397177,right,0.09381237524950099,0.4431137724550898,0.2435129740518962,False,9
10466.6832,10466.736,10466.712,5.127297401428223,0.0528,0.00019559584325179458,149.50139625200012,Non-REM,PRE,Achilles_10252013,0.5005067727355804,7.249181097531025,left,0.06786427145708583,0.3772455089820359,0.44510978043912175,False,5
10467.4088,10467.4672,10467.4368,10.123003959655762,0.0584,0.0003452704113442451,149.4851141912241,Non-REM,PRE,Achilles_10252013,0.3681143994971809,6.297993096447925,left,0.2694610778443114,0.500998003992016,0.4171656686626746,False,5
10467.652,10467.708,10467.6752,11.132222175598145,0.056,0.0003237620694562793,153.90806853053627,Non-REM,PRE,Achilles_10252013,-0.5666252446896165,-7.729910450422185,right,0.10778443113772455,0.30538922155688625,0.06986027944111776,False,5
10467.756,10467.8168,10467.7784,11.37772274017334,0.0608,0.0003832717484328896,155.1198000943358,Non-REM,PRE,Achilles_10252013,-0.3112278375174573,-4.612033709570524,left,0.4251497005988024,0.6227544910179641,0.7504990019960079,False,5
10468.1792,10468.252,10468.2088,11.020907402038574,0.0728,0.0002842402027454227,151.10320706084286,Non-REM,PRE,Achilles_10252013,-0.3764494113212833,-4.012390460256046,right,0.5369261477045908,0.564870259481038,0.49700598802395207,False,6
10468.544,10468.6168,10468.5744,10.510313987731934,0.0728,0.0003282352990936488,149.02097314862385,Non-REM,PRE,Achilles_10252013,-0.10128687421240934,-1.1703278636759091,left,0.8363273453093812,0.9221556886227545,0.9401197604790419,False,6
10469.5272,10469.608,10469.5672,13.312274932861328,0.0808,0.00034400876029394567,150.13235740222692,Non-REM,PRE,Achilles_10252013,-0.6833261955492055,-12.618449292191187,left,0.001996007984031936,0.13972055888223553,0.1437125748502994,False,6
10470.9784,10471.0536,10471.0032,7.592214107513428,0.0752,0.0002563279413152486,173.26562425926187,Non-REM,PRE,Achilles_10252013,-0.2905610643405,-3.1786167653377633,left,0.5129740518962076,0.6966067864271457,0.6666666666666666,False,6
10472.9368,10473.0744,10472.9544,5.56556510925293,0.1376,0.00017147893959190696,158.0687387113286,Non-REM,PRE,Achilles_10252013,0.19207196191033207,1.8639937472015453,right,0.6327345309381237,0.782435129740519,0.6586826347305389,False,9
10489.2664,10489.356,10489.332,8.829632759094238,0.0896,0.00030417193192988634,151.6594845406359,Non-REM,PRE,Achilles_10252013,-0.2542353787923218,-3.487275838577555,left,0.41317365269461076,0.7085828343313373,0.5728542914171657,False,6
10495.1688,10495.2416,10495.2,10.632109642028809,0.0728,0.0002767943078652024,149.52015179941645,Non-REM,PRE,Achilles_10252013,0.39720875740196154,6.452358332273116,right,0.2694610778443114,0.34930139720558884,0.45109780439121755,False,6
10501.0952,10501.2352,10501.116,6.2893805503845215,0.14,0.00021363199630286545,160.80697115651722,Non-REM,PRE,Achilles_10252013,-0.2732244760234277,-2.652901315398425,right,0.4031936127744511,0.49101796407185627,0.5409181636726547,False,9
10510.8968,10510.9568,10510.9296,9.005328178405762,0.06,0.00026326070656068623,155.49811954315274,Non-REM,PRE,Achilles_10252013,-0.0666683756801863,-1.1199566416163809,right,0.9500998003992016,0.9760479041916168,0.9520958083832335,False,5
10513.0672,10513.1488,10513.1176,8.257635116577148,0.0816,0.0002545441093388945,144.1033377427918,Non-REM,PRE,Achilles_10252013,-0.28280447717430185,-4.317086868032176,left,0.47105788423153694,0.6087824351297405,0.6087824351297405,False,6
10513.296,10513.3512,10513.324,10.339530944824219,0.0552,0.0002779930073302239,166.6697775472644,Non-REM,PRE,Achilles_10252013,0.5280110238583933,10.636827124928994,left,0.08582834331337326,0.16167664670658682,0.21756487025948104,False,5
10520.0744,10520.192,10520.1432,5.431855201721191,0.1176,0.00020790123380720615,159.11970585409648,Non-REM,PRE,Achilles_10252013,-0.2820387330477453,-2.646752101553868,left,0.4810379241516966,0.6367265469061876,0.6846307385229541,False,8
10527.5584,10527.6096,10527.5816,6.273092746734619,0.0512,0.00023360433988273144,158.0362880895398,Non-REM,PRE,Achilles_10252013,0.8282064599500648,13.597996005307703,right,0.011976047904191617,0.05389221556886228,0.09580838323353294,False,5
10539.0568,10539.1736,10539.116,5.999096393585205,0.1168,0.00018731264572124928,150.41797985446365,Non-REM,PRE,Achilles_10252013,-0.1526228551291859,-1.5584425920528455,right,0.7245508982035929,0.780439121756487,0.8522954091816367,False,8
10539.7784,10539.8312,10539.8072,5.658505916595459,0.0528,0.00020242763275746256,146.19102898295654,Non-REM,PRE,Achilles_10252013,-0.3423010600566413,-6.947006909278238,left,0.30538922155688625,0.5748502994011976,0.6107784431137725,False,5
10539.9304,10539.984,10539.9576,10.655981063842773,0.0536,0.0002980190620291978,151.63506947987185,Non-REM,PRE,Achilles_10252013,0.17071941887758002,2.695442646024981,right,0.810379241516966,0.9181636726546906,0.8562874251497006,False,5
10540.3296,10540.3976,10540.3624,12.578595161437988,0.068,0.0003444898466113955,156.80573055839818,Non-REM,PRE,Achilles_10252013,-0.4491703042654313,-7.305697524479813,right,0.4171656686626746,0.5568862275449101,0.2954091816367265,False,5
10559.3344,10559.3888,10559.356,6.702554702758789,0.0544,0.00018752702453639358,163.82422933751658,Non-REM,PRE,Achilles_10252013,0.7008986899368334,9.283883109901868,left,0.003992015968063872,0.033932135728542916,0.07385229540918163,False,5
10559.8192,10559.8816,10559.8448,8.766297340393066,0.0624,0.0002536162210162729,149.53782539036965,Non-REM,PRE,Achilles_10252013,-0.39514998532715606,-5.609237869661853,left,0.14770459081836326,0.40119760479041916,0.04590818363273453,False,5
10560.8904,10560.9616,10560.9376,8.02697467803955,0.0712,0.00023239213624037802,151.65733376005295,Non-REM,PRE,Achilles_10252013,-0.1655066482371122,-2.172059602877261,right,0.874251497005988,0.9001996007984032,0.8562874251497006,False,6
10561.0096,10561.0648,10561.0296,11.919938087463379,0.0552,0.00042240149923600256,170.5337917461701,Non-REM,PRE,Achilles_10252013,0.7722263997745112,11.434162175391782,right,0.001996007984031936,0.001996007984031936,0.005988023952095809,True,5
10564.836,10564.8896,10564.8584,10.290651321411133,0.0536,0.00036959300632588565,165.35745391122208,Non-REM,PRE,Achilles_10252013,0.4917164989506797,7.241767495380474,right,0.001996007984031936,0.2315369261477046,0.09580838323353294,False,5
10568.7784,10568.8344,10568.8032,5.6341729164123535,0.056,0.00018793954222928733,149.30819035776395,Non-REM,PRE,Achilles_10252013,0.2624242691769817,5.2328964210722795,right,0.6986027944111777,0.780439121756487,0.8343313373253493,False,5
10573.748,10573.8208,10573.7648,8.60512638092041,0.0728,0.000345088163157925,160.48670441288954,Non-REM,PRE,Achilles_10252013,0.35109865425448084,4.319070814950704,right,0.46706586826347307,0.5289421157684631,0.49500998003992014,False,6
10576.5048,10576.56,10576.5296,9.920629501342773,0.0552,0.00027355775819160044,152.9410594199574,Non-REM,PRE,Achilles_10252013,0.3568356149281718,7.392270884008646,left,0.5768463073852296,0.6946107784431138,0.5688622754491018,False,5
10576.9584,10577.0312,10577.0032,8.312824249267578,0.0728,0.00024832968483678997,150.08530677178555,Non-REM,PRE,Achilles_10252013,0.8030823388971908,10.336047295266432,right,0.001996007984031936,0.001996007984031936,0.017964071856287425,True,6
10598.0424,10598.1024,10598.072,6.5240654945373535,0.06,0.00023434721515513957,148.66990074667365,Non-REM,PRE,Achilles_10252013,0.23656385419161827,4.085248300601965,right,0.3852295409181637,0.8223552894211577,0.6846307385229541,False,5
10604.1384,10604.204,10604.1616,9.797316551208496,0.0656,0.0002984363818541169,142.94992114310472,Non-REM,PRE,Achilles_10252013,-0.23400903081035412,-2.214821284270843,right,0.7964071856287425,0.8363273453093812,0.5748502994011976,False,5
10605.3264,10605.3776,10605.352,8.527730941772461,0.0512,0.0002643509360495955,166.4250746844141,Non-REM,PRE,Achilles_10252013,0.7735211005998869,10.028444663154861,left,0.007984031936127744,0.021956087824351298,0.07385229540918163,False,5
10606.9608,10607.0352,10606.984,8.008584022521973,0.0744,0.00029080617241561413,145.64988833575654,Non-REM,PRE,Achilles_10252013,0.10735660947998743,1.4659117998167592,left,0.9441117764471058,0.9540918163672655,0.9660678642714571,False,6
10612.9248,10612.9816,10612.9512,11.562718391418457,0.0568,0.00031492943526245654,164.84423854221336,Non-REM,PRE,Achilles_10252013,-0.283302552298996,-4.451125226504567,right,0.6467065868263473,0.8163672654690619,0.6666666666666666,False,5
10615.0608,10615.1608,10615.1256,14.936578750610352,0.1,0.0004131414752919227,147.78612588339567,Non-REM,PRE,Achilles_10252013,-0.4768130566868213,-5.706943646596647,left,0.20758483033932135,0.35728542914171657,0.1596806387225549,False,7
10628.0776,10628.1424,10628.1168,7.149497985839844,0.0648,0.00022678615641780198,146.13886446417158,Non-REM,PRE,Achilles_10252013,0.7359985789219636,16.28084233106969,right,0.031936127744510975,0.08582834331337326,0.1217564870259481,False,5
10649.8824,10649.9488,10649.9096,11.727574348449707,0.0664,0.0003388825280126184,147.8935594676206,Non-REM,PRE,Achilles_10252013,0.40490716796208387,7.3631308135729805,left,0.18163672654690619,0.3413173652694611,0.5489021956087824,False,5
10652.4416,10652.4976,10652.4768,7.245822906494141,0.056,0.00023217992566060275,156.37562864010917,Non-REM,PRE,Achilles_10252013,0.6734073200688988,11.28916634152549,left,0.041916167664670656,0.1936127744510978,0.20758483033932135,False,5
10652.54,10652.596,10652.5624,7.004942417144775,0.056,0.0002121452707797289,150.89220436795034,Non-REM,PRE,Achilles_10252013,0.7887356127570576,13.590609744037515,left,0.05189620758483034,0.043912175648702596,0.08782435129740519,False,5
10655.5064,10655.5616,10655.5256,7.2084431648254395,0.0552,0.00022569079010281712,146.01013570602743,Non-REM,PRE,Achilles_10252013,0.4545793083064903,5.480726782076378,right,0.22355289421157684,0.43912175648702595,0.16966067864271456,False,5
10659.2744,10659.3424,10659.3056,10.6594820022583,0.068,0.00028279644902795553,154.58395975832775,Non-REM,PRE,Achilles_10252013,-0.3266199292299674,-3.2304917166945244,left,0.6447105788423154,0.7225548902195609,0.8383233532934131,False,5
10671.8216,10671.9848,10671.9576,11.642271995544434,0.1632,0.00033247200190089643,153.47504285392728,Non-REM,PRE,Achilles_10252013,0.21314328894761478,1.4562207529038238,right,0.5548902195608783,0.7644710578842315,0.6467065868263473,False,10
10675.0088,10675.064,10675.0272,5.989598751068115,0.0552,0.00019062895444221795,149.93556116002847,Non-REM,PRE,Achilles_10252013,-0.42125986989018027,-6.696348414149665,right,0.18163672654690619,0.2714570858283433,0.21756487025948104,False,5
10675.6712,10675.724,10675.7008,6.740567684173584,0.0528,0.00020405277609825134,161.25201802073872,Non-REM,PRE,Achilles_10252013,0.2546560393762067,4.186260285531399,right,0.20958083832335328,0.2155688622754491,0.7604790419161677,False,5
10681.7048,10681.796,10681.7456,5.750305652618408,0.0912,0.00020816814503632486,151.01683606558976,Non-REM,PRE,Achilles_10252013,-0.47416669841994835,-6.0238295283689345,right,0.10778443113772455,0.35528942115768464,0.2994011976047904,False,7
10684.3152,10684.3776,10684.3472,15.489667892456055,0.0624,0.0003968313103541732,160.1993667507549,Non-REM,PRE,Achilles_10252013,-0.3812110973413201,-5.584105010508064,left,0.2694610778443114,0.4251497005988024,0.500998003992016,False,5
10685.3328,10685.4616,10685.4296,10.130197525024414,0.1288,0.00032829021802172065,157.08752400870185,Non-REM,PRE,Achilles_10252013,0.433893571666606,4.410242915716018,right,0.1437125748502994,0.47105788423153694,0.18363273453093812,False,8
