start,stop,peak_t,peak_z,duration,peak_amp,peak_freq,state,epoch,session
12896.3424,12896.3912,12896.3656,7.295507431030273,0.0488,0.00019937391334678978,156.91368902929895,Non-REM,PRE,Cicero_09102014
12896.6872,12896.7232,12896.7024,6.144745826721191,0.036,0.00021969358203932643,151.55651539054037,Non-REM,PRE,Cicero_09102014
12898.9328,12898.9736,12898.956,5.601692199707031,0.0408,0.00016384334594476968,151.89495194165232,Non-REM,PRE,Cicero_09102014
12899.0512,12899.0968,12899.0728,7.049069881439209,0.0456,0.00021351622126530856,143.77841435232267,Non-REM,PRE,Cicero_09102014
12899.2368,12899.3024,12899.2552,5.3276567459106445,0.0656,0.0001837704621721059,161.38807808884695,Non-REM,PRE,Cicero_09102014
12901.716,12901.7576,12901.7352,7.011825084686279,0.0416,0.0002036573423538357,153.14411105843473,Non-REM,PRE,Cicero_09102014
12902.3584,12902.4344,12902.3808,10.798239707946777,0.076,0.0003494438424240798,170.89960891729436,Non-REM,PRE,Cicero_09102014
12902.5464,12902.5928,12902.5672,7.8830084800720215,0.0464,0.00024110832600854337,169.47087043790245,Non-REM,PRE,Cicero_09102014
12910.2344,12910.2944,12910.2552,7.29672908782959,0.06,0.00023097921803127974,163.5999145389702,Non-REM,PRE,Cicero_09102014
12912.5352,12912.5976,12912.5576,6.060256481170654,0.0624,0.00015230392455123365,153.95179679351432,Non-REM,PRE,Cicero_09102014
12916.1904,12916.2368,12916.2104,5.991224765777588,0.0464,0.00016836696886457503,153.3253984864028,Non-REM,PRE,Cicero_09102014
12916.28,12916.4112,12916.3136,9.977813720703125,0.1312,0.0002935366064775735,173.55654317515567,Non-REM,PRE,Cicero_09102014
12916.9288,12916.9904,12916.9568,9.718395233154297,0.0616,0.0002830679586622864,170.15364593458133,Non-REM,PRE,Cicero_09102014
12921.0528,12921.0904,12921.0712,6.558140754699707,0.0376,0.00021451366774272174,155.28100703313572,Non-REM,PRE,Cicero_09102014
12921.76,12921.8248,12921.7864,6.172738552093506,0.0648,0.00017704525089357048,149.9558216636451,Non-REM,PRE,Cicero_09102014
12923.2976,12923.3432,12923.3168,6.978708744049072,0.0456,0.0001969512231880799,151.6938708331879,Non-REM,PRE,Cicero_09102014
12932.7648,12932.8072,12932.7848,6.944669246673584,0.0424,0.00022515586169902235,161.0853164829399,Non-REM,PRE,Cicero_09102014
12935.4456,12935.4824,12935.4632,5.310066223144531,0.0368,0.00017022773681674153,196.1378091964878,Non-REM,PRE,Cicero_09102014
12937.7328,12937.7768,12937.7552,5.831625938415527,0.044,0.00016041030175983906,149.04186314608816,Non-REM,PRE,Cicero_09102014
12938.204,12938.2528,12938.2264,6.924769401550293,0.0488,0.00022680450638290495,151.65550811107366,Non-REM,PRE,Cicero_09102014
12949.1368,12949.188,12949.1632,7.912748336791992,0.0512,0.00021066286717541516,162.73835239940374,Non-REM,PRE,Cicero_09102014
12951.252,12951.3016,12951.272,11.76085090637207,0.0496,0.000353873532731086,178.94131258804305,Non-REM,PRE,Cicero_09102014
12955.3664,12955.4256,12955.3968,9.993956565856934,0.0592,0.0002800303336698562,160.81799297192694,Non-REM,PRE,Cicero_09102014
12955.7048,12955.7456,12955.7256,10.416300773620605,0.0408,0.00033991041709668934,175.1502188679276,Non-REM,PRE,Cicero_09102014
12956.1776,12956.2352,12956.2152,5.449365615844727,0.0576,0.00014866219135001302,152.3996012914535,Non-REM,PRE,Cicero_09102014
12957.1144,12957.1536,12957.1344,6.597083568572998,0.0392,0.00021235425083432347,166.1843371871164,Non-REM,PRE,Cicero_09102014
12964.876,12964.9184,12964.8928,8.000228881835938,0.0424,0.0002830166195053607,159.29647142285,Non-REM,PRE,Cicero_09102014
12966.2816,12966.3304,12966.3048,9.1231107711792,0.0488,0.0002758057089522481,181.99678460518967,Non-REM,PRE,Cicero_09102014
12973.9704,12974.0184,12973.9928,12.695815086364746,0.048,0.0003642295196186751,166.38371405574694,Non-REM,PRE,Cicero_09102014
12974.1696,12974.2128,12974.1904,8.485587120056152,0.0432,0.00027680434868671,166.87517114690468,Non-REM,PRE,Cicero_09102014
12974.3288,12974.3784,12974.3472,6.432478904724121,0.0496,0.0001974045590031892,152.86855888546796,Non-REM,PRE,Cicero_09102014
12975.6664,12975.708,12975.6864,6.937344551086426,0.0416,0.00021063222084194422,169.16720215653262,Non-REM,PRE,Cicero_09102014
12981.8864,12981.9352,12981.912,6.890263080596924,0.0488,0.0002434554189676419,158.1773268959697,Non-REM,PRE,Cicero_09102014
12982.6928,12982.7456,12982.7208,7.979495525360107,0.0528,0.0002342227817280218,178.40719573905636,Non-REM,PRE,Cicero_09102014
12985.1584,12985.1976,12985.1784,6.726633548736572,0.0392,0.0002502920979168266,200.6436574413708,Non-REM,PRE,Cicero_09102014
12985.4344,12985.4984,12985.4624,8.762720108032227,0.064,0.0002495755907148123,167.7328011327403,Non-REM,PRE,Cicero_09102014
12985.6328,12985.6872,12985.6592,10.544756889343262,0.0544,0.0002531566715333611,162.4415636268384,Non-REM,PRE,Cicero_09102014
12991.2432,12991.284,12991.2624,6.843717098236084,0.0408,0.00019998160132672638,156.59399045409253,Non-REM,PRE,Cicero_09102014
12993.7872,12993.864,12993.824,11.662510871887207,0.0768,0.0003410878125578165,160.9054374663628,Non-REM,PRE,Cicero_09102014
12996.3288,12996.3616,12996.3432,5.558552265167236,0.0328,0.00018261584045831114,159.2303225519019,Non-REM,PRE,Cicero_09102014
13000.3816,13000.444,13000.4192,8.434868812561035,0.0624,0.00024122872855514288,165.91042202774454,Non-REM,PRE,Cicero_09102014
13001.012,13001.0704,13001.0448,6.8553996086120605,0.0584,0.00017976851086132228,152.03298845694297,Non-REM,PRE,Cicero_09102014
13003.9464,13004.0176,13003.9792,8.609668731689453,0.0712,0.00021074934920761734,150.61992566502894,Non-REM,PRE,Cicero_09102014
13004.6376,13004.7312,13004.7096,5.342216491699219,0.0936,0.00016886986850295216,176.3452386989168,Non-REM,PRE,Cicero_09102014
13004.8144,13004.8656,13004.8456,6.809266567230225,0.0512,0.00023061607498675585,167.08180207326853,Non-REM,PRE,Cicero_09102014
13009.8872,13009.9288,13009.9088,7.050080299377441,0.0416,0.00021161019685678184,168.63942588064415,Non-REM,PRE,Cicero_09102014
13015.1032,13015.1424,13015.124,7.269397735595703,0.0392,0.0002557949919719249,183.646964237986,Non-REM,PRE,Cicero_09102014
13016.1152,13016.1768,13016.152,8.984987258911133,0.0616,0.00023140644771046937,172.11046728382988,Non-REM,PRE,Cicero_09102014
13017.3712,13017.4176,13017.3928,7.530510425567627,0.0464,0.0002243109338451177,174.89006375042118,Non-REM,PRE,Cicero_09102014
13020.516,13020.5664,13020.5408,9.6031494140625,0.0504,0.00027904522721655667,173.6222367436506,Non-REM,PRE,Cicero_09102014
13024.7576,13024.8016,13024.7768,8.247088432312012,0.044,0.0002823046233970672,156.34969474833616,Non-REM,PRE,Cicero_09102014
13031.8096,13031.8688,13031.8352,6.674223899841309,0.0592,0.00020505301654338837,148.82376210018103,Non-REM,PRE,Cicero_09102014
13042.4632,13042.5112,13042.4872,10.329743385314941,0.048,0.00027474461239762604,182.28116455504514,Non-REM,PRE,Cicero_09102014
13048.8184,13048.86,13048.8376,6.115033149719238,0.0416,0.00018815064686350524,161.20906804851478,Non-REM,PRE,Cicero_09102014
13057.7416,13057.8016,13057.7656,9.626815795898438,0.06,0.0002951585338450968,169.03712491033374,Non-REM,PRE,Cicero_09102014
13060.0864,13060.216,13060.1888,10.982991218566895,0.1296,0.00031452745315618813,166.10411943598731,Non-REM,PRE,Cicero_09102014
13061.3032,13061.36,13061.3248,8.977791786193848,0.0568,0.00025526664103381336,173.7834586291789,Non-REM,PRE,Cicero_09102014
13061.4256,13061.4912,13061.4688,5.4705400466918945,0.0656,0.00017374075832776725,170.36756411961554,Non-REM,PRE,Cicero_09102014
13061.8472,13061.8856,13061.8664,5.531520366668701,0.0384,0.00016475208394695073,159.17842366842623,Non-REM,PRE,Cicero_09102014
13063.784,13063.8352,13063.8072,13.30971622467041,0.0512,0.00035483555984683335,162.85133103682313,Non-REM,PRE,Cicero_09102014
13064.0368,13064.1184,13064.0616,6.803109169006348,0.0816,0.00021040660794824362,148.58447714928673,Non-REM,PRE,Cicero_09102014
13068.8736,13069.0184,13068.9712,10.934829711914062,0.1448,0.0002787465346045792,145.3668044245717,Non-REM,PRE,Cicero_09102014
13071.2568,13071.3072,13071.2784,11.703831672668457,0.0504,0.0003432905359659344,172.6377936823207,Non-REM,PRE,Cicero_09102014
13071.4064,13071.4496,13071.4272,10.569477081298828,0.0432,0.00029033218743279576,178.23018114632077,Non-REM,PRE,Cicero_09102014
13072.8056,13072.84,13072.8248,5.1747894287109375,0.0344,0.00020301288168411702,152.45720166887207,Non-REM,PRE,Cicero_09102014
13072.8888,13072.9608,13072.912,10.306086540222168,0.072,0.00029184494633227587,159.00776282512308,Non-REM,PRE,Cicero_09102014
13074.2016,13074.2456,13074.2224,8.440423011779785,0.044,0.00026592196081764996,168.89207441436287,Non-REM,PRE,Cicero_09102014
13074.7432,13074.7976,13074.7672,10.443419456481934,0.0544,0.0002720593474805355,170.12833739394202,Non-REM,PRE,Cicero_09102014
13075.3688,13075.4432,13075.396,11.058938980102539,0.0744,0.0003445825132075697,162.37436197000847,Non-REM,PRE,Cicero_09102014
13078.8288,13078.8832,13078.856,10.066463470458984,0.0544,0.000320617196848616,182.83051941109014,Non-REM,PRE,Cicero_09102014
13079.4048,13079.4416,13079.4224,7.487856388092041,0.0368,0.0002728646795731038,174.84300559486587,Non-REM,PRE,Cicero_09102014
13079.888,13079.9512,13079.9144,13.494551658630371,0.0632,0.0003400149871595204,157.72588377758615,Non-REM,PRE,Cicero_09102014
13081.028,13081.0712,13081.0504,8.96427059173584,0.0432,0.0002825346018653363,178.0369683095564,Non-REM,PRE,Cicero_09102014
13082.2152,13082.256,13082.2368,5.1801323890686035,0.0408,0.00015717974747531116,167.58241214810852,Non-REM,PRE,Cicero_09102014
13082.9632,13083.004,13082.9832,6.736343860626221,0.0408,0.0002125246392097324,156.81532544480808,Non-REM,PRE,Cicero_09102014
13085.3264,13085.3568,13085.3424,6.491227149963379,0.0304,0.0002377601049374789,189.50476462740116,Non-REM,PRE,Cicero_09102014
13086.3544,13086.4128,13086.3824,9.441680908203125,0.0584,0.00023238229914568365,167.14035745110297,Non-REM,PRE,Cicero_09102014
13090.1648,13090.2224,13090.196,9.640059471130371,0.0576,0.0002434830239508301,177.93859959636035,Non-REM,PRE,Cicero_09102014
13090.2984,13090.3376,13090.316,5.725488662719727,0.0392,0.00017045011918526143,156.61591026972044,Non-REM,PRE,Cicero_09102014
13098.408,13098.4552,13098.4296,12.0823974609375,0.0472,0.00035401497734710574,164.6553076511599,Non-REM,PRE,Cicero_09102014
13105.936,13106.0016,13105.968,5.061611175537109,0.0656,0.0001633970096008852,157.0231507254457,Non-REM,PRE,Cicero_09102014
13107.024,13107.072,13107.048,11.558136940002441,0.048,0.0003362748248036951,170.51625719835087,Non-REM,PRE,Cicero_09102014
13107.9152,13107.9528,13107.9328,5.436004161834717,0.0376,0.0001908064296003431,146.0317699102581,Non-REM,PRE,Cicero_09102014
13110.048,13110.1264,13110.076,10.812779426574707,0.0784,0.00028058147290721536,151.51387324566429,Non-REM,PRE,Cicero_09102014
13112.1776,13112.244,13112.2128,10.402687072753906,0.0664,0.00029210519278422,153.39394445655108,Non-REM,PRE,Cicero_09102014
13114.4784,13114.5344,13114.5048,7.010484218597412,0.056,0.00018090312369167805,153.9898097617727,Non-REM,PRE,Cicero_09102014
13117.5392,13117.5792,13117.5576,6.17268180847168,0.04,0.00015493773389607668,155.97587074040553,Non-REM,PRE,Cicero_09102014
13118.544,13118.5944,13118.568,9.73491096496582,0.0504,0.0003384895098861307,163.23350628490275,Non-REM,PRE,Cicero_09102014
13128.5864,13128.6712,13128.6088,9.743288040161133,0.0848,0.00029121883562766016,155.26540457418253,Non-REM,PRE,Cicero_09102014
13130.908,13130.9672,13130.9336,8.454609870910645,0.0592,0.00022583689133170992,162.2698214419158,Non-REM,PRE,Cicero_09102014
13131.1288,13131.1896,13131.1528,7.628952503204346,0.0608,0.00018589732644613832,149.3945477360366,Non-REM,PRE,Cicero_09102014
13136.668,13136.784,13136.6904,10.85602855682373,0.116,0.0003056501445826143,165.47951525084235,Non-REM,PRE,Cicero_09102014
13136.9264,13136.9856,13136.96,8.390379905700684,0.0592,0.0002429663436487317,167.75036608348628,Non-REM,PRE,Cicero_09102014
13144.7936,13144.8304,13144.808,7.097801685333252,0.0368,0.00028137353365309536,181.25951098609258,Non-REM,PRE,Cicero_09102014
13145.5352,13145.5936,13145.5688,8.408092498779297,0.0584,0.00022663435083813965,162.32767176958367,Non-REM,PRE,Cicero_09102014
13145.7752,13145.8232,13145.8008,5.297708511352539,0.048,0.00015681440709158778,154.01018186645615,Non-REM,PRE,Cicero_09102014
13146.4232,13146.4648,13146.444,5.375837802886963,0.0416,0.00017102602578233927,161.8926716465149,Non-REM,PRE,Cicero_09102014
13149.0768,13149.1328,13149.1112,9.014167785644531,0.056,0.00023074519413057715,167.7957748395474,Non-REM,PRE,Cicero_09102014
13151.6968,13151.7808,13151.7144,6.3468546867370605,0.084,0.00019206941942684352,158.67765627338463,Non-REM,PRE,Cicero_09102014
13154.144,13154.1832,13154.1608,5.0658040046691895,0.0392,0.00014913713675923645,160.15789852836377,Non-REM,PRE,Cicero_09102014
13158.4968,13158.5584,13158.5216,11.976816177368164,0.0616,0.0002961402933578938,163.6862553591127,Non-REM,PRE,Cicero_09102014
13159.2384,13159.312,13159.268,8.506553649902344,0.0736,0.0002552678342908621,146.15531534673863,Non-REM,PRE,Cicero_09102014
13159.5728,13159.6344,13159.6,10.644165992736816,0.0616,0.00028202091925777495,166.26653604495317,Non-REM,PRE,Cicero_09102014
13159.8712,13159.916,13159.8928,7.9189252853393555,0.0448,0.00021304580150172114,175.17681742662162,Non-REM,PRE,Cicero_09102014
13160.276,13160.3088,13160.2936,5.068886756896973,0.0328,0.00016323704039677978,168.73943169927878,Non-REM,PRE,Cicero_09102014
13160.7824,13160.8224,13160.8008,5.370168209075928,0.04,0.0001645262527745217,149.97404324790918,Non-REM,PRE,Cicero_09102014
13161.1568,13161.204,13161.18,7.076523303985596,0.0472,0.00018546621140558273,158.31682538229808,Non-REM,PRE,Cicero_09102014
13163.108,13163.1744,13163.1464,10.002013206481934,0.0664,0.0002715874870773405,163.2260151309151,Non-REM,PRE,Cicero_09102014
13166.256,13166.308,13166.2776,7.838860511779785,0.052,0.00020817705080844462,181.64845090364923,Non-REM,PRE,Cicero_09102014
13175.2136,13175.276,13175.2536,6.769215106964111,0.0624,0.0002205376367783174,175.24744617017834,Non-REM,PRE,Cicero_09102014
13175.768,13175.8352,13175.8048,9.125858306884766,0.0672,0.0002497115056030452,164.32806323776938,Non-REM,PRE,Cicero_09102014
13190.9112,13190.952,13190.9272,5.563348770141602,0.0408,0.0001654827647143975,154.0201131362765,Non-REM,PRE,Cicero_09102014
13195.4888,13195.5424,13195.5072,5.631214618682861,0.0536,0.00021825155999977142,146.58647187775435,Non-REM,PRE,Cicero_09102014
13195.5848,13195.6288,13195.6072,6.497147560119629,0.044,0.00020444323308765888,140.7289296365237,Non-REM,PRE,Cicero_09102014
13201.0008,13201.0464,13201.0288,5.025177478790283,0.0456,0.00021345826098695397,186.03623656432214,Non-REM,PRE,Cicero_09102014
13208.2904,13208.4136,13208.3904,7.566824436187744,0.1232,0.00020428032439667732,167.66291536530645,Non-REM,PRE,Cicero_09102014
13210.0816,13210.128,13210.1016,5.055328845977783,0.0464,0.00018899243150372058,160.47891279997174,Non-REM,PRE,Cicero_09102014
13210.9888,13211.0224,13211.0048,5.5970025062561035,0.0336,0.00020336346642579883,189.23807688887922,Non-REM,PRE,Cicero_09102014
13213.0104,13213.0664,13213.0416,6.23567008972168,0.056,0.00017663023027125746,145.69461766476144,Non-REM,PRE,Cicero_09102014
13214.876,13214.9352,13214.8936,5.163082599639893,0.0592,0.00017106365703511983,155.61990779491606,Non-REM,PRE,Cicero_09102014
13215.9416,13215.9864,13215.96,6.63325834274292,0.0448,0.00018024382006842643,160.47745926682575,Non-REM,PRE,Cicero_09102014
13217.6752,13217.76,13217.7136,6.5863261222839355,0.0848,0.00019085124949924648,161.8013916074556,Non-REM,PRE,Cicero_09102014
13218.5648,13218.6136,13218.5864,8.14516830444336,0.0488,0.00024124071933329105,164.3810596269821,Non-REM,PRE,Cicero_09102014
13220.0456,13220.092,13220.068,7.976684093475342,0.0464,0.00026828888803720474,179.1093192199665,Non-REM,PRE,Cicero_09102014
13220.2768,13220.324,13220.2976,7.001043796539307,0.0472,0.00020720790780615062,151.2187689902473,Non-REM,PRE,Cicero_09102014
13226.244,13226.2968,13226.268,6.655233383178711,0.0528,0.0002132076333509758,168.74830248000418,Non-REM,PRE,Cicero_09102014
13226.8744,13226.9264,13226.8976,7.428744792938232,0.052,0.00021281812223605812,150.94032623281944,Non-REM,PRE,Cicero_09102014
13229.0752,13229.1288,13229.1016,10.720253944396973,0.0536,0.0003028478822670877,165.41075566163212,Non-REM,PRE,Cicero_09102014
13232.0016,13232.0376,13232.0176,5.906670093536377,0.036,0.00018940743757411838,154.40517717652295,Non-REM,PRE,Cicero_09102014
13232.0792,13232.1104,13232.0944,5.301222801208496,0.0312,0.00019255820370744914,163.8702193428773,Non-REM,PRE,Cicero_09102014
13233.292,13233.3424,13233.316,6.617680549621582,0.0504,0.00018032405932899565,171.13867283934394,Non-REM,PRE,Cicero_09102014
13236.5536,13236.5896,13236.5696,5.6926727294921875,0.036,0.00018058820569422096,148.27613947098428,Non-REM,PRE,Cicero_09102014
13236.8816,13236.9248,13236.9008,8.275590896606445,0.0432,0.00026985775912180543,154.79327916115358,Non-REM,PRE,Cicero_09102014
13237.2808,13237.3152,13237.2968,7.117342472076416,0.0344,0.00023510237224400043,166.12295110803626,Non-REM,PRE,Cicero_09102014
13239.7608,13239.8104,13239.784,8.334224700927734,0.0496,0.00028006313368678093,191.05048132113606,Non-REM,PRE,Cicero_09102014
13240.2112,13240.2448,13240.2288,5.383042812347412,0.0336,0.00016371112724300474,159.88264996134566,Non-REM,PRE,Cicero_09102014
13240.9112,13240.9552,13240.9336,10.687665939331055,0.044,0.0003687908756546676,161.52090937242173,Non-REM,PRE,Cicero_09102014
13242.2728,13242.3208,13242.3008,6.534823417663574,0.048,0.00021267699776217341,151.98234450748603,Non-REM,PRE,Cicero_09102014
13249.2336,13249.2768,13249.2488,5.4428935050964355,0.0432,0.00016905121447052807,155.60454504075233,Non-REM,PRE,Cicero_09102014
13251.5904,13251.6952,13251.608,5.040882110595703,0.1048,0.00018635380547493696,148.9433369253673,Non-REM,PRE,Cicero_09102014
13261.4824,13261.5312,13261.5104,5.573212146759033,0.0488,0.00018446426838636398,159.68560061123827,Non-REM,PRE,Cicero_09102014
13262.96,13263.0336,13262.9848,7.905675888061523,0.0736,0.0002219623711425811,151.2425309379733,Non-REM,PRE,Cicero_09102014
13426.5416,13426.6752,13426.5912,10.791129112243652,0.1336,0.0002478566311765462,165.07205740778943,Awake,PRE,Cicero_09102014
13459.7296,13459.804,13459.7664,15.68388843536377,0.0744,0.0004244352749083191,181.79952568387392,Awake,PRE,Cicero_09102014
13468.0968,13468.1976,13468.1248,13.838285446166992,0.1008,0.0003812542126979679,163.60294627722135,Awake,PRE,Cicero_09102014
13474.0264,13474.1,13474.056,13.70330810546875,0.0736,0.0003320329706184566,170.63378660830062,Non-REM,PRE,Cicero_09102014
13474.2304,13474.2744,13474.2512,9.535706520080566,0.044,0.00030334340408444405,176.05873622493255,Non-REM,PRE,Cicero_09102014
13475.3712,13475.4472,13475.3944,6.3923821449279785,0.076,0.0001895258465083316,164.75521313361907,Non-REM,PRE,Cicero_09102014
13475.6216,13475.664,13475.6424,6.35578727722168,0.0424,0.00017882011889014393,150.54340468561497,Non-REM,PRE,Cicero_09102014
13476.204,13476.2712,13476.2272,12.456854820251465,0.0672,0.00035064175608567894,170.52389355223218,Non-REM,PRE,Cicero_09102014
13476.8832,13476.928,13476.9032,11.447925567626953,0.0448,0.00033737841295078397,169.1620017943672,Non-REM,PRE,Cicero_09102014
13476.9624,13476.9936,13476.9776,5.9979166984558105,0.0312,0.0002385033731115982,156.286457203409,Non-REM,PRE,Cicero_09102014
13477.6592,13477.7672,13477.6952,11.185548782348633,0.108,0.0002760997449513525,155.4982350246037,Non-REM,PRE,Cicero_09102014
13477.8528,13477.912,13477.8816,12.482531547546387,0.0592,0.00036235610605217516,167.2739167666764,Non-REM,PRE,Cicero_09102014
13484.4896,13484.5944,13484.5192,9.588987350463867,0.1048,0.0002638478181324899,159.23747389960585,Non-REM,PRE,Cicero_09102014
13484.6456,13484.7512,13484.6752,8.449548721313477,0.1056,0.000249818287556991,152.38486400519002,Non-REM,PRE,Cicero_09102014
13485.288,13485.352,13485.3104,11.761941909790039,0.064,0.00034700296237133443,167.22420033762162,Non-REM,PRE,Cicero_09102014
13487.5048,13487.56,13487.5288,8.28160285949707,0.0552,0.0002303576038684696,165.80594523008753,Non-REM,PRE,Cicero_09102014
13493.168,13493.3376,13493.2432,10.671199798583984,0.1696,0.00028258244856260717,166.18725250722582,Non-REM,PRE,Cicero_09102014
13493.9688,13494.0088,13493.988,6.153143405914307,0.04,0.00021398805256467313,179.16676703531004,Non-REM,PRE,Cicero_09102014
13494.3,13494.356,13494.3264,11.78045654296875,0.056,0.00033797742798924446,164.28223067404164,Non-REM,PRE,Cicero_09102014
13494.676,13494.7264,13494.7,10.704103469848633,0.0504,0.0002818600623868406,182.58233611487407,Non-REM,PRE,Cicero_09102014
13494.78,13494.868,13494.8448,9.032183647155762,0.088,0.0002458421513438225,161.37488039041105,Non-REM,PRE,Cicero_09102014
13495.8984,13495.9376,13495.9184,6.905480861663818,0.0392,0.0002264455979457125,150.76553397417604,Non-REM,PRE,Cicero_09102014
13496.8264,13496.8848,13496.8504,9.587812423706055,0.0584,0.0002503006544429809,165.92579487035079,Non-REM,PRE,Cicero_09102014
13498.8344,13498.876,13498.8512,5.189150333404541,0.0416,0.00015024635649751872,151.77733589339798,Non-REM,PRE,Cicero_09102014
13498.9456,13499.076,13499.052,10.772631645202637,0.1304,0.00032052051392383873,158.59313591233536,Non-REM,PRE,Cicero_09102014
13499.112,13499.1576,13499.1264,5.263726711273193,0.0456,0.00017314255819655955,158.64359481777927,Non-REM,PRE,Cicero_09102014
13506.812,13506.8472,13506.828,6.505040168762207,0.0352,0.00025422722683288157,172.18000821900753,Non-REM,PRE,Cicero_09102014
13506.9664,13507.0168,13506.992,8.375195503234863,0.0504,0.00023199005227070302,150.86165621156374,Non-REM,PRE,Cicero_09102014
13507.236,13507.2864,13507.2584,10.375932693481445,0.0504,0.0002926358429249376,166.82673056620882,Non-REM,PRE,Cicero_09102014
13509.9104,13510.1008,13509.94,11.06297492980957,0.1904,0.00029619067208841443,162.17933463122992,Non-REM,PRE,Cicero_09102014
13510.1552,13510.2024,13510.176,7.450414657592773,0.0472,0.00021973294497001916,171.51303940483675,Non-REM,PRE,Cicero_09102014
13513.0256,13513.0696,13513.0448,5.997350692749023,0.044,0.00018487765919417143,165.22309667106214,Non-REM,PRE,Cicero_09102014
13513.1616,13513.2072,13513.1848,8.791996955871582,0.0456,0.00023799132031854242,151.6839663884615,Non-REM,PRE,Cicero_09102014
13514.184,13514.224,13514.2024,6.044941425323486,0.04,0.0002161270094802603,155.85312912910422,Non-REM,PRE,Cicero_09102014
13514.8608,13514.9064,13514.8832,7.748877048492432,0.0456,0.00023732101544737816,174.75612468162666,Non-REM,PRE,Cicero_09102014
13526.1296,13526.2648,13526.228,7.499983310699463,0.1352,0.0002584596804808825,146.92449191882844,Non-REM,PRE,Cicero_09102014
13534.2896,13534.3344,13534.312,5.720237731933594,0.0448,0.00017673925322014838,145.41094028751758,Non-REM,PRE,Cicero_09102014
13542.9224,13542.9512,13542.9368,6.063083171844482,0.0288,0.00022420586901716888,161.82828255073997,Non-REM,PRE,Cicero_09102014
13544.2664,13544.3168,13544.2896,11.083401679992676,0.0504,0.00030736596090719104,180.66329751408506,Non-REM,PRE,Cicero_09102014
13545.736,13545.8192,13545.7688,6.158555507659912,0.0832,0.00016950628196354955,153.37212774528095,Non-REM,PRE,Cicero_09102014
13546.8376,13546.8784,13546.856,9.46121883392334,0.0408,0.0003136607992928475,173.536338840974,Non-REM,PRE,Cicero_09102014
13547.5368,13547.5984,13547.5688,8.936463356018066,0.0616,0.00021949905203655362,166.83106684589632,Non-REM,PRE,Cicero_09102014
13548.0888,13548.1328,13548.1072,8.818745613098145,0.044,0.00026127102319151163,166.7197608686334,Non-REM,PRE,Cicero_09102014
13558.6696,13558.7328,13558.6936,9.58341121673584,0.0632,0.0002613900287542492,152.43107801527702,Non-REM,PRE,Cicero_09102014
13559.2416,13559.304,13559.2672,11.557109832763672,0.0624,0.0003143617359455675,151.4035089659454,Non-REM,PRE,Cicero_09102014
13561.1776,13561.2912,13561.2064,7.084395885467529,0.1136,0.0002062091080006212,147.94190320849603,Non-REM,PRE,Cicero_09102014
13564.0192,13564.0688,13564.0416,8.153414726257324,0.0496,0.0002220712776761502,183.56759130879283,Non-REM,PRE,Cicero_09102014
13570.128,13570.1744,13570.1488,6.508780479431152,0.0464,0.00017595024837646633,156.61581996625773,Non-REM,PRE,Cicero_09102014
13571.5704,13571.6288,13571.5928,7.815114974975586,0.0584,0.0002295021986356005,150.9816020267837,Non-REM,PRE,Cicero_09102014
13577.1072,13577.1672,13577.136,7.64895486831665,0.06,0.0002554050588514656,155.69687154349856,Non-REM,PRE,Cicero_09102014
13577.4072,13577.4416,13577.4248,6.106523513793945,0.0344,0.00024431553902104497,163.30671524877886,Non-REM,PRE,Cicero_09102014
13581.7064,13581.7552,13581.7296,5.285996913909912,0.0488,0.00015211006393656135,145.44715985556869,Non-REM,PRE,Cicero_09102014
13582.8872,13583.0024,13582.9168,14.706697463989258,0.1152,0.00040492371772415936,178.59838227496297,Non-REM,PRE,Cicero_09102014
13589.4912,13589.5504,13589.5184,13.455123901367188,0.0592,0.00033099006395787,172.8412532517234,Non-REM,PRE,Cicero_09102014
13594.4128,13594.4736,13594.4304,5.639251232147217,0.0608,0.00018983084009960294,176.72511324664538,Non-REM,PRE,Cicero_09102014
13595.8752,13596.008,13595.9216,7.127406120300293,0.1328,0.00019510746642481536,148.02236587509452,Non-REM,PRE,Cicero_09102014
13596.0624,13596.096,13596.0776,5.4455060958862305,0.0336,0.00019387234351597726,158.06395400781895,Non-REM,PRE,Cicero_09102014
13597.6256,13597.68,13597.6496,12.501652717590332,0.0544,0.00032973079942166805,163.22107153060776,Non-REM,PRE,Cicero_09102014
13610.5488,13610.6064,13610.5832,11.95329761505127,0.0576,0.00037802490987814963,173.5882597697408,Non-REM,PRE,Cicero_09102014
13615.908,13616.0,13615.9696,8.917685508728027,0.092,0.0002469695173203945,153.97669577900814,Non-REM,PRE,Cicero_09102014
13616.0384,13616.092,13616.0608,10.02053451538086,0.0536,0.00026765672373585403,149.9491013791429,Non-REM,PRE,Cicero_09102014
13616.4232,13616.492,13616.4464,8.577763557434082,0.0688,0.00023997388780117035,154.94282261578928,Non-REM,PRE,Cicero_09102014
13618.3696,13618.4504,13618.4296,5.098807334899902,0.0808,0.00015263631939888,140.95306091040976,Non-REM,PRE,Cicero_09102014
13618.512,13618.5472,13618.528,5.049249649047852,0.0352,0.0001599122624611482,156.90574535783887,Non-REM,PRE,Cicero_09102014
13624.6112,13624.6552,13624.6288,7.010014533996582,0.044,0.0002104612794937566,154.42771166657815,Non-REM,PRE,Cicero_09102014
