direction,unit,peak_rate,peak_pos,mean_rate,sparsity,si,si_thresh,si_p,width,stability,is_place,is_place_strict,session,subject
rightward,54,8.239202860247552,0.06,2.3178037371786364,0.5293542025134573,0.5085190055380339,0.1698109066032898,0.0,0.23999999999999996,0.8796778289395125,True,True,Achilles_10252013,Achilles
rightward,55,25.04059409684835,0.18,10.022598321373646,0.6969973372358658,0.2689418223364559,0.04621787563520005,0.0,0.43999999999999995,0.9225867091934485,True,True,Achilles_10252013,Achilles
rightward,56,20.866649347993565,0.1,3.4316264872953637,0.2211744859504942,1.473221528158454,0.2791868557380241,0.0,0.23999999999999996,0.9941965012736466,True,True,Achilles_10252013,Achilles
rightward,57,11.066821778675928,1.26,3.5549595101856837,0.5099436491546034,0.6444349979338843,0.49314400398211244,0.0,0.43999999999999995,0.9036889267164847,True,True,Achilles_10252013,Achilles
rightward,58,2.608926641625591,1.3,0.6058963824134047,0.44374858931452965,1.0003700027629567,0.6727906462195545,0.0,0.19999999999999996,0.8245106723139277,True,True,Achilles_10252013,Achilles
rightward,70,2.410731400088574,0.02,0.20308996593110812,0.14010020566945233,1.9189127346937063,0.805760347195725,0.0,0.11999999999999998,0.8347262728926069,True,True,Achilles_10252013,Achilles
rightward,74,0.6422573966693714,1.3,0.2647576869275487,0.5975445441177027,0.8119761755589072,0.6494832021900289,0.0,0.31999999999999995,0.040587228608176436,False,False,Achilles_10252013,Achilles
rightward,76,4.548027850497103,1.58,0.9020146202602796,0.3711976295913138,0.7859621536682917,0.24057456011018233,0.0,0.19999999999999996,0.9406988622211363,True,True,Achilles_10252013,Achilles
rightward,78,0.6114576512737886,0.1,0.09007486460934624,0.30514413563314463,1.3242510397634666,2.273127472331051,0.762,0.11999999999999998,,False,False,Achilles_10252013,Achilles
rightward,79,1.4976249992561832,0.94,0.4193601646108225,0.5020525863905365,0.6515924772459656,0.6264050194797214,0.006,0.31999999999999995,0.33268647813927926,True,True,Achilles_10252013,Achilles
rightward,82,8.041875801199831,0.54,2.5958081768235886,0.45900137380459405,0.8727970516139749,0.17062333740709024,0.0,0.4799999999999999,0.95768651430831,True,True,Achilles_10252013,Achilles
rightward,84,0.9249959021897358,0.18,0.11619041369438624,0.1803202260122439,1.8101684539588756,2.490758279007123,0.134,0.23999999999999996,0.7868220370295967,False,False,Achilles_10252013,Achilles
rightward,86,0.8481657478650501,1.5,0.2856541249994694,0.6467226908503666,0.3614076334714269,0.5998983408450573,0.144,0.15999999999999998,0.3003203445409611,False,False,Achilles_10252013,Achilles
rightward,87,0.5815707715153616,0.5,0.11670983282088927,0.37804936202349604,1.1579613433988136,1.2132742310899811,0.03,0.07999999999999999,0.345859736436151,False,False,Achilles_10252013,Achilles
rightward,92,29.163394240271817,0.06,3.8518957275849837,0.17029437036808676,1.722507920569108,0.2663762440080358,0.0,0.19999999999999996,0.9962864461520605,True,True,Achilles_10252013,Achilles
rightward,93,2.744614267058046,0.06,0.4317879083811015,0.3274551978958187,0.9812533572224601,0.8518708383258188,0.0,0.15999999999999998,0.36378038781782795,True,True,Achilles_10252013,Achilles
rightward,94,0.7733469820074023,0.30000000000000004,0.27322877729290834,0.580767328977704,0.5064592827247164,0.4671198935860037,0.008,0.35999999999999993,0.05981279776902079,False,False,Achilles_10252013,Achilles
rightward,95,12.041800398521922,0.02,0.7525681786039597,0.09139087204139276,2.4226846653764755,0.5443705137211737,0.0,0.07999999999999999,0.9693685837546258,True,True,Achilles_10252013,Achilles
rightward,96,3.772168982182368,0.02,0.41072929972425476,0.261222413002401,1.2570343714486643,0.5888764368382555,0.0,0.07999999999999999,0.7549304922414986,True,True,Achilles_10252013,Achilles
rightward,98,1.0998305979020344,1.3,0.2592841196451782,0.39841582314235674,0.9767016622258531,0.6839228378122096,0.0,0.35999999999999993,0.6360464067949125,True,True,Achilles_10252013,Achilles
rightward,101,1.4321675154957816,0.02,0.159019900753046,0.21970248088234134,1.481082298592807,1.1265095939892098,0.0,0.07999999999999999,0.7062467234019466,True,True,Achilles_10252013,Achilles
rightward,103,3.2558497768690096,1.3800000000000001,0.8879390769483161,0.5196711497633155,0.599956912009268,0.2780404604145691,0.0,0.23999999999999996,0.6300306466072628,True,True,Achilles_10252013,Achilles
rightward,109,5.164899539135585,1.42,1.1582476828824504,0.3255251947163701,1.6513170110719937,0.566566272746696,0.0,0.31999999999999995,0.888695552380592,True,True,Achilles_10252013,Achilles
rightward,110,1.1243293927524223,1.58,0.12757384316318815,0.2277225741124746,1.3437094542665529,1.3912670813373158,0.02,0.11999999999999998,0.6443619855649596,False,False,Achilles_10252013,Achilles
rightward,111,1.3109627850024765,0.02,0.1647571191876303,0.3010993008719894,1.133577914984838,1.5879691848502409,0.222,0.07999999999999999,-0.14650937242938078,False,False,Achilles_10252013,Achilles
rightward,112,7.573912513215264,0.02,0.41473804208363196,0.08259492867930618,2.49899951306634,0.7511923847269452,0.0,0.07999999999999999,0.9826133039429565,True,True,Achilles_10252013,Achilles
rightward,113,15.407525727976287,0.22,3.788080876781101,0.4125674673338922,0.7603342777626989,0.1432530920111536,0.0,0.27999999999999997,0.9334606174977601,True,True,Achilles_10252013,Achilles
rightward,114,1.865258731876741,1.26,0.33301463759680955,0.29162787606626683,1.3557725145004589,1.0339617861139767,0.0,0.19999999999999996,0.23784944135988276,True,False,Achilles_10252013,Achilles
rightward,116,2.146224278243268,1.1,1.021152059304788,0.7078299230535885,0.3136896848345512,0.18261790613261972,0.0,0.6399999999999999,0.7410040537807437,True,True,Achilles_10252013,Achilles
rightward,117,1.2258941083401245,1.18,0.3107657499934796,0.5080412339596204,0.7044435975893589,0.9587940496351621,0.11,0.11999999999999998,-0.15498223712723516,False,False,Achilles_10252013,Achilles
rightward,118,6.280352461357573,0.42000000000000004,1.760887096961839,0.5677686090920522,0.3927832587965323,0.15402948663383914,0.0,0.27999999999999997,0.6370643766126464,True,True,Achilles_10252013,Achilles
rightward,121,0.6156487531231261,1.46,0.2100164613836928,0.5765259039843792,0.47917008227377,0.6421543283194994,0.176,0.11999999999999998,0.3468793472627239,False,False,Achilles_10252013,Achilles
rightward,123,0.7181495169448279,0.22,0.17682452017223013,0.4397491417377332,0.7891914766286807,1.0401607747822883,0.236,0.11999999999999998,0.0863324058604473,False,False,Achilles_10252013,Achilles
rightward,125,6.841831992448904,0.02,2.1918933889637024,0.6903367117751297,0.29047514429711474,0.09276029932761717,0.0,0.23999999999999996,0.8438028269325055,True,True,Achilles_10252013,Achilles
rightward,129,8.398692099334394,1.58,3.2806224253435787,0.724818077986029,0.24460442296396023,0.09961835862462787,0.0,0.23999999999999996,0.9092758226620629,True,True,Achilles_10252013,Achilles
rightward,137,2.8080129813523773,0.02,0.4827165876981255,0.37852748949843207,0.7857072505641914,0.38398595662545126,0.0,0.11999999999999998,0.7514823313697977,True,True,Achilles_10252013,Achilles
rightward,143,2.468871413138463,0.5,0.41448933534701043,0.27481152307337575,1.3688459527585406,1.4516219885690613,0.012,0.19999999999999996,0.7440089094028944,False,False,Achilles_10252013,Achilles
rightward,145,0.3538454829445747,0.86,0.11292139322772606,0.4872648338108571,0.7175891919331578,1.1753403908341273,0.496,0.19999999999999996,0.04056721458188055,False,False,Achilles_10252013,Achilles
rightward,146,23.065464040089285,1.3800000000000001,12.62649840155231,0.8168193328920942,0.2587359297699684,0.03608248765079759,0.0,0.5999999999999999,0.9590056203443282,True,True,Achilles_10252013,Achilles
rightward,148,7.864821287024153,1.54,2.7979453104920085,0.5804342158021454,0.6294269715999652,0.13719060889079338,0.0,0.31999999999999995,0.9578764721428438,True,True,Achilles_10252013,Achilles
rightward,151,8.107236013349967,1.54,1.4444276604032482,0.35508338145832874,0.7631492185095202,0.2911780804898162,0.0,0.15999999999999998,0.8823408949297211,True,True,Achilles_10252013,Achilles
rightward,161,4.314534166014008,1.1400000000000001,2.104076250809132,0.6772643288969978,0.4378242940656162,0.11448374666223633,0.0,0.7599999999999999,0.8837926432514253,True,True,Achilles_10252013,Achilles
rightward,163,5.4523321744763305,0.02,1.1015990349546325,0.45279939246904,0.6494965640855771,0.14932590343567156,0.0,0.11999999999999998,0.9270717639510055,True,True,Achilles_10252013,Achilles
rightward,169,0.4256212792646426,1.02,0.07072786008623969,0.3150550241444295,1.2059744583004202,1.5878634699761698,0.196,0.15999999999999998,-0.15602731029148617,False,False,Achilles_10252013,Achilles
rightward,171,0.29394003316414424,0.26,0.09898610699937418,0.5947257186325366,0.4766056479787193,1.2327498144774607,0.922,0.11999999999999998,-0.3104523026454717,False,False,Achilles_10252013,Achilles
rightward,173,0.18552106150082742,1.06,0.030337002724081935,0.24800663296517894,1.9431829149103141,2.8482884266040767,0.416,0.11999999999999998,-0.07180898466621655,False,False,Achilles_10252013,Achilles
rightward,175,21.68649956749249,0.22,4.2177429338623655,0.27431224797264636,1.2104387249540811,0.20017844480577673,0.0,0.27999999999999997,0.9870922410379483,True,True,Achilles_10252013,Achilles
rightward,176,26.098089352205633,0.18,9.684960354653573,0.5121049803580678,0.5376327235966957,0.07712995117795661,0.0,0.5599999999999999,0.9844842560739395,True,True,Achilles_10252013,Achilles
rightward,177,11.652040328253673,0.78,3.4344727351112696,0.4381264484682061,1.0284117433781301,0.14562855854143944,0.0,0.3999999999999999,0.9808400254824432,True,True,Achilles_10252013,Achilles
rightward,179,11.270432072026212,0.26,3.2601644679941977,0.49832974743594366,0.6788546476748242,0.23511332872440063,0.0,0.19999999999999996,0.7755814718923546,True,True,Achilles_10252013,Achilles
rightward,180,0.20504959429038822,1.54,0.023728770560752194,0.1753961360673978,1.9740133223807477,2.741199927094098,0.364,0.11999999999999998,,False,False,Achilles_10252013,Achilles
rightward,181,0.30612533040075324,0.14,0.05047033094151204,0.23485795232605663,1.6090082846083091,1.7454394626812515,0.03,0.19999999999999996,0.5991877103862704,False,False,Achilles_10252013,Achilles
rightward,182,0.2499101084270715,0.42000000000000004,0.05329152572597292,0.38550731709976677,0.8725680633363596,1.716067649501544,0.838,0.11999999999999998,-0.2436246844317621,False,False,Achilles_10252013,Achilles
rightward,183,9.263132590171821,0.02,0.6331355707916307,0.10009210848378314,2.256495333554952,0.5226927522171653,0.0,0.07999999999999999,0.9902797832768236,True,True,Achilles_10252013,Achilles
rightward,186,2.779822761269571,1.18,0.7339859895260765,0.411410385709101,1.0662177727986308,0.6206705726971451,0.0,0.3999999999999999,0.5912127212562018,True,True,Achilles_10252013,Achilles
rightward,201,3.8941549439298493,0.02,1.3885664789928474,0.6489803410680848,0.4256924080060715,0.18249886948936722,0.0,0.19999999999999996,0.7231111773992799,True,True,Achilles_10252013,Achilles
rightward,202,3.8562475726804384,1.34,1.2452229802552117,0.606372126796296,0.41407770706191316,0.17386435259848898,0.0,0.43999999999999995,0.8837340286485671,True,True,Achilles_10252013,Achilles
rightward,203,2.3592882811384066,1.22,0.8848278701034593,0.7477797716399232,0.2171335980611863,0.2877557442580176,0.104,0.19999999999999996,0.14631448382559442,False,False,Achilles_10252013,Achilles
rightward,204,3.5208499519237666,0.1,1.0348617577246753,0.5864011550801991,0.502675901125178,0.21394018406847035,0.0,0.15999999999999998,0.5579624982731409,True,True,Achilles_10252013,Achilles
rightward,211,0.4050515270486578,0.02,0.07106399138301278,0.3564449900144541,1.1019045258477238,1.6504526363802177,0.448,0.07999999999999999,-0.028784717656172982,False,False,Achilles_10252013,Achilles
rightward,215,3.1749179835793253,1.34,1.1146761121618989,0.49678882711720507,0.8159848215712528,0.6103207878429215,0.0,0.43999999999999995,0.5776980928235187,True,True,Achilles_10252013,Achilles
rightward,216,6.327415360536614,0.62,1.332714339783266,0.29255859890605335,1.4947325936012985,0.6829138811685039,0.0,0.35999999999999993,0.9385775641015228,True,True,Achilles_10252013,Achilles
rightward,217,0.2702787440839,1.3,0.038097204861111116,0.20190088990407218,2.507618561864779,2.7069132319271825,0.062,0.15999999999999998,0.19260667970836395,False,False,Achilles_10252013,Achilles
rightward,219,7.240693303146466,0.1,1.7408629281215244,0.4825981806282183,0.6274009001111779,0.21369983512193252,0.0,0.19999999999999996,0.5592715103738991,True,True,Achilles_10252013,Achilles
rightward,220,7.514138179852978,1.22,2.4503629675021013,0.45720211753999446,1.2759098177539512,0.7964190524036862,0.0,0.5199999999999999,0.9559098639973153,True,True,Achilles_10252013,Achilles
rightward,221,1.0995684062584052,0.1,0.11111870063397056,0.12350848079573438,2.1294375266944683,2.0429725298090182,0.004,0.15999999999999998,0.3967570716895051,True,True,Achilles_10252013,Achilles
rightward,222,2.1382387027892973,0.22,0.49300032563853113,0.45803129343291543,0.6550223447219856,0.40748702261814657,0.0,0.23999999999999996,0.7069683859166493,True,True,Achilles_10252013,Achilles
rightward,225,2.7623659712699196,0.45999999999999996,0.4201185001479784,0.2682814823560472,1.379142867746861,0.5494422003137726,0.0,0.15999999999999998,0.9056598837758919,True,True,Achilles_10252013,Achilles
rightward,229,1.0643892305017466,0.42000000000000004,0.33165357076171154,0.5666941684724844,0.4865276507207898,0.47696665556672974,0.008,0.15999999999999998,0.40375749618772966,True,True,Achilles_10252013,Achilles
rightward,237,3.6900074456401364,1.5,0.6576130528867091,0.33658852424880614,1.241741161582133,0.3677666763214087,0.0,0.15999999999999998,0.9708079727368324,True,True,Achilles_10252013,Achilles
rightward,238,1.70511638585503,0.1,0.44355698057364845,0.49710056004952136,0.5913406748607222,0.5351464104468822,0.0,0.19999999999999996,0.8254174806611217,True,True,Achilles_10252013,Achilles
rightward,240,8.84886107520097,0.62,2.865632331966036,0.5245644110758279,0.6518761722640388,0.20708274949123362,0.0,0.3999999999999999,0.924643555583083,True,True,Achilles_10252013,Achilles
rightward,242,4.747052797505326,1.58,0.9528176766101316,0.3858969028321789,1.195780254571708,0.5558616041627235,0.0,0.15999999999999998,0.8705237528306538,True,True,Achilles_10252013,Achilles
rightward,253,1.4706062857020163,1.34,0.5653227324178347,0.5512801158933,1.026829619595182,0.36095927616386103,0.0,0.6399999999999999,0.5941552963136306,True,True,Achilles_10252013,Achilles
rightward,255,2.945238824678762,0.02,0.6031692398735718,0.43781951506501265,0.7077468954267678,0.2796695756781564,0.0,0.07999999999999999,0.7739678904182985,True,True,Achilles_10252013,Achilles
rightward,257,4.076398586291023,0.02,2.2094534615278687,0.8889047986605855,0.09407802658477242,0.09615471841709623,0.018,0.15999999999999998,0.29697198455554735,False,False,Achilles_10252013,Achilles
rightward,258,6.5101764118691,0.06,3.577705873961188,0.8515412787889811,0.16445116737170035,0.0622763761257042,0.0,0.23999999999999996,0.7448140890425875,True,True,Achilles_10252013,Achilles
rightward,259,21.133865854267498,0.66,10.345665819865014,0.7511526176564034,0.20148228039754323,0.03457211252204817,0.0,0.7199999999999999,0.9338392447028477,True,True,Achilles_10252013,Achilles
rightward,263,0.6204838297486689,0.98,0.12127092411443703,0.34097703752118896,1.3568422786329892,1.8772890265272728,0.228,0.11999999999999998,-0.09927993830432903,False,False,Achilles_10252013,Achilles
rightward,264,1.1728299187617048,0.02,0.2310418373565548,0.39455888421878044,0.9212343617310715,0.6331858900791761,0.0,0.15999999999999998,0.437643357591514,True,True,Achilles_10252013,Achilles
rightward,266,0.8082102359482081,0.26,0.12523246049808637,0.31058069623614654,1.0824329721235226,1.6259346030589723,0.284,0.11999999999999998,0.36478211767096835,False,False,Achilles_10252013,Achilles
rightward,268,14.344830187478568,0.06,4.572446045953017,0.622088067868457,0.3710948177332131,0.09788491713281654,0.0,0.23999999999999996,0.8510893545084032,True,True,Achilles_10252013,Achilles
rightward,269,0.5504807733565251,0.86,0.13279300120432397,0.502090656044184,0.5736966944802891,0.9566516689197826,0.228,0.11999999999999998,0.2012297518589148,False,False,Achilles_10252013,Achilles
rightward,270,5.413369277754156,0.45999999999999996,1.4211691011522003,0.4422341682348547,0.8052126098035307,0.20029991175260267,0.0,0.35999999999999993,0.9050138344985117,True,True,Achilles_10252013,Achilles
rightward,271,0.7515761055025849,0.30000000000000004,0.34437692465194725,0.7281394649477732,0.2719531461283294,0.4120348307233559,0.262,0.19999999999999996,0.256333949660275,False,False,Achilles_10252013,Achilles
rightward,272,0.5687124362069125,0.02,0.21860038482709504,0.7180917067324019,0.31824830632940615,0.6670655093209042,0.654,0.07999999999999999,-0.2118548340106222,False,False,Achilles_10252013,Achilles
leftward,1,0.4287865384708576,1.1,0.13317611705211513,0.6000340405804996,0.525065879901049,1.2192219281131311,0.892,0.11999999999999998,-0.2731874467247434,False,False,Achilles_10252013,Achilles
leftward,6,0.5252000290143802,0.1,0.20957580713743607,0.6905644176746281,0.3448183315822156,0.723611185925543,0.624,0.15999999999999998,-0.4118176049438273,False,False,Achilles_10252013,Achilles
leftward,7,6.279124524583613,0.26,2.1603877903435986,0.5457750246725868,0.5738908469164876,0.1853997150779148,0.0,0.5199999999999999,0.8638836381143192,True,True,Achilles_10252013,Achilles
leftward,9,9.57789764722573,1.58,0.7550003917053417,0.14819937759909468,1.8989219063232285,0.4023549774482396,0.0,0.07999999999999999,0.9776904096769143,True,True,Achilles_10252013,Achilles
leftward,11,1.9285178286686935,0.18,0.5692158148690163,0.4937741227641277,0.6615681742618749,0.4357020541499028,0.0,0.23999999999999996,0.6178179459302275,True,True,Achilles_10252013,Achilles
leftward,12,3.2965391728657725,0.7,1.2638549564530444,0.6123046815025375,0.44827898861193977,0.15115704631071872,0.0,0.3999999999999999,0.6435391207475546,True,True,Achilles_10252013,Achilles
leftward,13,0.5614456496593696,0.7,0.24165211051350916,0.8332651384155865,0.14099722127733913,0.6344486895960014,0.996,0.19999999999999996,-0.5347879355412862,False,False,Achilles_10252013,Achilles
leftward,16,11.866660534803414,1.1400000000000001,6.13021907157643,0.6695897094185099,0.47875992004709583,0.07121627813955232,0.0,0.8799999999999999,0.9026427474619773,True,True,Achilles_10252013,Achilles
leftward,21,1.3900035750340123,0.54,0.4214050040271863,0.5285698002878902,0.6154368888576305,0.5294409537772764,0.002,0.27999999999999997,0.4401075025796591,True,True,Achilles_10252013,Achilles
leftward,23,6.017457613888939,0.5,1.5306414969910578,0.43664750157176263,0.9131693659832985,0.27538231310605865,0.0,0.19999999999999996,0.8991219686347055,True,True,Achilles_10252013,Achilles
leftward,27,11.460001269548115,0.62,3.660616082127693,0.5272216123418236,0.6515320366771696,0.0911588211240112,0.0,0.35999999999999993,0.8947612557639455,True,True,Achilles_10252013,Achilles
leftward,29,0.6528535858203367,0.5800000000000001,0.12220684154820716,0.29317189299076213,1.5754201705182584,1.1627568250324936,0.0,0.23999999999999996,0.18557992623036598,False,False,Achilles_10252013,Achilles
leftward,33,16.138135911711352,0.02,3.6484932517087016,0.4280175781674768,0.7120558123669636,0.09695051359104612,0.0,0.23999999999999996,0.9747741085403616,True,True,Achilles_10252013,Achilles
leftward,39,20.81597511959536,0.1,11.222328578324712,0.794764148842211,0.20346283753338898,0.04394188831330592,0.0,0.35999999999999993,0.897753790925743,True,True,Achilles_10252013,Achilles
leftward,41,3.5902395186853013,0.02,1.0937905623632302,0.7090154888739059,0.2434410600244032,0.14698249745654882,0.0,0.15999999999999998,0.6787968574448114,True,True,Achilles_10252013,Achilles
leftward,50,29.119853775081385,0.74,14.685957340924364,0.79942537235894,0.23171745942100117,0.04113569606028505,0.0,0.5599999999999999,0.9325364041121361,True,True,Achilles_10252013,Achilles
leftward,51,16.634316880940442,0.74,2.8864023365842253,0.2681508559126569,1.555655219252626,0.2506474167322267,0.0,0.23999999999999996,0.9691802621558725,True,True,Achilles_10252013,Achilles
leftward,52,8.011474249821925,1.22,5.5373636148415475,0.9197951225595778,0.0950869637653645,0.04625138315465511,0.0,0.7199999999999999,0.7044645180104939,True,True,Achilles_10252013,Achilles
leftward,53,1.9078082258541211,0.26,0.6217570995254087,0.6176610360795305,0.4597107167782753,0.2609551316776004,0.0,0.27999999999999997,0.5716989486639341,True,True,Achilles_10252013,Achilles
leftward,54,6.756959455610448,1.58,2.0696451942553677,0.672950057851461,0.3003003986919345,0.08786734944745583,0.0,0.19999999999999996,0.741994372370353,True,True,Achilles_10252013,Achilles
leftward,55,6.815942358108573,0.1,2.6910291402282285,0.7596193963798906,0.2587743010748457,0.191218986234313,0.0,0.31999999999999995,0.7362717054652471,True,True,Achilles_10252013,Achilles
leftward,56,0.6742272272425303,0.18,0.12458867995399489,0.3046147146396902,1.4322437519901763,1.6472112784435393,0.084,0.23999999999999996,0.16833425061289423,False,False,Achilles_10252013,Achilles
leftward,57,40.933803840886526,1.46,9.792430803607736,0.38991249197106465,0.9326459764771562,0.11627293118574529,0.0,0.31999999999999995,0.9848546683040171,True,True,Achilles_10252013,Achilles
leftward,58,8.415378917706663,0.54,2.0763176609512124,0.384334880714745,1.0087817645928119,0.24226447787184152,0.0,0.27999999999999997,0.852741716461189,True,True,Achilles_10252013,Achilles
leftward,70,1.4897908557350419,0.02,0.13360954763573563,0.14404527341824733,2.267257436656402,1.292918787031043,0.0,0.11999999999999998,0.8795992702326848,True,True,Achilles_10252013,Achilles
leftward,74,2.2114609437645605,0.62,0.5791572179149097,0.43360244350411575,0.9374759049241775,0.45052658140318985,0.0,0.31999999999999995,0.6168436510181132,True,True,Achilles_10252013,Achilles
leftward,76,4.5146439770669415,1.58,0.9427565800800334,0.43567090579563833,0.7941084891778281,0.15053739788590198,0.0,0.11999999999999998,0.8777331001590475,True,True,Achilles_10252013,Achilles
leftward,78,0.7073955316229737,0.74,0.13566984744062643,0.3048269579256292,1.4309519644307322,1.2513241329616882,0.0,0.23999999999999996,0.41406018033637193,False,False,Achilles_10252013,Achilles
leftward,79,0.993827017381242,0.86,0.28103574591568986,0.618553073116635,0.44238902249677226,0.6035653237605533,0.11,0.19999999999999996,0.2754848537462756,False,False,Achilles_10252013,Achilles
leftward,82,9.196423649282227,0.74,2.7784842309777043,0.4172857138970148,1.0741868044785203,0.12736477703816634,0.0,0.3999999999999999,0.9676162248673879,True,True,Achilles_10252013,Achilles
leftward,84,1.0751224923326153,1.46,0.15344003289713715,0.2674318230243909,1.4275268173593711,1.907687874323523,0.304,0.11999999999999998,-0.20032421461742872,False,False,Achilles_10252013,Achilles
leftward,86,2.9002663780152953,1.58,0.7071715893847904,0.47632346960074246,0.6829271060571569,0.27730322945801694,0.0,0.23999999999999996,0.5684900521285703,True,True,Achilles_10252013,Achilles
leftward,87,0.5368393527289871,0.5800000000000001,0.16897041967734155,0.4871026144847423,0.9006875027399718,1.1502886632298317,0.098,0.43999999999999995,-0.04378184312905989,False,False,Achilles_10252013,Achilles
leftward,92,1.991143768951123,0.02,0.3307479209995478,0.3003063467822292,1.3135105476488946,1.0436091739945292,0.002,0.15999999999999998,0.822369690428124,True,True,Achilles_10252013,Achilles
leftward,93,0.28715583346970414,0.8200000000000001,0.05302247653542459,0.27341629000528644,1.7233135367304144,2.2444237135487612,0.134,0.07999999999999999,0.2701806606658828,False,False,Achilles_10252013,Achilles
leftward,94,2.5462226316448193,0.74,0.6082082993101696,0.42960454802623704,0.8494688775642413,0.36908034725147687,0.0,0.31999999999999995,0.8211560379311685,True,True,Achilles_10252013,Achilles
leftward,95,2.333685571200732,0.02,0.22626798299204584,0.14472909329757414,2.285541815184196,1.066720458343205,0.0,0.11999999999999998,0.8797675528960615,True,True,Achilles_10252013,Achilles
leftward,96,1.4451897401129965,1.1,0.22843496068034003,0.3034175475850829,1.4355389611267062,0.8374246987162555,0.0,0.15999999999999998,0.895640042596534,True,True,Achilles_10252013,Achilles
leftward,98,4.8851754673093915,1.54,0.725532941701003,0.22108357260091127,1.669636890317676,0.47935982175787034,0.0,0.19999999999999996,0.9341836585022077,True,True,Achilles_10252013,Achilles
leftward,101,19.942594359143037,0.30000000000000004,5.066502855524865,0.4052217173756676,0.9680298398863048,0.13738354634278743,0.0,0.35999999999999993,0.8971747746343939,True,True,Achilles_10252013,Achilles
leftward,103,4.791519366686944,1.46,1.229984303461164,0.5090790847686735,0.5893754830574285,0.2642231473275896,0.0,0.23999999999999996,0.9230657575240485,True,True,Achilles_10252013,Achilles
leftward,109,0.7962614268024435,0.18,0.295454077455218,0.5783598980782584,0.548006735195072,0.5143621193158948,0.002,0.23999999999999996,0.46374792847081353,False,False,Achilles_10252013,Achilles
leftward,110,0.8418047384317396,1.5,0.29424961521546056,0.5780197338734616,0.5566319525151333,0.4795590244236064,0.002,0.19999999999999996,0.31659880695271997,False,False,Achilles_10252013,Achilles
leftward,111,0.4644798984612777,0.1,0.10580839554797225,0.43109169036905115,0.917729423643919,1.218103594808683,0.16,0.07999999999999999,0.3853420408611118,False,False,Achilles_10252013,Achilles
leftward,112,45.23102058787429,0.1,6.144123700697546,0.1830448587636144,2.0787820433812123,0.19119698613515732,0.0,0.19999999999999996,0.9936514255748589,True,True,Achilles_10252013,Achilles
leftward,113,19.140968419165198,0.18,8.258769147367609,0.5895744823420062,0.6630504584037457,0.09299371262808291,0.0,0.8399999999999999,0.9222480773941972,True,True,Achilles_10252013,Achilles
leftward,114,13.035758716683578,1.42,3.206763632021759,0.3257302140339137,1.3385296950535248,0.21992092015034975,0.0,0.3999999999999999,0.9914203599718022,True,True,Achilles_10252013,Achilles
leftward,116,8.925080515256521,0.30000000000000004,2.656977204860678,0.47216841834623424,0.7243278548333927,0.13001969869984584,0.0,0.3999999999999999,0.9548102444853988,True,True,Achilles_10252013,Achilles
leftward,117,1.901065373524201,0.18,0.4850688812733007,0.41869532743182253,0.9153193318268033,0.3810195539915944,0.0,0.31999999999999995,0.7829088148829569,True,True,Achilles_10252013,Achilles
leftward,118,18.24052708051961,0.9,5.854193441522588,0.502210581168518,0.8460431634955623,0.11747937116587931,0.0,0.43999999999999995,0.9631388599936371,True,True,Achilles_10252013,Achilles
leftward,121,0.9033524605676874,0.02,0.21430770397057178,0.6750348462775784,0.3040388802161705,0.6166736834159742,0.75,0.039999999999999994,-0.05142771210697512,False,False,Achilles_10252013,Achilles
leftward,123,27.83244603552224,0.33999999999999997,8.015559876214764,0.46949708377093724,0.7559714016456598,0.10821915914303874,0.0,0.35999999999999993,0.9846640748757916,True,True,Achilles_10252013,Achilles
leftward,125,10.104414667750822,1.5,4.843738562028482,0.757029727528809,0.27792043223020857,0.04746929028665181,0.0,0.23999999999999996,0.939369594110272,True,True,Achilles_10252013,Achilles
leftward,129,2.885530678313743,0.33999999999999997,1.175510495413516,0.8182925030813784,0.16146367301276648,0.12571512831270723,0.0,0.19999999999999996,0.38746676579196687,True,True,Achilles_10252013,Achilles
leftward,137,23.85715120982687,0.5800000000000001,7.378648817736074,0.49601310131080445,0.7780151181605621,0.1330314297553737,0.0,0.43999999999999995,0.9651961438005509,True,True,Achilles_10252013,Achilles
leftward,143,5.485625236339575,0.62,1.000839817624645,0.2962758925624232,1.410848300680105,0.6728917324311083,0.0,0.19999999999999996,0.8167272330945381,True,True,Achilles_10252013,Achilles
leftward,145,20.72494605003121,1.18,5.322712559129345,0.35264655435298886,1.285656033890258,0.14547499609967415,0.0,0.3999999999999999,0.9890092095015346,True,True,Achilles_10252013,Achilles
leftward,146,5.6269995317101955,1.5,3.4676652111452695,0.8340226405322507,0.20446077269164373,0.07909089840982957,0.0,0.19999999999999996,0.6279511512519262,True,True,Achilles_10252013,Achilles
leftward,148,2.5745312915016836,0.33999999999999997,1.0345133890037592,0.6232396501254255,0.4735307518497821,0.14165441972745535,0.0,0.43999999999999995,0.7907404101072066,True,True,Achilles_10252013,Achilles
leftward,151,0.8545738781957144,1.18,0.2653983191901044,0.4957457638825799,0.7938851834600872,0.6060508708378441,0.0,0.15999999999999998,0.35210827695407193,False,False,Achilles_10252013,Achilles
leftward,161,1.7186482413506707,0.18,0.6702351149174247,0.7166259089077637,0.2628020934996797,0.34021656339154216,0.054,0.23999999999999996,0.1433032458632429,False,False,Achilles_10252013,Achilles
