unit,n_spikes,base_rate,wilcoxon_p,kw_p,tone_responsive,frequency_tuned,best_frequency,mean_rate,rate_2000,rate_4000,rate_8000,rate_16000,rate_32000,session
111,8948,0.0,1.8685384314617745e-70,1.0198104035890783e-40,True,True,8000.0,0.8496885476096553,0.9301748728761007,0.4431668463289017,2.0837054235875456,0.5753739930955121,0.21602160216021601,LA11_ses-2
112,4626,0.0,4.255192682423079e-23,1.2345894928299744e-20,True,True,2000.0,0.27239059388262843,0.7937492248542726,0.25152712899748475,0.10716199321307376,0.08950262114819077,0.12001200120012001,LA11_ses-2
113,16441,0.0,4.47654486486358e-234,5.7688672797408636e-58,True,True,8000.0,3.3137485659054695,4.638472032742156,2.215834231644508,5.405727213192832,3.132591740186677,1.176117611761176,LA11_ses-2
114,4469,0.0,4.509229801533812e-16,0.11115596846087597,True,False,32000.0,0.16146866902816254,0.1364256480218281,0.17966223499820339,0.07144132880871584,0.19179133103183735,0.22802280228022803,LA11_ses-2
115,84257,0.0,0.0,0.0,True,True,2000.0,29.125614185746713,92.68262433337466,24.87723080608456,19.205810561409773,4.781997187060479,4.08040804080408,LA11_ses-2
116,28841,0.0,1.3494088854109534e-143,5.521003533956931e-10,True,True,4000.0,1.7868579672326308,1.7735334242837653,2.587136183974129,1.9884503185092575,1.2530366960746706,1.332133213321332,LA11_ses-2
117,15102,0.0,4.155901800691364e-80,5.1482193094982186e-12,True,True,2000.0,0.9073479746730406,1.537889123155153,0.9102886573242304,0.6905995118175865,0.48587137194732133,0.9120912091209121,LA11_ses-2
118,23301,0.0,6.900254335659836e-156,6.008238549242118e-33,True,True,2000.0,1.884856662755944,3.4726528587374426,2.0241945143130913,1.5240816812526048,1.4192558496355965,0.9840984098409841,LA11_ses-2
119,10907,0.0,7.792136258700397e-70,7.915687407859958e-24,True,True,4000.0,0.9136628655649293,0.5705072553640085,1.976284584980237,0.7858546168958742,0.3835826620636747,0.8520852085208521,LA11_ses-2
120,45670,0.0,2.4252191440535885e-186,5.664954269853612e-162,True,True,2000.0,5.279328216065509,10.368349249658936,2.191879266978081,10.28755134845508,0.9205983889528193,2.628262826282628,LA11_ses-2
121,13213,0.0,3.4620991593412575e-110,8.37928995246691e-87,True,True,2000.0,1.2717254180456061,3.497457522014139,0.8983111749910169,0.7858546168958742,0.6009461705664237,0.5760576057605761,LA11_ses-2
122,12519,0.0,1.0270771374050778e-61,0.0015098857017916175,True,True,4000.0,1.3459834981773058,1.5502914547935012,1.6648700443166846,0.8215752813002323,1.2530366960746706,1.4401440144014401,LA11_ses-2
123,27018,0.0,0.0,0.0,True,True,16000.0,5.969689698133925,3.9935507875480587,2.790753383638759,5.393820325058046,14.345991561181435,3.324332433243324,LA11_ses-2
124,7933,0.0,4.63834403142337e-60,0.007092321695267326,True,True,2000.0,0.739543142363121,1.0169911943445367,0.6348065636603185,0.6786926236828006,0.7671653241273494,0.6000600060006,LA11_ses-2
125,5763,0.0,9.485737571073747e-15,0.06585919515524104,True,False,4000.0,0.1461489229838803,0.16123031129852414,0.23954964666427117,0.14288265761743169,0.11507479861910241,0.07200720072007201,LA11_ses-2
126,17005,0.0,1.784083074895398e-209,3.675535184188409e-171,True,True,2000.0,3.1474506706294574,8.706436810120302,1.4013654329859864,1.8217538846222538,2.5955760132975323,1.2121212121212122,LA11_ses-2
127,5925,0.0,1.2303241014397923e-46,8.990508626339755e-09,True,True,2000.0,0.5405688736945647,0.8929678779610567,0.3114145406635525,0.7501339524915164,0.46029919447640966,0.28802880288028804,LA11_ses-2
128,2399,0.0,7.819676315594236e-88,5.359499758831504e-78,True,True,16000.0,1.1646666601906248,0.5457025920873124,0.1437297879985627,1.8098469964874682,2.928014320419384,0.396039603960396,LA11_ses-2
129,42453,0.0,0.0,9.18877351409074e-52,True,True,16000.0,10.692086124803891,10.566786555872504,11.426518145885735,6.97743644698458,14.780718578186933,9.708970897089708,LA11_ses-2
130,33615,0.0,0.0,0.0,True,True,2000.0,10.451040182148144,27.16110628798214,4.07234399329261,9.442162290885276,6.035033883135148,5.544554455445544,LA11_ses-2
131,6685,0.0,2.517463732568338e-51,0.13277628569985514,True,False,16000.0,0.7262391646442641,0.6945305717474886,0.8144687986585221,0.5358099660653688,0.8183096790691727,0.7680768076807681,LA11_ses-2
