session,subject,session_id,unit,histology,depth_m,arena_cm,duration_s,n_spikes,mean_rate,grid_score,spacing_cm,orientation_deg,spatial_info,peak_rate,stability,grid_score_h1,grid_score_h2,hd_mvl,hd_pref,shuffle_p,r_in,r_out,is_grid,big_arena,mvl
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t2c2,MEC LV,0.0020499999999999997,102.0,599.98,440,0.9041033965520784,-0.13144278225351963,58.249463516842795,9.805571092265183,0.9293728502905968,7.585636964576508,0.41289215807815616,0.18315095353984528,0.18182211114961144,,,0.85,13,26,False,False,
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t2c3,MEC LV,0.0020499999999999997,102.0,599.98,689,1.4157437277826863,0.2510505355267044,41.78516483155236,21.037511025421818,0.6857107796202572,7.046178850129359,0.4242515524615583,0.17833469442805805,-0.06309958395211623,,,0.35,6,14,False,False,
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t2c4,MEC LV,0.0020499999999999997,102.0,599.98,584,1.1999917808782132,-0.05867482501850448,34.205262752974136,7.874983651098205,0.2718902316855969,5.885198180873167,0.37941657268834805,-0.23885766523823304,-0.1498833206131959,,,0.69,6,31,False,False,
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t3c1,MEC LV,0.0020499999999999997,102.0,599.98,1061,2.1801220539585344,-0.15753219285193837,48.83646178829912,17.65012421993012,0.3553243733118658,8.574466995438765,0.128195225044739,0.053488639392142226,-0.047378024980868044,,,0.76,9,26,False,False,
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t3c2,MEC LV,0.0020499999999999997,102.0,599.98,586,1.2041013417716318,0.30082897551716997,42.95346318982906,24.775140568831915,0.7906267380922766,9.65993566070198,0.5029124253644728,0.22788647304775111,0.7340148855425969,,,0.16,8,16,False,False,
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t3c6,MEC LV,0.0020499999999999997,102.0,599.98,1001,2.0568352271559784,0.25006923758665167,30.0,0.0,0.27021524977783995,7.772189551441519,0.32720423405878796,0.16407597930261997,-0.0336417242874406,,,0.21,6,12,False,False,
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t5c1,MEC LIII,0.0024,102.0,599.9800000000005,2100,4.052645798757189,1.1737748840576439,46.861498055439924,31.699244233993625,1.077028097995165,32.578121470264655,0.8440500218374754,0.6928040710819745,0.8944064946872918,0.19277235186980393,5.796133258861562,0.0,9,17,True,False,0.19304647778010003
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t6c1,MEC LIII,0.0024,102.0,599.9800000000005,1823,3.5180825195877885,0.8303430056396981,60.0,33.012787504183336,0.911698970574281,26.663771192522777,0.9096899204786533,0.41970697747341235,0.7718730782462927,0.35470743850940273,2.2302402374568846,0.01,10,23,True,False,0.35540085063980326
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t6c2,MEC LIII,0.0024,102.0,599.9800000000005,1173,2.263692153305801,1.0147610073359727,46.861498055439924,31.699244233993625,0.8477087655264423,18.657392964938136,0.7533936875127812,1.0556780495146285,0.3648115593829111,0.17480785371819763,5.634292924242766,0.0,8,18,True,False,0.17641505981179145
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t6c3,MEC LIII,0.0024,102.0,599.9800000000005,860,1.659654946157706,0.13896254054073634,68.41052550594827,7.874983651098205,1.0578389777799975,23.195855678647483,0.6008320373990802,0.3682685115679573,0.35006028784185983,0.25914003526850304,3.9712104935638792,0.5,9,32,False,False,0.25831015547116837
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t7c1,MEC LIII,0.0024,102.0,599.9800000000005,1620,3.1263267590412602,0.8180710436094323,45.39823785126467,22.40535663140855,0.4093352409653827,20.797975270746964,0.3934194938166684,0.4400423636408376,0.31596415902955316,0.1725422040229593,0.3287554095109128,0.0,7,18,True,False,0.17250164671857582
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t7c2,MEC LIII,0.0024,102.0,599.9800000000005,905,1.7464973561310744,0.23400183319137952,54.0,3.5763343749973444,0.45715676842165576,7.183313070087139,0.38051996516025,0.4210267634941268,0.96410466132352,0.2312734691143414,4.179855352057509,0.2,12,33,False,False,0.23189324233308903
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t8c1,MEC LIII,0.0024,102.0,599.9800000000005,1660,3.203520012350921,0.8047617601363242,45.39823785126467,22.40535663140855,0.6750228988605902,32.72534484534228,0.5183525875082051,0.9234744322876338,0.981005935925358,0.21579691607362275,0.403008811377595,0.02,7,15,True,False,0.21415135101985872
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t8c2,MEC LIII,0.0024,102.0,599.9800000000005,1346,2.597552973870084,0.0682561138521551,44.598206241955516,21.86989764584402,0.5895459119425546,16.882639495185856,0.6670640607574609,-0.19750790516921918,-0.025417290304341575,0.07478274789205808,0.8368328370375475,0.58,9,17,False,False,0.07560174549672177
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t1c1,MEC LV,0.0020499999999999997,102.0,599.9800000000005,727,1.4226449062658997,-0.039203116770301326,52.39274758971894,13.300755766006375,0.1671140289520195,3.892241002629775,0.17067788184342114,-0.04753393715112686,0.14648336321599348,,,0.63,9,22,False,False,
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t1c3,MEC LV,0.0020499999999999997,102.0,599.9800000000005,2023,3.958749168330007,-0.12377093218609028,60.07495318350236,15.0,0.12822416842963294,12.15916243538988,0.32289404713008674,-0.003952668933487773,0.12333987629244458,,,0.86,10,21,False,False,
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t1c4,MEC LV,0.0020499999999999997,102.0,599.9800000000005,877,1.716175492152949,0.639247101562997,48.46648326421053,38.198590513648185,0.0751740332414686,4.336354501273471,0.11631144544950599,0.18142780302103084,0.4643022639257359,,,0.03,9,20,True,False,
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t2c1,MEC LV,0.0020499999999999997,102.0,599.9800000000005,1236,2.4186920277092874,0.07134708620559226,90.69729874698585,24.472459848343817,0.42463695647337574,10.918974055726306,0.5117027459618063,0.018096115105797797,-0.12201009720412478,,,0.5,17,29,False,False,
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t2c4,MEC LV,0.0020499999999999997,102.0,599.9800000000005,777,1.5204884348949161,0.12890574988321202,45.09988913511872,30.0,0.6008645920271657,6.914956274706666,0.48691337330960577,-0.012773422011746721,0.09169913915290259,,,0.37,10,31,False,False,
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t2c5,MEC LV,0.0020499999999999997,102.0,599.9800000000005,406,0.7944894524676138,-0.10002091343193258,71.11961754677819,2.3540246362613146,0.707831957341164,3.4311479533662674,0.32354994182705654,0.16291931779133648,-0.12035827093634305,,,0.83,8,32,False,False,
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t2c6,MEC LV,0.0020499999999999997,102.0,599.9800000000005,332,0.6496810300966694,-0.1872420666240425,60.0,0.0,0.8614699170755863,4.8916438817723025,0.5064325238349726,-0.01314129069235935,-0.36178643582286935,,,0.86,7,31,False,False,
sub-11025/sub-11025_ses-14050501_behavior+ecephys.nwb,11025,14050501,t1c1,MEC LIII,0.00235,198.0,1199.98,1518,1.31741100098936,1.0989117083900442,68.54195795277518,20.13419305691562,1.581613868951092,20.36396798763396,0.8716405920883981,0.6427720777479342,1.1661539357527597,0.08479995182926166,0.17632061812612349,0.0,12,20,True,True,0.08604727843162185
sub-11025/sub-11025_ses-14050501_behavior+ecephys.nwb,11025,14050501,t1c2,MEC LIII,0.00235,198.0,1199.98,745,0.646555464912433,0.11850406144295741,78.2304288624318,16.699244233993596,2.530486403736448,21.315686518490573,0.8758083181503146,0.25736629984038323,0.5117777020279141,0.16108791981862977,2.557115993122018,0.47,14,37,False,True,0.163305709965684
sub-11025/sub-11025_ses-14050501_behavior+ecephys.nwb,11025,14050501,t2c1,MEC LIII,0.00235,198.0,1199.98,5086,4.413934355093469,1.2813928643871098,63.63961030678928,21.86989764584402,0.20690895799288977,12.880999617472401,0.713180115290826,1.2190638663345128,1.304317465488201,0.04831596991257387,4.01068983380496,0.0,11,25,True,True,0.04864802849978082
sub-11084/sub-11084_ses-09030503_behavior+ecephys.nwb,11084,09030503,t2c2,,,96.0,599.9800000000005,525,0.978364175099234,-0.04354299270472184,42.42640687119285,8.13010235415598,0.3858496015167996,3.377664620551564,0.1170861515831291,-0.09708969917931735,0.25221230273439055,0.9061777280106879,0.41396551501281825,0.68,8,18,False,False,0.906527877870855
sub-11025/sub-11025_ses-16050501_behavior+ecephys.nwb,11025,16050501,t1c1,MEC LIII,0.00235,192.0,1199.980000000001,3396,3.1326968313269683,1.5510265764524958,70.29224708315988,20.194428907734817,0.9639696108723295,33.87223717235047,0.9122642984409295,1.5068154440786006,1.4020142282499752,0.07523102675501979,1.9844284058356867,0.0,13,28,True,True,0.07379904172398621
sub-11025/sub-11025_ses-16050501_behavior+ecephys.nwb,11025,16050501,t1c2,MEC LIII,0.00235,192.0,1199.980000000001,4278,3.9463124394631244,0.350207753019084,61.773780845922005,21.0273733851036,0.06805256825558832,15.121077069107491,0.2586166475352415,0.416614351708132,-0.11774939249639346,0.051611114966210896,1.0428929450343711,0.19,12,26,False,True,0.051052667208509823
sub-11025/sub-11025_ses-16050501_behavior+ecephys.nwb,11025,16050501,t2c1,MEC LIII,0.00235,192.0,1199.980000000001,1691,1.559891148932245,1.0285512585061558,67.0820393249937,24.289406862500357,1.9114261017210574,42.40238062538357,0.8332838970483263,1.1404035142166444,1.110184013197066,0.1943484489043233,1.9462709459470053,0.0,12,20,True,True,0.19562162092976343
sub-11025/sub-11025_ses-16050501_behavior+ecephys.nwb,11025,16050501,t2c2,MEC LIII,0.00235,192.0,1199.980000000001,2420,2.2323693556570268,1.4219768034731655,60.67124524847006,21.469234390051867,1.2204774422009175,28.488669877086267,0.8117503339677067,1.4600964190653694,1.3952903346040577,0.06779230077844045,4.59527976008304,0.0,10,25,True,True,0.0683513178232245
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,03020501,t1c1,MEC LV,0.0020499999999999997,96.0,599.98,1210,2.2193690388848126,-0.16633224809815558,81.60882305241266,42.89727103094762,0.6048211324056939,13.727304937053551,0.4904627132212517,0.02624393805189182,-0.12961764384533428,0.8309981137931809,6.10683421742772,0.81,17,24,False,False,0.8312828748122175
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,03020501,t2c1,MEC LV,0.0020499999999999997,96.0,599.98,678,1.243580337490829,0.47068854731124543,39.1152144312159,25.601294645004458,0.3609802147221901,5.122051383226756,0.0470213280316795,0.1539526502444819,-0.09441827492308671,0.9316704588339774,2.6326297465886066,0.13,7,13,False,False,0.9311332698309697
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,03020501,t2c2,MEC LV,0.0020499999999999997,96.0,599.98,1001,1.8360234776228905,0.22398582150540183,30.594117081556707,5.440332031005506,0.45634546502622414,19.75179165460976,0.5604550610349126,0.15138606029938678,0.4385469840751134,0.9036906832703758,0.6543560569245104,0.36,5,11,False,False,0.9033277644705964
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,03020501,t3c1,MEC LV,0.0020499999999999997,96.0,599.98,8801,16.142699926632428,0.1454615459080126,74.51845409024533,8.65980825409008,0.07820234315994964,36.079133470182725,0.7830002192553029,0.0017692809028683337,-0.1706863689201974,0.08215052932695442,2.236990185498395,0.41,19,31,False,False,0.08134730039733924
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,03020501,t3c2,MEC LV,0.0020499999999999997,96.0,599.98,639,1.1720469552457813,-0.004874277522546478,36.124783736376884,34.763641690726175,0.5809988252459345,6.715408145492938,0.24977956434855988,-0.03518262623532678,-0.09120266969645345,0.9552308336358551,5.997234146591421,0.6,6,17,False,False,0.9548454351704032
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,03020501,t4c1,MEC LV,0.0020499999999999997,96.0,599.98,1378,2.527512839325018,0.00332645172501346,49.92995093127972,3.3664606634298013,0.384443270764128,10.410653247869169,0.16300147320381367,-0.10891539759697204,-0.35178854833807677,0.9041582578072586,2.447434189811523,0.41,7,26,False,False,0.9039924881883399
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,08030506,t1c1,MEC LV,0.0020499999999999997,96.0,599.9799999999996,564,1.0190990730535028,-0.05652194238431226,48.373546489791295,0.0,0.4580508438073677,6.215194223007396,0.07285905914397865,0.04311211570358736,0.33373811280382365,0.8703419832746315,2.745842254832597,0.65,10,29,False,False,0.8704037797003424
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,08030506,t1c4,MEC LV,0.0020499999999999997,96.0,599.9799999999996,544,0.9829608080516056,0.27145883875242505,63.28506932918697,28.57043438516149,0.3096636405081963,4.191347283088411,0.19743706095563573,-0.5140544169317627,0.15868907396734408,0.6822190020375077,3.0919338569414054,0.21,11,16,False,False,0.6811223215004539
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,08030506,t3c1,MEC LV,0.0020499999999999997,96.0,599.9799999999996,644,1.1636521330610918,0.4720795940935394,75.8946638440411,18.434948822921996,0.5046079741688488,6.617606267524953,0.38830708770112304,0.09396279866687575,0.2597399764320254,0.23014373855862266,4.48163256669473,0.08,14,29,False,False,0.22873750513457955
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,08030506,t4c1,MEC LV,0.0020499999999999997,96.0,599.9799999999996,957,1.729215980340784,-0.06055007655602976,48.0,0.0,0.43448146618394834,6.976293678736626,0.1932246193965701,-0.2801192985747314,0.14401574520465274,0.9569675146821858,4.370091239333844,0.68,7,27,False,False,0.9569449093347709
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,08030506,t4c4,MEC LV,0.0020499999999999997,96.0,599.9799999999996,102,0.18430515150967602,0.626452782233668,45.69463863518345,6.801409486351815,1.3850437141064929,2.658483287144202,0.5087424093211839,0.3180007436283328,0.5058784615230519,0.8627687395305634,2.0805923469542598,0.07,7,25,True,False,0.8625131163699464
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,08030506,t4c5,MEC LV,0.0020499999999999997,96.0,599.9799999999996,793,1.4328822073252265,0.4342680105631715,61.846584384264915,0.0,0.19733614576127512,5.430503618309809,-0.01428089325427722,0.4051891285482682,0.1395498070038682,0.647316887242012,4.9391419427604015,0.12,8,19,False,False,0.6464401998141841
sub-11084/sub-11084_ses-24020502_behavior+ecephys.nwb,11084,24020502,t3c1,MEC LV,0.0018499999999999999,102.0,599.98,1628,3.003246753246753,-0.29158806523409225,40.36087214122113,0.0,0.18478846110892516,8.412526517092957,0.3301772818526474,0.6280457166168044,-0.1672425747113952,,,0.91,9,15,False,False,
sub-11084/sub-11084_ses-24020502_behavior+ecephys.nwb,11084,24020502,t3c2,MEC LV,0.0018499999999999999,102.0,599.98,2481,4.57681523022432,-0.11267504907913939,43.68065933568311,44.054604099077125,0.4328957029666684,21.136483261206404,0.6503509739839602,0.3601775982900838,-0.07531262054608277,,,0.62,10,28,False,False,
sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,11138,05040502,t1c1,MEC LIII,0.0017,96.0,599.9799999999959,1474,2.8820585014860005,1.342606701750132,40.24922359499622,55.60129464500446,0.6652902885388354,16.535482559987912,0.7817627367918684,1.1826998420559502,1.1967810732321444,0.12552722905928143,1.1941214329094825,0.0,7,17,True,False,0.12472432686596618
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,09030501,t1c1,MEC LV,0.0020499999999999997,99.0,599.9800000000001,768,1.3811955974390333,-0.004015731739811047,52.478567053607705,6.027373385103601,0.27720838587953445,3.55731956555157,0.02671174328398658,-0.4742575249704194,0.19661544364302125,0.8081590345199205,2.430181825586362,0.64,11,31,False,False,0.8083299803142606
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,09030501,t1c2,MEC LV,0.0020499999999999997,99.0,599.9800000000001,3770,6.780087763470254,1.2361844165086726,46.57252408878007,14.931417178137536,0.148223137173926,18.031443476504045,0.741305689392469,1.2465509716340695,1.0331652503578947,0.0225827660569302,2.935284518146521,0.0,8,18,True,False,0.022951509617887535
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,09030501,t1c3,MEC LV,0.0020499999999999997,99.0,599.9800000000001,687,1.2355226242716353,0.06668046921420132,47.43416490252569,15.0,0.11285990409857158,3.541911263799376,0.111774384195688,-0.14764924006009494,0.14401505615821225,0.15081541882643987,4.417618164025653,0.48,18,30,False,False,0.14999689212328982
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,09030501,t2c1,MEC LV,0.0020499999999999997,99.0,599.9800000000001,812,1.460326595208978,0.545921607161533,42.42640687119285,15.0,0.46487340434940433,8.615328607255998,0.29149893463484733,0.537665252304443,0.5309690967039823,0.8580148728581372,6.2010269179985125,0.03,9,15,False,False,0.8589345302943372
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,09030501,t3c1,MEC LV,0.0020499999999999997,99.0,599.9800000000001,510,0.917200201424358,0.11871082074453042,36.24913792078372,5.556045219583467,0.4436807393754963,3.6763070004535483,0.3356355781204855,0.055932274599567074,0.044190751493448074,0.8866166293364587,4.178735200693019,0.33,9,32,False,False,0.8874985151337478
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,09030501,t3c2,MEC LV,0.0020499999999999997,99.0,599.9800000000001,4311,7.753039349687073,0.6930548719235439,37.589892258425,18.690067525979785,0.1197030674792336,16.65213582750537,0.716173876094819,0.5815789794604278,0.24670802246335427,0.0834044068199879,4.9032757161309215,0.01,6,13,True,False,0.08328298523063235
sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,11084,28020501,t2c1,MEC LV,0.0018499999999999999,102.0,599.98,1302,2.5375170532060025,-0.42470512500443436,57.706152185014034,0.0,0.15333403341536156,5.94852807037995,0.3337090968960652,0.27298584371356754,0.08465703391273761,,,0.99,10,32,False,False,
sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,11084,28020501,t3c1,MEC LV,0.0018499999999999999,102.0,599.98,1442,2.810368349249659,0.03809589815399807,55.072679252057455,37.594643368591434,0.36432460796188004,15.097851327219209,0.4274046495168612,-0.04491724501526855,-0.15586003557907935,,,0.55,10,20,False,False,
sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,11084,28020501,t3c2,MEC LV,0.0018499999999999999,102.0,599.98,1545,3.0111089456246343,-0.22601947335654804,51.35172830587107,29.036243467926482,0.29694221905365936,8.935608263060635,0.24610513126325956,-0.05294359197309789,-0.21518335321923915,,,0.84,19,32,False,False,
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t1c1,MEC LV,0.0018499999999999999,102.0,599.98,1416,2.6637069922308543,-0.08625418385570632,44.598206241955516,25.201123645475064,0.6165974844976752,11.29851735253539,0.6015387473799011,-0.16349537041020676,-0.1734427129961078,,,0.77,8,31,False,False,
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t2c1,MEC LV,0.0018499999999999999,102.0,599.98,1292,2.4304445155100733,0.22926465127931922,36.24913792078372,24.443954780416533,0.2904626987221833,10.41413600057676,0.46008235863631003,0.03736019006019293,0.055924761515470905,,,0.28,8,23,False,False,
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t2c2,MEC LV,0.0018499999999999999,102.0,599.98,1151,2.1652025056904756,-0.06345880428581549,62.6418390534633,40.201123645475064,0.3443140911110062,7.951789946317785,0.24564956183543069,-0.21573264893083133,-0.06289790633320783,,,0.73,13,19,False,False,
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t2c3,MEC LV,0.0018499999999999999,102.0,599.98,2053,3.8619989089335762,-0.10400407693451932,55.31726674375732,11.565051177077976,0.37281348693720784,15.996590497619001,0.6063448521806636,-0.15253033133644053,0.040258086631736315,,,0.76,12,31,False,False,
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t3c1,MEC LV,0.0018499999999999999,102.0,599.98,1540,2.8969694689516357,-0.10146442254908872,56.36488268416781,25.201123645475064,0.5911733957236037,12.042153816841607,0.6201492087009093,,-0.1465437241013393,,,0.75,8,30,False,False,
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t3c3,MEC LV,0.0018499999999999999,102.0,599.98,658,1.2377960458247896,-0.2898210483097644,38.41874542459709,8.65980825409008,0.4182732644211634,6.071653061222382,0.4920314200179453,0.07593372454012157,-0.04018066472749671,,,0.93,19,31,False,False,
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t4c1,MEC LV,0.0018499999999999999,102.0,599.98,320,0.6019676818600801,-0.052025085546211075,49.20365840057018,22.43140797117252,0.8635936343517885,4.401650360355024,0.27777419158378963,-0.29567121321580186,-0.19354026673046643,,,0.69,16,21,False,False,
sub-11138/sub-11138_ses-06040501_behavior+ecephys.nwb,11138,06040501,t1c1,MEC LIII,0.0017499999999999998,93.0,599.98,748,1.4176332347812903,1.4146612721764769,39.0,51.2538377374448,1.045462344061522,9.664576178588597,,,1.4882270042763919,0.040016949675106044,1.1384278672329773,0.0,7,16,True,False,0.03954161424368576
sub-11138/sub-11138_ses-06040501_behavior+ecephys.nwb,11138,06040501,t1c2,MEC LIII,0.0017499999999999998,93.0,599.98,814,1.5427185202031688,1.3535413307748145,36.24913792078372,0.0,0.7763669884166565,14.755170191102579,0.02621309782172445,1.2673033568158318,-0.22671651598641107,0.13252941956292405,2.637211011030154,0.0,7,15,True,False,0.13329952578749013
sub-11138/sub-11138_ses-06040501_behavior+ecephys.nwb,11138,06040501,t1c3,MEC LIII,0.0017499999999999998,93.0,599.98,686,1.3001288757486165,-0.3020479467535608,45.39823785126467,0.0,0.2604114665932883,3.9579187264537574,-0.23309405206913658,0.6805709160357857,0.30576264396056013,0.6290914917793956,3.963695179530987,0.88,8,30,False,False,0.6284840439307149
sub-11138/sub-11138_ses-08040501_behavior+ecephys.nwb,11138,08040501,t7c1,MEC LIII,0.00195,93.0,599.98,396,0.7788223262400189,-0.18682628407931762,51.08815909777921,15.963756532073518,0.6839181705018946,3.9024216303862334,0.1453282394364689,0.013983490402034629,0.2792520808546387,0.9702797418262908,1.3246565556733771,0.81,12,18,False,False,0.9705271148517326
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t1c1,MEC LV,0.0020499999999999997,96.0,599.98,1043,2.2084824358947213,0.018453295106064693,46.95742752749558,5.440332031005506,0.48201979437589537,9.536445464432393,0.1602355690012275,0.21910706382028722,-0.2479892058162783,0.930459330287236,2.0372310774033866,0.57,12,31,False,False,0.9305426754068977
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t1c2,MEC LV,0.0020499999999999997,96.0,599.98,601,1.2725771274906303,0.30233859696549026,50.28916384272063,3.814074834290352,0.3831790738315676,5.573816721831139,0.11342895342406464,0.0382138914023908,0.3319273037268708,0.8780435902992668,2.7980556284883407,0.18,10,19,False,False,0.8760662042788706
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t1c6,MEC LV,0.0020499999999999997,96.0,599.98,1522,3.222732758803227,0.20750849182464437,48.46648326421053,24.775140568831915,0.2753127800637528,9.890087213324602,0.22774681699077806,-0.024682580653515335,-0.05719133058326225,0.7222137814075257,2.4003667790279,0.26,11,26,False,False,0.7221984440688278
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t2c1,MEC LV,0.0020499999999999997,96.0,599.98,278,0.5886463251953332,0.5201424449624303,63.7808748764079,21.709836807756915,0.5570342415550665,3.530994177552397,0.38912295692884186,0.27458546380830784,0.236335618432547,0.6798597845283401,0.8753262490441825,0.09,10,21,False,False,0.6822337324612615
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t2c3,MEC LV,0.0020499999999999997,96.0,599.98,3409,7.218328498528384,-0.3493404989745867,73.05477397131553,19.179008025810703,0.2954876624687252,27.187121686702053,0.9197903148176783,-0.07026343002840607,-0.6064414134997524,0.13917494077823636,5.879850794645511,0.91,25,30,False,False,0.1398377167745092
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t2c7,MEC LV,0.0020499999999999997,96.0,599.98,3855,8.16270353823025,0.00418077057572561,39.45883931389771,8.746162262555202,0.15527271159762335,24.099231659222674,0.21992080548503154,0.11509032408683705,0.02472619688471771,0.49281658660178856,2.262223662016035,0.64,16,31,False,False,0.4933093264111666
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t3c1,MEC LV,0.0020499999999999997,96.0,599.98,426,0.9020263832129926,0.1442510173678264,29.546573405388312,6.037511025421807,0.7896643727863244,7.237227006804963,-0.012316687925190258,0.717679535776896,0.2932589829081077,0.825257615748513,1.4402913527803303,0.42,15,31,False,False,0.8263582075159678
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t4c1,MEC LV,0.0020499999999999997,96.0,599.98,860,1.8209922290215343,-0.06276179116206419,71.30918594402829,19.798876354524932,0.37454994349953097,9.435742930623858,0.035203731816778695,0.21708790221299898,-0.16091767658672643,0.6119256682034441,0.6878866091148238,0.65,10,26,False,False,0.612060059287516
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t4c3,MEC LV,0.0020499999999999997,96.0,599.98,277,0.5865288923708896,0.35540257200448344,29.546573405388312,6.037511025421807,0.711913850590577,3.6298101441271258,0.058258700320610875,0.13236667677119726,0.2587832233318167,0.756416886315865,1.4164423582427434,0.28,15,20,False,False,0.7593399277538091
sub-11025/sub-11025_ses-11040501_behavior+ecephys.nwb,11025,11040501,t2c1,MEC LIII,0.00225,195.0,1199.98,1330,1.1779397567952954,-0.07107007061372354,61.188234163113414,11.3099324740202,0.39801293954678063,7.022575598024837,0.21491076683080237,0.6081394557168304,0.061291080188006455,0.5163282675978422,3.6480500176748643,0.83,14,25,False,True,0.5159786033728784
sub-11025/sub-11025_ses-11040501_behavior+ecephys.nwb,11025,11040501,t4c1,MEC LIII,0.00225,195.0,1199.98,745,0.6598233976033797,0.2374227690032351,47.43416490252569,8.198590513648185,1.0813328987385304,13.372090698534162,0.09598096530941236,0.0008798849205913419,0.6194331210167633,0.8548953503718373,0.195712919864924,0.21,11,51,False,True,0.8538685717910603
sub-11025/sub-11025_ses-11040501_behavior+ecephys.nwb,11025,11040501,t5c1,MEC LIII,0.00225,195.0,1199.98,1004,0.8892116660319372,-0.15018062561755197,72.99315036357864,8.198590513648185,0.49076001419033866,6.897309831803661,0.3189546795679645,-0.024495876510153586,0.09097307738125597,0.1488032361730347,1.7291487618045083,0.98,12,64,False,True,0.1507197004999293
sub-11025/sub-11025_ses-11040501_behavior+ecephys.nwb,11025,11040501,t5c2,MEC LIII,0.00225,195.0,1199.98,1976,1.7500819243815817,0.6091923706420457,86.53323061113574,26.30993247402023,0.5942928301299513,7.667262112827773,0.585139862357098,-0.0702156643000063,0.2718703468244068,0.11161932864402875,4.462565138186204,0.04,14,19,False,True,0.10919893361435765
