path,subject,session,unit,layer,n_spikes,mean_rate,peak_rate,gridness,spacing_cm,orientation_deg,ellipticity,spatial_info,stability,hd_mvl,hd_pref_deg,duration_s,arena_cm,include
sub-10962/sub-10962_ses-28110406_behavior+ecephys.nwb,10962,28110406,t4c1,MEC LVI,1548,2.7106534986341666,10.101229971769659,-0.2474477773886185,81.05553651663777,21.253837737444783,1.0731887550874928,0.21733200529529434,0.38874305592606095,,,599.9800000000001,102.0,True
sub-10962/sub-10962_ses-28110406_behavior+ecephys.nwb,10962,28110406,t4c2,MEC LVI,2843,4.978286754920501,28.410657691203173,1.2225890787207747,54.08326913195984,3.1798301198642345,1.1025538535599972,0.6133470624539502,0.6230302963928975,,,599.9800000000001,102.0,True
sub-10938/sub-10938_ses-12100406_behavior+ecephys.nwb,10938,12100406,t7c1,MEC LIII,1386,2.375647046724487,11.899904731728936,0.9032408132520588,56.36488268416781,45.0,1.1441275181454986,0.45795801694906485,0.7718101475291239,,,599.9800000000005,102.0,True
sub-10938/sub-10938_ses-12100406_behavior+ecephys.nwb,10938,12100406,t7c2,MEC LIII,1375,2.356792705083816,7.195671629669275,0.4237622935510699,82.54089895318563,13.451842301022026,1.1360065796046737,0.23760507715732426,0.1378997919784886,,,599.9800000000005,102.0,True
sub-10938/sub-10938_ses-12100406_behavior+ecephys.nwb,10938,12100406,t7c3,MEC LIII,3084,5.286071783620719,7.810693937683524,0.16761552006916203,94.72592042308166,12.724355685422353,1.01467318470703,0.010926482670449988,-0.13708647494094017,,,599.9800000000005,102.0,True
sub-10938/sub-10938_ses-12100406_behavior+ecephys.nwb,10938,12100406,t7c4,MEC LIII,2266,3.883994377978129,8.22989149118299,-0.37630835411881147,61.554853586049575,30.0,2.082322158977926,0.08191507385261457,0.32125147867328246,,,599.9800000000005,102.0,True
sub-11016/sub-11016_ses-25010501_behavior+ecephys.nwb,11016,25010501,t6c2,MEC LV,1394,2.469791998866093,11.42155566630469,-0.4036552781238574,90.19977827023745,9.55966796899449,1.0472006557881568,0.6063156056996535,0.6730207941515343,,,599.98,102.0,True
sub-10962/sub-10962_ses-27110403_behavior+ecephys.nwb,10962,27110403,t2c1,MEC LVI,914,1.5936671781280514,8.026666010639454,-0.035218509244484345,93.1933474020544,32.202598161765806,1.2406221339202446,0.42839221080193823,0.4062663083260103,,,599.98,102.0,True
sub-10962/sub-10962_ses-27110403_behavior+ecephys.nwb,10962,27110403,t2c2,MEC LVI,1478,2.5770679313711815,9.595666354670028,-0.15578052196189018,96.18731725128839,21.161259816828277,1.0382912792120547,0.41586844860226413,0.6174270931684546,,,599.98,102.0,True
sub-10962/sub-10962_ses-27110403_behavior+ecephys.nwb,10962,27110403,t2c3,MEC LVI,6727,11.729320686288185,33.798416670459275,0.7042903555919153,44.294469180700204,24.775140568831915,1.50446489960595,0.08800000554643085,0.32531571103306584,,,599.98,102.0,True
sub-10962/sub-10962_ses-27110403_behavior+ecephys.nwb,10962,27110403,t2c4,MEC LVI,945,1.6477193471892873,6.063237290537212,0.017664567549929528,54.08326913195984,4.653824058053303,1.2747548783981963,0.3139228884829161,0.5558164605309847,,,599.98,102.0,True
sub-10962/sub-10962_ses-27110403_behavior+ecephys.nwb,10962,27110403,t3c1,MEC LVI,1916,3.34077277165574,16.722721345648406,0.28472898208548225,52.39274758971894,3.43494882292201,1.2157722606561732,0.7553932806694222,0.3243100766936921,,,599.98,102.0,True
sub-11016/sub-11016_ses-02020502_behavior+ecephys.nwb,11016,02020502,t5c1,MEC LV,390,0.7331378299120234,4.504208850941762,-0.18776419149612938,97.71898484941397,12.121303404158667,1.0223699620502087,0.4032606156064553,0.045644066719617536,,,599.98,102.0,True
sub-11016/sub-11016_ses-02020502_behavior+ecephys.nwb,11016,02020502,t7c1,MEC LV,3011,5.660200015038725,29.531793569751294,-0.31961726133270774,66.61080993352356,8.659808254090088,1.1984633340839557,0.48339887997698533,0.38542725008173145,,,599.98,102.0,True
sub-11016/sub-11016_ses-28010501_behavior+ecephys.nwb,11016,28010501,t1c2,MEC LV,2745,4.970124932102119,32.650814261008534,1.0105094643341843,40.80441152620633,42.89727103094762,1.1566896880679618,0.3489269879466854,0.5686010815409221,,,600.0799999999999,102.0,True
sub-11016/sub-11016_ses-29010503_behavior+ecephys.nwb,11016,29010503,t5c1,MEC LV,949,1.760471932623456,3.58964232767479,0.006888374077462511,80.77747210701756,21.447736327105332,1.4260812968300718,0.06242962624157755,0.2273014098423519,,,599.9800000000005,102.0,True
sub-11016/sub-11016_ses-29010503_behavior+ecephys.nwb,11016,29010503,t6c1,MEC LV,465,0.862612696174823,2.9872599090923355,1.0639191239289636,40.80441152620633,12.897271030947635,1.0943175335329005,0.2518574428807028,0.5368195217674907,,,599.9800000000005,102.0,True
sub-11016/sub-11016_ses-29010503_behavior+ecephys.nwb,11016,29010503,t6c2,MEC LV,997,1.8495158238415021,5.343048610471974,-1.1081232127677445,93.7709976485267,0.0,1.6031219541881399,0.21637407535175485,0.6195375351509009,,,599.9800000000005,102.0,True
sub-11016/sub-11016_ses-29010503_behavior+ecephys.nwb,11016,29010503,t7c1,MEC LV,470,0.871888101510036,6.527714625283186,-0.2741441457156479,96.18731725128839,26.42366562500264,1.0772178192401458,0.5822660264787645,0.5213030260192381,,,599.9800000000005,102.0,True
sub-11025/sub-11025_ses-01060511_behavior+ecephys.nwb,11025,01060511,t7c1,MEC LIII,1223,2.3428221140952457,8.324953534301706,1.0273881385288997,42.1070065428546,4.085616779974877,1.118033988749895,0.19111640618961012,0.5627347972662283,0.06480432032641044,183.0,599.98,99.0,True
sub-11025/sub-11025_ses-01060511_behavior+ecephys.nwb,11025,01060511,t7c2,MEC LIII,1900,3.6397072909083943,9.687369792936522,0.7925115765788237,40.24922359499622,3.43494882292201,1.1061326375099443,0.16986809798963373,0.5614093098006463,0.11121260798977531,69.0,599.98,99.0,True
sub-11025/sub-11025_ses-01060511_behavior+ecephys.nwb,11025,01060511,t8c1,MEC LIII,1594,3.053522853530516,17.70531655655993,-0.21783394414290613,64.62197768561404,3.3664606634298013,1.482076828014638,0.6524222541887066,0.8075405244523165,0.13377735039135635,345.0,599.98,99.0,True
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,11016,31010502,t5c2,MEC LV,1963,3.740757679701197,24.06993491877813,1.0522768088204129,36.24913792078372,15.963756532073518,1.0848608560193684,0.4538543350559533,0.7026909647454693,,,599.9799999999996,102.0,True
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,11016,31010502,t6c1,MEC LV,566,1.0785883070355973,4.54528839878937,0.45084416197849364,36.6196668472011,20.537677791974374,1.1449064637824398,0.39892716502210085,0.40639373901127096,,,599.9799999999996,102.0,True
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,11016,31010502,t6c2,MEC LV,2951,5.623523134385243,15.872342527857956,0.9492281999438774,37.94733192202055,18.36646066342979,1.0922927484314184,0.26403964959799303,0.6925627583208019,,,599.9799999999996,102.0,True
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,11016,31010502,t6c3,MEC LV,1145,2.18194984373809,8.900544316034308,1.156404123892375,37.107950630558946,15.963756532073518,1.140175425099138,0.35929115807421125,0.4250560805644534,,,599.9799999999996,102.0,True
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,11016,31010502,t8c2,MEC LV,1268,2.416342709047946,7.69165251287205,0.7663721762454104,37.107950630558946,14.036243467926479,1.0289915108550531,0.16719521024083578,0.6141903093367818,,,599.9799999999996,102.0,True
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,11025,20050501,t5c1,MEC LIII,1655,2.856403175698999,20.414981284120767,1.1710012868762936,45.09988913511872,3.814074834290352,1.2015768732164083,0.5972383064889163,0.8657901244677142,0.16311441728157688,332.99999999999994,599.98,99.0,True
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,11025,20050501,t6c1,MEC LIII,1297,2.238522609596134,27.44731556406291,-0.2450242638186058,84.90583018850944,12.255328374943062,1.1736091728365272,1.189064733704364,0.9752430019377923,0.14760859324626693,63.0,599.98,99.0,True
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,11025,20050501,t6c2,MEC LIII,664,1.1460131170176044,3.71632858328014,0.9605542915371978,40.24922359499622,0.0,1.1741798094210574,0.3009154581156012,0.4015321741790616,0.1604010224517817,291.0,599.98,99.0,True
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,11025,20050501,t7c1,MEC LIII,1307,2.255781843286158,9.514207807525388,0.04907308300537597,48.093658625644196,3.5763343749973444,1.6479066509590976,0.3568557776844612,0.7857197315817628,0.06702104145176663,357.0,599.98,99.0,True
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,11025,20050501,t7c2,MEC LIII,2577,4.447704521919227,9.419381559541156,0.5546499796889283,42.95346318982906,2.735226272107596,1.1857872366315871,0.10064206454380181,0.5946161409424672,0.045252659851252076,117.0,599.98,99.0,True
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,11025,20050501,t8c1,MEC LIII,427,0.7369692785640318,5.628026324477909,0.09610056538767923,75.17978451685,14.036243467926479,1.34422521612648,0.8375506440058417,0.6540208597908084,0.29534967411947,57.0,599.98,99.0,True
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,11025,20050501,t8c2,MEC LIII,1505,2.5975146703486365,15.848615594317103,-0.3950957708643945,48.0,0.0,1.5856074367245592,0.7062634997086311,0.6914097136308056,0.06484572901858099,92.99999999999999,599.98,99.0,True
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t2c1,MEC LV,1377,2.656762492764808,7.456805435721934,-0.1839584886795891,56.36488268416781,25.201123645475064,1.2575923272422036,0.18062688185133938,0.28889588802964644,,,599.98,102.0,True
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t2c2,MEC LV,464,0.8952344202199499,7.015081458167613,-0.30729580184514294,56.60388679233962,27.994616791916506,1.1700279984860957,0.8119376576991597,0.5046084824082314,,,599.98,102.0,True
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t2c3,MEC LV,720,1.3891568589619911,6.005883138549398,0.12190147956463146,41.78516483155236,5.710593137499642,1.479229127580034,0.41293312709660446,0.4499198015105155,,,599.98,102.0,True
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t2c4,MEC LV,629,1.2135828670654063,4.265559276708207,0.16459948982027764,93.1933474020544,26.30861401354872,1.0510295963650278,0.19099688598757236,0.5439778897964047,,,599.98,102.0,True
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t3c1,MEC LV,1124,2.1686282076017753,8.32379772328058,-0.08932748396867923,52.39274758971894,13.240519915187178,1.3906697178521374,0.2689722006193147,0.1796071572021541,,,599.98,102.0,True
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t3c2,MEC LV,622,1.2000771753810535,7.147139223890208,0.1179662791758833,66.27216610312357,5.194428907734789,1.6632148162231526,0.6176831095519145,0.608830103585924,,,599.98,102.0,True
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,11084,01030503,t3c6,MEC LV,1062,2.049006366968937,6.12142602441788,0.025722409761026133,67.0820393249937,10.364536573097354,2.6248809496813377,0.1690226938874665,0.36795396842245687,,,599.98,102.0,True
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t1c1,MEC LV,773,1.4243596830661507,3.305614561769412,-0.020861234732557053,51.7880295048962,19.99202019855865,1.6756169931378435,0.10040997124576204,0.15741607068812039,,,599.9800000000005,102.0,True
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t1c3,MEC LV,2154,3.9690436705362075,10.46642804768065,-0.639256580440053,99.36297097007517,7.249023657212362,1.0413707193156452,0.09558519419062861,0.41740942019883875,,,599.9800000000005,102.0,True
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t1c4,MEC LV,926,1.7062833978256862,3.0429619706775695,0.5511234390739422,54.08326913195984,9.443954780416533,1.4166330911949268,0.04713874672521058,0.018229989039843776,,,599.9800000000005,102.0,True
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t2c1,MEC LV,1347,2.482034273079049,9.150322386267067,0.045381984866178726,93.43446901438462,8.629377730656813,1.3188420156694591,0.3284216830943387,0.6202544530218556,,,599.9800000000005,102.0,True
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t2c4,MEC LV,825,1.5201768933112216,6.262375823133952,0.25845965618512756,66.06814663663572,0.0,1.727626660349689,0.45481807261980844,0.5231742736970323,,,599.9800000000005,102.0,True
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t2c5,MEC LV,428,0.7886493458632762,2.6221397794749874,-0.011824805616597975,69.77822009767804,0.0,1.0658826671418489,0.5180852265772723,0.38048946655613974,,,599.9800000000005,102.0,True
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,11084,02030502,t2c6,MEC LV,352,0.6486088078127878,3.788334362453283,-0.17085609272654428,75.0,7.249023657212362,1.3666633071248098,0.6953839377519329,0.5841311171061763,,,599.9800000000005,102.0,True
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t5c1,MEC LIII,2131,3.974559832885706,28.037219963151703,0.9936649015170294,46.861498055439924,3.3664606634298013,1.1156321943781684,0.9091365250798784,0.8865730396682108,0.19194685196458094,357.0,599.9800000000005,105.0,True
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t6c1,MEC LIII,1880,3.5064159952253062,21.81353619936013,0.6824803851287774,60.0,3.0127875041833363,1.0835281026218337,0.7624587575581393,0.9243535286957083,0.3605175179974282,129.0,599.9800000000005,105.0,True
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t6c2,MEC LIII,1214,2.2642494777678306,15.905186474656942,1.0151744936203204,45.0,3.5763343749973444,1.1196689406183267,0.6922278539077781,0.7840819759607254,0.17486951833713263,327.0,599.9800000000005,105.0,True
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t6c3,MEC LIII,871,1.62451507012832,18.479631398322933,0.16067404862632784,68.01470429252781,41.42366562500263,1.5602829098021582,0.7775185317882742,0.5706899739803974,0.2526477396314519,183.0,599.9800000000005,105.0,True
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t7c1,MEC LIII,1673,3.120337212772307,14.2942254160487,0.7211611196381129,44.294469180700204,0.25643716352925594,1.089278888719196,0.2874861680419421,0.45474957068027055,0.17556014951212942,20.999999999999996,599.9800000000005,105.0,True
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t7c2,MEC LIII,929,1.7326917338108028,5.9588247530153735,-0.0310135065254334,54.0,0.0,1.637355750025045,0.36165178555663413,0.42898660665375976,0.24526889387883222,267.0,599.9800000000005,105.0,True
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t8c1,MEC LIII,1701,3.172560429722471,25.07114038189051,0.6363371176876005,42.42640687119285,7.38013505195957,1.2403473458920844,0.47175859028225,0.5027566917854781,0.20956742360772412,69.0,599.9800000000005,105.0,True
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,11025,19050503,t8c2,MEC LIII,1367,2.549612056102656,13.266052285120853,0.022983932299931793,44.598206241955516,10.346175941946697,1.531777223820303,0.4744076058197998,0.7490210928733113,0.07550109479712985,117.0,599.9800000000005,105.0,True
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,03020501,t1c1,MEC LV,1243,2.2084428967379717,11.336573235094033,-0.1700398048814658,80.77747210701756,14.931511840507781,1.687054784573947,0.505190969129053,0.562767596729134,0.8310784420151255,345.0,599.98,99.0,True
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,03020501,t2c1,MEC LV,709,1.2596830360315543,3.4490671434119835,0.09612910764974997,42.1070065428546,2.4711922908484922,1.160628632909516,0.238980201663951,0.04410720263719975,0.9336988882528956,147.0,599.98,99.0,True
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,03020501,t2c2,MEC LV,1032,1.8335583824888066,14.041146822254357,-0.32243294553598495,68.41052550594827,16.26020470831193,1.185113657849943,0.31734444277373547,0.551456827797122,0.9073659404667187,39.0,599.98,99.0,True
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,03020501,t3c1,MEC LV,9081,16.134247743586098,32.42288540562051,0.08362993884851362,86.58521813797087,14.036243467926479,1.2791430320928634,0.06196103543844444,0.826186316450718,0.07916828306537195,92.99999999999999,599.98,99.0,True
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,03020501,t3c2,MEC LV,653,1.1601876199275105,4.943776846911942,0.031705424293872644,42.95346318982906,17.102728969052375,1.3813428640667413,0.43246308112695514,0.2926696255440428,0.9560199068944707,339.0,599.98,99.0,True
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,11084,03020501,t4c1,MEC LV,1422,2.5264728874991116,9.060252551417062,-0.23461384715615924,90.19977827023745,26.88865803962797,1.1636629262099671,0.28229711043670735,0.1672063598763402,0.9050014505862238,140.99999999999997,599.98,99.0,True
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,08030506,t1c1,MEC LV,578,1.0176414662488116,4.4803286732365635,-0.044375331475975666,85.27602242131137,9.782407031807281,1.1211128620022515,0.3267566372024958,0.07287693258878776,0.8746073532008698,165.0,599.9799999999996,99.0,True
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,08030506,t1c4,MEC LV,556,0.978907708017888,3.537250514695499,-0.4080292081159342,63.28506932918697,26.309932474020215,1.831875877555363,0.23359080993333353,0.26038715326045353,0.6843488402278833,183.0,599.9799999999996,99.0,True
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,08030506,t3c1,MEC LV,657,1.1567308708053101,5.674136154274871,0.5093223898296311,78.74642849044012,47.744671625056924,1.3423859355639867,0.38489952261956345,0.482523980571883,0.22393628310332525,267.0,599.9799999999996,99.0,True
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,08030506,t4c1,MEC LV,990,1.743019120391563,5.992338462093417,-0.14221705875286628,45.0,17.102728969052375,1.35566877880913,0.3128016092476393,0.16623331615220208,0.9536765113598479,255.00000000000003,599.9799999999996,99.0,True
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,08030506,t4c4,MEC LV,106,0.18662628965808656,1.7070113343869668,0.967063751928493,69.06518659932803,4.380344723844864,1.6215148302829627,0.9901524946994306,0.4695653243253675,0.8693677296600052,110.99999999999999,599.9799999999996,99.0,True
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,11084,08030506,t4c5,MEC LV,814,1.433149054544174,4.3198429945253185,0.38757233170334193,56.36488268416781,22.833654177917538,1.2859613128140654,0.1403681477589472,0.08124602307403549,0.6490369457891535,278.99999999999994,599.9799999999996,99.0,True
sub-11084/sub-11084_ses-24020502_behavior+ecephys.nwb,11084,24020502,t3c1,MEC LV,1667,2.9932485814838756,7.146677042449505,-0.1405150507450052,98.2700361249552,25.016893478100002,1.0543063435860378,0.13791311320135058,0.48119740633478747,,,599.98,102.0,True
sub-11084/sub-11084_ses-24020502_behavior+ecephys.nwb,11084,24020502,t3c2,MEC LV,2559,4.594914889032537,18.30884161938387,0.03542655350769998,70.29224708315988,27.094757077012098,1.5020311451416744,0.35527881840021996,0.7186782404687567,,,599.98,102.0,True
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,09030501,t1c1,MEC LV,783,1.3730579034124786,3.1180071257092012,0.012587200548003746,56.60388679233962,2.005383208083501,1.7045760174136064,0.2028005743402428,0.042815241044895175,0.8080826997464271,135.0,599.9800000000001,99.0,True
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,09030501,t1c2,MEC LV,3849,6.749552835548697,16.088370515999614,1.1393341863343394,46.861498055439924,44.03624346792647,1.2361593293910171,0.10665269838317125,0.7408589360992556,0.023428044894277338,99.0,599.9800000000001,99.0,True
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,09030501,t1c3,MEC LV,700,1.2275102584785886,3.009417486386352,0.38435848330711403,87.0,6.115503566285407,1.105985093245707,0.08050176552464708,0.19933285579083962,0.15064322339903485,267.0,599.9800000000001,99.0,True
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,09030501,t2c1,MEC LV,835,1.4642443797566023,6.327782467923515,-0.31691670110291387,102.0,0.9637565320735177,1.071549175736939,0.34646721211422143,0.38689072645920713,0.8594621888038977,339.0,599.9800000000001,99.0,True
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,09030501,t3c1,MEC LV,520,0.9118647634412373,3.09600643186065,0.028443190401494546,36.24913792078372,10.016893478100016,1.6588625071169243,0.3197918373398705,0.42337149025280535,0.8912414399706886,237.00000000000003,599.9800000000001,99.0,True
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,11084,09030501,t3c2,MEC LV,4402,7.719285939746782,15.248537805261842,0.7048478678570957,37.589892258425,1.3895403340347912,1.4577379737113252,0.07256687872146943,0.6829907294660641,0.08609113067503911,260.99999999999994,599.9800000000001,99.0,True
sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,11084,28020501,t2c1,MEC LV,1399,2.545209766037187,5.25799380807444,-0.4417267691090315,57.706152185014034,24.805571092265197,1.9917864129354077,0.11321133090712056,0.3890890438500413,,,599.98,102.0,True
sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,11084,28020501,t3c1,MEC LV,1545,2.8108285121711605,13.33462152770694,0.09429045651914317,60.0,7.59464336859142,1.4952618032511928,0.23817165671905727,0.35601364380268713,,,599.98,102.0,True
sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,11084,28020501,t3c2,MEC LV,1683,3.061892806462177,7.0757556509848145,-0.3237399814391024,63.7808748764079,11.18592516570964,1.318507314527128,0.20367865124645415,0.3719335696023995,,,599.98,102.0,True
sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,11138,05040502,t1c1,MEC LIII,1514,2.869380638314002,12.543159007169505,1.2356056621129479,42.0,26.309932474020215,1.0749676997731399,0.44560231346861295,0.8212448513590676,0.12241185723091286,129.0,599.9799999999959,96.0,True
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t1c1,MEC LV,1442,2.653466804063006,9.704875321024467,-0.006099917445430758,98.0866963456309,1.1134182330892912,1.2134591964613026,0.49558318009858754,0.7513985916824034,,,599.98,102.0,True
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t2c1,MEC LV,1319,2.4271308700132486,9.015452230023463,0.13862456998138567,58.940648113165494,45.25643716352926,1.6322939568729145,0.2163343947914615,0.5547999183615678,,,599.98,102.0,True
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t2c2,MEC LV,1171,2.1547916973354924,6.372785457907034,-0.24626169541050746,62.6418390534633,10.201123645475079,1.2888663509411034,0.25957318411227837,0.28863815083206223,,,599.98,102.0,True
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t2c3,MEC LV,2088,3.8421904902105104,12.95275172155381,-0.23176721958114677,55.31726674375732,3.690067525979785,1.7489492643904128,0.2903242705588071,0.6896206603121475,,,599.98,102.0,True
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t3c1,MEC LV,1569,2.8871632562932428,10.373113254807352,-0.04666831704450137,90.04199766211919,18.310630824560803,1.3292637619224903,0.4802266921903255,0.7747290952420031,,,599.98,102.0,True
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t3c3,MEC LV,672,1.236567054320624,5.3934391151361964,-0.1957711165306162,69.0,0.0,1.3629864118041994,0.34711363728756683,0.5516260175532335,,,599.98,102.0,True
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t4c1,MEC LV,334,0.614603268070072,3.6496488539827205,-0.20529969064493367,81.05553651663777,21.009005957494523,1.874111811490236,0.6704059818519441,0.30532687189184204,,,599.98,102.0,True
sub-11138/sub-11138_ses-08040501_behavior+ecephys.nwb,11138,08040501,t7c1,MEC LIII,407,0.7674032732483596,3.189295010019107,-0.32257212135891833,88.58893836140041,7.853313301978204,1.0693567789346277,0.5004302146738596,0.2595058788645412,0.9715519790105909,81.0,599.98,96.0,True
sub-11138/sub-11138_ses-07040501_behavior+ecephys.nwb,11138,07040501,t1c2,MEC LIII,2403,4.682020107552022,14.918714222412495,0.2098403795637154,69.06518659932803,8.530765609948133,1.2122036350431127,0.20324889150854966,0.2667345090476038,0.7172863491780002,57.0,599.9799999999996,96.0,True
sub-11138/sub-11138_ses-07040501_behavior+ecephys.nwb,11138,07040501,t3c1,MEC LIII,420,0.8183306055646481,4.495878632283822,-0.03300042332980119,57.3149195236284,0.0,1.1704114719613057,0.664264066141303,0.40357273225113854,0.9538358380051065,3.0,599.9799999999996,96.0,True
sub-11138/sub-11138_ses-07040501_behavior+ecephys.nwb,11138,07040501,t8c1,MEC LIII,897,1.7477203647416413,6.433253112002902,-0.071256972110925,40.24922359499622,3.43494882292201,1.5643077777500856,0.3672229076475822,0.45814705348752716,0.7566113224236645,14.999999999999998,599.9799999999996,96.0,True
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t1c1,MEC LV,1094,2.2239388518458285,7.753144350980467,-0.11856454656631488,63.0,0.0,1.4914723584157927,0.33028578366161354,0.17234296450685527,0.9326342442915493,117.0,599.98,99.0,True
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t1c2,MEC LV,637,1.2949260042283297,3.127091070626729,0.22879132427703433,50.28916384272063,13.152389734005396,1.682085540246358,0.2678660116041962,0.08645945970350748,0.8805775497290704,153.0,599.98,99.0,True
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t1c6,MEC LV,1583,3.218002927305253,8.139510552295596,0.18299724849228322,65.79513659838392,0.0,1.4498930239924248,0.20045818656596975,0.3157934512438641,0.7247727042752766,140.99999999999997,599.98,99.0,True
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t2c1,MEC LV,283,0.5752967962270288,2.4153018207784833,0.712792460987889,72.62231062146122,9.090276920822323,1.1496301511947582,0.4059888868406386,0.6168396293427396,0.6810862149489535,50.99999999999999,599.98,99.0,True
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t2c3,MEC LV,3544,7.204423483493251,24.33559091279872,-0.3672232554811297,83.57032966310472,8.962488974578179,1.5789473684210527,0.26362959265448616,0.9214052184634743,0.1383299501723466,69.0,599.98,99.0,True
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t2c7,MEC LV,4011,8.153764839811352,19.061381829840126,-0.030899707284694752,63.0,0.0,1.7627440075025527,0.11740979071796362,0.36189218018187674,0.4959400364938615,129.0,599.98,99.0,True
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t3c1,MEC LV,434,0.8822572776061148,4.615240130383528,0.15503753907270648,51.7880295048962,9.775140568831915,1.3620585963568168,0.6049482410751026,0.0060443235684374975,0.8250519597311697,74.99999999999999,599.98,99.0,True
