asset_id,path,subject,table_bf,table_sr,cf,latency_ms,peak_rate,spont_rate,level,n_freqs,n_reps,bw_oct,q_factor,dur
b9274f35-997a-41cd-bf0a-009334a814b0,sub-G190603/sub-G190603_ses-G190603-1p-285_icephys.nwb,sub-G190603,5937.0,0.0,6000.0,4.499999999999988,178.8222911318856,2.857142857142857,45.0,21,5.0,0.19264507794239583,7.5,0.05
f72d505c-4a23-44eb-acbb-97d1e6362807,sub-G190704/sub-G190704_ses-G190704-777_icephys.nwb,sub-G190704,1127.0,62.5,1000.0,4.499999999999988,49.25789008204305,57.77777777777778,33.0,18,5.0,0.777607578663552,2.0,0.05
56987c15-0dc0-4b36-81c6-4eaf6518fea0,sub-G190730/sub-G190730_ses-G190730-670_icephys.nwb,sub-G190730,5357.0,77.5,5200.0,4.499999999999988,124.27946963062632,75.1219512195122,45.0,41,5.0,0.2479275134435855,5.777777777777778,0.05
dd7fa864-f599-42f7-8084-57ba635ba3bd,sub-G190730/sub-G190730_ses-G190730-360_icephys.nwb,sub-G190730,5129.0,112.5,5200.0,3.4999999999999885,145.23502628781466,100.0,50.0,31,5.0,0.5594274086140185,2.888888888888889,0.05
bdd6ea02-f390-435e-b4d3-3355d147c722,sub-G190704/sub-G190704_ses-G190704-120_icephys.nwb,sub-G190704,8750.0,12.5,8600.0,20.499999999999975,31.994862613789014,16.19047619047619,45.0,21,5.0,,,0.05
199ee6c8-579d-402d-81c0-39db8172a42e,sub-G190801/sub-G190801_ses-G190801-2p-1078_icephys.nwb,sub-G190801,3426.0,62.5,3500.0,3.4999999999999885,145.25263087062103,54.44444444444444,55.0,18,5.0,0.5849625007211562,2.6923076923076925,0.05
9c3d246b-26fe-43a2-958d-80faae0aa1c3,sub-G190806/sub-G190806_ses-G190806-1p-317_icephys.nwb,sub-G190806,732.0,22.5,650.0,5.499999999999987,146.01855252508446,15.555555555555555,50.0,18,5.0,,,0.05
23efd45f-83c2-48b4-ae0b-0b929ced6647,sub-G190801/sub-G190801_ses-G190801-2p-662_icephys.nwb,sub-G190801,683.0,85.0,750.0,4.499999999999988,158.7658174370477,90.0,70.0,16,5.0,1.6880559936852597,0.75,0.05
e9a3ba78-8579-4be8-8cb4-18b94f594266,sub-G190806/sub-G190806_ses-G190806-2p-75_icephys.nwb,sub-G190806,744.0,40.0,750.0,4.499999999999988,162.7212165720382,27.5,45.0,16,5.0,1.584962500721156,1.0714285714285714,0.05
f7f95dc1-504e-456f-9b8a-e85b88be5294,sub-G190903/sub-G190903_ses-G190903-202_icephys.nwb,sub-G190903,5131.0,25.0,5300.0,3.4999999999999885,209.92737625385413,30.0,50.0,16,5.0,,,0.05
ba70eba0-2ac5-486d-99e3-c0a5dc2742c6,sub-G190912/sub-G190912_ses-G190912-566_icephys.nwb,sub-G190912,9049.0,75.0,8000.0,3.4999999999999885,227.86422215804413,60.0,50.0,21,5.0,,,0.05
028392e9-3398-4216-9e57-940c0a5e80e3,sub-G190903/sub-G190903_ses-G190903-487_icephys.nwb,sub-G190903,5499.0,50.0,5400.0,6.499999999999986,88.21983775272007,34.83870967741935,50.0,31,5.0,0.32192809488736235,4.5,0.05
6618ce87-2b0e-4527-b389-578e83c18a74,sub-G190912/sub-G190912_ses-G190912-215_icephys.nwb,sub-G190912,8081.0,90.0,8000.0,2.4999999999999893,258.6629169976806,85.71428571428571,50.0,21,5.0,,,0.05
5e4b66ea-5a24-46ff-85b1-b9a0aba24ac4,sub-G191008/sub-G191008_ses-G191008-3p-943_icephys.nwb,sub-G191008,12171.0,17.5,11400.0,3.4999999999999885,214.38767947429807,15.384615384615385,40.0,26,5.0,0.35614381022527536,4.071428571428571,0.05
