unit_id,baseline_Hz,anova_p,best_freq_Hz,freq_selectivity_index,driven,rate_2000Hz,rate_4000Hz,rate_8000Hz,rate_16000Hz,rate_32000Hz
72,1.1727317488026499,0.0,4000.0,0.9829727302339749,True,28.189507304666712,29.863013698630137,0.6401181756631994,0.25642591122779174,0.294045577064445
73,2.7751667338077977,5.79523347961479e-249,8000.0,0.557017336739918,True,11.202460519311531,15.628891656288918,24.890749061365177,9.487758715428292,7.081597647635384
74,1.2031690613669934,1.6735340953814115e-14,2000.0,0.7942160924415728,False,0.9581830011237948,0.8841843088418432,0.5908783159967994,0.10989681909762503,0.294045577064445
75,1.869209077480865,0.0,2000.0,0.8613169631155568,True,23.185662743242446,3.075965130759651,19.141995445312983,6.4961230844373885,1.7275177652536144
76,0.5389194754039658,0.00013578363163713094,32000.0,0.5784597560108845,False,0.1537824569704856,0.16189290161892902,0.3692989474979997,0.45179803406801394,0.5758392550845381
77,1.221073362875431,9.312869719389475e-80,4000.0,0.9318011955995528,True,1.0291595197255576,4.184308841843089,0.14771957899919985,0.36632273032541673,0.490075961774075
78,19.109260999955243,1.824669613586176e-231,8000.0,0.17922361887534677,True,95.97208256934998,72.09215442092155,103.57604480827229,94.31589230111727,75.93727027689292
79,1.944407143816302,0.0,16000.0,0.7153693601879274,True,4.246761696338795,7.2727272727272725,6.979750107712194,25.593748092069113,18.54937515314874
80,1.6776330513405846,7.974715776094028e-139,4000.0,0.6401423278022548,True,3.8327320044951794,10.49813200498132,9.737182249030592,5.543683985591307,2.303357020338152
81,0.2363367799113737,1.4499862783382851e-28,2000.0,0.7086511624786301,True,1.9400248417815107,0.8592777085927771,1.5264356496583988,0.6227486415532084,0.3308012741975006
82,0.8934246452710265,7.690972412473056e-06,2000.0,0.617161714966329,False,0.4140296918436151,0.398505603985056,0.2092694035821998,0.12210757677513889,0.09801519235481498
83,5.120630231413097,0.0,8000.0,0.8179374223675301,True,6.2814218962559885,16.3387297633873,17.923308918569585,1.7949813785945419,3.1977456505758397
84,2.180743923727676,0.0,4000.0,0.9467909425641917,True,2.2712485952564028,17.870485678704856,1.932664491906198,0.48843030710055557,1.0169076206812055
85,1.910388970950271,0.0,2000.0,0.944312159065877,True,10.65830721003135,1.033623910336239,2.3019634394041977,0.3052689419378473,0.4165645675079638
86,0.36166689047043554,3.566945022241258e-09,4000.0,0.7953089279642707,False,0.4022002720766546,0.5354919053549192,0.48008863174739946,0.061053788387569446,0.12251899044351874
87,30.852692359339336,0.0,4000.0,0.5986523386972564,True,89.28846040101733,93.74844333748443,74.74610697359512,29.134867818548148,23.535898064199955
88,0.8253882995389643,1.0389510989274476e-82,8000.0,0.8629492696917743,True,0.1892707162713669,0.24906600249066002,2.572782667569397,1.6240307711093471,0.2082822837539819
89,1.9497784342688331,1.114498398324717e-12,2000.0,0.7202860829136494,False,1.1356242976282014,0.7347447073474471,0.18464947374899984,0.3907442456804445,0.3308012741975006
90,1.1977977709144623,3.9917139e-316,4000.0,0.7233712330516208,True,3.1702844975453957,13.312577833125781,3.5206499661475963,2.136882593564931,2.5851506983582455
91,2.821717917729735,2.0414587177744426e-68,2000.0,0.3332209011329127,True,20.03903708523097,14.669987546699879,13.491721548593587,11.5147444898956,10.022053418279834
92,7.136654581263148,4.19629150467254e-93,4000.0,0.5084542514581649,False,3.0638197196427517,9.402241594022417,4.517757124392196,3.895231699126931,6.3097280078412155
93,2.4672127478626744,1.6529439162528866e-177,4000.0,0.9015857948807127,True,2.3540545336251255,8.729763387297634,3.5206499661475963,0.45179803406801394,0.575839255084538
