session,unit,cell_type,location,state,n_spikes,rate,mrl,pref_phase,rayleigh_p,theta_channel,null_mrl_mean,null_mrl_p95,shuffle_p,n_matched,mrl_matched,pref_matched
Achilles_ses-Achilles-11012013,69,excitatory,rCA1,REM,281,0.23693095757916094,0.16962845872406107,0.7534904307547936,0.00029463366214984904,115,0.07311114379758117,0.1381153189309359,0.014925373134328358,281,0.16962844,0.7534905
Achilles_ses-Achilles-11012013,70,excitatory,rCA1,REM,304,0.2563238829326154,0.1915614632151469,5.2827568224618275,1.31255927673369e-05,115,0.05787753442989591,0.10997116469387831,0.004975124378109453,304,0.19156149,5.282757
Achilles_ses-Achilles-11012013,71,inhibitory,rCA1,REM,16509,13.91990455044259,0.3873888931570823,3.643075889173682,0.0,115,0.011094311887949529,0.021109783475506082,0.004975124378109453,13512,0.38800186,3.6389613
Achilles_ses-Achilles-11012013,72,excitatory,rCA1,REM,571,0.48145045116619534,0.1578846034656932,0.21451765902718595,6.094158455210906e-07,115,0.05290060109991323,0.1029277615204288,0.004975124378109453,571,0.15788461,0.21451767
Achilles_ses-Achilles-11012013,73,excitatory,rCA1,REM,722,0.6087692219649615,0.14874214447812165,0.5891271066332876,1.0685510222333669e-07,115,0.04621611310576675,0.08568971442879572,0.004975124378109453,722,0.14874214,0.58912706
Achilles_ses-Achilles-11012013,74,excitatory,rCA1,REM,538,0.4536258191373259,0.13861500524677356,6.150334391413329,3.112199696091581e-05,115,0.05297533051920745,0.10071377178568604,0.004975124378109453,538,0.138615,6.1503344
Achilles_ses-Achilles-11012013,75,excitatory,rCA1,REM,759,0.6399665366639969,0.09673414846417035,5.088305548328357,0.0008133707118837691,115,0.047680875675087185,0.09073806100765196,0.03980099502487562,759,0.09673416,5.0883055
Achilles_ses-Achilles-11012013,76,excitatory,rCA1,REM,577,0.4865094751714443,0.06381763791184239,5.530500108961171,0.09534061546992462,115,0.05338152855096725,0.10048391023646805,0.3681592039800995,577,0.06381764,5.5305004
Achilles_ses-Achilles-11012013,77,excitatory,rCA1,REM,376,0.31703217099560327,0.2353840978383483,5.353884676050184,6.857516838275354e-10,115,0.06363779773859597,0.11874141850660047,0.004975124378109453,376,0.23538409,5.3538847
Achilles_ses-Achilles-11012013,78,excitatory,rCA1,REM,699,0.5893762966115071,0.10810894811401016,4.164630823003021,0.0002780488850671827,115,0.04664526009122465,0.09160527269307096,0.03980099502487562,699,0.10810895,4.164631
Achilles_ses-Achilles-11012013,79,excitatory,rCA1,REM,426,0.35919070437267814,0.13238084395154062,1.0710822656633279,0.0005588408453557854,115,0.051616285525512194,0.09813710553240244,0.004975124378109453,426,0.13238083,1.0710822
Achilles_ses-Achilles-11012013,80,excitatory,rCA1,REM,786,0.6627321446876174,0.22213916063879466,0.6569470187183882,8.986056954156072e-18,115,0.044158020158123576,0.08718219863708976,0.004975124378109453,786,0.22213915,0.6569471
Achilles_ses-Achilles-11012013,81,excitatory,rCA1,REM,407,0.3431704616893897,0.04041652573552953,4.584575034523529,0.5146399922122767,115,0.05983051973753541,0.11516801647352476,0.7164179104477612,407,0.040416524,4.584575
Achilles_ses-Achilles-11012013,82,excitatory,rCA1,REM,616,0.5193931312055627,0.22203526077286664,3.957185210945349,4.523882028168369e-14,115,0.05136799942783091,0.09685980589096589,0.004975124378109453,314,0.2643459,4.1809893
Achilles_ses-Achilles-11012013,83,excitatory,rCA1,REM,529,0.44603728312945246,0.17955806569081784,6.188399668534536,3.462221291713691e-08,115,0.04764116489728901,0.0907367116826725,0.004975124378109453,529,0.17955807,6.1884
Achilles_ses-Achilles-11012013,84,excitatory,rCA1,REM,579,0.4881958165065273,0.16573123974920734,0.7865328967840978,1.1253277399171559e-07,115,0.05149060488192452,0.09686147512359909,0.004975124378109453,579,0.16573124,0.7865329
Achilles_ses-Achilles-11012013,85,excitatory,rCA1,REM,342,0.2883643682991923,0.11413546773546865,3.4824969288796077,0.011524984083099933,115,0.05917672365855635,0.11871098454260762,0.06965174129353234,342,0.11413546,3.482497
Achilles_ses-Achilles-11012013,86,excitatory,rCA1,REM,384,0.32377753633593526,0.05151137393528129,0.9480406250190423,0.3612218064439302,115,0.05177198990305791,0.1022142295442729,0.46766169154228854,384,0.051511373,0.9480406
Achilles_ses-Achilles-11012013,87,excitatory,rCA1,REM,337,0.2841485149614848,0.18212064748142434,4.71523131264959,1.2944181426339896e-05,115,0.057897677484850085,0.11270335683203488,0.004975124378109453,337,0.18212067,4.7152314
Achilles_ses-Achilles-11012013,88,excitatory,rCA1,REM,743,0.626475805983333,0.12369569721583483,1.8255074234416904,1.1145748322691427e-05,115,0.05239946929256959,0.10605984141767019,0.014925373134328358,743,0.12369569,1.8255074
Achilles_ses-Achilles-11012013,89,excitatory,rCA1,REM,1050,0.8853292009185729,0.08920150757305238,0.5611711798572873,0.00023230952457103213,115,0.03764840599358031,0.07069775053219672,0.009950248756218905,1050,0.0892015,0.56117123
Achilles_ses-Achilles-11012013,90,excitatory,rCA1,REM,709,0.5978080032869221,0.12338740180658786,2.263147751865422,1.98394063911987e-05,115,0.04779074573289116,0.09799897493811703,0.014925373134328358,300,0.11447547,2.0306525
Achilles_ses-Achilles-11012013,91,excitatory,rCA1,REM,515,0.4342328937838715,0.10041533010010104,1.203094011261844,0.005511329596003701,115,0.051415139302383006,0.09626303060882536,0.04477611940298507,515,0.100415334,1.203094
Achilles_ses-Achilles-11012013,92,excitatory,rCA1,REM,242,0.20404730154504253,0.16041137084109452,0.9443840218165196,0.0019216176974226266,115,0.07719171469238759,0.1500185381702554,0.03482587064676617,242,0.16041137,0.944384
Achilles_ses-Achilles-11012013,93,inhibitory,rCA1,REM,6865,5.788366632672384,0.3559069776682181,4.570834675695338,0.0,115,0.01204311912319938,0.02505787507140222,0.004975124378109453,6865,0.35590696,4.570835
Achilles_ses-Achilles-11012013,94,excitatory,rCA1,REM,1608,1.3558184334067287,0.17101302286098793,3.5755364712454183,2.7009212139481738e-21,115,0.028747297903459056,0.05296233690729548,0.004975124378109453,916,0.1822776,3.7163758
Achilles_ses-Achilles-11012013,95,excitatory,rCA1,REM,231,0.19477242420208604,0.24410571082711574,0.6883429044106139,8.78535739991371e-07,115,0.0746939651302656,0.14251897890324883,0.004975124378109453,231,0.2441057,0.6883428
Achilles_ses-Achilles-11012013,96,excitatory,rCA1,REM,832,0.7015179953945263,0.07812438544752028,2.5420443798201746,0.0062028072697315716,115,0.039429699157035814,0.07725130696357478,0.04975124378109453,832,0.07812439,2.5420444
Achilles_ses-Achilles-11012013,97,inhibitory,rCA1,REM,2496,2.104553986183579,0.3653811505532708,4.459755003217865,1.3568386640402425e-150,115,0.020877952583740117,0.03732219601383399,0.004975124378109453,2496,0.36538115,4.459755
Achilles_ses-Achilles-11012013,98,excitatory,rCA1,REM,1837,1.5489045162737318,0.12959316813619068,0.0426138886630505,3.535196899894401e-14,115,0.02653253203342795,0.0505462926471817,0.004975124378109453,1837,0.12959318,0.042613886
Achilles_ses-Achilles-11012013,99,excitatory,rCA1,REM,775,0.6534572673446609,0.05443699257820059,4.082852674093276,0.10057573916213043,115,0.04346815863657867,0.08315927289001485,0.32338308457711445,775,0.054436997,4.082853
Achilles_ses-Achilles-11012013,100,excitatory,rCA1,REM,1432,1.2074203959194252,0.05580885882169625,6.169672009835333,0.011538497089465716,115,0.027359630239067886,0.05226452382120464,0.03482587064676617,1432,0.05580886,6.169672
Achilles_ses-Achilles-11012013,101,inhibitory,rCA1,REM,35269,29.737786273521092,0.2942983177766003,2.1139616732648308,0.0,115,0.008258016482928576,0.016096215141168827,0.004975124378109453,35269,0.2942983,2.1139617
Achilles_ses-Achilles-11012013,102,excitatory,rCA1,REM,484,0.40809460309008505,0.20036908044234855,1.3134678014824144,3.044613590311519e-09,115,0.052238873146813206,0.10046776425376297,0.004975124378109453,484,0.20036906,1.3134677
Achilles_ses-Achilles-11012013,103,excitatory,rCA1,REM,1237,1.043002115748833,0.09398224070434483,2.041825909523072,1.7632056399739578e-05,115,0.03496076069982208,0.06693803804018993,0.004975124378109453,1237,0.09398224,2.041826
Achilles_ses-Achilles-11012013,0,excitatory,lCA1,nonREM,5645,0.35075186091537147,0.11816942206492799,1.5187085234505413,4.4529244797625804e-35,115,0.015408764287446136,0.03312777607334658,0.004975124378109453,578,0.1477327,1.3537978
Achilles_ses-Achilles-11012013,1,excitatory,lCA1,nonREM,3707,0.23033430441333605,0.09973904236643251,1.7287341887828396,8.846380325285408e-17,115,0.01869745032612668,0.035299439846464414,0.004975124378109453,317,0.12486908,1.5982734
Achilles_ses-Achilles-11012013,2,excitatory,lCA1,nonREM,15751,0.9786877876488956,0.07631214113286698,1.7388444629675208,1.2786060435241743e-40,115,0.008506802100040402,0.016348361336004653,0.004975124378109453,842,0.0753652,1.9478774
Achilles_ses-Achilles-11012013,3,excitatory,lCA1,nonREM,15526,0.9647074211819411,0.1306425098270398,1.7153707625915808,2.660781748664892e-116,115,0.009684075816352422,0.020874173541668973,0.004975124378109453,1131,0.10848241,1.8459481
Achilles_ses-Achilles-11012013,4,excitatory,lCA1,nonREM,11594,0.7203927503016505,0.09253789343400007,2.0862576186231614,6.185058601783706e-44,115,0.010471658656678946,0.020047428305932518,0.004975124378109453,1296,0.06872235,2.2560594
Achilles_ses-Achilles-11012013,5,excitatory,lCA1,nonREM,10597,0.6584441931125229,0.07704136644917044,1.9479683009671873,4.413276242863441e-28,115,0.010390503566261432,0.021647427050603865,0.004975124378109453,578,0.08842789,1.8812323
Achilles_ses-Achilles-11012013,6,excitatory,lCA1,nonREM,18368,1.1412949834000963,0.06933303899573559,2.0987036499450507,4.0576183562997106e-39,115,0.00832521648025399,0.017384745832227322,0.004975124378109453,1040,0.10883083,2.3605714
Achilles_ses-Achilles-11012013,7,excitatory,lCA1,nonREM,14056,0.8733690269311712,0.1119418950935292,1.9142304908932297,1.8488034235932396e-77,115,0.009996712150617537,0.019028276852699352,0.004975124378109453,1853,0.08407471,2.116706
Achilles_ses-Achilles-11012013,8,excitatory,lCA1,nonREM,5984,0.37181561305891636,0.10697910797311586,1.7536468533125436,1.4950925059979515e-30,115,0.014884900485805841,0.028387376851732267,0.004975124378109453,563,0.14000417,1.4128991
Achilles_ses-Achilles-11012013,9,excitatory,lCA1,nonREM,21004,1.3050827434307286,0.07121039003447978,1.8248983882429486,4.850487945657754e-47,115,0.007711525814842413,0.01475679075472274,0.004975124378109453,1392,0.072871074,1.3648663
Achilles_ses-Achilles-11012013,10,excitatory,lCA1,nonREM,13695,0.8509383056219685,0.08047524149502253,1.847146956463827,2.631527301437656e-39,115,0.008462343170024568,0.01555508417716721,0.004975124378109453,1276,0.09049668,1.663442
Achilles_ses-Achilles-11012013,11,excitatory,lCA1,nonREM,19454,1.2087735522139302,0.06539285086775806,1.786915319187834,6.8140605098129655e-37,115,0.007896314877743614,0.01712140339007722,0.004975124378109453,1680,0.09265272,1.8849485
Achilles_ses-Achilles-11012013,12,excitatory,lCA1,nonREM,31446,1.9538960174215716,0.07242886506715254,2.2746112682273174,1.836750938908365e-72,115,0.006074444913973222,0.013085776325166018,0.004975124378109453,1300,0.059066523,2.2775378
Achilles_ses-Achilles-11012013,13,excitatory,lCA1,nonREM,10248,0.6367590913482244,0.09902389482063519,1.6033629417144806,1.7895899583384378e-44,115,0.011406041812908257,0.022379621366534014,0.004975124378109453,536,0.09485674,1.573798
Achilles_ses-Achilles-11012013,14,excitatory,lCA1,nonREM,9811,0.6096061129212949,0.09542473148329028,1.577907338940294,1.301235313299209e-39,115,0.010627120703967043,0.020619401276514557,0.004975124378109453,820,0.045389373,1.4533052
Achilles_ses-Achilles-11012013,15,excitatory,lCA1,nonREM,5248,0.3260842809714561,0.06430025850794159,1.73914142158315,3.696817290664277e-10,115,0.013841573029368122,0.031128248848936776,0.004975124378109453,446,0.044745516,1.330403
Achilles_ses-Achilles-11012013,16,excitatory,lCA1,nonREM,3726,0.23151486869276777,0.12504035306546807,1.7568627155100582,4.011913453691254e-26,115,0.018662429758212796,0.03533082850768819,0.004975124378109453,116,0.15026149,2.7945485
Achilles_ses-Achilles-11012013,17,excitatory,lCA1,nonREM,18234,1.1329688984819988,0.05635797060996845,1.9213516460806688,6.736444215461999e-26,115,0.007371980597247877,0.01466621129835126,0.004975124378109453,1278,0.06910541,2.1726127
Achilles_ses-Achilles-11012013,18,excitatory,lCA1,nonREM,6442,0.40027342568942836,0.05472212125298475,1.5707105607215508,4.1357396493198726e-09,115,0.013485608273386646,0.02472724761995829,0.004975124378109453,366,0.08201248,1.3173565
Achilles_ses-Achilles-11012013,19,excitatory,lCA1,nonREM,13963,0.8675904754581633,0.06914463449556153,2.261062625800541,9.422865895128313e-30,115,0.010484878785157541,0.019247970386496914,0.004975124378109453,855,0.054249417,1.8947505
Achilles_ses-Achilles-11012013,20,excitatory,lCA1,nonREM,9007,0.5596496034127105,0.08749031353910365,1.3688052049496198,1.0043926384473462e-30,115,0.013109845279405938,0.02572661732289013,0.004975124378109453,530,0.07434257,1.9780946
Achilles_ses-Achilles-11012013,21,excitatory,lCA1,nonREM,9104,0.5656766947340198,0.07398616482790989,1.839389489412786,2.1305285545209317e-22,115,0.011231926014848459,0.02206699782430329,0.004975124378109453,824,0.10445144,1.9751929
Achilles_ses-Achilles-11012013,22,excitatory,lCA1,nonREM,5427,0.33720643918294435,0.05430903578405902,2.0190129639914454,1.1062457588602862e-07,115,0.012683948451639986,0.023122861792943334,0.004975124378109453,247,0.043397043,1.8239708
Achilles_ses-Achilles-11012013,23,excitatory,lCA1,nonREM,16440,1.0214987765188144,0.06287790188738265,1.542534510096344,5.556078965435341e-29,115,0.008404581653115886,0.01559921890745156,0.004975124378109453,1384,0.046208225,1.3964113
Achilles_ses-Achilles-11012013,24,excitatory,lCA1,nonREM,7633,0.4742761655211746,0.07484680841065182,1.6289050371782416,2.5382306605849064e-19,115,0.012412811978012604,0.024501925257218726,0.004975124378109453,488,0.046909235,2.1692514
Achilles_ses-Achilles-11012013,25,excitatory,lCA1,nonREM,8165,0.5073319653452627,0.07853983893744798,1.7899950545516812,1.2413574567069543e-22,115,0.013392548206396846,0.026443849574442714,0.004975124378109453,569,0.11741028,1.4756693
Achilles_ses-Achilles-11012013,26,excitatory,lCA1,nonREM,7607,0.4726606565072154,0.08853079309040404,2.1804634510066556,1.1416521588291007e-26,115,0.012940790489483515,0.02486930341957104,0.004975124378109453,787,0.11290129,2.2525084
Achilles_ses-Achilles-11012013,27,inhibitory,lCA1,nonREM,260855,16.20821553216638,0.07667089528723384,1.8144214996709445,0.0,115,0.0018058229741984189,0.0035927678742878294,0.004975124378109453,24921,0.08311779,1.8561183
Achilles_ses-Achilles-11012013,28,excitatory,lCA1,nonREM,10485,0.6514850773600832,0.044014658133691924,1.870046265328188,1.4946640856460185e-09,115,0.010281636220894213,0.019147645499069266,0.004975124378109453,876,0.07683308,2.2198985
Achilles_ses-Achilles-11012013,29,excitatory,lCA1,nonREM,10471,0.6506151878910282,0.053918058689882246,1.9261735649534815,5.898217535280179e-14,115,0.009814086177926612,0.019992395713314556,0.004975124378109453,1086,0.06921507,1.8521838
Achilles_ses-Achilles-11012013,30,excitatory,lCA1,nonREM,7648,0.47520818995230485,0.06643258192182627,1.9185995326784713,2.1187820414164346e-15,115,0.012163775703544356,0.023189240639248945,0.004975124378109453,446,0.049369413,1.5287919
Achilles_ses-Achilles-11012013,31,excitatory,lCA1,nonREM,5871,0.3647943623444014,0.11129907211742121,1.3337172286306376,2.086373129771058e-32,115,0.014635432477352195,0.02752190024534569,0.004975124378109453,391,0.11784451,1.388175
Achilles_ses-Achilles-11012013,32,excitatory,lCA1,nonREM,16760,1.0413819643829276,0.0342299426942391,2.6208976633196777,2.9464153389553616e-09,115,0.00997671288887554,0.019425760104661922,0.004975124378109453,1438,0.041271925,1.9000738
Achilles_ses-Achilles-11012013,33,excitatory,lCA1,nonREM,34217,2.1260719973323767,0.04243292693183331,2.8847101508163995,1.7047344139686576e-27,115,0.005549032457536071,0.01073840617425016,0.004975124378109453,540,0.036890175,4.978273
Achilles_ses-Achilles-11012013,34,excitatory,lCA1,nonREM,10153,0.6308562699510658,0.04436702445266325,1.7905516930807963,2.0728157011498416e-09,115,0.010690046944517771,0.020996742699308266,0.004975124378109453,644,0.059997294,1.5837508
Achilles_ses-Achilles-11012013,35,excitatory,lCA1,nonREM,3642,0.22629553187843807,0.06733867409344906,1.7000418887944715,6.61641233327585e-08,115,0.01740181146688032,0.03388322635553643,0.004975124378109453,184,0.058568478,5.483767
Achilles_ses-Achilles-11012013,36,excitatory,lCA1,nonREM,3782,0.23499442656898759,0.044496778610423816,1.3518611771514357,0.0005581179835596066,115,0.01614893731304525,0.02979624613885119,0.009950248756218905,269,0.06108313,2.7151701
Achilles_ses-Achilles-11012013,37,inhibitory,lCA1,nonREM,26087,1.6209147556597512,0.024204867699215385,3.6609089489087405,2.2988572598791658e-07,115,0.006057381252548861,0.011030932192460954,0.004975124378109453,303,0.05462073,2.1255548
Achilles_ses-Achilles-11012013,38,inhibitory,lCA1,nonREM,320170,19.893750807665985,0.10292913876154376,1.9560128613155294,0.0,115,0.0015693567289092516,0.0030974717682340394,0.004975124378109453,40054,0.11026508,1.9232355
Achilles_ses-Achilles-11012013,39,excitatory,lCA1,nonREM,28476,1.7693551800577711,0.04612148908308247,1.7647118347433046,4.78125458007336e-27,115,0.006693925838585297,0.013035410334142288,0.004975124378109453,1221,0.021867998,1.4952149
Achilles_ses-Achilles-11012013,40,inhibitory,lCA1,nonREM,301782,18.751213125024382,0.07303059085166903,1.7486285789966736,0.0,115,0.0017274154581698664,0.003386877481385905,0.004975124378109453,18103,0.075878635,1.7363079
Achilles_ses-Achilles-11012013,41,inhibitory,lCA1,nonREM,54946,3.4140676261923826,0.03709466213839114,3.581668295267678,1.4240529317134927e-33,115,0.0047327652244183085,0.008685027339839725,0.004975124378109453,172,0.01577373,0.055853687
Achilles_ses-Achilles-11012013,42,excitatory,lCA1,nonREM,15560,0.9668200098925032,0.08570854900604036,1.892668144087813,1.8574254988383275e-50,115,0.009053288281522796,0.017266915686236183,0.004975124378109453,626,0.09853277,1.6475706
Achilles_ses-Achilles-11012013,43,excitatory,rCA1,nonREM,5003,0.31086121526299443,0.09205817822735471,1.2238770486979893,3.5402714920386516e-19,115,0.015130636039638667,0.02930080953840125,0.004975124378109453,284,0.13114378,1.271524
Achilles_ses-Achilles-11012013,44,excitatory,rCA1,nonREM,5200,0.3231018027918391,0.08272251890417279,1.642053836143215,3.3202415485208233e-16,115,0.015001127643945242,0.029667477753665347,0.004975124378109453,234,0.007270191,4.925193
Achilles_ses-Achilles-11012013,45,excitatory,rCA1,nonREM,6843,0.42518954548164517,0.09275260953464085,1.3988760877298652,2.395829553351911e-26,115,0.014700457225250365,0.02927117569368838,0.004975124378109453,449,0.10951938,1.4138091
Achilles_ses-Achilles-11012013,46,excitatory,rCA1,nonREM,5419,0.33670935948634156,0.10661805082852253,1.502141155512311,1.491051168264032e-27,115,0.015483943507178384,0.030558166382532725,0.004975124378109453,365,0.1309907,1.435343
Achilles_ses-Achilles-11012013,47,excitatory,rCA1,nonREM,12886,0.8006711213030074,0.07944197384186061,1.6662377974131828,4.2360080784128436e-36,115,0.009828754490258941,0.018292631676021423,0.004975124378109453,1236,0.07236636,1.6661646
Achilles_ses-Achilles-11012013,48,inhibitory,rCA1,nonREM,81057,5.036473620941942,0.050380848855491475,5.231179887068566,3.903625404701158e-90,115,0.002985928100907169,0.005582871827909713,0.004975124378109453,4223,0.053094115,5.0694594
Achilles_ses-Achilles-11012013,49,excitatory,rCA1,nonREM,6372,0.3959239783441536,0.08350126668204663,1.6143809959267716,4.7066011300914333e-20,115,0.01561017674168052,0.03006784765410293,0.004975124378109453,161,0.12755342,1.4455761
Achilles_ses-Achilles-11012013,50,excitatory,rCA1,nonREM,8999,0.5591525237161077,0.08589750777777715,1.2632615075984557,1.293934436700614e-29,115,0.012205807497647126,0.022640672933727776,0.004975124378109453,408,0.111731835,1.5091959
Achilles_ses-Achilles-11012013,51,inhibitory,rCA1,nonREM,172654,10.727849742158112,0.061809042994568984,3.993923801146411,1.8452211897360603e-287,115,0.002060845592805528,0.003782780376966366,0.004975124378109453,15440,0.06321423,3.983731
Achilles_ses-Achilles-11012013,52,excitatory,rCA1,nonREM,3607,0.2241208082058007,0.11821322635494672,1.4875616065823805,1.0844287245877585e-22,115,0.018717593729257243,0.03736145211304168,0.004975124378109453,259,0.19224174,1.7065718
Achilles_ses-Achilles-11012013,53,excitatory,rCA1,nonREM,5724,0.35566052291932443,0.028782153464470064,1.62429222456718,0.008717695398838255,115,0.014321995001842027,0.027318852113020247,0.024875621890547265,255,0.006792803,1.7502582
Achilles_ses-Achilles-11012013,54,excitatory,rCA1,nonREM,7124,0.44264946982481956,0.11243869304272204,1.393247251453148,5.803307751891178e-40,115,0.013355403210785393,0.0255601723539511,0.004975124378109453,337,0.1700204,1.6173323
Achilles_ses-Achilles-11012013,55,excitatory,rCA1,nonREM,5752,0.3574003018574343,0.10492387329679066,1.5719166806551563,2.661273280771705e-28,115,0.013880997681154457,0.026792959630565254,0.004975124378109453,258,0.092915855,1.821986
Achilles_ses-Achilles-11012013,56,excitatory,rCA1,nonREM,5839,0.36280604355799007,0.07581104582681387,1.4888516614987,2.5465383287060524e-15,115,0.01485005267845283,0.02808128949855279,0.004975124378109453,407,0.0357538,1.0190814
Achilles_ses-Achilles-11012013,57,excitatory,rCA1,nonREM,6591,0.409531535038656,0.0992812729924766,1.5690687156701608,5.222995599347816e-29,115,0.013771075614606266,0.026971408284160732,0.004975124378109453,463,0.09167762,2.2192278
Achilles_ses-Achilles-11012013,58,inhibitory,rCA1,nonREM,175758,10.920716664440011,0.08039813307799966,4.86259551125881,0.0,115,0.0021507570819068425,0.004190360526778844,0.004975124378109453,8755,0.081442274,4.9550343
Achilles_ses-Achilles-11012013,59,excitatory,rCA1,nonREM,4251,0.26413572378232847,0.08884586670489095,1.3438165253994085,2.510852330112267e-15,115,0.01840785524763853,0.034316273051214125,0.004975124378109453,256,0.057846285,2.6089387
Achilles_ses-Achilles-11012013,60,excitatory,rCA1,nonREM,4058,0.2521436761017852,0.09173300431009448,1.168246581029613,1.381300028019443e-15,115,0.017690799964224756,0.03526795871242003,0.004975124378109453,279,0.14505132,1.0291889
Achilles_ses-Achilles-11012013,61,excitatory,rCA1,nonREM,7709,0.47899842263890147,0.09888262054724521,1.3357007479032958,1.5345277575537902e-33,115,0.012342625954238318,0.025977059851872403,0.004975124378109453,989,0.10557072,1.2757084
Achilles_ses-Achilles-11012013,62,excitatory,rCA1,nonREM,8572,0.5326208949099317,0.07555510469207108,1.7082575209466975,5.237308444431227e-22,115,0.012627356079365548,0.02368346675512582,0.004975124378109453,947,0.089137025,1.483834
Achilles_ses-Achilles-11012013,63,excitatory,rCA1,nonREM,9040,0.5617000571611972,0.07173517597223764,1.6776870983350423,5.915714783404771e-21,115,0.011959688362975103,0.023299932185996075,0.004975124378109453,626,0.076291114,2.0411174
Achilles_ses-Achilles-11012013,64,excitatory,rCA1,nonREM,10247,0.6366969563861491,0.08337231544469288,1.6724400695852715,1.033668483021092e-31,115,0.011688921137701695,0.02227007920869367,0.004975124378109453,315,0.1422507,2.4186814
Achilles_ses-Achilles-11012013,65,excitatory,rCA1,nonREM,16069,0.9984467055888582,0.1050604373074883,1.5127774411899915,5.756495956626671e-78,115,0.008503771872386018,0.017612170928626887,0.004975124378109453,1483,0.11704927,1.5798349
Achilles_ses-Achilles-11012013,66,excitatory,rCA1,nonREM,7968,0.49509137781641804,0.08372081400950078,1.7683085069584084,5.057325113769284e-25,115,0.011545888028808174,0.022501936109678454,0.004975124378109453,406,0.097962946,2.284171
Achilles_ses-Achilles-11012013,67,excitatory,rCA1,nonREM,6359,0.395116223837174,0.08509597389562365,1.6756110014906822,9.269025992615526e-21,115,0.015212644424927767,0.02745792150987143,0.004975124378109453,330,0.11304303,2.0788543
Achilles_ses-Achilles-11012013,68,excitatory,rCA1,nonREM,5119,0.3180688708637354,0.07534608777387107,1.8281240820051947,2.303345845297464e-13,115,0.015172758282080305,0.03129508978557194,0.004975124378109453,182,0.08677638,2.7196593
Achilles_ses-Achilles-11012013,69,excitatory,rCA1,nonREM,3533,0.2195228210122245,0.09679720468662434,1.7216019332244852,3.905714468313106e-15,115,0.02090058746684361,0.03789572929603611,0.004975124378109453,281,0.12889361,1.4687164
Achilles_ses-Achilles-11012013,70,excitatory,rCA1,nonREM,7248,0.4503542051221634,0.06747782641617514,1.8358322577693618,4.487972717441764e-15,115,0.011956920634069536,0.02213960706281347,0.004975124378109453,304,0.04519915,0.8268397
Achilles_ses-Achilles-11012013,71,inhibitory,rCA1,nonREM,100934,6.271530262113747,0.05549108654115436,6.033274557497717,8.259702331978898e-136,115,0.0027439015002704865,0.005220438082047075,0.004975124378109453,13512,0.057059415,6.0663004
Achilles_ses-Achilles-11012013,72,excitatory,rCA1,nonREM,7810,0.4852740538085122,0.0984058641405692,1.472405572351975,1.1929052129141479e-33,115,0.012919896521320978,0.023857378159294496,0.004975124378109453,571,0.15332167,1.592627
Achilles_ses-Achilles-11012013,73,excitatory,rCA1,nonREM,18395,1.1429726273761307,0.04932146688600647,1.6417762940293854,3.5889734627110216e-20,115,0.009082182279156041,0.017519480199856812,0.004975124378109453,722,0.044284634,1.0008259
Achilles_ses-Achilles-11012013,74,excitatory,rCA1,nonREM,7181,0.4461911626631147,0.0933376509027034,1.3689824954798946,5.927714016105949e-28,115,0.01465070988054556,0.027266530828312603,0.004975124378109453,538,0.058792662,1.4981735
Achilles_ses-Achilles-11012013,75,excitatory,rCA1,nonREM,10593,0.6581956532642215,0.09987617519887962,1.341990674574172,9.913117323483853e-47,115,0.012637117008400367,0.024024283953540847,0.004975124378109453,759,0.07445672,0.98914456
Achilles_ses-Achilles-11012013,76,excitatory,rCA1,nonREM,5993,0.37237482771759456,0.0982140062485989,1.300710724188027,6.845316263864834e-26,115,0.01454382168172231,0.02985769186149628,0.004975124378109453,577,0.041444566,1.9414304
Achilles_ses-Achilles-11012013,77,excitatory,rCA1,nonREM,6928,0.4304710172580502,0.07579474291159422,1.5376255504653642,4.912668547850048e-18,115,0.013669606059476291,0.02705208215375716,0.004975124378109453,376,0.058151864,1.4766889
Achilles_ses-Achilles-11012013,78,excitatory,rCA1,nonREM,7384,0.4588045599644115,0.0703532829210659,1.832666105295402,1.2850244013618978e-16,115,0.013579648160892648,0.02356805959204534,0.004975124378109453,699,0.09141535,1.9276876
Achilles_ses-Achilles-11012013,79,excitatory,rCA1,nonREM,6502,0.40400152341394957,0.11699014168626308,1.465724883679377,1.6657133541112236e-39,115,0.013159253645360374,0.025037814816479,0.004975124378109453,426,0.11751318,1.6576607
Achilles_ses-Achilles-11012013,80,excitatory,rCA1,nonREM,6842,0.4251274105195698,0.13871285561082458,1.4858564199238808,3.566492061535283e-58,115,0.014773749081994017,0.026844791336678442,0.004975124378109453,786,0.14979601,1.4866147
Achilles_ses-Achilles-11012013,81,excitatory,rCA1,nonREM,9523,0.591711243843593,0.07821669007265494,2.3310901195347213,4.5750307066106567e-26,115,0.012687308305688498,0.022961230003268863,0.004975124378109453,407,0.03812937,1.947265
Achilles_ses-Achilles-11012013,82,excitatory,rCA1,nonREM,13611,0.8457189688076389,0.04924802018465611,1.9715207894658113,4.518922754706028e-15,115,0.010119183758865148,0.019998375523662827,0.004975124378109453,314,0.060904887,1.6510613
Achilles_ses-Achilles-11012013,83,excitatory,rCA1,nonREM,10663,0.6625451006094962,0.04711099579275985,0.34952882586104284,5.2093221044214435e-11,115,0.010125792430395065,0.019411104136132555,0.004975124378109453,529,0.06030449,6.127325
