path,subject,session,unit,layer,depth_mm,n_spikes,box_half_cm,run_time_s,included,gridness,spacing_cm,orientation_deg,peak_rate,mean_rate,spatial_info,r_in,r_out,hd_mvl,hd_pref,gridness_p,gridness_shuf_95,hd_mvl_shuf_95,hd_p
sub-11138/sub-11138_ses-06040501_behavior+ecephys.nwb,11138,06040501,t1c2,MEC LIII,1.7499999999999998,841,49.136423563144,550.08,True,1.3271966560392827,35.79455265819088,23.13010235415598,13.376361572834213,1.524821409146689,0.7062476832796983,8.0,18.0,0.1367268510693168,5.745573069774897,0.005,0.6216258353042015,0.23354473781099083,0.355
sub-11138/sub-11138_ses-06040501_behavior+ecephys.nwb,11138,06040501,t1c3,MEC LIII,1.7499999999999998,698,49.136423563144,550.08,True,-0.30756555071577074,48.08846015417836,8.972626614896393,3.4928938406824175,1.2655473764380367,0.21954160990829952,10.0,37.0,0.6268965515383014,0.8216542891069518,0.945,0.681414396884605,0.1965867119741367,0.0
sub-11138/sub-11138_ses-06040507_behavior+ecephys.nwb,11138,06040507,t1c1,MEC LIII,1.7499999999999998,1321,49.51530202624623,544.74,True,-0.15789909217459028,40.078048854703496,21.34019174590992,9.305009375945833,2.4186165732380633,0.37189191055077203,11.0,16.0,0.9172116204607367,1.7764227869836349,0.82,0.6603564250973118,0.22181775132761233,0.0
sub-11138/sub-11138_ses-06040507_behavior+ecephys.nwb,11138,06040507,t1c2,MEC LIII,1.7499999999999998,789,49.51530202624623,544.74,True,0.0423472616297868,65.62202374203343,5.5376777919743745,3.7848961119334574,1.4445787102837486,0.1595688476986567,16.0,33.0,0.3047654750117896,3.290416480807888,0.54,0.6917248328394335,0.12947445365930568,0.0
sub-11138/sub-11138_ses-06040507_behavior+ecephys.nwb,11138,06040507,t3c1,MEC LIII,1.7499999999999998,350,49.51530202624623,544.74,True,0.08399405794898988,32.5,0.0,5.1298151449284655,0.6408143835225755,0.6287943815350261,8.0,16.0,0.9412942599444398,3.4603927194127375,0.46,0.6915864214603735,0.299600093784442,0.0
sub-11138/sub-11138_ses-06040507_behavior+ecephys.nwb,11138,06040507,t8c1,MEC LIII,1.8499999999999999,797,49.51530202624623,544.74,True,0.6231924031082617,66.42665127793211,30.0,7.374980129799585,1.459225896192836,0.43876318530742714,15.0,26.0,0.842875682640267,3.5690426573784215,0.08,0.7402250845082117,0.21817452686822714,0.0
sub-11138/sub-11138_ses-06040507_behavior+ecephys.nwb,11138,06040507,t8c3,MEC LIII,1.8499999999999999,2089,49.51530202624623,544.74,True,-0.11869537373088712,66.04922406811453,4.9831065218999555,6.879277457966975,3.8247464205104573,0.060581377460099894,16.0,34.0,0.04393851852845002,6.014047991025382,0.75,0.4959196472136853,0.075605737241186,0.375
sub-11138/sub-11138_ses-07040501_behavior+ecephys.nwb,11138,07040501,t1c2,MEC LIII,1.7499999999999998,2458,49.40458026229528,523.06,True,0.2639564281694991,69.73162840490676,10.304846468766016,14.382773898426425,4.685474647248088,0.2072993179491049,15.0,28.0,0.716005976769261,4.007360526060477,0.295,0.7537369497502381,0.18896516287795473,0.0
sub-11138/sub-11138_ses-07040501_behavior+ecephys.nwb,11138,07040501,t3c1,MEC LIII,1.7499999999999998,434,49.40458026229528,523.06,True,-0.018063440545855472,52.974050251042726,2.275644314577619,4.492637392993077,0.8272969881634135,0.6843209507868813,16.0,24.0,0.9551577460232662,3.165617452871389,0.615,0.5935184260234477,0.26066967098949423,0.0
sub-11138/sub-11138_ses-07040501_behavior+ecephys.nwb,11138,07040501,t8c1,MEC LIII,1.8499999999999999,907,49.40458026229528,523.06,True,-0.09155742553507694,71.06335201775947,9.289406862500357,7.660916288042557,1.7289363324060276,0.41261461631980517,19.0,32.0,0.7534358022913424,3.384653361257194,0.74,0.7826507594073518,0.20465879079461877,0.0
sub-11138/sub-11138_ses-08040501_behavior+ecephys.nwb,11138,08040501,t7c1,MEC LIII,1.95,415,47.82619886254648,548.74,True,-0.09194866584961647,52.73755777432247,22.59464336859145,3.767778647627975,0.7534768873241176,0.6013928480247701,15.0,35.0,0.9726618076032962,4.47404646489751,0.78,0.6687852717100065,0.2617319670385862,0.0
sub-11138/sub-11138_ses-11040501_behavior+ecephys.nwb,11138,11040501,t5c1,MEC LIII,2.05,1115,48.23004982811576,549.42,True,1.297690007737153,43.66062299143245,23.629377730656813,10.93400709826057,2.0235200174240755,0.6999416226785883,8.0,19.0,0.18733373484769966,4.721154747502314,0.005,0.8813773882849687,0.21058583349776652,0.07
sub-11138/sub-11138_ses-11040501_behavior+ecephys.nwb,11138,11040501,t5c2,MEC LIII,2.05,581,48.23004982811576,549.42,True,-0.060713221100812904,45.96194077712559,8.13010235415598,5.594546396526455,1.0544081884514689,0.5893172957676305,8.0,37.0,0.9464930821746722,2.340776109700981,0.705,0.8549949134834083,0.3016589992631736,0.0
sub-11138/sub-11138_ses-11040501_behavior+ecephys.nwb,11138,11040501,t8c1,MEC LIII,2.05,1131,48.23004982811576,549.42,True,0.9017641934201361,60.20797289396148,4.763641690726178,10.214547376304985,2.0525570759700713,0.3746205224219937,17.0,29.0,0.15472726577067175,5.142793076348851,0.025,0.6553372607296483,0.22545033462260122,0.245
sub-11138/sub-11138_ses-11040504_behavior+ecephys.nwb,11138,11040504,t1c1,MEC LIII,2.1999999999999997,1059,50.015524186400796,937.3,True,1.1319944850789188,37.16517186829626,9.805571092265183,8.450140008068947,1.1203266825813896,1.2146175068347043,8.0,18.0,0.06404560984576463,3.420496939952025,0.0,0.7808631980518219,0.358285576389608,0.97
sub-11138/sub-11138_ses-11040504_behavior+ecephys.nwb,11138,11040504,t1c2,MEC LIII,2.1999999999999997,1468,50.015524186400796,937.3,True,0.44196912369049635,39.05124837953327,4.763641690726178,10.135074120136965,1.5530118697162227,0.5491253159641339,8.0,36.0,0.9317744492978141,0.5559886195738621,0.175,0.6759898113548503,0.25138272025556213,0.0
sub-11138/sub-11138_ses-11040504_behavior+ecephys.nwb,11138,11040504,t3c1,MEC LIII,2.1999999999999997,579,50.015524186400796,937.3,True,0.20263911802342144,68.2367203197809,7.067899562410204,2.7726689504614987,0.6125298859439325,0.4624152478964432,23.0,28.0,0.8826893995707136,1.153073014497682,0.34,0.5119832125972337,0.2737749566129525,0.0
sub-11138/sub-11138_ses-11040504_behavior+ecephys.nwb,11138,11040504,t3c2,MEC LIII,2.1999999999999997,1439,50.015524186400796,937.3,True,0.2556645901490184,37.58324094593227,18.36646066342979,3.6215660257280824,1.5223324799193763,0.09136334351611944,7.0,36.0,0.3987336432789792,1.70020087338566,0.26,0.5695513578405136,0.16260143128543084,0.0
sub-11138/sub-11138_ses-11040509_behavior+ecephys.nwb,11138,11040509,t5c1,MEC LIII,2.1,527,51.756397075522685,531.8,True,1.08817251948185,42.5,23.746162262555202,6.582656913848323,0.9880385466056033,0.7179984198589437,9.0,22.0,0.2362318630688343,3.6840702373404617,0.01,0.7084150337881816,0.2178372657614063,0.02
sub-11138/sub-11138_ses-11040509_behavior+ecephys.nwb,11138,11040509,t5c3,MEC LIII,2.1,914,51.756397075522685,531.8,True,0.24672595669629144,49.30770730829005,0.4655449194598731,9.694688480768447,1.7136000599573462,0.4893417135928858,10.0,24.0,0.9661071122653045,1.5501979416743394,0.33,0.5656595592276294,0.2855862322076172,0.0
sub-11138/sub-11138_ses-11040509_behavior+ecephys.nwb,11138,11040509,t7c1,MEC LIII,2.1,554,51.756397075522685,531.8,True,0.1204503290590793,47.56574397610112,28.300755766006375,3.656838521438195,1.038659117304562,0.17601193260034081,8.0,35.0,0.559152343089644,2.24598349001121,0.46,0.928100552968562,0.19069569239758766,0.0
sub-11138/sub-11138_ses-11040509_behavior+ecephys.nwb,11138,11040509,t8c1,MEC LIII,2.1,1427,51.756397075522685,531.8,True,0.26364799302998976,38.242646351945886,18.690067525979785,13.203607020542782,2.6753909032375636,0.5239828899790466,15.0,24.0,0.2106311459269959,2.86253495312211,0.225,0.666100279847264,0.1770591094716861,0.015
sub-11138/sub-11138_ses-11040509_behavior+ecephys.nwb,11138,11040509,t8c2,MEC LIII,2.1,1301,51.756397075522685,531.8,True,-0.4525439074288534,54.829280498653276,2.9052429229878953,6.067845599074071,2.439161573309089,0.13476387323608327,17.0,30.0,0.21497356746982682,3.62731711150089,1.0,0.5695347479762447,0.0958611099518251,0.0
sub-11138/sub-11138_ses-12110501_behavior+ecephys.nwb,11138,12110501,t5c1,MEC LIII,2.1,1351,48.82912047318784,549.88,True,1.209342126414516,40.0,23.198590513648185,13.117637554157106,2.4511049022120335,0.5830549982340577,8.0,20.0,0.11437678287398999,3.6246313294243655,0.005,0.6219273130551605,0.1439857173896061,0.165
sub-11138/sub-11138_ses-12110501_behavior+ecephys.nwb,11138,12110501,t6c1,MEC LIII,2.1,646,48.82912047318784,549.88,True,-0.42728716359461216,65.62202374203343,12.255328374943062,4.52896791793288,1.1720309154914683,0.2916491748370521,21.0,25.0,0.18098243451095308,3.2166024368302373,0.98,0.6217396821544063,0.17125909980427248,0.04
sub-11138/sub-11138_ses-12110501_behavior+ecephys.nwb,11138,12110501,t7c1,MEC LIII,2.1,369,48.82912047318784,549.88,True,0.04790898126514112,40.311288741492746,23.198590513648185,3.671718247847067,0.6694727675175725,0.3283387548496718,11.0,28.0,0.8033274596727077,2.3188684154001655,0.5,0.6527067330110832,0.22070392362410707,0.0
sub-11138/sub-11138_ses-12110501_behavior+ecephys.nwb,11138,12110501,t8c1,MEC LIII,2.1,2042,48.82912047318784,549.88,True,-0.655439714978266,83.25412902673357,18.652222780306317,14.273757596257076,3.704778838132474,0.5366615471281333,32.0,38.0,0.20731021038362857,4.137010642531013,0.995,0.6494980570093943,0.17394796479622257,0.005
sub-11138/sub-11138_ses-13040502_behavior+ecephys.nwb,11138,13040502,t5c1,MEC LIII,2.15,367,49.60506604644202,567.72,True,1.1592592689242245,41.38236339311712,25.016893478100002,4.675551113232244,0.6446966236728194,0.7304246560891536,8.0,19.0,0.123156458724884,4.39564673843043,0.0,0.6706318385963747,0.18989303436833962,0.245
sub-11138/sub-11138_ses-13040502_behavior+ecephys.nwb,11138,13040502,t6c1,MEC LIII,2.15,602,49.60506604644202,567.72,True,0.10631512161847934,53.44389581607987,4.763641690726178,10.16316621130524,1.057513262809366,1.3093455007607124,10.0,29.0,0.5617701575741548,0.01170253587697518,0.415,0.6642987450225536,0.421324644483622,0.0
sub-11138/sub-11138_ses-13040502_behavior+ecephys.nwb,11138,13040502,t7c1,MEC LIII,2.15,1630,49.60506604644202,567.72,True,-0.1444072090026303,77.66112283504533,33.17851165939274,9.529097672741377,2.8633664757130672,0.35166075602502334,19.0,38.0,0.13071877056090764,3.3531585093037877,0.795,0.7090111982251625,0.13903489885511194,0.06
sub-11138/sub-11138_ses-19040502_behavior+ecephys.nwb,11138,19040502,t1c3,MEC LIII,2.55,1619,50.29863095797688,546.2,True,-0.027295004761594563,40.311288741492746,16.97493401088198,9.749689824396311,2.957077625573466,0.2803353875838963,10.0,39.0,0.7415238407952801,1.4092884413623161,0.675,0.7633752904781108,0.1954527115903031,0.0
sub-11138/sub-11138_ses-20040502_behavior+ecephys.nwb,11138,20040502,t3c2,MEC LIII,2.55,2418,49.71475989846587,549.28,True,1.484953935348426,42.573465914816005,24.462322208025626,19.548240684171024,4.393647563328487,0.3144617457039045,9.0,21.0,0.07024583676414199,1.5499298109227089,0.0,0.5568497419231325,0.11557219259201934,0.34
sub-11138/sub-11138_ses-20040502_behavior+ecephys.nwb,11138,20040502,t5c1,MEC LIII,2.15,1010,49.71475989846587,549.28,True,0.3413676156656619,39.05124837953327,12.645975363738671,6.8989200329406595,1.8352291310842725,0.2742681640278065,9.0,23.0,0.13449327611133272,2.3985009445238603,0.245,0.6611912625336869,0.17936473819087995,0.215
sub-11138/sub-11138_ses-20040502_behavior+ecephys.nwb,11138,20040502,t5c2,MEC LIII,2.15,678,49.71475989846587,549.28,True,0.7109275472808889,63.73774391990981,4.440034828176181,6.457049788214281,1.231965693935779,0.5024807566715273,15.0,38.0,0.07297598132858414,3.625474386907999,0.035,0.6927200242859107,0.20264648223507725,0.715
sub-11138/sub-11138_ses-20040502_behavior+ecephys.nwb,11138,20040502,t6c1,MEC LIII,2.15,1295,49.71475989846587,549.28,True,1.3662414399748881,43.73213921133975,23.198590513648185,11.32506888062853,2.3530908165882507,0.635619556965612,9.0,20.0,0.07521668483156788,4.154041006818083,0.0,0.5883442236163684,0.15489624026777957,0.59
sub-11138/sub-11138_ses-20040502_behavior+ecephys.nwb,11138,20040502,t6c2,MEC LIII,2.15,426,49.71475989846587,549.28,True,1.4931300368233247,86.26837837923738,13.667780146130355,3.109151846471347,0.7740669404375249,0.6613561192997924,28.0,33.0,0.1889957438270043,3.6439298040270605,0.0,0.6918834449030725,0.25287467388995133,0.245
sub-11138/sub-11138_ses-20040502_behavior+ecephys.nwb,11138,20040502,t6c3,MEC LIII,2.15,550,49.71475989846587,549.28,True,-0.35723345571191434,65.76473218982953,13.240519915187178,4.826030033960708,0.999382200095396,0.4011451607092559,11.0,29.0,0.23062632232260943,0.17050939161267845,0.98,0.5445027823400268,0.23187137882027484,0.055
sub-11138/sub-11138_ses-20040502_behavior+ecephys.nwb,11138,20040502,t6c4,MEC LIII,2.15,1742,49.71475989846587,549.28,True,-0.4016955292218528,76.48529270389177,0.0,10.072962058411997,3.165315986483963,0.14227698740394432,21.0,33.0,0.18326677984291445,3.8829828401099693,0.985,0.6011451140447109,0.0962762895907991,0.0
sub-11138/sub-11138_ses-25040501_behavior+ecephys.nwb,11138,25040501,t3c1,MEC LIII,2.6,979,49.763710280344156,530.0,True,0.11403174887473921,54.083269131959845,18.434948822921996,8.065074232650597,1.8411946137081365,0.35946237781574053,10.0,32.0,0.9519769285025027,4.6568524998492595,0.525,0.689225459053368,0.2883251243825673,0.0
sub-11138/sub-11138_ses-26040501_behavior+ecephys.nwb,11138,26040501,t3c1,MEC LIII,2.6999999999999997,829,51.19286191822999,559.66,True,-0.2121416294016084,48.08846015417836,2.3540246362613146,5.198527258254109,1.4777710435323077,0.4311834871424476,10.0,28.0,0.9336341824922474,0.28929640057392736,0.865,0.5689201644767244,0.21700739687403772,0.0
sub-11138/sub-11138_ses-26040501_behavior+ecephys.nwb,11138,26040501,t5c1,MEC LIII,2.6,1014,51.19286191822999,559.66,True,1.175125974951103,75.0,23.13010235415598,12.912791767386294,1.8075510713410856,1.1028859623280693,16.0,39.0,0.03548336462910269,3.3183796566995776,0.01,0.6866896166768819,0.19608682579925435,0.935
sub-11138/sub-11138_ses-26040501_behavior+ecephys.nwb,11138,26040501,t6c1,MEC LIII,2.6,349,51.19286191822999,559.66,True,0.6134592281991136,81.12490369793976,26.30861401354872,2.102651269651457,0.6221255659743973,0.5084179504418271,19.0,39.0,0.21537122650343538,2.887572724164736,0.105,0.7800021978233077,0.17622759364186077,0.015
sub-11207/sub-11207_ses-05070501_behavior+ecephys.nwb,11207,05070501,t1c1,MEC LVI,2.35,663,49.6947920425306,580.5,True,-0.18732023757417715,46.502688094345686,6.253837737444783,2.855949322407115,1.1398803383546574,0.08152472072670841,8.0,37.0,0.26215711837559263,0.17049890490030753,0.83,0.7706369908353645,0.11545848199849812,0.0
sub-11207/sub-11207_ses-05070501_behavior+ecephys.nwb,11207,05070501,t4c1,MEC LVI,2.35,848,49.6947920425306,580.5,True,-0.5977293418215968,66.00189391222042,15.963756532073518,3.490079919266678,1.457946496115761,0.15888056832214306,24.0,34.0,0.15906995636932708,0.76524754969807,0.995,0.5795428134775684,0.13492075018817895,0.01
sub-11207/sub-11207_ses-05070501_behavior+ecephys.nwb,11207,05070501,t6c1,MEC LV,2.55,416,49.6947920425306,580.5,True,-0.5120140290804865,63.09714732061981,26.30993247402023,4.1636161923192105,0.7152190358303734,0.7241209356371581,19.0,38.0,0.5450534075027855,5.729156285724839,0.995,0.6859643422794129,0.2335957493358083,0.0
sub-11207/sub-11207_ses-08060501_behavior+ecephys.nwb,11207,08060501,t3c1,MEC LVI,1.9,949,51.351258381855786,591.64,True,0.21302909393896566,77.62087348130012,13.876697285924564,11.279604108896724,1.6022286000450165,0.5707586359952157,18.0,38.0,0.07759971780561138,0.6907171179816747,0.285,0.6926726946320573,0.17130611187941988,0.575
sub-11207/sub-11207_ses-08060501_behavior+ecephys.nwb,11207,08060501,t3c2,MEC LVI,1.9,1338,51.351258381855786,591.64,True,-0.31314350829115645,40.697051490249265,22.249023657212348,8.1326164423455,2.258990376038179,0.31121306819338107,9.0,40.0,0.1808354093428695,1.9158243887892796,0.96,0.6309135554422113,0.14510553283113434,0.015
sub-11207/sub-11207_ses-08060501_behavior+ecephys.nwb,11207,08060501,t3c5,MEC LVI,1.9,1172,51.351258381855786,591.64,True,-0.4715803740014235,85.51315688243535,0.0,5.319364521809561,1.9787269960513796,0.26335834192644425,17.0,40.0,0.7262533293682928,3.7779075880223822,1.0,0.7410827418504053,0.1363840470782502,0.0
sub-11207/sub-11207_ses-09070501_behavior+ecephys.nwb,11207,09070501,t7c1,MEC LV,2.6999999999999997,540,49.64050266754897,588.32,True,-0.0328242474689871,87.53570700005798,13.240519915187178,4.3016454699881574,0.9168081494066064,0.4528082128233528,29.0,38.0,0.619302677756628,1.5852151899517217,0.66,0.626701509376641,0.24078427181212395,0.0
sub-11207/sub-11207_ses-10070501_behavior+ecephys.nwb,11207,10070501,t7c1,MEC LV,2.8499999999999996,795,49.83827618691541,585.74,True,0.1346988216739257,53.15072906367325,18.814074834290352,11.878033861826955,1.3550828390276182,0.9311028099608722,10.0,38.0,0.913307474872431,5.155795219213079,0.41,0.5913364349219,0.3328462079042644,0.0
sub-11207/sub-11207_ses-10070501_behavior+ecephys.nwb,11207,10070501,t7c2,MEC LV,2.8499999999999996,744,49.83827618691541,585.74,True,-0.16852887190840732,52.73755777432247,5.440332031005506,2.204355688931858,1.2681529965239597,0.046623769735839794,12.0,38.0,0.03515828071365657,6.268916828155868,0.805,0.5918416508941026,0.09838285852358594,0.765
sub-11207/sub-11207_ses-10070501_behavior+ecephys.nwb,11207,10070501,t7c3,MEC LV,2.8499999999999996,1940,49.83827618691541,585.74,True,0.17295319696308684,72.67220926874317,33.94518622903756,7.973980888364986,3.30674302857054,0.18854657126970953,15.0,38.0,0.5206107112982341,2.697358048393362,0.3,0.6313812396903736,0.13115447790881668,0.0
sub-11207/sub-11207_ses-10070501_behavior+ecephys.nwb,11207,10070501,t8c1,MEC LV,2.8499999999999996,364,49.83827618691541,585.74,True,0.3749674728960077,54.886246000250374,0.06858282186243514,1.3280635046281808,0.6204404445359157,0.1159048072397661,10.0,32.0,0.33100427526194687,1.9047691204042057,0.215,0.67934871720271,0.11986823342884828,0.0
sub-11207/sub-11207_ses-11060501_behavior+ecephys.nwb,11207,11060501,t1c2,MEC LVI,2.0,581,52.16993034557882,588.84,True,-0.2885893831897773,77.86205751198719,12.397437797500174,3.787885254986344,0.9854806974701954,0.3421800761598966,19.0,34.0,0.34495743705926524,2.917982436550487,0.925,0.6844738638542933,0.18735740309002039,0.0
sub-11207/sub-11207_ses-11060501_behavior+ecephys.nwb,11207,11060501,t1c3,MEC LVI,2.0,1674,52.16993034557882,588.84,True,-0.1187908473128915,71.63274390947201,0.7511736634530166,8.63026295737514,2.8394056584597367,0.26477257830102663,20.0,30.0,0.5282784037693045,1.905150683810718,0.73,0.60071968966257,0.23093373965354572,0.0
sub-11207/sub-11207_ses-11060501_behavior+ecephys.nwb,11207,11060501,t1c4,MEC LVI,2.0,1636,52.16993034557882,588.84,True,0.2439489999620697,74.33034373659252,22.43140797117252,15.35881310716057,2.7749508107766605,0.4156888022142371,20.0,40.0,0.16006832089803424,1.949588969503521,0.265,0.6852468399543721,0.14445655333718627,0.04
sub-11207/sub-11207_ses-11060501_behavior+ecephys.nwb,11207,11060501,t1c7,MEC LVI,2.0,976,52.16993034557882,588.84,True,-0.16906591975718163,67.26812023536854,21.009005957494537,6.016411458979465,1.6554718773337533,0.3351798505827573,15.0,21.0,0.5448343870666511,5.196401604063347,0.93,0.5480717314823191,0.1909878006972729,0.0
sub-11207/sub-11207_ses-11060501_behavior+ecephys.nwb,11207,11060501,t1c8,MEC LVI,2.0,822,52.16993034557882,588.84,True,0.3814137010162804,83.8525491562421,13.240519915187178,4.296634520581797,1.394260126197075,0.23960325809810018,18.0,39.0,0.4040172392002486,3.7188843301831676,0.18,0.6993579508463459,0.1369843120642216,0.0
sub-11207/sub-11207_ses-11060501_behavior+ecephys.nwb,11207,11060501,t1c11,MEC LVI,2.0,3898,52.16993034557882,588.84,True,0.527686830585333,80.35079339994098,28.300755766006375,16.00698171145958,6.611710428121897,0.21442608375123376,15.0,33.0,0.1614819930385137,1.8306430820357549,0.06,0.5591459854867619,0.08408573158735512,0.0
sub-11207/sub-11207_ses-11060501_behavior+ecephys.nwb,11207,11060501,t3c1,MEC LVI,2.0,1406,52.16993034557882,588.84,True,-0.41617339203143133,76.03453162872775,12.397437797500174,29.68425600777982,2.384829364273829,1.3482195054727595,11.0,33.0,0.11710431447640415,5.180812134056637,0.965,0.6715506091352873,0.23230289886852512,0.535
sub-11207/sub-11207_ses-11060501_behavior+ecephys.nwb,11207,11060501,t6c2,MEC LV,2.15,338,52.16993034557882,588.84,True,0.13014065120665802,68.6476510887299,15.0,3.8352009397568287,0.5733089083389433,0.5929531014347369,20.0,27.0,0.7660069513794617,5.438752545129604,0.51,0.6307822628674961,0.2494140472285486,0.0
sub-11207/sub-11207_ses-11060501_behavior+ecephys.nwb,11207,11060501,t6c3,MEC LV,2.15,585,52.16993034557882,588.84,True,1.3602488562918533,73.86643351347078,36.03751102542182,5.413907782945579,0.9922654182789403,0.6790453876126743,14.0,34.0,0.4194967548745056,3.719981952922375,0.0,0.8374220327971835,0.21865434160928035,0.0
sub-11207/sub-11207_ses-11060501_behavior+ecephys.nwb,11207,11060501,t6c4,MEC LV,2.15,252,52.16993034557882,588.84,True,0.43983678788957387,68.28250141873832,29.34933204294714,5.328923217969836,0.42743741095092813,1.4498207403214456,15.0,36.0,0.7565598423640233,5.316932275800074,0.15,0.7287182018691909,0.3819541613000796,0.0
sub-11207/sub-11207_ses-11060501_behavior+ecephys.nwb,11207,11060501,t6c5,MEC LV,2.15,1379,52.16993034557882,588.84,True,-0.27684480787172067,93.70832406995657,8.198590513648185,5.71097139332293,2.339032498814801,0.07989033651546593,23.0,39.0,0.21407921508305203,5.843443868583468,0.99,0.6449318360344057,0.0725816872239218,0.0
sub-11207/sub-11207_ses-11060501_behavior+ecephys.nwb,11207,11060501,t8c1,MEC LV,2.15,763,52.16993034557882,588.84,True,0.14108861264193578,54.083269131959845,7.431407971172507,4.529095712586816,1.294185494268088,0.1148564968276137,14.0,31.0,0.44880281630986996,2.385531955217368,0.53,0.7786935737165072,0.11932891060185948,0.0
sub-11207/sub-11207_ses-11060502_behavior+ecephys.nwb,11207,11060502,t1c12,MEC LVI,2.0,267,51.38798609422065,588.9,True,-0.13418254730127258,42.573465914816005,9.805571092265183,1.8768622775880963,0.4528186690187959,0.49337835031676275,13.0,29.0,0.4108817652409049,5.673244463721867,0.865,0.8064868180646362,0.20984872113065214,0.0
sub-11207/sub-11207_ses-14060501_behavior+ecephys.nwb,11207,14060501,t1c1,MEC LVI,2.0,2255,52.09482856818834,590.12,True,-0.24164191952156333,71.58910531638176,19.085616779974885,12.825086141223204,3.8181510328514237,0.42808072810975306,18.0,37.0,0.24535440700225158,5.756301368992907,0.88,0.5648849939680379,0.1400682218409395,0.0
sub-11207/sub-11207_ses-14060501_behavior+ecephys.nwb,11207,14060501,t1c5,MEC LVI,2.0,1081,52.09482856818834,590.12,True,-0.26927855177588045,72.67220926874317,19.184916125118406,5.238961348104619,1.8303420250609264,0.2869515132931452,24.0,36.0,0.7241848130353,5.265389795178445,0.91,0.5546198915134215,0.1646248623136963,0.0
sub-11207/sub-11207_ses-14060501_behavior+ecephys.nwb,11207,14060501,t2c1,MEC LVI,2.0,846,52.09482856818834,590.12,True,0.15514064858723745,73.56969484781081,39.865806943084365,9.11808900771785,1.4324415848302903,1.206533760547198,17.0,40.0,0.5120405865453618,3.809955680899334,0.35,0.5451069311493265,0.2937102246001926,0.0
sub-11207/sub-11207_ses-14060501_behavior+ecephys.nwb,11207,14060501,t6c1,MEC LV,2.1999999999999997,1208,52.09482856818834,590.12,True,-0.14429873175833113,81.31727983645297,0.0,8.126410168028986,2.045377582121738,0.6321882569280323,30.0,40.0,0.8286535847991314,4.8124625744217875,0.8,0.6717975497958283,0.1921862700710674,0.0
sub-11207/sub-11207_ses-14060501_behavior+ecephys.nwb,11207,14060501,t6c2,MEC LV,2.1999999999999997,591,52.09482856818834,590.12,True,0.6541147594511291,68.96557112066861,21.952957468173906,5.616893090302918,1.0006772773459829,0.6280216923773039,14.0,27.0,0.6145014260595154,1.4007733799034712,0.08,0.735554037663337,0.17920989017718894,0.0
sub-11207/sub-11207_ses-14060501_behavior+ecephys.nwb,11207,14060501,t6c3,MEC LV,2.1999999999999997,658,52.09482856818834,590.12,True,0.8695475163161257,77.54031209635411,25.709953780811247,10.313393928716891,1.1141212326457812,0.9846063303380161,14.0,31.0,0.6386141658799412,0.5338766070803185,0.01,0.6538587104537829,0.2583096872822399,0.0
sub-11207/sub-11207_ses-14060501_behavior+ecephys.nwb,11207,14060501,t6c6,MEC LV,2.1999999999999997,384,52.09482856818834,590.12,True,-0.0023795884439907766,88.670739254841,7.907162702958458,3.708173401949728,0.6501862512704863,0.755476643603187,20.0,26.0,0.8337574109362081,5.427481854142172,0.635,0.559615663105274,0.258863395987069,0.0
sub-11207/sub-11207_ses-14060501_behavior+ecephys.nwb,11207,14060501,t7c1,MEC LV,2.1999999999999997,581,52.09482856818834,590.12,True,-0.050548650544447855,71.63274390947201,29.248826336546955,5.327517449317423,0.9837453437191473,0.7077368455861951,17.0,29.0,0.4350147327628737,5.71086080960367,0.63,0.6179290811379385,0.21882600264716304,0.0
sub-11207/sub-11207_ses-14060501_behavior+ecephys.nwb,11207,14060501,t7c4,MEC LV,2.1999999999999997,736,52.09482856818834,590.12,True,0.07996994013387047,70.0446286306095,2.0454084888872046,7.247169645094325,1.2461903149350988,0.644236896002413,13.0,25.0,0.9182768107860952,2.6705005204418497,0.53,0.7800535285331046,0.20772024492013125,0.0
sub-11207/sub-11207_ses-16060501_behavior+ecephys.nwb,11207,16060501,t1c1,MEC LVI,2.05,1975,49.5861858135155,593.26,True,-0.6671308898069096,70.75485849042452,17.905242922987895,11.896187466370622,3.3270442370570334,0.4527339970364562,25.0,32.0,0.2873705175964025,0.47772112387417903,1.0,0.5424971493763884,0.14057387230885537,0.0
sub-11207/sub-11207_ses-16060501_behavior+ecephys.nwb,11207,16060501,t1c2,MEC LVI,2.05,2764,49.5861858135155,593.26,True,0.0010848643284745857,73.56969484781081,24.775140568831915,7.158799520252476,4.656177352519312,0.03800019813225076,22.0,35.0,0.005131189600722307,2.5714223357157167,0.57,0.5308580263299663,0.05568286931248661,0.985
sub-11207/sub-11207_ses-16060501_behavior+ecephys.nwb,11207,16060501,t1c3,MEC LVI,2.05,1971,49.5861858135155,593.26,True,0.017076209479581866,73.01540933255117,4.236394799058814,12.785198807943704,3.3203059196148925,0.46080359472567545,21.0,30.0,0.4571457975638794,3.375691583935762,0.465,0.6776422913398248,0.11830498807703299,0.0
sub-11207/sub-11207_ses-16060501_behavior+ecephys.nwb,11207,16060501,t2c2,MEC LVI,2.05,2920,49.5861858135155,593.26,True,0.4499139943946239,77.54031209635411,39.227745317954174,18.290972734765855,4.918971732762804,0.5022935465602875,16.0,33.0,0.29408082403051056,0.6557440545788269,0.14,0.7583331692902134,0.12634798269583722,0.0
