path,subject,session,unit,layer,depth_mm,n_spikes,box_half_cm,run_time_s,included,gridness,spacing_cm,orientation_deg,peak_rate,mean_rate,spatial_info,r_in,r_out,hd_mvl,hd_pref,gridness_p,gridness_shuf_95,hd_mvl_shuf_95,hd_p,stability_r,is_grid,is_hd,is_conj
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t3c1,MEC LV,2.05,458,49.68512917647665,504.76,True,-0.0141172597001987,31.622776601683796,8.198590513648185,6.1390364377529245,0.9043519469244462,0.7136226598928975,7.0,38.0,0.8351308196866766,4.574993281927048,0.6,0.5867415196153329,0.350116827374521,0.0,0.1108224130017612,False,True,False
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t4c1,MEC LV,2.05,932,49.68512917647665,504.76,True,0.0545126056524082,74.5821694508815,6.581944655178006,7.900641189101624,1.840296974964157,0.3253244245283315,12.0,27.0,0.615492615336059,3.8392181768939486,0.54,0.667986155355593,0.2209495637062132,0.0,0.0730558998883411,False,True,False
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,11084,10030502,t4c3,MEC LV,2.05,298,49.68512917647665,504.76,True,0.2267474261866253,31.622776601683796,13.300755766006375,4.195204135968394,0.5884211357718012,0.6675744132889116,8.0,24.0,0.7513525081561282,4.552811507121302,0.34,0.6703482906984192,0.3108588585837078,0.0,0.2938817646992928,False,True,False
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t1c1,MEC LV,1.85,1466,51.05614316391964,553.8,True,-0.060716516404154,45.96194077712559,17.905242922987895,10.302506252036796,2.64182224465028,0.551073582572585,10.0,34.0,,,0.64,0.744522688156898,,,0.6739542935199158,False,False,False
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t2c1,MEC LV,1.85,1341,51.05614316391964,553.8,True,0.2067689382167368,30.516389039334257,0.0,9.578663704561182,2.4165645498472204,0.2521421272384155,10.0,29.0,,,0.35,0.708774185906356,,,0.2610577411082988,False,False,False
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t2c2,MEC LV,1.85,1181,51.05614316391964,553.8,True,0.023555422868362,62.5,16.26020470831193,7.502994118629785,2.1282347004993047,0.3135934132206687,15.0,24.0,,,0.6,0.634587484607628,,,0.2750415879736641,False,False,False
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t2c3,MEC LV,1.85,2119,51.05614316391964,553.8,True,-0.2091807695927565,53.44389581607987,3.111341960372016,14.808692185674174,3.818568442301462,0.3352046276516839,15.0,37.0,,,0.845,0.7577308961773747,,,0.4771292151366078,False,False,False
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t3c1,MEC LV,1.85,1594,51.05614316391964,553.8,True,-0.0530847138397005,33.354160160315836,4.763641690726178,11.255872922159726,2.8724861241286126,0.5238093194289014,10.0,33.0,,,0.63,0.6536756650202953,,,0.7012244266105214,False,False,False
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t3c3,MEC LV,1.85,689,51.05614316391964,553.8,True,0.105655836211815,67.68493185340442,45.0,5.972440939177933,1.241620413754463,0.3896409481968438,23.0,39.0,,,0.4,0.688084349378971,,,0.3884494111820913,False,False,False
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,11084,23020502,t4c1,MEC LV,1.85,340,51.05614316391964,553.8,True,-0.0970496214063824,80.97067370350823,13.53119928561418,4.202239529646092,0.6127009298643213,0.7796540339977618,20.0,39.0,,,0.77,0.6597825584378544,,,0.35194114298377,False,False,False
sub-11084/sub-11084_ses-24020502_behavior+ecephys.nwb,11084,24020502,t3c1,MEC LV,1.85,1679,51.30873904932234,567.82,True,-0.3342175678464314,50.99019513592785,20.194428907734817,7.753735066278016,2.9506871463244297,0.1663247858972006,10.0,40.0,,,0.945,0.7075287341633403,,,0.5005688871933653,False,False,False
sub-11084/sub-11084_ses-24020502_behavior+ecephys.nwb,11084,24020502,t3c2,MEC LV,1.85,2621,51.30873904932234,567.82,True,-0.0693348989304242,44.30011286667337,13.610459665965209,19.18418216787304,4.606164985417707,0.3805832463754802,12.0,39.0,,,0.685,0.7502336838778068,,,0.5738038232635467,False,False,False
sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,11084,28020501,t2c1,MEC LV,1.85,1451,51.622366933913824,572.46,True,-0.4336885206506886,55.90169943749474,2.602562202499797,5.733729445305992,2.527258160032953,0.1225145046453698,12.0,25.0,,,0.98,0.6022402378580713,,,0.4723358542316813,False,False,False
sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,11084,28020501,t3c1,MEC LV,1.85,1601,51.622366933913824,572.46,True,0.1640600265135,49.81214711292819,12.528807709151511,14.166079038715075,2.788518479815822,0.2825563166656005,10.0,24.0,,,0.37,0.6508414755935725,,,0.0725096352536176,False,False,False
sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,11084,28020501,t3c2,MEC LV,1.85,1795,51.622366933913824,572.46,True,-0.2382065686944676,72.88689868556625,7.833654177917538,8.359096685425346,3.1264151600683325,0.2315336547547825,24.0,40.0,,,0.935,0.7106545102965992,,,0.457233427091628,False,False,False
sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,11138,5040502,t1c1,MEC LIII,1.7,1538,48.85406911923572,538.38,True,1.320004260340928,40.0,26.56505117707799,15.188696692486602,2.848042664506256,0.5813013749205538,8.0,20.0,0.1230131656107196,4.372543119048165,0.0,0.5637083475070234,0.1659297824500495,0.195,0.8289316416451746,True,False,False
sub-11138/sub-11138_ses-06040501_behavior+ecephys.nwb,11138,6040501,t1c1,MEC LIII,1.7499999999999998,767,49.136423563144,550.08,True,1.3618893622752917,38.07886552931954,22.40535663140855,8.408944957702007,1.3906516299827711,0.9361325182386194,8.0,19.0,0.040894492146408,4.22920715819828,0.0,0.6205833628545332,0.2317466666395132,0.93,,True,False,False
sub-11138/sub-11138_ses-06040501_behavior+ecephys.nwb,11138,6040501,t1c2,MEC LIII,1.7499999999999998,841,49.136423563144,550.08,True,1.3271966560392827,35.79455265819088,23.13010235415598,13.376361572834211,1.524821409146689,0.7062476832796983,8.0,18.0,0.1367268510693168,5.745573069774897,0.005,0.6216258353042015,0.2335447378109908,0.355,-0.1376859027979667,True,False,False
sub-11138/sub-11138_ses-06040501_behavior+ecephys.nwb,11138,6040501,t1c3,MEC LIII,1.7499999999999998,698,49.136423563144,550.08,True,-0.3075655507157707,48.08846015417836,8.972626614896393,3.4928938406824175,1.2655473764380367,0.2195416099082995,10.0,37.0,0.6268965515383014,0.8216542891069518,0.945,0.681414396884605,0.1965867119741367,0.0,-0.2523820575657342,False,True,False
sub-11138/sub-11138_ses-06040507_behavior+ecephys.nwb,11138,6040507,t1c1,MEC LIII,1.7499999999999998,1321,49.51530202624623,544.74,True,-0.1578990921745902,40.078048854703496,21.34019174590992,9.305009375945833,2.4186165732380633,0.371891910550772,11.0,16.0,0.9172116204607368,1.7764227869836349,0.82,0.6603564250973118,0.2218177513276123,0.0,-0.1718853169334743,False,True,False
sub-11138/sub-11138_ses-06040507_behavior+ecephys.nwb,11138,6040507,t1c2,MEC LIII,1.7499999999999998,789,49.51530202624623,544.74,True,0.0423472616297868,65.62202374203343,5.5376777919743745,3.7848961119334574,1.4445787102837486,0.1595688476986567,16.0,33.0,0.3047654750117896,3.290416480807888,0.54,0.6917248328394335,0.1294744536593056,0.0,0.4663148626841805,False,True,False
sub-11138/sub-11138_ses-06040507_behavior+ecephys.nwb,11138,6040507,t3c1,MEC LIII,1.7499999999999998,350,49.51530202624623,544.74,True,0.0839940579489898,32.5,0.0,5.1298151449284655,0.6408143835225755,0.6287943815350261,8.0,16.0,0.9412942599444398,3.4603927194127375,0.46,0.6915864214603735,0.299600093784442,0.0,0.2585844408035589,False,True,False
sub-11138/sub-11138_ses-06040507_behavior+ecephys.nwb,11138,6040507,t8c1,MEC LIII,1.85,797,49.51530202624623,544.74,True,0.6231924031082617,66.42665127793211,30.0,7.374980129799585,1.459225896192836,0.4387631853074271,15.0,26.0,0.842875682640267,3.5690426573784215,0.08,0.7402250845082117,0.2181745268682271,0.0,0.1415663899266453,False,True,False
sub-11138/sub-11138_ses-06040507_behavior+ecephys.nwb,11138,6040507,t8c3,MEC LIII,1.85,2089,49.51530202624623,544.74,True,-0.1186953737308871,66.04922406811453,4.9831065218999555,6.879277457966975,3.8247464205104578,0.0605813774600998,16.0,34.0,0.04393851852845,6.014047991025382,0.75,0.4959196472136853,0.075605737241186,0.375,-0.0178920580672751,False,False,False
sub-11138/sub-11138_ses-07040501_behavior+ecephys.nwb,11138,7040501,t1c2,MEC LIII,1.7499999999999998,2458,49.40458026229528,523.06,True,0.2639564281694991,69.73162840490676,10.304846468766016,14.382773898426423,4.685474647248088,0.2072993179491049,15.0,28.0,0.716005976769261,4.007360526060477,0.295,0.7537369497502381,0.1889651628779547,0.0,0.1946482732518749,False,True,False
sub-11138/sub-11138_ses-07040501_behavior+ecephys.nwb,11138,7040501,t3c1,MEC LIII,1.7499999999999998,434,49.40458026229528,523.06,True,-0.0180634405458554,52.974050251042726,2.275644314577619,4.492637392993077,0.8272969881634135,0.6843209507868813,16.0,24.0,0.9551577460232662,3.165617452871389,0.615,0.5935184260234477,0.2606696709894942,0.0,0.1429598384738351,False,True,False
sub-11138/sub-11138_ses-07040501_behavior+ecephys.nwb,11138,7040501,t8c1,MEC LIII,1.85,907,49.40458026229528,523.06,True,-0.0915574255350769,71.06335201775947,9.289406862500355,7.660916288042557,1.7289363324060276,0.4126146163198051,19.0,32.0,0.7534358022913424,3.384653361257194,0.74,0.7826507594073518,0.2046587907946187,0.0,0.4905853827529255,False,True,False
sub-11138/sub-11138_ses-08040501_behavior+ecephys.nwb,11138,8040501,t7c1,MEC LIII,1.95,415,47.82619886254648,548.74,True,-0.0919486658496164,52.73755777432247,22.59464336859145,3.767778647627975,0.7534768873241176,0.6013928480247701,15.0,35.0,0.9726618076032962,4.47404646489751,0.78,0.6687852717100065,0.2617319670385862,0.0,0.4439451999386454,False,True,False
sub-11138/sub-11138_ses-11040501_behavior+ecephys.nwb,11138,11040501,t5c1,MEC LIII,2.05,1115,48.23004982811576,549.42,True,1.297690007737153,43.66062299143245,23.629377730656813,10.93400709826057,2.0235200174240755,0.6999416226785883,8.0,19.0,0.1873337348476996,4.721154747502314,0.005,0.8813773882849687,0.2105858334977665,0.07,0.7170973636272763,True,False,False
sub-11138/sub-11138_ses-11040501_behavior+ecephys.nwb,11138,11040501,t5c2,MEC LIII,2.05,581,48.23004982811576,549.42,True,-0.0607132211008129,45.96194077712559,8.13010235415598,5.594546396526455,1.0544081884514689,0.5893172957676305,8.0,37.0,0.9464930821746722,2.340776109700981,0.705,0.8549949134834083,0.3016589992631736,0.0,0.2711144233063069,False,True,False
sub-11138/sub-11138_ses-11040501_behavior+ecephys.nwb,11138,11040501,t8c1,MEC LIII,2.05,1131,48.23004982811576,549.42,True,0.901764193420136,60.20797289396148,4.763641690726178,10.214547376304983,2.0525570759700713,0.3746205224219937,17.0,29.0,0.1547272657706717,5.142793076348851,0.025,0.6553372607296483,0.2254503346226012,0.245,0.1984627693700063,True,False,False
sub-11138/sub-11138_ses-11040504_behavior+ecephys.nwb,11138,11040504,t1c1,MEC LIII,2.1999999999999997,1059,50.0155241864008,937.3,True,1.1319944850789188,37.16517186829626,9.805571092265184,8.450140008068947,1.1203266825813896,1.2146175068347045,8.0,18.0,0.0640456098457646,3.420496939952025,0.0,0.7808631980518219,0.358285576389608,0.97,,True,False,False
sub-11138/sub-11138_ses-11040504_behavior+ecephys.nwb,11138,11040504,t1c2,MEC LIII,2.1999999999999997,1468,50.0155241864008,937.3,True,0.4419691236904963,39.05124837953327,4.763641690726178,10.135074120136965,1.5530118697162227,0.5491253159641339,8.0,36.0,0.931774449297814,0.5559886195738621,0.175,0.6759898113548503,0.2513827202555621,0.0,-0.0253080021980709,False,True,False
sub-11138/sub-11138_ses-11040504_behavior+ecephys.nwb,11138,11040504,t3c1,MEC LIII,2.1999999999999997,579,50.0155241864008,937.3,True,0.2026391180234214,68.2367203197809,7.067899562410204,2.7726689504614987,0.6125298859439325,0.4624152478964432,23.0,28.0,0.8826893995707136,1.153073014497682,0.34,0.5119832125972337,0.2737749566129525,0.0,-0.4721413374300413,False,True,False
sub-11138/sub-11138_ses-11040504_behavior+ecephys.nwb,11138,11040504,t3c2,MEC LIII,2.1999999999999997,1439,50.0155241864008,937.3,True,0.2556645901490184,37.58324094593227,18.36646066342979,3.6215660257280824,1.5223324799193765,0.0913633435161194,7.0,36.0,0.3987336432789792,1.70020087338566,0.26,0.5695513578405136,0.1626014312854308,0.0,-0.1224447085792212,False,True,False
sub-11138/sub-11138_ses-11040509_behavior+ecephys.nwb,11138,11040509,t5c1,MEC LIII,2.1,527,51.756397075522685,531.8,True,1.08817251948185,42.5,23.7461622625552,6.582656913848323,0.9880385466056032,0.7179984198589437,9.0,22.0,0.2362318630688343,3.6840702373404617,0.01,0.7084150337881816,0.2178372657614063,0.02,0.6675005274597892,True,True,True
