path,unit,stability_r,gridness_h1,gridness_h2
sub-10884/sub-10884_ses-03080402_behavior+ecephys.nwb,t4c2,0.5689648371691679,-0.034687605940265875,-0.6232466819456094
sub-10884/sub-10884_ses-03080402_behavior+ecephys.nwb,t4c3,0.5480468226574371,0.3840628303956624,1.0823002134218296
sub-10884/sub-10884_ses-01080402_behavior+ecephys.nwb,t3c1,0.3441739325914841,-0.08568954283619279,0.09268786968390812
sub-10884/sub-10884_ses-01080402_behavior+ecephys.nwb,t3c2,0.8688381222858307,0.17165442962295613,-0.25992851426910935
sub-10884/sub-10884_ses-02080405_behavior+ecephys.nwb,t3c1,0.7031005726206864,0.7774938359434682,0.3229014710555654
sub-10884/sub-10884_ses-02080405_behavior+ecephys.nwb,t3c3,0.8000484890529206,0.21686567964109396,-0.4086954935877589
sub-10884/sub-10884_ses-02080405_behavior+ecephys.nwb,t3c5,-0.04766831536892815,-0.28965083384480955,-0.12062873300710003
sub-10884/sub-10884_ses-03080409_behavior+ecephys.nwb,t3c1,0.8272775402610122,0.18317582725157763,0.42234808766505405
sub-10884/sub-10884_ses-03080409_behavior+ecephys.nwb,t3c2,0.5249933266067369,0.27684430832784224,-0.26782653496621467
sub-10884/sub-10884_ses-03080409_behavior+ecephys.nwb,t3c3,0.3923620919848462,0.23302482676195516,0.2621379670708156
sub-10884/sub-10884_ses-03080409_behavior+ecephys.nwb,t4c1,0.7940456365489149,0.858218831801495,1.12653574858102
sub-10884/sub-10884_ses-03080405_behavior+ecephys.nwb,t1c1,0.7297295428989686,-0.38413852672906773,-0.07487054432431706
sub-10884/sub-10884_ses-03080405_behavior+ecephys.nwb,t3c2,0.5545709417775798,-0.09792119410465983,-0.21749806629544005
sub-10884/sub-10884_ses-03080405_behavior+ecephys.nwb,t3c3,0.8405125735287725,0.13628764589752854,0.7952452783422505
sub-10884/sub-10884_ses-03080405_behavior+ecephys.nwb,t3c4,0.18704838937431056,0.4651687674932955,-0.1104007131937224
sub-10884/sub-10884_ses-04080402_behavior+ecephys.nwb,t3c1,-0.33551944016151136,0.8362127887158042,0.23511624713435814
sub-10884/sub-10884_ses-04080402_behavior+ecephys.nwb,t3c2,0.9432628029409837,0.3182135943487314,0.34406628739785194
sub-10884/sub-10884_ses-04080402_behavior+ecephys.nwb,t3c4,0.10154827596544218,1.0532369172754428,0.3283808209676618
sub-10884/sub-10884_ses-05080401_behavior+ecephys.nwb,t2c1,0.7117698778731402,0.44568295218965553,-0.35236389840392757
sub-10884/sub-10884_ses-05080401_behavior+ecephys.nwb,t3c2,0.8288369216673621,0.0631411914304548,0.6447887200113758
sub-10884/sub-10884_ses-05080401_behavior+ecephys.nwb,t3c4,0.6689657868289423,0.8295290902682267,0.24472103744837148
sub-10884/sub-10884_ses-08070402_behavior+ecephys.nwb,t1c1,0.7996816106711054,0.019115827857170635,-0.9578263577801678
sub-10884/sub-10884_ses-08070402_behavior+ecephys.nwb,t2c1,0.6040778475853829,-0.2253481518745926,-0.47344540472119323
sub-10884/sub-10884_ses-08070402_behavior+ecephys.nwb,t2c3,0.6720119951748175,-0.26065367321283645,0.6785041342469414
sub-10884/sub-10884_ses-08070402_behavior+ecephys.nwb,t3c1,0.2797046824272124,0.2991944030232866,0.7913912658810398
sub-10884/sub-10884_ses-13070402_behavior+ecephys.nwb,t2c1,0.41844173457638134,-0.27281166925057354,0.4901011520162253
sub-10884/sub-10884_ses-13070402_behavior+ecephys.nwb,t3c1,0.6426606586959971,0.16127382334229307,-0.34621950933343476
sub-10884/sub-10884_ses-08070405_behavior+ecephys.nwb,t4c2,0.8650617546627767,0.2190505465376768,-0.3680334885903659
sub-10884/sub-10884_ses-09080404_behavior+ecephys.nwb,t3c1,0.9031167499140336,1.3900855592953723,-0.11584310680299335
sub-10884/sub-10884_ses-09080404_behavior+ecephys.nwb,t3c2,0.8130341586943106,-0.0034078792761111643,0.14327809225481702
sub-10884/sub-10884_ses-09080404_behavior+ecephys.nwb,t3c3,0.9472644829653564,-0.355909034129868,-0.3075649388499957
sub-10884/sub-10884_ses-09080404_behavior+ecephys.nwb,t3c5,0.2615421141602022,-0.1671094386345635,-0.05227304070203415
sub-10884/sub-10884_ses-14070405_behavior+ecephys.nwb,t1c1,0.7380762716342554,0.052108899297965694,0.12671385231786525
sub-10884/sub-10884_ses-14070405_behavior+ecephys.nwb,t1c2,0.7134847331490624,-0.1250411550076253,-0.44143696289795326
sub-10884/sub-10884_ses-14070405_behavior+ecephys.nwb,t3c3,0.8416700260164955,0.04423670282754829,-0.30673407373625455
sub-10884/sub-10884_ses-16070401_behavior+ecephys.nwb,t1c1,0.9463758043528356,-0.03837111483914875,0.14504613943722608
sub-10884/sub-10884_ses-16070401_behavior+ecephys.nwb,t2c1,0.7789938937328618,1.0379775543127843,0.18857847348757106
sub-10884/sub-10884_ses-19070401_behavior+ecephys.nwb,t1c1,0.5442254766981637,-0.1661404975722014,0.039572278773380445
sub-10884/sub-10884_ses-21070405_behavior+ecephys.nwb,t3c1,0.4722147558336678,0.600275122331657,0.7848162919405253
sub-10884/sub-10884_ses-21070405_behavior+ecephys.nwb,t3c2,0.10372900460614295,0.41597989018551235,-0.0874686860820138
sub-10884/sub-10884_ses-21070405_behavior+ecephys.nwb,t3c3,0.19659627824920606,0.32353332595971374,-0.01277897679961348
sub-10884/sub-10884_ses-24070401_behavior+ecephys.nwb,t3c3,0.8530247699338349,0.34508473478466795,0.14224659687788543
sub-10884/sub-10884_ses-31070404_behavior+ecephys.nwb,t4c1,0.12494746299310679,-0.21081634464627988,0.2019020557635501
sub-10938/sub-10938_ses-12100406_behavior+ecephys.nwb,t7c1,0.8531791311372775,0.8179883900155198,0.6400630192545407
sub-10938/sub-10938_ses-12100406_behavior+ecephys.nwb,t7c2,0.1780251594375934,0.36223169379971804,-0.2278845582910799
sub-10938/sub-10938_ses-12100406_behavior+ecephys.nwb,t7c3,-0.21317789538863116,0.01303979364546401,0.03874533481547618
sub-10938/sub-10938_ses-12100406_behavior+ecephys.nwb,t7c4,0.2622008053408321,-0.41877491978161613,0.21282333024658867
sub-10938/sub-10938_ses-12100410_behavior+ecephys.nwb,t7c1,0.8242925092552432,0.48344912464283907,0.9146434894712513
sub-10938/sub-10938_ses-08100401_behavior+ecephys.nwb,t7c2,0.41627772217864295,0.5926986995784584,-0.06870823416813727
sub-10938/sub-10938_ses-08100401_behavior+ecephys.nwb,t7c3,0.4868946096088673,0.6252202793702816,0.18707770334724638
sub-10938/sub-10938_ses-08100401_behavior+ecephys.nwb,t7c4,0.8573442203110523,1.1923908597765376,-0.16526087543381185
sub-10962/sub-10962_ses-28110402_behavior+ecephys.nwb,t4c1,0.5173295778000963,-0.1853780381957579,0.19393477468018022
sub-10962/sub-10962_ses-28110402_behavior+ecephys.nwb,t4c2,0.8599963392845139,0.7060844365663251,1.0212093195629226
sub-10962/sub-10962_ses-27110403_behavior+ecephys.nwb,t2c1,0.3883373326685707,-0.07124700653704735,0.38682769055003774
sub-10962/sub-10962_ses-27110403_behavior+ecephys.nwb,t2c2,0.3893689352691779,0.6990961085086629,0.554301578507294
sub-10962/sub-10962_ses-27110403_behavior+ecephys.nwb,t2c3,0.44747941856432794,0.16767727892579706,-0.0640140289715642
sub-10962/sub-10962_ses-27110403_behavior+ecephys.nwb,t2c4,0.567107897146714,-0.18214282342902602,0.16945664336450872
sub-10962/sub-10962_ses-27110403_behavior+ecephys.nwb,t3c1,0.3700086642976758,0.7367034771840708,0.32071490178565876
sub-10962/sub-10962_ses-29110404_behavior+ecephys.nwb,t1c1,0.526604946528742,-0.359994430042215,-0.03608809539722595
sub-10962/sub-10962_ses-28110406_behavior+ecephys.nwb,t2c1,0.25838833770752984,0.031004535353942056,-0.1768525323228164
sub-10962/sub-10962_ses-28110406_behavior+ecephys.nwb,t4c1,0.3442475418618855,-0.058585621284580204,0.021075007717529556
sub-10962/sub-10962_ses-28110406_behavior+ecephys.nwb,t4c2,0.636019494185804,0.5906752704801993,0.8879872855259747
