unit_id,area,session_id,firing_rate,snr,waveform_duration,dg_osi,dg_dsi,dg_osi_ratio,dg_pref_ori,dg_pref_dir,dg_mean_rate,dg_max_rate,dg_p_anova,dg_p_perm,dg_osi_null_median,dg_reliability,sg_osi,sg_dsi,sg_osi_ratio,sg_pref_ori,sg_pref_dir,sg_mean_rate,sg_max_rate,sg_p_anova,sg_p_perm,sg_osi_null_median,sg_reliability,ori_agreement_deg
950993198,VISam,743475441,11.4640001817347,2.88614108308335,0.535678391959799,0.1267320637464435,0.041573239182260135,0.24274919769576003,102.71359296474293,25.478518437876115,9.318873480451115,11.257258995797386,4.1944628441779654e-26,0.000999000999000999,0.014535830659315947,0.9127989952575507,0.03698695802503503,,0.07165008543171128,141.5984702424925,,11.574892842533716,12.690931594404697,8.658295121463789e-09,0.000999000999000999,0.006882484715217159,0.8188866643767541,38.88487727774958
950993206,VISam,743475441,6.26358048808576,2.06044129331545,0.563149078726968,0.18293734657079344,0.0236919034708469,0.336664599281196,10.854255821446442,310.40871759565783,6.275591391560484,8.539564208087858,1.8523106132597685e-42,0.000999000999000999,0.01641061871092433,0.9443292456215724,0.016100612101385543,,0.03614912748967879,176.5319978847338,,5.7347855928589295,6.042719640561988,0.21014820174473994,0.061938061938061936,0.008254347322118423,0.31179545789349516,14.322257936712617
950993228,VISam,743475441,1.14924452402058,2.19927620976694,0.65929648241206,0.14754714253645732,0.07762599628073337,0.24569381352991157,104.21580209742062,103.75538800781646,1.0074911291156305,1.5187286643009654,0.0016248062220488317,0.000999000999000999,0.04538657515114472,0.5653970771010548,0.03660601246772841,,0.05734927024876842,36.16170849293416,,2.0926361189835165,2.2483788816618113,0.13091360335636473,0.07392607392607392,0.01926909115670353,0.34033786549781486,68.05409360448647
950993235,VISam,743475441,4.92473788636084,1.75023786639698,0.604355108877722,0.07420489645995958,0.0522637431421663,0.13942227079240482,4.115739427299512,4.354974143101369,4.467099816596091,5.735226873030872,4.152182803224086e-11,0.000999000999000999,0.015212875804039204,0.8058692867325816,0.01922615479352678,,0.02599574856606101,30.535772612723246,,6.062448478083672,6.563281425465136,1.3577904005718909e-06,0.023976023976023976,0.008425354777220371,0.7696212053864587,26.420033185423733
950993242,VISam,743475441,1.56266029864267,2.06922815647932,0.645561139028476,0.10667272184809555,0.22985491918782539,0.1493985028943229,73.05861032506552,277.2752797932886,1.2880904534423836,2.5578611885210387,1.5713160440514866e-13,0.014985014985014986,0.04452772841052029,0.8796849524258751,0.046082293185184434,,0.08413894100312481,107.22249951076347,,1.0669673992137136,1.2920578093065151,0.10569882238826864,0.18281718281718282,0.029257306567320465,0.385042946302005,34.163889185697954
950993250,VISam,743475441,15.0161035923974,1.85760413683964,0.260971524288107,0.006023037138694408,0.023713123594395473,0.010896300612596544,34.002344076131045,71.290862925421,16.250581154551387,17.778442207075578,0.10510313369767449,0.8681318681318682,0.01358650969904563,0.3110156927870114,0.03048961715696169,,0.06713728756526248,160.70656167159342,,17.78741133767388,19.60209619524705,0.00011405478876376909,0.000999000999000999,0.007994704944713705,0.7272322239461569,53.29578240453762
950993259,VISam,743475441,6.51103110952278,3.89118845353609,0.604355108877722,0.18913760073321037,0.011268517942901872,0.3456917785812864,134.0036966378613,221.74482327387946,7.721877360690254,11.503701065803853,1.3115323845348955e-32,0.000999000999000999,0.02014255789138604,0.9387554156813056,0.08321013686536083,,0.1499602615377148,124.09570184917693,,7.7971321823320805,9.087444505903841,5.787300586327393e-30,0.000999000999000999,0.007883302303428298,0.9331909423565247,9.907994788684377
950993274,VISam,743475441,8.9532425582603,2.51461851150188,0.631825795644891,0.08514031680440383,0.19168503741208762,0.1217672296657835,19.108398406191874,213.7045110358783,9.895899553054004,15.447150590255028,1.057378746194097e-68,0.000999000999000999,0.015772554073263202,0.9736582060298576,0.014542628169542023,,0.02406938862747954,24.497446645045137,,8.95221122445609,9.425142682806701,0.07218226995909974,0.1008991008991009,0.007843215287858071,0.3878674167057181,5.389048238853263
950993309,VISam,743475441,9.99822417999001,2.99849747512175,0.618090452261306,0.04671800806210453,0.026681761859095793,0.08181256544322864,168.90666651558539,146.58075275398272,11.799307505645311,14.088287073238176,5.054776338446808e-09,0.000999000999000999,0.011002423604755396,0.7864917715118019,0.016696618355729283,,0.026796801960400324,153.89860984675462,,9.8229994343185,10.379696572359121,0.00664504772743275,0.055944055944055944,0.008016596923636068,0.6214930821715676,15.008056668830761
950993315,VISam,743475441,26.85737507596,2.69658783427652,0.302177554438861,0.04742119855784062,0.03607131127017686,0.05029108025373893,107.29029564629415,140.41193378121133,29.173112160480876,34.664303512613785,1.2186580814643311e-12,0.000999000999000999,0.01104445892607061,0.8295026900865068,0.04238183715068574,,0.06620956856661259,130.98645012405657,,31.416387261550344,34.600814392343416,9.926668501856606e-12,0.000999000999000999,0.0070895646027857515,0.8614385596178316,23.69615447776242
