session,subject,unit,cell_type,location,n_spikes_run,rate_track,mrl,pref_phase,p_rayleigh,lfp_channel,direction,spatial_info,peak_rate,peak_pos,field_width,n_field_spikes,prec_slope,prec_phi0,prec_rho,prec_p,prec_p_shuffle,shuf_rho95,is_place_cell
Achilles-10252013,Achilles,108,excitatory,rCA1,31,0.15085856697224842,0.5661577670305403,0.5919905865706313,2.2886909251957937e-05,117,-1.0,2.981908905685936,4.079816528506214,1.584,0.1280000000000001,27.0,-0.1823035256710437,0.6272400122782764,0.05427646028167904,0.7678804559944725,0.7761194029850746,0.35714415323235543,False
Achilles-10252013,Achilles,109,excitatory,rCA1,306,1.489120048177678,0.09298985151891495,2.1232925270183354,0.07083395997859888,117,1.0,0.8293356557509545,7.308991783646666,0.016,0.32,175.0,-3.262604476664537,2.6659514057706333,0.2605040046483607,0.0004264929013315655,0.004975124378109453,0.14341122945442608,True
Achilles-10252013,Achilles,110,excitatory,rCA1,202,0.9830138880127156,0.10678271117970381,5.613460548360749,0.09984043521836901,117,1.0,1.275157852475511,7.736088169466199,1.232,0.8,183.0,4.004391236291543,4.04904523593708,0.2273764391675945,0.001921479898487899,0.01990049751243781,0.1894859855018064,True
Achilles-10252013,Achilles,111,excitatory,rCA1,26,0.12652654004124061,0.3537277218353024,3.8126677308073065,0.03709772624870203,117,1.0,1.9549005766983947,1.2410004510574637,0.08,0.224,26.0,-5.2868022444602625,5.696009767562069,0.4291454057533555,0.042256650519727934,0.05472636815920398,0.4180118159246678,False
Achilles-10252013,Achilles,112,excitatory,rCA1,268,1.3041966435020187,0.14011191267335707,4.832116816685839,0.0051060190170232255,117,-1.0,0.8257758086965719,10.3579194984228,0.016,0.384,139.0,1.9299028407244947,3.8785446948566684,0.09425559108801455,0.2451592015176034,0.36318407960199006,0.18353907831471947,True
Achilles-10252013,Achilles,113,excitatory,rCA1,82,0.3990452416685281,0.24167278614066662,4.530437149595919,0.007978807118755439,117,-1.0,1.5054921975023574,3.550332468278608,1.584,0.1280000000000001,24.0,11.635994000589708,1.3392031605267998,0.33078945312536634,0.0930676679020841,0.22885572139303484,0.486479212150768,False
Achilles-10252013,Achilles,114,excitatory,rCA1,178,0.8662201587438781,0.16894126551050567,2.6265268422932664,0.006081162172536753,117,-1.0,1.1339350092827911,5.813786837555774,0.688,0.544,121.0,-3.589493557178132,4.418132723500332,0.35108352521730785,0.0001484951126242695,0.004975124378109453,0.18699936110933743,True
Achilles-10252013,Achilles,115,excitatory,rCA1,16,0.07786248617922499,0.5610905022199789,4.3769089516058015,0.004931728830025092,117,,,,,,,,,,,,,False
Achilles-10252013,Achilles,116,excitatory,rCA1,71,0.3455147824203109,0.4192862164796354,3.9989055783463017,2.296695144993695e-06,117,1.0,1.198385700680447,3.7978470639140802,1.52,0.256,29.0,-1.0623895116691848,4.992901458133427,0.24574855789391298,0.18571971665466203,0.22388059701492538,0.36472961145159105,False
Achilles-10252013,Achilles,117,excitatory,rCA1,389,1.8930316952324078,0.2503983459569064,3.5257713032104445,1.7797459842530137e-11,117,-1.0,1.2486605971467204,14.02636254928178,0.8480000000000001,0.6080000000000001,306.0,-4.293562345976646,5.372626704502314,0.5131507137794827,0.0,0.004975124378109453,0.10563524028947019,True
Achilles-10252013,Achilles,118,excitatory,rCA1,674,3.279957230299853,0.17060834013472392,4.452404424322045,2.65117446638915e-09,117,-1.0,0.6172213626104764,12.794040713783472,0.72,0.7360000000000001,319.0,-5.22393895974611,5.999126521780424,0.20888929071579884,0.00021571888076654666,0.004975124378109453,0.10374007335030236,True
Achilles-10252013,Achilles,119,excitatory,rCA1,20,0.09732810772403125,0.4595550265312388,2.9254831801382517,0.012884325581871268,117,1.0,2.245400489635249,1.1740216125562344,0.016,0.16,18.0,-1.3264153074686273,3.576687195738703,0.17933988792131428,0.4887669744852705,,,False
Achilles-10252013,Achilles,120,excitatory,rCA1,186,0.9051514018334906,0.09698071407822254,3.2915961010556316,0.173984741503691,117,1.0,1.1592546061651363,4.129588702382319,1.52,0.48,50.0,-2.0556294101528003,5.353779744566809,0.4626464476439353,0.0013685946235617585,0.004975124378109453,0.28085540226163974,True
Achilles-10252013,Achilles,121,inhibitory,rCA1,11689,56.88341255931006,0.3085434486756502,1.4662992436257423,0.0,117,1.0,0.011318406394179838,70.96744228101815,1.424,1.6,6061.0,-0.685209803384268,1.8407713384506552,0.07642334190049549,3.3286944312038713e-09,0.004975124378109453,0.0268416145465902,False
Achilles-10252013,Achilles,122,excitatory,rCA1,56,0.2725187016272875,0.16829451297670855,3.9315755466132067,0.20532848009443147,117,1.0,1.0824321061830964,1.476318278341388,0.976,0.992,45.0,-2.809988826722636,5.287500748191196,0.24119554256657325,0.10689009298988328,0.1791044776119403,0.3177134113939442,False
Achilles-10252013,Achilles,123,excitatory,rCA1,102,0.49637334939255934,0.27427287139267625,1.6132525268438922,0.00041661846617056586,117,1.0,0.6615397955042329,3.15424205151155,0.016,0.128,33.0,-1.0623895116691848,1.387220062107785,0.17219569620247624,0.34193957460152413,0.373134328358209,0.31783914646394934,False
Achilles-10252013,Achilles,124,inhibitory,rCA1,1617,7.868977509487927,0.46002478481761117,1.8844254338756732,4.1490880163399325e-158,117,-1.0,0.027922714847783126,10.969721898444526,1.52,1.6,850.0,0.06914961318556756,1.819105357886277,0.012706960358668895,0.717583003522243,0.6567164179104478,0.05910566171233644,False
Achilles-10252013,Achilles,125,excitatory,rCA1,588,2.8614463670865184,0.1412174173220336,4.000833485974097,7.694191866438943e-06,117,-1.0,0.07217317712454357,6.224861465870531,0.8160000000000001,1.6,368.0,0.43375666452765493,3.9030294383314286,0.05255810887385587,0.3135475671312298,0.3283582089552239,0.09597191365833109,False
Achilles-10252013,Achilles,126,excitatory,rCA1,957,4.657149954594895,0.18588638182778577,4.901177909728004,3.3130500426157303e-15,117,-1.0,0.23175363360522003,10.668890529025573,0.752,1.3760000000000001,540.0,-11.86230182556066,5.691895544226209,0.0034420155888660177,0.9357541866924557,0.9353233830845771,0.08463395550239561,False
Achilles-10252013,Achilles,127,excitatory,rCA1,1397,6.798368324523582,0.06877668535523261,3.18571243114395,0.0013419988692942265,117,1.0,0.20075609714289483,21.063416911492165,0.656,1.184,1094.0,-4.457006886233444,5.361096423317793,0.11908050702618377,7.864092164733272e-05,0.004975124378109453,0.06306966360130148,False
Achilles-10252013,Achilles,128,excitatory,rCA1,129,0.6277662948200016,0.3391499699272366,2.772638691537873,2.434567850037689e-07,117,-1.0,1.1686418220585826,4.901886905390708,0.368,0.44799999999999995,95.0,-2.3448005198379054,3.9852111330461844,0.253687725292868,0.0162308820391166,0.014925373134328358,0.19279898962186948,True
Achilles-10252013,Achilles,129,excitatory,rCA1,33,0.16059137774465157,0.45567197550821537,2.030436908061515,0.0008014991413228709,117,1.0,1.01855535012531,1.0344371996500938,0.016,0.256,23.0,-0.6600644894986054,1.937657355193474,0.10404182401672808,0.589021962204263,0.6666666666666666,0.39713520112924955,False
Achilles-10252013,Achilles,130,excitatory,rCA1,30,0.14599216158604686,0.4788429990003044,2.346663206994663,0.0007543531622791702,117,,,,,,,,,,,,,False
