asset_id,path,size
ad81d404-41c2-45eb-8ee1-e1eb5ca96246,sub-ibl-witten-19/sub-ibl-witten-19_ses-65f5c9b4-4440-48b9-b914-c593a5184a18_desc-processed_behavior+ecephys.nwb,614435513
fac8dac6-8dbf-41dd-964e-16fa62d287b3,sub-PL015/sub-PL015_ses-90e524a2-aa63-47ce-b5b8-1b1941a1223a_desc-processed_behavior+ecephys.nwb,616009658
337a5583-2ebe-4715-9cf8-0cc02d4b100d,sub-PL031/sub-PL031_ses-9fcbd1a0-77e6-4c41-9428-eeaee74becd5_desc-processed_behavior+ecephys.nwb,617397521
3cb6af2c-8e9d-4b16-8c5b-d44ad80ead7b,sub-ZM-1897/sub-ZM-1897_ses-dd4da095-4a99-4bf3-9727-f735077dba66_desc-processed_behavior+ecephys.nwb,618874558
bf393c39-3049-4bb7-96b3-36ec703c92c7,sub-PL031/sub-PL031_ses-fbd28ea6-3251-48e0-b215-2c51ec5185f7_desc-processed_behavior+ecephys.nwb,622371186
1f81d43f-aab1-4765-8d86-4f9475526c23,sub-ZFM-01935/sub-ZFM-01935_ses-f5591ac5-311d-4fa8-9bad-029d7be9c491_desc-processed_behavior+ecephys.nwb,623252529
d8a8ccaf-3fa5-4298-bce5-a35dfeecc8ea,sub-NR-0029/sub-NR-0029_ses-e6594a5b-552c-421a-b376-1a1baa9dc4fd_desc-processed_behavior+ecephys.nwb,623710028
5a368a20-9cf0-4a01-947b-059ae2f742a8,sub-PL050/sub-PL050_ses-0cf6d255-8f2f-463e-84fb-c54bacb79f51_desc-processed_behavior+ecephys.nwb,625431497
6b49fb10-8868-4ce9-9827-11837c36fe2e,sub-UCLA005/sub-UCLA005_ses-d57df551-6dcb-4242-9c72-b806cff5613a_desc-processed_behavior+ecephys.nwb,629762476
4c8d45b2-d66e-4990-a6be-d2270909146a,sub-PL035/sub-PL035_ses-a2b9fbbe-79fc-4166-a16e-b307813a2f06_desc-processed_behavior+ecephys.nwb,629767393
ea183595-cbfd-4e41-aa1f-3950debad048,sub-UCLA011/sub-UCLA011_ses-824cf03d-4012-4ab1-b499-c83a92c5589e_desc-processed_behavior+ecephys.nwb,631742761
c97cb465-7a07-47ef-84fe-2dc45e2f3885,sub-KS051/sub-KS051_ses-0a018f12-ee06-4b11-97aa-bbbff5448e9f_desc-processed_behavior+ecephys.nwb,634694506
20606c40-6138-439d-950f-ae9a42d3f54a,sub-ibl-witten-18/sub-ibl-witten-18_ses-cae5cd75-55e5-4277-8db3-cf4d6c5ff918_desc-processed_behavior+ecephys.nwb,635453841
f436ca07-7dd7-43f4-a7d2-b448ffde496f,sub-ZFM-02370/sub-ZFM-02370_ses-d0c91c3c-8cbb-4929-8657-31f18bffc294_desc-processed_behavior+ecephys.nwb,639448600
23576ebb-0f72-4c0d-b8a7-7ea106f44e11,sub-PL017/sub-PL017_ses-10fac7a1-919d-4ca7-83c4-4675bd8d9416_desc-processed_behavior+ecephys.nwb,640100845
e5a2712f-03f2-4b3a-9eb3-9d5b170b577e,sub-ibl-witten-17/sub-ibl-witten-17_ses-d832d9f7-c96a-4f63-8921-516ba4a7b61f_desc-processed_behavior+ecephys.nwb,644351579
0e257709-1338-4b88-ace9-a469675da73d,sub-NYU-40/sub-NYU-40_ses-8ca740c5-e7fe-430a-aa10-e74e9c3cbbe8_desc-processed_behavior+ecephys.nwb,648154086
71eb6dc7-1a44-4458-b17d-c3d30a9c3963,sub-DY-009/sub-DY-009_ses-158d5d35-a2ab-4a76-87b0-51048c5d5283_desc-processed_behavior+ecephys.nwb,653623617
2cf1b092-840f-4713-92b4-2e91aeed72c9,sub-ibl-witten-27/sub-ibl-witten-27_ses-91e04f86-89df-4dec-a8f8-fa915c9a5f1a_desc-processed_behavior+ecephys.nwb,655038495
f24e825f-f5b1-4287-a004-7ac3a20c107d,sub-CSH-ZAD-001/sub-CSH-ZAD-001_ses-3e7ae7c0-fe8b-487c-9354-036236fa1010_desc-processed_behavior+ecephys.nwb,655836490
8571cb9e-03c3-4c36-a890-1d8fd6d2d397,sub-DY-010/sub-DY-010_ses-02fbb6da-3034-47d6-a61b-7d06c796a830_desc-processed_behavior+ecephys.nwb,656264187
6f40672f-279b-419b-946d-d608691b6703,sub-PL033/sub-PL033_ses-49250fba-801c-4867-a0a7-a1e19538cb61_desc-processed_behavior+ecephys.nwb,657500025
200c9046-c6ae-4fea-aca5-0d14d41c6a1b,sub-PL033/sub-PL033_ses-94dabed1-741c-4ddd-a6b7-70561e27b750_desc-processed_behavior+ecephys.nwb,659805909
9cbe909c-417d-461d-8888-b340ab449c4e,sub-PL033/sub-PL033_ses-cef05f87-161b-4031-932c-6f47daf89698_desc-processed_behavior+ecephys.nwb,672143717
8ef42f03-99df-4f46-a312-5253ed48ccb8,sub-ZFM-02370/sub-ZFM-02370_ses-6f6d2c8e-28be-49f4-ae4d-06be2d3148c1_desc-processed_behavior+ecephys.nwb,677212149
8b24cb44-66f4-49ce-9f5b-02a9b9482cc6,sub-NR-0024/sub-NR-0024_ses-2d9bfc10-59fb-424a-b699-7c42f86c7871_desc-processed_behavior+ecephys.nwb,681113285
70cfd453-3d8f-44cc-8531-5992feeb5593,sub-DY-014/sub-DY-014_ses-f25642c6-27a5-4a97-9ea0-06652db79fbd_desc-processed_behavior+ecephys.nwb,683281442
0086385e-0c2f-433b-a847-8b0495286d44,sub-PL033/sub-PL033_ses-be164a14-6e73-42c3-ab60-d29c48693c0f_desc-processed_behavior+ecephys.nwb,683747132
a4296d36-aa03-4242-bfbb-de1c82ea7d57,sub-ZFM-02372/sub-ZFM-02372_ses-7cec9792-b8f9-4878-be7e-f08103dc0323_desc-processed_behavior+ecephys.nwb,685526757
b5e3af99-43c7-404f-abbb-0f98f4c8089e,sub-PL016/sub-PL016_ses-58c4bf97-ec3b-45b4-9db4-d5d9515d5b00_desc-processed_behavior+ecephys.nwb,686377178
105f598f-94be-4803-ab41-b3100f374f60,sub-PL037/sub-PL037_ses-7eeb8423-49e6-4d40-ab6f-703d17af231a_desc-processed_behavior+ecephys.nwb,686630351
b1a1c9cb-af96-439d-b607-b384d0473497,sub-SWC-043/sub-SWC-043_ses-c6db3304-c906-400c-aa0f-45dd3945b2ea_desc-processed_behavior+ecephys.nwb,692305562
49b2ec1c-0aad-457b-87ce-93829b3327b1,sub-NR-0021/sub-NR-0021_ses-e0928e11-2b86-4387-a203-80c77fab5d52_desc-processed_behavior+ecephys.nwb,692825943
f83cc3e6-1285-496c-aa28-b0621fdf4067,sub-ZFM-01936/sub-ZFM-01936_ses-4aa1d525-5c7d-4c50-a147-ec53a9014812_desc-processed_behavior+ecephys.nwb,694078400
2a3bbcf9-3d2f-4c65-b680-fde105f5f255,sub-DY-008/sub-DY-008_ses-0f25376f-2b78-4ddc-8c39-b6cdbe7bf5b9_desc-processed_behavior+ecephys.nwb,694652180
e11d8855-f539-4d34-bb54-eb0ab6e91873,sub-ibl-witten-13/sub-ibl-witten-13_ses-ebe090af-5922-4fcd-8fc6-17b8ba7bad6d_desc-processed_behavior+ecephys.nwb,695677039
d5b94770-c29e-4042-9f02-e474804a292c,sub-ZFM-01936/sub-ZFM-01936_ses-9b5a1754-ac99-4d53-97d3-35c2f6638507_desc-processed_behavior+ecephys.nwb,697435395
c27a08ab-4e52-4bde-ac33-dd0be1aa2854,sub-ibl-witten-29/sub-ibl-witten-29_ses-821f1883-27f3-411d-afd3-fb8241bbc39a_desc-processed_behavior+ecephys.nwb,700558952
4c9e2669-80d8-41cf-94ad-95739915e0ae,sub-KS014/sub-KS014_ses-b9c205c3-feac-485b-a89d-afc96d9cb280_desc-processed_behavior+ecephys.nwb,700602037
f794034d-4455-4dfb-889e-7311cda4e0ec,sub-ibl-witten-29/sub-ibl-witten-29_ses-69a0e953-a643-4f0e-bb26-dc65af3ea7d7_desc-processed_behavior+ecephys.nwb,710728828
4de0bb49-1766-4e37-97b7-7f80c07a376f,sub-CSH-ZAD-025/sub-CSH-ZAD-025_ses-ff48aa1d-ef30-4903-ac34-8c41b738c1b9_desc-processed_behavior+ecephys.nwb,712157082
73d1a67e-344b-4754-84ea-5ccb9bbb8f36,sub-KS096/sub-KS096_ses-446f4724-1690-49f9-819a-2bd8e2ea88ce_desc-processed_behavior+ecephys.nwb,713613514
6b27d9d2-c757-492d-9cfb-1c7d6673f137,sub-NYU-39/sub-NYU-39_ses-91a3353a-2da1-420d-8c7c-fad2fedfdd18_desc-processed_behavior+ecephys.nwb,714358729
e79240c6-9fdc-408a-b218-74c6ff868aa5,sub-PL033/sub-PL033_ses-7f150b7c-c261-46e6-9edb-cc391c9d9f03_desc-processed_behavior+ecephys.nwb,720426104
31cf56c6-9200-404b-89cc-569d859caf36,sub-SWC-052/sub-SWC-052_ses-fc14c0d6-51cf-48ba-b326-56ed5a9420c3_desc-processed_behavior+ecephys.nwb,723173355
5568f4c4-14f0-4961-899a-08fd5f526d20,sub-PL017/sub-PL017_ses-f27e6cd6-cdd3-4524-b8e3-8146046e2a7d_desc-processed_behavior+ecephys.nwb,727363703
2e7eb2e2-991e-4daf-a455-2d806e7dfa72,sub-KS091/sub-KS091_ses-196a2adf-ff83-49b2-823a-33f990049c2e_desc-processed_behavior+ecephys.nwb,729759616
815ff343-fb19-4055-be5c-36f8772a124b,sub-SWC-058/sub-SWC-058_ses-3638d102-e8b6-4230-8742-e548cd87a949_desc-processed_behavior+ecephys.nwb,730674455
efe02e0d-fd6a-4781-95fe-1536614f092f,sub-KS086/sub-KS086_ses-ffef0311-8ffa-49e3-a857-b3adf6d86e12_desc-processed_behavior+ecephys.nwb,730763948
4d2dd812-b279-49aa-bf0b-799078816b7d,sub-SWC-043/sub-SWC-043_ses-f3ce3197-d534-4618-bf81-b687555d1883_desc-processed_behavior+ecephys.nwb,730896768
671c8f87-dcf8-45c3-a43e-6e2bf730b770,sub-NR-0027/sub-NR-0027_ses-195443eb-08e9-4a18-a7e1-d105b2ce1429_desc-processed_behavior+ecephys.nwb,732611332
