session,center,auc,null_mean,z
5bcafa14-71cb-42fa-8265-ce5cda1b89e0,0.0,0.6032461488483202,0.532170620530075,0.6646112078411541
5bcafa14-71cb-42fa-8265-ce5cda1b89e0,0.05,0.6012257430047833,0.5323079905914279,0.8222999159537506
5bcafa14-71cb-42fa-8265-ce5cda1b89e0,0.1,0.6166938192938936,0.5292987778274704,0.975562205592432
5bcafa14-71cb-42fa-8265-ce5cda1b89e0,0.15,0.5930698133182737,0.5436975032200952,0.5749844810290833
5bcafa14-71cb-42fa-8265-ce5cda1b89e0,0.2,0.6283540860109664,0.5353200615659884,0.9210314822003999
5bcafa14-71cb-42fa-8265-ce5cda1b89e0,0.25,0.7238740580931068,0.5343087876144885,1.9568999971183938
5bcafa14-71cb-42fa-8265-ce5cda1b89e0,0.3,0.7295994654457174,0.5601332583745582,1.505407077348803
5bcafa14-71cb-42fa-8265-ce5cda1b89e0,0.35,0.739363504010324,0.5561024299847999,1.9177215725948118
5bcafa14-71cb-42fa-8265-ce5cda1b89e0,0.4,0.7177656188134792,0.5425191879333944,2.0907208756259026
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-1.1,0.35365354621796935,0.49016052769589086,-2.0936085156197066
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-1.05,0.3132036733736054,0.493548692919594,-2.163649520414548
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-1.0,0.3849568792764607,0.4952115070939756,-1.710757557691537
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.95,0.3848845046959918,0.5018272479294973,-1.6296444024820098
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.9,0.41371992359996496,0.50276981063463,-1.3895994684981072
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.85,0.4078239651818378,0.496321740721023,-1.2353819944080107
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.8,0.4398066456404101,0.5101739985541505,-0.9079252135008935
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.75,0.46423100390279454,0.4881534371479186,-0.3057618354211668
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.7,0.46538732512895925,0.5028082896208208,-0.528598405645372
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.65,0.4499798201823973,0.4853862653434418,-0.5321916026294252
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.6,0.43090980955643465,0.49107155986211765,-0.8857274284121066
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.55,0.40248563018607153,0.49701665895117986,-1.250695186885421
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.5,0.411698540751656,0.4957014206631208,-1.2461971260747733
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.45,0.4671665026889019,0.48508217126063147,-0.24280505169012037
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.4,0.4162495774111293,0.49613978635854616,-1.1212254135094466
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.35,0.36199656684213066,0.4895998963453952,-1.774140054461012
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.3,0.339214122992686,0.5031067030942306,-2.24175112464615
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.25,0.36396227926382124,0.483157398142817,-1.8417443366578559
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.2,0.4374998433113164,0.49803694546972027,-0.9227292087107261
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.15,0.5189123946771452,0.49699546084463414,0.3061028750876576
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.1,0.4971242515423292,0.49933293483644703,-0.029433271705278388
695a6073-eae0-49e0-bb0f-e9e57a9275b9,-0.05,0.45974887894965377,0.492643588842273,-0.4220644304352978
695a6073-eae0-49e0-bb0f-e9e57a9275b9,0.0,0.4557944423881088,0.5100441353189807,-0.6386902359254896
695a6073-eae0-49e0-bb0f-e9e57a9275b9,0.05,0.48543123322965825,0.5128586152744776,-0.3992114168903044
695a6073-eae0-49e0-bb0f-e9e57a9275b9,0.1,0.5001473805096933,0.5001193831731069,0.0003381778257014195
695a6073-eae0-49e0-bb0f-e9e57a9275b9,0.15,0.5342951395202904,0.5097586750944975,0.32843172752341815
695a6073-eae0-49e0-bb0f-e9e57a9275b9,0.2,0.5587367513811861,0.49815533632529096,0.8816080966680958
695a6073-eae0-49e0-bb0f-e9e57a9275b9,0.25,0.5468449206330529,0.4950290284789076,0.6636958236204668
695a6073-eae0-49e0-bb0f-e9e57a9275b9,0.3,0.5142754947128597,0.5084977247043293,0.08274301829202622
695a6073-eae0-49e0-bb0f-e9e57a9275b9,0.35,0.448125429708664,0.5095757418158571,-0.9583065243644341
695a6073-eae0-49e0-bb0f-e9e57a9275b9,0.4,0.4496065381169065,0.5049475529736519,-0.724494870682445
746d1902-fa59-4cab-b0aa-013be36060d5,-1.1,0.552212725674343,0.49903801994688524,0.6705488457189975
746d1902-fa59-4cab-b0aa-013be36060d5,-1.05,0.5532817743479695,0.4903871783931848,0.9263783432219896
746d1902-fa59-4cab-b0aa-013be36060d5,-1.0,0.5241321396760049,0.5021474886727965,0.3071893728935935
746d1902-fa59-4cab-b0aa-013be36060d5,-0.95,0.5013234616665635,0.4987443780181625,0.03643759996137984
746d1902-fa59-4cab-b0aa-013be36060d5,-0.9,0.48855924959861763,0.49219332213487715,-0.046196457210273184
746d1902-fa59-4cab-b0aa-013be36060d5,-0.85,0.4987573625093153,0.4846263736399776,0.171271002857252
746d1902-fa59-4cab-b0aa-013be36060d5,-0.8,0.4743604949146623,0.49878382094306595,-0.306983474369859
746d1902-fa59-4cab-b0aa-013be36060d5,-0.75,0.49855756175099025,0.4831771355754849,0.2483394506644766
746d1902-fa59-4cab-b0aa-013be36060d5,-0.7,0.5287171060348362,0.4858446553570922,0.5549132853157448
746d1902-fa59-4cab-b0aa-013be36060d5,-0.65,0.490937503929627,0.4975596731626608,-0.12495586746388276
746d1902-fa59-4cab-b0aa-013be36060d5,-0.6,0.5289159065578302,0.4942244270470827,0.4923537156856243
746d1902-fa59-4cab-b0aa-013be36060d5,-0.55,0.4794148195182637,0.48600897479497823,-0.09949865396501913
746d1902-fa59-4cab-b0aa-013be36060d5,-0.5,0.5305006593344038,0.5009427925219306,0.409405843678741
746d1902-fa59-4cab-b0aa-013be36060d5,-0.45,0.54449885120623,0.499095092376905,0.6236021757651014
746d1902-fa59-4cab-b0aa-013be36060d5,-0.4,0.5571562650133008,0.4837149595346476,0.97564530350054
746d1902-fa59-4cab-b0aa-013be36060d5,-0.35,0.5585420736575157,0.5029137680099661,0.8005033423431849
746d1902-fa59-4cab-b0aa-013be36060d5,-0.3,0.5133589329709971,0.5026783225923216,0.14714642313349385
746d1902-fa59-4cab-b0aa-013be36060d5,-0.25,0.5015203848378632,0.488199491129599,0.1709771952704757
746d1902-fa59-4cab-b0aa-013be36060d5,-0.2,0.49461452681061957,0.4909788258156816,0.05106068462401236
746d1902-fa59-4cab-b0aa-013be36060d5,-0.15,0.5225821856137817,0.501835992919244,0.31039712256275315
746d1902-fa59-4cab-b0aa-013be36060d5,-0.1,0.5193597009528402,0.4978153402006249,0.2675055932614706
746d1902-fa59-4cab-b0aa-013be36060d5,-0.05,0.5676163353084951,0.5018640995052808,0.8594809640437029
746d1902-fa59-4cab-b0aa-013be36060d5,0.0,0.5371093913191125,0.5082392277713627,0.3462187669113133
746d1902-fa59-4cab-b0aa-013be36060d5,0.05,0.5490439164423504,0.50144191981055,0.6265366599782893
746d1902-fa59-4cab-b0aa-013be36060d5,0.1,0.5931935853848237,0.5039298282103877,1.2026877741462334
746d1902-fa59-4cab-b0aa-013be36060d5,0.15,0.6230877902509693,0.5124931364326581,1.5286462237211376
746d1902-fa59-4cab-b0aa-013be36060d5,0.2,0.6591630330352343,0.5047375455873067,2.3305479099614783
746d1902-fa59-4cab-b0aa-013be36060d5,0.25,0.67579728058952,0.5050559346094328,2.216734135108996
746d1902-fa59-4cab-b0aa-013be36060d5,0.3,0.6729768423527811,0.5133269522626569,2.3495240536839925
746d1902-fa59-4cab-b0aa-013be36060d5,0.35,0.6468091383335349,0.5129924851882124,2.1350402388324796
746d1902-fa59-4cab-b0aa-013be36060d5,0.4,0.6244595001416532,0.491807930573718,1.8602571157239685
7939711b-8b4d-4251-b698-b97c1eaa846e,-1.1,0.44400187479156694,0.4971978287096857,-0.8844022231714921
7939711b-8b4d-4251-b698-b97c1eaa846e,-1.05,0.44338979522196353,0.4992673252906332,-0.9166276540943726
7939711b-8b4d-4251-b698-b97c1eaa846e,-1.0,0.49092923130452343,0.5112426707448867,-0.3161313518189469
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.95,0.5070227216032724,0.5039567535034392,0.05205990714448278
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.9,0.4762727247865331,0.4874376022996912,-0.20626348126212832
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.85,0.5208296878984567,0.4978141466936893,0.3651468549166607
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.8,0.5132548161253147,0.49787795270409085,0.2553763257021403
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.75,0.4421213162929747,0.5003289513707379,-0.9115644433910134
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.7,0.4922257003256342,0.5089068661150481,-0.24097304393539973
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.65,0.4935540161483348,0.49536420768894746,-0.024260237750041515
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.6,0.49763380800551077,0.510931367767179,-0.21004082391499354
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.55,0.5195044657356174,0.4922800222511979,0.3937439132552911
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.5,0.5027718516833148,0.49382983377407785,0.1323838444224911
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.45,0.5614223443033787,0.48290687357436246,1.0896353193480675
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.4,0.5700396459739052,0.4996861816701443,1.0351205899323264
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.35,0.5927701997723366,0.5002553563936513,1.1887985103183059
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.3,0.5392970310311742,0.5095235118652472,0.40505211124646123
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.25,0.4784451424511167,0.49252845990325006,-0.20903554201846297
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.2,0.49263993404564,0.5032989173606811,-0.1489678209164171
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.15,0.4497099877619529,0.492814358002012,-0.685563476777586
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.1,0.5109373819589133,0.4891064285881789,0.28684366720182153
7939711b-8b4d-4251-b698-b97c1eaa846e,-0.05,0.5392213279267717,0.4805134294481379,0.8838807596079067
7939711b-8b4d-4251-b698-b97c1eaa846e,0.0,0.5260418063811686,0.5043161491356484,0.33944401124526374
7939711b-8b4d-4251-b698-b97c1eaa846e,0.05,0.5407675773844044,0.5115938957469297,0.3994174287237001
7939711b-8b4d-4251-b698-b97c1eaa846e,0.1,0.5712642611133005,0.5074820662737609,1.0720586287611895
7939711b-8b4d-4251-b698-b97c1eaa846e,0.15,0.5602946090325204,0.4958169749466649,1.0439688262167386
7939711b-8b4d-4251-b698-b97c1eaa846e,0.2,0.5843671960219301,0.5047659346944857,1.260901197975011
7939711b-8b4d-4251-b698-b97c1eaa846e,0.25,0.589082637011688,0.504135511424122,1.4747276757688048
7939711b-8b4d-4251-b698-b97c1eaa846e,0.3,0.588596482517537,0.5025326035639207,1.390335703179484
7939711b-8b4d-4251-b698-b97c1eaa846e,0.35,0.5894825113401139,0.4839339755548572,1.9590643848554212
7939711b-8b4d-4251-b698-b97c1eaa846e,0.4,0.5761713351910832,0.4994195326526279,1.282475924181865
872ce8ff-9fb3-485c-be00-bc5479e0095b,-1.1,0.4903398151989271,0.5150561334019189,-0.3962843569826312
872ce8ff-9fb3-485c-be00-bc5479e0095b,-1.05,0.468410264326373,0.5145043336370276,-0.8266289652261204
872ce8ff-9fb3-485c-be00-bc5479e0095b,-1.0,0.5006657842616283,0.507153485749787,-0.09671083102930363
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.95,0.5469550676066172,0.512898133726885,0.5409656450985388
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.9,0.53236112137304,0.5179156700733286,0.2458864001778552
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.85,0.5572634228812351,0.5285145539200338,0.4746323486390326
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.8,0.5033596068221932,0.5285190418387372,-0.3908445420840929
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.75,0.49438267176751116,0.520223332777962,-0.4343928961634362
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.7,0.5705736883103166,0.5063456866925997,0.9131110870992949
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.65,0.6038202243138066,0.48718939666881866,1.969627221427749
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.6,0.6085716488907047,0.5053048377433592,1.6627874679754946
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.55,0.6214327298334378,0.5154357883723171,1.821752688160289
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.5,0.6512366946637151,0.5271589558743224,1.975051886422384
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.45,0.5139990292383879,0.5292647584820052,-0.25929615692417224
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.4,0.48491142856828473,0.5103552480596981,-0.42624196152970695
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.35,0.492134910622518,0.5097932004782525,-0.3196403859311795
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.3,0.4933489318214717,0.4900044367385918,0.056273737568735216
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.25,0.46825986797383207,0.4901045855381454,-0.35244260645928077
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.2,0.4384969342249957,0.5074287253332544,-1.1736441352097653
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.15,0.47398736110375966,0.5002695380385721,-0.40070463492123776
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.1,0.5138216992748151,0.512575568167825,0.018058578672310647
872ce8ff-9fb3-485c-be00-bc5479e0095b,-0.05,0.5074324471770574,0.5036108689563503,0.05184896717286306
872ce8ff-9fb3-485c-be00-bc5479e0095b,0.0,0.5600297817903988,0.5237447189374861,0.5547698240105383
872ce8ff-9fb3-485c-be00-bc5479e0095b,0.05,0.6263105586998557,0.5189732667178117,1.4424367194049863
872ce8ff-9fb3-485c-be00-bc5479e0095b,0.1,0.575607620869588,0.5148305523338713,0.9842922944552015
872ce8ff-9fb3-485c-be00-bc5479e0095b,0.15,0.5640557546916783,0.5225302258494978,0.7023231071735457
872ce8ff-9fb3-485c-be00-bc5479e0095b,0.2,0.5905147062423656,0.5328299332854588,0.9011516695455979
872ce8ff-9fb3-485c-be00-bc5479e0095b,0.25,0.5994740725478249,0.5246312614315347,1.120763667827751
872ce8ff-9fb3-485c-be00-bc5479e0095b,0.3,0.582200856721943,0.5364761089775933,0.7369417803182647
872ce8ff-9fb3-485c-be00-bc5479e0095b,0.35,0.5873877970006112,0.531757728626911,0.8495301602981604
872ce8ff-9fb3-485c-be00-bc5479e0095b,0.4,0.6290348781347654,0.5432235622047537,1.231491590777578
88224abb-5746-431f-9c17-17d7ef806e6a,-1.1,0.5173317626217437,0.5024797118981398,0.2574832345970264
88224abb-5746-431f-9c17-17d7ef806e6a,-1.05,0.4599392469023668,0.5112711218463979,-0.9083008490551308
88224abb-5746-431f-9c17-17d7ef806e6a,-1.0,0.49734156521332346,0.49904947915097625,-0.02528623057044052
88224abb-5746-431f-9c17-17d7ef806e6a,-0.95,0.5516092238355809,0.5163399787436077,0.5737926656911848
88224abb-5746-431f-9c17-17d7ef806e6a,-0.9,0.5701367027039405,0.5186260638569384,0.974459458650664
88224abb-5746-431f-9c17-17d7ef806e6a,-0.85,0.5275823238799543,0.5201570562856586,0.11738464043432344
88224abb-5746-431f-9c17-17d7ef806e6a,-0.8,0.44290899957036955,0.5140985114615622,-1.2035354952326411
88224abb-5746-431f-9c17-17d7ef806e6a,-0.75,0.4038317776528493,0.5013009413950892,-1.562168233191537
88224abb-5746-431f-9c17-17d7ef806e6a,-0.7,0.3646225568110969,0.5137530451013377,-2.4444051873626114
88224abb-5746-431f-9c17-17d7ef806e6a,-0.65,0.4071932748072108,0.5106196472433222,-2.2542988666468404
88224abb-5746-431f-9c17-17d7ef806e6a,-0.6,0.42648852586695546,0.5044486856625637,-1.2001303059555475
88224abb-5746-431f-9c17-17d7ef806e6a,-0.55,0.45838753665866244,0.5014391908818729,-0.6884045532842792
88224abb-5746-431f-9c17-17d7ef806e6a,-0.5,0.46185410736508775,0.5252453538528645,-1.2305948202817087
88224abb-5746-431f-9c17-17d7ef806e6a,-0.45,0.531268087150099,0.5121386249135653,0.31760063131155597
88224abb-5746-431f-9c17-17d7ef806e6a,-0.4,0.4990970175649587,0.5009411805758028,-0.03127007288026816
88224abb-5746-431f-9c17-17d7ef806e6a,-0.35,0.49904051238041364,0.5101967349137361,-0.1875175855375787
88224abb-5746-431f-9c17-17d7ef806e6a,-0.3,0.45941834327292996,0.5158549253226815,-0.9993737495326975
88224abb-5746-431f-9c17-17d7ef806e6a,-0.25,0.5325324375207774,0.4948834177497362,0.763310280208947
88224abb-5746-431f-9c17-17d7ef806e6a,-0.2,0.5417150920726332,0.5055243128435823,0.6854049788613743
88224abb-5746-431f-9c17-17d7ef806e6a,-0.15,0.5049288180877399,0.5092013984373742,-0.07012044787212818
88224abb-5746-431f-9c17-17d7ef806e6a,-0.1,0.5313450900968734,0.5156158469383627,0.24467391316131767
88224abb-5746-431f-9c17-17d7ef806e6a,-0.05,0.5682308875282249,0.5105321954242402,0.8919867605605842
88224abb-5746-431f-9c17-17d7ef806e6a,0.0,0.5440796129083925,0.5179539582001904,0.4593068909256467
88224abb-5746-431f-9c17-17d7ef806e6a,0.05,0.7162268596969416,0.503989329419448,2.782661966683806
88224abb-5746-431f-9c17-17d7ef806e6a,0.1,0.7791398701127464,0.5183238235178383,4.224024635244549
88224abb-5746-431f-9c17-17d7ef806e6a,0.15,0.7997000543129787,0.5370439224096795,3.5449046983147268
88224abb-5746-431f-9c17-17d7ef806e6a,0.2,0.7681880585453466,0.5290218385419287,3.460667585359618
88224abb-5746-431f-9c17-17d7ef806e6a,0.25,0.7468504050814916,0.5251642404130049,2.98619572899817
88224abb-5746-431f-9c17-17d7ef806e6a,0.3,0.7517081080994084,0.5274043151206583,2.833695219974918
88224abb-5746-431f-9c17-17d7ef806e6a,0.35,0.7339971238796943,0.5301851015917286,3.358480129700659
88224abb-5746-431f-9c17-17d7ef806e6a,0.4,0.7545303457099295,0.5213585215271762,3.3795184864485845
8c025071-c4f3-426c-9aed-f149e8f75b7b,-1.1,0.5747981942746897,0.5101460533402066,0.8315353933611327
8c025071-c4f3-426c-9aed-f149e8f75b7b,-1.05,0.5854670812314785,0.5248917928956657,0.6772655669881836
8c025071-c4f3-426c-9aed-f149e8f75b7b,-1.0,0.5779941015576548,0.5053593604271199,0.9040540776622638
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.95,0.5793834008095577,0.5057359930093412,0.9247702047350419
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.9,0.577638621420342,0.525084413418563,0.5982605910679745
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.85,0.6016405122275944,0.5161033797077036,0.9218955513960414
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.8,0.6401568632252094,0.5247006184232216,1.418633070385771
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.75,0.6516060810398447,0.5392261279803412,1.3740319278372004
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.7,0.595840117908054,0.5213520190048118,0.8932318638262308
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.65,0.5968404738707177,0.5244207519059279,0.8264639312518981
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.6,0.5697068471013325,0.5160352996344019,0.6117790121463379
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.55,0.5753577855617648,0.5321958300138102,0.5595909132663172
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.5,0.5172811716243908,0.5298346148766709,-0.15077101829317457
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.45,0.497789526203738,0.5193619385056195,-0.27734308497529053
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.4,0.493449937410277,0.518486933112112,-0.31376568748558487
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.35,0.48278443019040546,0.5203699568256426,-0.4375570967133103
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.3,0.5040183412646084,0.5396351964070257,-0.41177263726080204
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.25,0.489327143623767,0.5168598920536756,-0.36268526391128997
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.2,0.5832499281057305,0.5069669858225668,0.8495169082696811
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.15,0.564285356686091,0.5236228690416229,0.4209990797847238
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.1,0.5760689613209536,0.5189446860636232,0.6376228298992843
8c025071-c4f3-426c-9aed-f149e8f75b7b,-0.05,0.5876300107995341,0.5254520030717853,0.8205429127304036
8c025071-c4f3-426c-9aed-f149e8f75b7b,0.0,0.5030016428280502,0.5172794617244634,-0.19063986618905343
8c025071-c4f3-426c-9aed-f149e8f75b7b,0.05,0.513497770331022,0.5044755023227835,0.10758460703017679
8c025071-c4f3-426c-9aed-f149e8f75b7b,0.1,0.5762674385650078,0.5051905171913884,0.7266433316664814
8c025071-c4f3-426c-9aed-f149e8f75b7b,0.15,0.6624410252931868,0.5109737836231948,1.6169261841054419
8c025071-c4f3-426c-9aed-f149e8f75b7b,0.2,0.6703770497385864,0.49867083450019417,1.990592991504979
8c025071-c4f3-426c-9aed-f149e8f75b7b,0.25,0.641601731969364,0.5128610867436916,1.5168458558790887
8c025071-c4f3-426c-9aed-f149e8f75b7b,0.3,0.6247363242281466,0.5145805330685502,1.257794277868412
8c025071-c4f3-426c-9aed-f149e8f75b7b,0.35,0.5659384851351321,0.5080565436733004,0.6661214319945802
8c025071-c4f3-426c-9aed-f149e8f75b7b,0.4,0.5688718386945831,0.5273953257120091,0.5551020367116525
8db36de1-8f17-4446-b527-b5d91909b45a,-1.1,0.5218861178797384,0.500562456152167,0.6481395601474091
8db36de1-8f17-4446-b527-b5d91909b45a,-1.05,0.4622018189513467,0.5003345379466757,-1.080144711666569
8db36de1-8f17-4446-b527-b5d91909b45a,-1.0,0.4728552220438219,0.4963477997126355,-0.6533355639277387
8db36de1-8f17-4446-b527-b5d91909b45a,-0.95,0.4990192127415878,0.4936190852070639,0.1727833101177344
8db36de1-8f17-4446-b527-b5d91909b45a,-0.9,0.5279233653715093,0.4979495647495506,0.9068234150818497
8db36de1-8f17-4446-b527-b5d91909b45a,-0.85,0.556819848236164,0.5036870960146828,1.5470770985375264
8db36de1-8f17-4446-b527-b5d91909b45a,-0.8,0.5446034444941469,0.4970195239038254,1.223078299930787
8db36de1-8f17-4446-b527-b5d91909b45a,-0.75,0.5529811859244856,0.5044532232604526,1.5902632078636492
8db36de1-8f17-4446-b527-b5d91909b45a,-0.7,0.5546749985622155,0.49993628339037616,1.4524066000892777
8db36de1-8f17-4446-b527-b5d91909b45a,-0.65,0.530358246772384,0.49259458990967,0.9878478736724794
8db36de1-8f17-4446-b527-b5d91909b45a,-0.6,0.5246521496096384,0.49767922373242596,0.7154526456085198
8db36de1-8f17-4446-b527-b5d91909b45a,-0.55,0.4681783360811127,0.49945067549425837,-0.843504189040335
8db36de1-8f17-4446-b527-b5d91909b45a,-0.5,0.4868350362559711,0.4994937726679172,-0.38041745514094066
8db36de1-8f17-4446-b527-b5d91909b45a,-0.45,0.47404929262385337,0.49865909715456963,-0.7629122287114495
8db36de1-8f17-4446-b527-b5d91909b45a,-0.4,0.5056194879903522,0.500108796772224,0.15025439740385674
8db36de1-8f17-4446-b527-b5d91909b45a,-0.35,0.5410530795376582,0.49415001130229996,1.5685313483158951
8db36de1-8f17-4446-b527-b5d91909b45a,-0.3,0.5121650425233161,0.506477949461022,0.19024978579776203
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0.5269390853505158,0.4997155223225389,0.8084083395609589
8db36de1-8f17-4446-b527-b5d91909b45a,-0.2,0.510736643676418,0.49905009562368463,0.35658138872788536
8db36de1-8f17-4446-b527-b5d91909b45a,-0.15,0.50546776769168,0.49718811541832886,0.24552917469021535
8db36de1-8f17-4446-b527-b5d91909b45a,-0.1,0.5148748438310623,0.4979153447425727,0.6131181279172591
8db36de1-8f17-4446-b527-b5d91909b45a,-0.05,0.5183234102583796,0.49888180146295563,0.5637683458493955
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0.4967271786058828,0.4999374113634143,-0.08321379204080681
8db36de1-8f17-4446-b527-b5d91909b45a,0.05,0.5342503592007708,0.4986780238960267,0.8579047669706383
8db36de1-8f17-4446-b527-b5d91909b45a,0.1,0.5933085213903888,0.5017462966926698,2.139285168716857
8db36de1-8f17-4446-b527-b5d91909b45a,0.15,0.6080310989255174,0.5052918227882541,2.4917478443324366
8db36de1-8f17-4446-b527-b5d91909b45a,0.2,0.6364389824198257,0.5029185564465968,3.694247132253125
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,0.6531435860999382,0.49932699462204616,4.009043947575653
8db36de1-8f17-4446-b527-b5d91909b45a,0.3,0.6929200927771108,0.495316100814925,5.331336705007657
8db36de1-8f17-4446-b527-b5d91909b45a,0.35,0.671233880112582,0.4987974407569049,4.404966489655854
8db36de1-8f17-4446-b527-b5d91909b45a,0.4,0.6545823802886956,0.4923971963959961,4.254028866801481
aa20388b-9ea3-4506-92f1-3c2be84b85db,-1.1,0.6002992175373488,0.5210496237040982,1.3403841414320534
aa20388b-9ea3-4506-92f1-3c2be84b85db,-1.05,0.6000093271025155,0.5274395706224091,1.18353459428989
aa20388b-9ea3-4506-92f1-3c2be84b85db,-1.0,0.6337987376231612,0.5130999516224145,1.79740966881111
aa20388b-9ea3-4506-92f1-3c2be84b85db,-0.95,0.6920562405019424,0.521108256772967,2.967443012817219
aa20388b-9ea3-4506-92f1-3c2be84b85db,-0.9,0.675055802021246,0.523745081290013,2.2021125376243953
aa20388b-9ea3-4506-92f1-3c2be84b85db,-0.85,0.6561602311499902,0.513013296596939,2.0204989869318295
aa20388b-9ea3-4506-92f1-3c2be84b85db,-0.8,0.6204751818251721,0.5193076936391088,1.5658884839391536
aa20388b-9ea3-4506-92f1-3c2be84b85db,-0.75,0.6151699387164701,0.5167949326404837,1.5637671601080634
aa20388b-9ea3-4506-92f1-3c2be84b85db,-0.7,0.6335060968296023,0.499716262534199,2.2324538548988224
aa20388b-9ea3-4506-92f1-3c2be84b85db,-0.65,0.6179230782340637,0.5225523554046898,1.5315423998452533
aa20388b-9ea3-4506-92f1-3c2be84b85db,-0.6,0.6204676657848464,0.5131287983418853,1.9420498684462766
aa20388b-9ea3-4506-92f1-3c2be84b85db,-0.55,0.598496042679645,0.5209385401311022,1.2212330973963899
aa20388b-9ea3-4506-92f1-3c2be84b85db,-0.5,0.6074956064888543,0.5123279828728822,1.4849514643221093
aa20388b-9ea3-4506-92f1-3c2be84b85db,-0.45,0.6378298439603233,0.5155999291088081,2.1545844210628085
aa20388b-9ea3-4506-92f1-3c2be84b85db,-0.4,0.6839516835300636,0.508488796492444,2.4276861501930864
