session,draw,region,beta
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.009636492
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,-0.07626335
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,0.042209458
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.07844193
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.027867254
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.05139803
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.008831424
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.09907417
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.008329086
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.11634216
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.0057413243
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.21479335
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.21528
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.047231965
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.016326897
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.061297033
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.06043005
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.106356956
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.060975496
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.017663287
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.1090069
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.05452079
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.08371651
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.033797827
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.043327052
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.00097402255
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.110506766
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.07830946
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.074679725
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.11112389
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.23480296
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.002588716
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.022146037
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.058967635
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.20374407
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.09081754
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.2172146
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.15363258
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.07112174
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.13030443
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.004232369
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.08878706
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.004458052
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,0.05736621
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,0.042005327
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,0.04194657
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,0.07384907
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,0.39975634
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,-0.08922301
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,-0.036042765
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,0.09160216
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,-0.049410325
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,0.05975811
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,-0.078583896
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,-0.120325044
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,-0.08473038
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,-0.15817219
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,-0.069165334
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,0.022205744
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.045550562
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.08217159
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.39685196
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.036431883
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.48702237
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.059675228
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.113073826
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.043060746
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.16050436
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.10593893
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.3601359
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.0030881772
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.03740726
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.46949452
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.31532067
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.0757135
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.12539394
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.20966223
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.008286246
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.07996784
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.014750017
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.1721445
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.088891275
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.009246228
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.06679252
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.06277514
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.0636993
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.08291905
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.05983638
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.059942573
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.046042413
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.20933057
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.038416915
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.12607643
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.22388636
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.08365342
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.171477
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.052290495
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.071013816
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.13216227
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.019781506
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.2128308
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.002600223
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.29566014
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.017426027
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.06924622
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.14249344
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.30022395
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.14781573
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.033246756
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.1276686
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.015793446
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.0039819926
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.03519163
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.07483408
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.029170625
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.105633706
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.03038054
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.1664541
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.07673587
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.00538313
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.07854567
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.06293223
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.115614615
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.04083088
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.048625562
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.10261788
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.03684037
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.30554768
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.0040062293
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.02723399
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.013756276
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.09133912
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.17650105
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.1449131
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.017150592
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.047123794
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.15238616
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.09440965
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.11657134
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.14337425
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.21244931
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.04632168
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.04247942
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.0020146607
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.062396694
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.027568802
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.02004456
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.21832125
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.0076965378
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.046715606
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.064983025
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.088319585
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.049102996
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.069109924
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.00013227103
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.038806252
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.1988187
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.018128797
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.08349098
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.05856503
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.17163292
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.2538227
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.021295745
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.32840237
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.02437054
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.20324746
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.1481939
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.041788477
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.06615503
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.12776767
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.025032062
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.12845466
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.14185084
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.09731902
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.035824675
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,0.021551767
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,-0.114245094
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.13943583
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.22241493
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.057708472
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.17543596
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.11630505
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.18867701
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,0.11674413
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.07206466
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.08250489
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.089817405
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.17893955
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.08600448
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.1699013
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.01732299
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.004135889
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.037367392
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.10883435
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.03458954
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.12190851
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.25412712
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.16918445
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.0077746375
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.06707386
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.06197529
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.13743381
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.0024214725
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.06476414
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.21662387
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.27338737
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.11500646
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.087594636
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.17098995
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.02413024
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.0101815425
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.045003224
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.22286013
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.031505022
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.23408644
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.31382143
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.074443385
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.15895648
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.035144377
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.15082924
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.12150296
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.27373976
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.13191164
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.08331469
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.0059032966
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.09568757
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.012715641
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.21303648
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.057484817
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.044619896
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.27147967
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.08683696
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.05316593
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.030306948
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.23154351
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.022918696
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.036814123
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.017389728
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.01794392
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.017633157
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.073727205
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.15290089
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.21953434
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.16867563
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.11532013
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.047800813
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.005841561
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.08489882
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.017048847
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.13732183
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.049323536
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.011269556
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.20113565
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.12958363
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.10254156
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.009232317
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.19452323
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.38300166
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.22781466
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.39426968
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.13545085
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.00033655067
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,0.03204006
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,-0.18956478
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,-0.07400195
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,0.005064029
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,0.012353687
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,0.014564342
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,other,-0.09688482
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.034125254
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.10535263
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.03827161
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.0592841
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.20869836
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.039644193
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.10743612
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.08800481
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.0009696247
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.063431375
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.020194542
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.023599358
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.11971481
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.19395086
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.0040697716
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.12509422
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.03241373
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.18151471
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.06486388
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.0011558894
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.11923207
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.0128436
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.025843013
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.117731445
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.045481794
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.25015658
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.038269594
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.17035156
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.036017608
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.113391995
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.11639822
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.13313672
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.10431024
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.009219516
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.019499263
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,visual_ctx,-0.015841587
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.32882372
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.027559819
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.15543938
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.018761268
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.2243417
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.061584342
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.22872113
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.2457792
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.044701368
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.060081627
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.043781783
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.05984074
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.03978166
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.091491334
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.054354515
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.1921485
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.09835875
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.0024413913
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.0305714
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.05909759
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.011791394
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,-0.032653257
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.21538378
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.02486592
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.010491866
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.14678712
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.106770106
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.010382684
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,-0.15273349
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,hippocampus,0.43921313
872ce8ff-9fb3-485c-be00-bc5479e0095b,13,cortex_other,0.08733734
