session,unit_id,location,depth,mean_rate,blank_rate,gOSI,gDSI,OSI,DSI,pref_ori,pref_dir,pref_ori_half_a,pref_ori_half_b,p_osi,gOSI_null,gOSI_null95,p_resp,gOSI_sg,pref_ori_sg,glm_r2_dir,glm_r2_ori
sub-699733573_ses-715093703,950951940,VISrl,3120.0,3.008393256911492,0.8825997764479993,0.09282663560540116,0.04245587050871877,0.18197609883924287,0.09991947010378747,124.83936931513333,132.02041404408143,141.6122111640183,104.9457141565366,0.04395604395604396,0.042274285412467374,0.09009128932954816,2.6526305960781132e-06,0.15921798778268162,104.8995201765496,0.056812252636605574,0.06323306193813959
sub-699733573_ses-715093703,950952312,VISrl,3220.0,3.903991850554206,0.5162321990081159,0.1144011845099047,0.014380525011082359,0.23430623473082893,0.010086215273875916,82.58191499889415,205.42255062849998,86.8769745799964,78.3832428860061,0.000999000999000999,0.021875299160315734,0.04465598709953574,2.94722971256815e-13,0.09612075687105924,101.96335351969621,0.04009778488744567,0.05104441562348152
sub-699733573_ses-715093703,950952241,VISrl,3260.0,0.2431070858458858,0.01665284480547894,0.821770700047108,0.12331586648750113,0.8664263759300465,0.13076966646430738,46.198157755157084,15.288916099127901,46.352121212329784,46.06180857455074,0.000999000999000999,0.09085093892828625,0.18086116594375748,0.013498804857482862,0.38317337444753913,56.40413284535707,0.5018160148207723,0.5088538531747693
sub-699733573_ses-715093703,950947763,LGd,920.0,14.21217936108907,14.787650980381942,0.017618355694146586,0.04495078593542644,0.10515965850282277,0.16182062136432193,58.690134550616705,87.76838176956385,31.785697910620605,99.60027347224477,0.8421578421578422,0.03537928858459767,0.07000401713731577,0.4712021095099529,0.030388563666534717,91.37227044442439,-0.012030265750329736,-0.009054958884692137
sub-699733573_ses-715093703,950947798,LGd,940.0,23.8341468394845,11.040780782446054,0.01483237403834281,0.032973707988035644,0.04835329900159578,0.041791557097886324,173.1752902219598,211.24780609622346,149.6847754404707,39.0613070114574,0.7362637362637363,0.022645323673379528,0.04624583008853877,3.9560524206758733e-07,0.043430144112615324,10.951601184648029,-0.021281410670178545,-0.01394872767633262
sub-699733573_ses-715093703,950947778,LGd,940.0,13.040266670547696,7.410473010532077,0.058715226135224056,0.020913666323592973,0.10386354002114905,0.0794792051211503,152.49069698367202,264.4757286530922,160.81057218671884,141.12339438138892,0.001998001998001998,0.019864296513209295,0.04007882754430224,3.6841412347298073e-06,0.031199897750297054,162.36492020895736,0.017384548085304315,0.017286192348976992
sub-699733573_ses-715093703,950952881,LGd,960.0,2.4628687475140985,0.8492920901371689,0.1578846990456073,0.1730107228405482,0.44924421080101345,0.38829555766467444,168.79664830160735,36.54570971122414,174.86168269348963,150.47729821487584,0.008991008991008992,0.06636512598548211,0.1281802756055751,0.03299738953401811,0.11955720162788804,150.38633833573553,0.004819445022650682,-0.0032336920600831596
sub-699733573_ses-715093703,950947868,LGd,960.0,4.120445981795159,4.063259024763625,0.08248579759810887,0.06616815097944197,0.11063719833887906,0.24276616041543464,0.5024228690041931,185.30037598763465,168.70692030851663,34.254070440371564,0.008991008991008992,0.03291333230714324,0.06451622365304811,0.24211460265934076,0.03611896993428816,46.96960193449742,0.06504473720308823,0.05335113084209564
sub-699733573_ses-715093703,950947849,LGd,960.0,1.5288764616437511,1.2822628104782934,0.15380786142719138,0.0981497658125747,0.314788703526641,0.15582425897977298,39.984960397699936,300.2433242326463,35.839697478661435,44.71041946908398,0.000999000999000999,0.04299404659123075,0.08910441760381299,0.5050249785104072,0.064071856993024,61.390220013938354,0.0761944168772876,0.055869281952251965
sub-699733573_ses-715093703,950947832,LGd,960.0,4.880571246493078,4.79598943747331,0.11606332902478311,0.011474251229089686,0.23082784452693486,0.025294144064232967,34.9150852785026,226.70216227824727,35.649689409004324,34.398393138135766,0.000999000999000999,0.027041007548123178,0.05451331536996476,0.31210759958030765,0.024245451896391115,27.77126019176342,0.02144787189221129,0.0393824232170949
sub-699733573_ses-715093703,950947963,LGd,980.0,14.325901820633115,15.620297796819917,0.037344014634089595,0.029693984565435497,0.0623423647387317,0.17654975065687945,97.6302215005974,4.57251551052534,66.03620367222803,135.23046413020396,0.5964035964035964,0.043458146594805055,0.09024916602449558,0.34054351682909,0.04413961819853649,17.565697368648316,-0.01480016275802727,-0.006624853369371111
sub-699733573_ses-715093703,950947941,LGd,980.0,12.903189214580136,9.891740480905382,0.106343631051203,0.041603431010793335,0.23006433262477247,0.0768894774845685,169.68275455506213,297.8207016022128,174.22829874891664,158.08500502884422,0.000999000999000999,0.02383594883201585,0.04624221376468039,0.05916778676940122,0.04235960623297463,171.25116755999773,0.034909243124487094,0.03365981966762347
sub-699733573_ses-715093703,950948026,LGd,1020.0,4.8054271762133975,2.664439861201063,0.1368270504107009,0.14355621615505773,0.4543243213462704,0.35144324418260536,177.47958277679493,356.3563746147258,177.908490282093,175.52078196565492,0.000999000999000999,0.026404366596131518,0.052184846442757726,0.00012663785987258473,0.02277058855780627,4.248023163318317,0.19586544862447253,0.12521501951498462
sub-699733573_ses-715093703,950948174,LGd,1040.0,4.782813878951419,2.564518882255366,0.08350324534846289,0.04805490432984794,0.18628753385782434,0.05340778930537248,80.24420443297188,106.07778112769526,76.85075107319211,79.9806865276584,0.002997002997002997,0.0302241321816967,0.05840223973958384,0.000478856410911602,0.03122720447926756,46.4984402885482,0.0024521263555205342,0.010923562954895055
sub-699733573_ses-715093703,950948139,LGd,1040.0,17.758730687467402,17.701848322424784,0.07715845713264334,0.0410660054625675,0.15705537797065078,0.0286674621904067,49.1729877361144,134.69770835521544,40.34962707717107,56.4941560784765,0.000999000999000999,0.015040624706664913,0.030844848633009656,0.3855994089471326,0.013373423800709916,11.041901489444433,0.09030654368792859,0.07670244086852027
sub-699733573_ses-715093703,950948210,LGd,1060.0,4.313336967778989,5.495400683070847,0.23217954159830173,0.039834230785846615,0.3594444976869184,0.0812713119489237,28.75696845900725,79.80113791259818,29.573061881306476,29.080839426105456,0.000999000999000999,0.039308196997271706,0.07900345986556476,0.9386218234182762,0.10060452355087555,105.23104910745472,0.1472932799436953,0.15584794556913556
sub-699733573_ses-715093703,950948281,LGd,1060.0,4.412725717194998,1.5487070794570579,0.2419500188565673,0.08973988002839657,0.39471996174124,0.05773948982021804,60.56912620969501,97.72040732873808,59.2799737239489,63.04548326185345,0.000999000999000999,0.03414709795224244,0.07189971097445173,1.8668203167790227e-05,0.2703944613428619,56.54147459028975,0.14369903321760286,0.13491835500593494
sub-699733573_ses-715093703,950948246,LGd,1060.0,1.9599615295217758,0.5995004995527372,0.21354502644259885,0.08695819096745848,0.37139957080234465,0.06712736634874122,46.00260252786267,262.0299561124605,45.7656665939374,47.864203074723655,0.000999000999000999,0.04390831494606154,0.09768345002747822,0.0031316018109124907,0.05065886780886162,145.0539220795946,0.0770024613361943,0.07260221813255933
sub-699733573_ses-715093703,950948371,LGd,1080.0,17.940063181049933,20.716017392249253,0.051765738450446554,0.03866783192195396,0.10416312559433691,0.051411512516700404,70.83250404199823,122.67274502069765,47.477315504165254,79.33936669568811,0.000999000999000999,0.015307372693467564,0.0316614825673678,0.9370343984034659,0.048703647830621685,83.4929863507973,0.019274378932338344,0.019465975082504104
